method,seed,update,true_environment_steps,stochastic_return,deterministic_return,stochastic_termination_rate,deterministic_termination_rate,stochastic_episode_length,entropy,mean_min_probability,global_min_probability,minimum_probability_q01,minimum_probability_q05,minimum_probability_q10,action_margin_mean,action_margin_q10,beta,barrier_active
npg_reward_only,615,0,0,-497.59375,-500.0,0.0625,0.0,497.65625,1.0786656141281128,0.26500657200813293,0.16563104093074799,0.20078788697719574,0.223031684756279,0.23363347351551056,0.09050992876291275,0.02111455798149109,0.0,False
npg_reward_only,615,50,104351,-134.125,-98.875,1.0,1.0,135.125,0.868590772151947,0.13470233976840973,0.05058305338025093,0.05664036050438881,0.06019774451851845,0.06325803697109222,0.3796747028827667,0.08904532343149185,0.0,False
npg_reward_only,615,100,150625,-103.0,-85.5625,1.0,1.0,104.0,0.6052210927009583,0.06990193575620651,0.004594958852976561,0.0050626168958842754,0.0056918105110526085,0.006354358978569508,0.5846412181854248,0.12608420848846436,0.0,False
npg_reward_only,615,150,192824,-98.5625,-105.4375,1.0,1.0,99.5625,0.4864889979362488,0.048623036593198776,0.0013230908662080765,0.0014243499608710408,0.0016987583367154002,0.0019649951718747616,0.6684139370918274,0.18659842014312744,0.0,False
npg_reward_only,615,200,232330,-107.125,-89.3125,1.0,1.0,108.125,0.4488737881183624,0.03500489890575409,0.000560450425837189,0.0007385846110992134,0.00113916234113276,0.0015054130926728249,0.6850923895835876,0.23444153368473053,0.0,False
npg_reward_only,615,249,269149,-88.59375,-78.65625,1.0,1.0,89.59375,0.3145054578781128,0.02955196052789688,0.00012961025640834123,0.0001440194610040635,0.00018279925279784948,0.0002048343449132517,0.7940962910652161,0.3195418417453766,0.0,False
npg_reward_only,615,250,269857,-92.3125,-83.53125,1.0,1.0,93.3125,0.30092668533325195,0.02616407349705696,0.00014556545647792518,0.0001742069871397689,0.0002274762955494225,0.0002409827138762921,0.8078147172927856,0.3636093735694885,0.0,False
npg_reward_only,615,251,270551,-90.90625,-81.53125,1.0,1.0,91.90625,0.3119173049926758,0.027973821386694908,0.00014204697799868882,0.00015943961625453085,0.00021629291586577892,0.00022491192794404924,0.7942295670509338,0.3074209690093994,0.0,False
npg_reward_only,615,300,306015,-85.5625,-94.6875,1.0,0.96875,86.5625,0.2239074558019638,0.022047750651836395,2.9024886316619813e-05,3.187476613675244e-05,3.195496174157597e-05,3.255530464230105e-05,0.8560095429420471,0.44712045788764954,0.0,False
