iteration,train_reward,best_reward,kl,grad_norm,nat_grad_norm,entropy,mean_std,return_mean,return_std,episode_len,rollout_time,update_time,total_time
0,-14.3945,-14.3945,6.412331e-06,7.779903e+01,2.193873e+03,1.838291,0.606729,-4.532,5.1105,500.0,5.6212,1.4575,7.0787
1,-14.6011,-14.3945,1.473774e-06,6.737366e+01,1.388575e+03,1.838346,0.60673,-4.7543,5.0268,500.0,6.0317,0.768,6.7997
2,-14.1155,-14.1155,4.401653e-06,6.577169e+01,1.989666e+03,1.838827,0.606801,-4.4923,5.0486,500.0,6.2225,0.7652,6.9876
3,-15.0605,-14.1155,4.087326e-06,7.235334e+01,1.884150e+03,1.839075,0.606806,-4.818,4.6896,500.0,7.5645,0.7459,8.3104
4,-14.5886,-14.1155,3.425683e-06,1.106134e+02,1.857783e+03,1.839224,0.607012,-4.7363,5.0747,500.0,6.4194,0.7567,7.1761
5,-14.4342,-14.1155,4.635344e-06,1.151326e+02,2.323590e+03,1.839359,0.607014,-4.3658,5.0803,500.0,6.154,0.7955,6.9496
6,-15.2571,-14.1155,4.659556e-06,7.040369e+01,1.777276e+03,1.839388,0.607014,-4.8738,4.8778,500.0,6.2441,0.7667,7.0108
7,-14.5863,-14.1155,2.079434e-06,5.582862e+01,1.993176e+03,1.839541,0.607018,-4.7027,4.6905,500.0,6.7314,0.7459,7.4774
8,-14.1288,-14.1155,3.623729e-06,1.141487e+02,1.711723e+03,1.840019,0.607089,-4.2144,5.1288,500.0,7.0965,0.757,7.8536
9,-14.4423,-14.1155,3.777376e-06,5.483869e+01,1.891364e+03,1.840504,0.607109,-4.5368,4.9617,500.0,6.9847,0.7783,7.7631
10,-14.7255,-14.1155,3.384030e-06,5.863518e+01,1.434514e+03,1.840393,0.607096,-4.6386,4.6332,500.0,7.4404,0.7498,8.1901
11,-14.7204,-14.1155,3.506597e-06,7.972776e+01,1.986768e+03,1.840193,0.607091,-4.6461,5.1656,500.0,6.5817,0.7506,7.3323
12,-14.2958,-14.1155,3.334700e-06,9.751871e+01,1.982503e+03,1.840498,0.607109,-4.465,5.3116,500.0,6.0107,0.7528,6.7635
13,-13.7147,-13.7147,3.342488e-06,1.074472e+02,1.470333e+03,1.840561,0.60711,-4.2093,5.0959,500.0,6.8346,0.7549,7.5894
14,-14.2483,-13.7147,3.534779e-06,1.148211e+02,1.969698e+03,1.840713,0.607115,-4.213,5.5056,500.0,6.0898,0.7751,6.8649
15,-13.5491,-13.5491,4.674445e-06,1.538111e+02,1.895261e+03,1.840845,0.607729,-4.0574,5.5479,500.0,6.4923,0.7568,7.2491
16,-13.9854,-13.5491,4.244346e-06,1.180935e+02,1.608906e+03,1.841305,0.607748,-4.1833,5.2974,500.0,6.0212,0.7517,6.7728
17,-14.191,-13.5491,3.302165e-06,1.389140e+02,1.573127e+03,1.841439,0.607753,-4.6296,4.9587,500.0,7.1,0.8224,7.9224
18,-14.4629,-13.5491,3.542520e-06,8.400204e+01,1.925579e+03,1.84173,0.607807,-4.7509,5.0347,500.0,6.7564,0.7608,7.5172
19,-14.0584,-13.5491,5.266249e-06,1.484760e+02,1.643444e+03,1.841852,0.607811,-4.4348,5.4264,500.0,7.1422,0.7695,7.9117
20,-13.6981,-13.5491,4.622125e-06,1.175978e+02,1.771521e+03,1.841885,0.607811,-4.6075,5.0392,500.0,6.459,0.771,7.23
21,-13.5675,-13.5491,2.563591e-06,1.143606e+02,1.795647e+03,1.842015,0.607825,-4.6349,5.4681,500.0,7.906,0.7788,8.6848
22,-13.6451,-13.5491,5.136101e-06,8.454694e+01,1.739229e+03,1.842184,0.607827,-4.3377,5.2231,500.0,7.2009,0.748,7.9489
23,-12.7601,-12.7601,5.536633e-06,1.744805e+02,1.572031e+03,1.84276,0.608044,-3.9595,5.4079,500.0,6.5235,0.8296,7.3531
24,-13.3896,-12.7601,5.480818e-06,1.297425e+02,2.029108e+03,1.842912,0.608058,-4.3689,5.3421,500.0,6.0605,0.7471,6.8077
25,-13.9545,-12.7601,8.375083e-06,1.122435e+02,2.607775e+03,1.843174,0.608064,-4.4107,5.7985,500.0,5.9854,0.7533,6.7387
26,-13.8025,-12.7601,6.125839e-06,1.030257e+02,2.697450e+03,1.84325,0.608115,-4.3398,5.6726,500.0,7.6962,0.7458,8.4421
27,-12.6973,-12.6973,4.268714e-06,6.975272e+01,2.215524e+03,1.843349,0.608116,-4.2981,5.8727,500.0,7.15,0.7495,7.8995
28,-12.8172,-12.6973,4.807746e-06,1.227873e+02,2.014129e+03,1.84309,0.608063,-4.3318,5.6113,500.0,6.6733,0.7837,7.457
29,-12.7516,-12.6973,6.927583e-06,1.332116e+02,2.185921e+03,1.84272,0.608044,-3.8699,6.1245,500.0,7.0085,0.8093,7.8179
30,-13.3288,-12.6973,5.087080e-06,9.538091e+01,1.834092e+03,1.842838,0.608057,-4.0989,5.8954,500.0,7.6732,0.7789,8.452
31,-12.1673,-12.1673,7.951762e-06,1.264475e+02,2.205502e+03,1.842485,0.608038,-3.8627,6.6153,500.0,8.044,0.7592,8.8033
32,-13.2828,-12.1673,4.940911e-06,1.464967e+02,1.760560e+03,1.842499,0.608038,-4.2725,5.6596,500.0,7.4199,0.7617,8.1816
33,-12.5546,-12.1673,6.783272e-06,1.674492e+02,1.936023e+03,1.842922,0.608058,-4.0739,6.375,500.0,7.1562,0.7588,7.915
34,-12.6829,-12.1673,5.060516e-06,1.482886e+02,2.078447e+03,1.842943,0.608059,-4.3111,6.1388,500.0,7.1192,0.7455,7.8648
35,-12.7226,-12.1673,4.805308e-06,1.461472e+02,1.834929e+03,1.843101,0.608063,-4.085,6.1307,500.0,7.2761,0.7523,8.0284
36,-11.9553,-11.9553,1.031296e-05,1.700098e+02,2.503911e+03,1.844059,0.608964,-3.6455,6.5255,500.0,6.3103,0.7504,7.0607
37,-11.8372,-11.8372,7.467810e-06,1.762115e+02,1.860578e+03,1.844599,0.608985,-3.4781,6.5746,500.0,7.7149,0.7515,8.4664
38,-11.8554,-11.8372,6.089872e-06,9.851890e+01,2.567319e+03,1.844309,0.608969,-3.8018,7.027,500.0,7.8738,0.7489,8.6227
39,-12.7934,-11.8372,6.786417e-06,1.370977e+02,2.122408e+03,1.844164,0.608966,-4.4152,6.4297,500.0,7.1634,0.7778,7.9412
40,-11.5591,-11.5591,1.061463e-05,1.809359e+02,2.298599e+03,1.844055,0.608964,-3.8638,7.1017,500.0,6.1477,0.7953,6.943
41,-12.3346,-11.5591,7.674776e-06,1.460427e+02,2.097520e+03,1.844585,0.608985,-4.4318,5.9766,500.0,6.3917,0.7709,7.1626
42,-11.3663,-11.3663,6.829085e-06,1.760969e+02,2.352229e+03,1.845263,0.609061,-3.3145,6.728,500.0,5.9171,0.7323,6.6493
43,-10.3588,-10.3588,1.027312e-05,2.291990e+02,2.679040e+03,1.845869,0.609277,-3.0402,7.2075,500.0,6.0089,0.7263,6.7352
