environment,method,seed,update,environment_steps,deterministic_return,stochastic_return,episode_length,entropy,mean_min_probability,global_min_probability,barrier_value,beta,barrier_active
CartPole-v1,gpomdp_reward_only,101,0,0,10.0,18.333333333333332,10.0,0.6847754716873169,0.4400627613067627,0.4022740125656128,-0.7015863656997681,0.0,False
CartPole-v1,gpomdp_reward_only,101,3,1536,9.333333333333334,35.333333333333336,9.333333333333334,0.6891534924507141,0.45607465505599976,0.44284963607788086,-0.6971529126167297,0.0,False
CartPole-v1,gpomdp_reward_only,101,6,3072,10.0,25.666666666666668,10.0,0.6916798949241638,0.47307488322257996,0.4632004499435425,-0.6946160197257996,0.0,False
CartPole-v1,gpomdp_reward_only,101,9,4608,17.666666666666668,28.333333333333332,17.666666666666668,0.692415177822113,0.48336470127105713,0.45847591757774353,-0.6938799023628235,0.0,False
CartPole-v1,gpomdp_reward_only,101,12,6144,64.33333333333333,23.333333333333332,64.33333333333333,0.6914507746696472,0.4755806624889374,0.4426456689834595,-0.694847583770752,0.0,False
CartPole-v1,gpomdp_reward_only,101,15,7680,51.666666666666664,12.666666666666666,51.666666666666664,0.6886526942253113,0.45882168412208557,0.4112844169139862,-0.6976662278175354,0.0,False
CartPole-v1,gpomdp_reward_only,101,18,9216,34.666666666666664,26.666666666666668,34.666666666666664,0.6890836358070374,0.4623391628265381,0.4077084958553314,-0.6972334980964661,0.0,False
CartPole-v1,gpomdp_reward_only,101,21,10752,34.333333333333336,19.666666666666668,34.333333333333336,0.6873847842216492,0.4568718373775482,0.3762817978858948,-0.6989679336547852,0.0,False
CartPole-v1,gpomdp_reward_only,101,24,12288,45.666666666666664,26.666666666666668,45.666666666666664,0.6852062940597534,0.4507535994052887,0.3399848937988281,-0.7012208700180054,0.0,False
CartPole-v1,gpomdp_reward_only,101,27,13824,37.333333333333336,36.0,37.333333333333336,0.6814574003219604,0.43678849935531616,0.32612428069114685,-0.7050575017929077,0.0,False
CartPole-v1,gpomdp_reward_only,101,30,15360,70.66666666666667,37.333333333333336,70.66666666666667,0.6772043108940125,0.42929941415786743,0.2928610146045685,-0.7095900774002075,0.0,False
