iteration,train_reward,best_reward,kl,grad_norm,nat_grad_norm,entropy,mean_std,return_mean,return_std,episode_len,rollout_time,update_time,total_time
0,-107.9288,-107.9288,3.675295e-03,6.582102e+02,7.916853e+03,5.513364,0.606728,-27.3658,22.3196,500.0,5.82,0.3324,6.1524
1,-103.6613,-103.6613,4.081010e-03,6.303914e+02,7.658904e+03,5.511459,0.606623,-26.4138,21.8953,500.0,5.4875,0.1596,5.6472
2,-109.0881,-103.6613,3.902298e-03,7.490129e+02,8.154300e+03,5.505951,0.606082,-27.6991,21.7859,500.0,4.8385,0.1304,4.9688
3,-99.0485,-99.0485,2.198038e-03,5.704559e+02,6.381214e+03,5.504498,0.606048,-25.9884,20.371,500.0,5.1349,0.1054,5.2403
4,-100.0375,-99.0485,2.468281e-03,4.734567e+02,6.818551e+03,5.4959,0.604348,-26.0483,21.2131,500.0,4.755,0.1349,4.8899
5,-86.8624,-86.8624,1.932791e-03,4.731191e+02,6.707145e+03,5.50249,0.604901,-22.1888,19.1673,500.0,4.8056,0.146,4.9516
6,-76.9449,-76.9449,1.742733e-03,4.586674e+02,6.145107e+03,5.501853,0.604898,-19.7225,17.3342,500.0,4.6906,0.132,4.8225
7,-73.4014,-73.4014,1.586646e-03,4.894152e+02,5.604488e+03,5.501045,0.60489,-19.5154,17.8183,500.0,4.8419,0.1326,4.9744
8,-80.8447,-73.4014,2.855219e-03,5.607623e+02,7.150528e+03,5.505404,0.606082,-21.2322,19.3843,500.0,4.7219,0.224,4.9459
9,-74.232,-73.4014,2.024146e-03,4.601338e+02,6.946735e+03,5.510653,0.606622,-19.4687,17.8159,500.0,4.6741,0.1487,4.8228
10,-69.2748,-69.2748,1.233459e-03,4.123260e+02,5.394656e+03,5.502231,0.604901,-18.1105,16.6017,500.0,4.7442,0.1679,4.9122
11,-64.2238,-64.2238,1.469600e-03,4.220439e+02,5.558126e+03,5.500056,0.604864,-16.0923,15.9301,500.0,4.7499,0.142,4.8919
12,-65.0676,-64.2238,1.413900e-03,4.137935e+02,5.929946e+03,5.50792,0.606218,-17.1516,16.8309,500.0,4.8265,0.1329,4.9594
13,-59.9196,-59.9196,9.584715e-04,4.474846e+02,4.757822e+03,5.507325,0.606211,-16.0478,15.5025,500.0,4.7979,0.2042,5.0021
14,-58.622,-58.622,1.105283e-03,4.112184e+02,5.235330e+03,5.498901,0.604857,-15.6533,14.958,500.0,5.2636,0.1637,5.4273
15,-50.2908,-50.2908,9.331882e-04,3.741862e+02,5.122109e+03,5.497825,0.604761,-13.165,14.7341,500.0,5.3911,0.1924,5.5835
16,-47.7673,-47.7673,9.787823e-04,3.877018e+02,4.950994e+03,5.495903,0.604726,-12.8365,13.538,500.0,5.1143,0.1264,5.2407
17,-45.015,-45.015,1.166797e-03,4.241807e+02,4.675297e+03,5.492012,0.604307,-12.5656,14.0175,500.0,5.541,0.2699,5.8109
18,-41.0413,-41.0413,1.332662e-03,3.870099e+02,5.452891e+03,5.488313,0.604167,-11.2803,14.4784,500.0,5.224,0.1499,5.3739
19,-39.5383,-39.5383,8.778879e-04,3.741826e+02,4.883608e+03,5.476852,0.603464,-10.6535,13.6575,500.0,5.1015,0.1814,5.2829
20,-30.3014,-30.3014,1.080726e-03,4.756941e+02,4.405798e+03,5.472352,0.602256,-8.4396,13.4642,500.0,4.8362,0.1308,4.967
21,-30.8268,-30.3014,9.028022e-04,3.064136e+02,4.368070e+03,5.469281,0.602125,-8.024,12.7666,500.0,4.9226,0.1268,5.0494
22,-24.8824,-24.8824,8.078874e-04,3.461726e+02,4.358187e+03,5.46244,0.601572,-6.7711,11.8327,500.0,4.6773,0.1798,4.8571
23,-24.6102,-24.6102,8.863307e-04,3.435079e+02,4.438558e+03,5.450561,0.600866,-7.5088,12.313,500.0,4.8334,0.1319,4.9653
24,-19.2247,-19.2247,8.497386e-04,3.408862e+02,3.995270e+03,5.446294,0.599687,-5.1652,11.382,500.0,4.9886,0.1268,5.1153
25,-13.1711,-13.1711,8.773917e-04,3.380910e+02,4.664304e+03,5.440099,0.599134,-3.7797,11.3203,500.0,4.8317,0.1421,4.9738
26,-17.1336,-13.1711,8.028931e-04,3.669095e+02,3.702692e+03,5.439324,0.599109,-5.2403,10.8298,500.0,4.8822,0.1271,5.0093
27,-6.9152,-6.9152,7.630333e-04,3.645851e+02,3.836641e+03,5.432218,0.598921,-2.8515,11.179,500.0,4.721,0.1372,4.8582
