comparison_family,method,reference,initialization,n_trajectories,metric,n,mean_difference,median_difference,ci95_low,ci95_high,method_failed_reference_succeeded,method_succeeded_reference_failed
barrier_within_natural,sampled_npg_logbarrier_handoff,sampled_npg_reward_only,uniform,32,final_return,20,-0.009586014786615771,0.0036588439400219164,-0.02662010060623385,0.007448071033002305,,
barrier_within_natural,sampled_npg_logbarrier_handoff,sampled_npg_reward_only,uniform,32,final_q,20,-0.0025679446646278636,0.004476746366733342,-0.02383567748514416,0.018699788155888436,,
barrier_within_natural,sampled_npg_logbarrier_handoff,sampled_npg_reward_only,uniform,32,final_pi1_good,20,-0.006722268919978264,-0.00041533678904620563,-0.013552735094084558,0.00010819725412803023,,
barrier_within_natural,sampled_npg_logbarrier_handoff,sampled_npg_reward_only,uniform,32,zero_s1_batch_fraction,20,0.0,0.0,0.0,0.0,,
barrier_within_natural,sampled_npg_logbarrier_handoff,sampled_npg_reward_only,uniform,32,near_optimal_basin,20,-0.05,0.0,-0.23441380522786665,0.13441380522786667,,
barrier_within_natural,sampled_npg_logbarrier_handoff,sampled_npg_reward_only,uniform,32,exact_mcnemar_p,20,1.0,,,,2,1
optimizer_reward_only,sampled_npg_reward_only,sampled_pg_reward_only,uniform,32,final_return,20,-0.007623292482040944,-0.005264871349657085,-0.017733935231635713,0.0024873502675538256,,
optimizer_reward_only,sampled_npg_reward_only,sampled_pg_reward_only,uniform,32,final_q,20,-0.025591728478786324,-0.02167453467721564,-0.04275188237966718,-0.008431574577905467,,
optimizer_reward_only,sampled_npg_reward_only,sampled_pg_reward_only,uniform,32,final_pi1_good,20,0.004113210272962964,0.0045885963027025856,0.0030137736770566026,0.005212646868869325,,
optimizer_reward_only,sampled_npg_reward_only,sampled_pg_reward_only,uniform,32,zero_s1_batch_fraction,20,0.0,0.0,0.0,0.0,,
optimizer_reward_only,sampled_npg_reward_only,sampled_pg_reward_only,uniform,32,near_optimal_basin,20,-0.05,0.0,-0.15465120272,0.05465120271999997,,
optimizer_reward_only,sampled_npg_reward_only,sampled_pg_reward_only,uniform,32,exact_mcnemar_p,20,1.0,,,,1,0
optimizer_with_barrier,sampled_npg_logbarrier_handoff,sampled_pg_logbarrier_handoff,uniform,32,final_return,20,-0.008325258451608353,0.0065179412084569455,-0.026312860945049543,0.009662344041832836,,
optimizer_with_barrier,sampled_npg_logbarrier_handoff,sampled_pg_logbarrier_handoff,uniform,32,final_q,20,-0.02203567450085688,-0.008473859308934684,-0.041286873180065145,-0.002784475821648612,,
optimizer_with_barrier,sampled_npg_logbarrier_handoff,sampled_pg_logbarrier_handoff,uniform,32,final_pi1_good,20,0.0020674608563667598,0.009053658757686656,-0.005038373242207972,0.009173294954941492,,
optimizer_with_barrier,sampled_npg_logbarrier_handoff,sampled_pg_logbarrier_handoff,uniform,32,zero_s1_batch_fraction,20,0.0,0.0,0.0,0.0,,
optimizer_with_barrier,sampled_npg_logbarrier_handoff,sampled_pg_logbarrier_handoff,uniform,32,near_optimal_basin,20,-0.1,0.0,-0.24405179483467437,0.04405179483467436,,
optimizer_with_barrier,sampled_npg_logbarrier_handoff,sampled_pg_logbarrier_handoff,uniform,32,exact_mcnemar_p,20,0.5,,,,2,0
fixed_vs_handoff_euclidean,sampled_pg_logbarrier_fixed,sampled_pg_logbarrier_handoff,uniform,32,final_return,20,-0.36009007018796074,-0.36055140530637714,-0.3615892869189629,-0.35859085345695857,,
fixed_vs_handoff_euclidean,sampled_pg_logbarrier_fixed,sampled_pg_logbarrier_handoff,uniform,32,final_q,20,-0.3639723134771867,-0.36471735080012074,-0.3673114925730463,-0.36063313438132716,,
fixed_vs_handoff_euclidean,sampled_pg_logbarrier_fixed,sampled_pg_logbarrier_handoff,uniform,32,final_pi1_good,20,-0.22259185146908417,-0.2225828447552305,-0.22327862155459383,-0.2219050813835745,,
fixed_vs_handoff_euclidean,sampled_pg_logbarrier_fixed,sampled_pg_logbarrier_handoff,uniform,32,zero_s1_batch_fraction,20,0.0,0.0,0.0,0.0,,
fixed_vs_handoff_euclidean,sampled_pg_logbarrier_fixed,sampled_pg_logbarrier_handoff,uniform,32,near_optimal_basin,20,-1.0,-1.0,-1.0,-1.0,,
fixed_vs_handoff_euclidean,sampled_pg_logbarrier_fixed,sampled_pg_logbarrier_handoff,uniform,32,exact_mcnemar_p,20,1.9073486328125e-06,,,,20,0
fixed_vs_handoff_natural,sampled_npg_logbarrier_fixed,sampled_npg_logbarrier_handoff,uniform,32,final_return,20,-0.33531797624082316,-0.3427064248381561,-0.35330187124373624,-0.31733408123791007,,
fixed_vs_handoff_natural,sampled_npg_logbarrier_fixed,sampled_npg_logbarrier_handoff,uniform,32,final_q,20,-0.31535468607515826,-0.3232995274546506,-0.34199931875289474,-0.2887100533974218,,
fixed_vs_handoff_natural,sampled_npg_logbarrier_fixed,sampled_npg_logbarrier_handoff,uniform,32,final_pi1_good,20,-0.2126437691319031,-0.21145903227420387,-0.2202272927130642,-0.205060245550742,,
fixed_vs_handoff_natural,sampled_npg_logbarrier_fixed,sampled_npg_logbarrier_handoff,uniform,32,zero_s1_batch_fraction,20,0.0,0.0,0.0,0.0,,
fixed_vs_handoff_natural,sampled_npg_logbarrier_fixed,sampled_npg_logbarrier_handoff,uniform,32,near_optimal_basin,20,-0.9,-1.0,-1.0440517948346744,-0.7559482051653257,,
fixed_vs_handoff_natural,sampled_npg_logbarrier_fixed,sampled_npg_logbarrier_handoff,uniform,32,exact_mcnemar_p,20,7.62939453125e-06,,,,18,0
barrier_within_euclidean,sampled_pg_logbarrier_handoff,sampled_pg_reward_only,uniform,128,final_return,20,-0.008884316501756917,-0.008898340552547956,-0.008917744207106696,-0.008850888796407138,,
barrier_within_euclidean,sampled_pg_logbarrier_handoff,sampled_pg_reward_only,uniform,128,final_q,20,-0.006091893794667558,-0.0061204925718240655,-0.00613426645920028,-0.006049521130134835,,
barrier_within_euclidean,sampled_pg_logbarrier_handoff,sampled_pg_reward_only,uniform,128,final_pi1_good,20,-0.004704526142765619,-0.004704265038774413,-0.004717980439295077,-0.004691071846236162,,
barrier_within_euclidean,sampled_pg_logbarrier_handoff,sampled_pg_reward_only,uniform,128,zero_s1_batch_fraction,20,0.0,0.0,0.0,0.0,,
barrier_within_euclidean,sampled_pg_logbarrier_handoff,sampled_pg_reward_only,uniform,128,near_optimal_basin,20,0.0,0.0,0.0,0.0,,
barrier_within_euclidean,sampled_pg_logbarrier_handoff,sampled_pg_reward_only,uniform,128,exact_mcnemar_p,20,1.0,,,,0,0
barrier_within_natural,sampled_npg_logbarrier_handoff,sampled_npg_reward_only,uniform,128,final_return,20,-0.006057273198655161,-0.008352251535387045,-0.013939081734949666,0.0018245353376393448,,
barrier_within_natural,sampled_npg_logbarrier_handoff,sampled_npg_reward_only,uniform,128,final_q,20,-0.006295373799712229,-0.008667497477412411,-0.017673786439635956,0.005083038840211501,,
barrier_within_natural,sampled_npg_logbarrier_handoff,sampled_npg_reward_only,uniform,128,final_pi1_good,20,-0.0021141427306336836,-0.0026734667765281883,-0.003922605165187037,-0.00030568029608032997,,
barrier_within_natural,sampled_npg_logbarrier_handoff,sampled_npg_reward_only,uniform,128,zero_s1_batch_fraction,20,0.0,0.0,0.0,0.0,,
barrier_within_natural,sampled_npg_logbarrier_handoff,sampled_npg_reward_only,uniform,128,near_optimal_basin,20,0.0,0.0,0.0,0.0,,
barrier_within_natural,sampled_npg_logbarrier_handoff,sampled_npg_reward_only,uniform,128,exact_mcnemar_p,20,1.0,,,,0,0
optimizer_reward_only,sampled_npg_reward_only,sampled_pg_reward_only,uniform,128,final_return,20,-0.006895484947096886,-0.008216675880447055,-0.010455558120903605,-0.0033354117732901666,,
optimizer_reward_only,sampled_npg_reward_only,sampled_pg_reward_only,uniform,128,final_q,20,-0.019894310393631348,-0.020561421927051293,-0.025359210402123314,-0.014429410385139382,,
optimizer_reward_only,sampled_npg_reward_only,sampled_pg_reward_only,uniform,128,final_pi1_good,20,0.0025473944684048845,0.002194489770035335,0.0017820228991751357,0.0033127660376346332,,
optimizer_reward_only,sampled_npg_reward_only,sampled_pg_reward_only,uniform,128,zero_s1_batch_fraction,20,0.0,0.0,0.0,0.0,,
optimizer_reward_only,sampled_npg_reward_only,sampled_pg_reward_only,uniform,128,near_optimal_basin,20,0.0,0.0,0.0,0.0,,
optimizer_reward_only,sampled_npg_reward_only,sampled_pg_reward_only,uniform,128,exact_mcnemar_p,20,1.0,,,,0,0
optimizer_with_barrier,sampled_npg_logbarrier_handoff,sampled_pg_logbarrier_handoff,uniform,128,final_return,20,-0.00406844164399513,-0.004232873052487096,-0.01047953738517159,0.0023426540971813294,,
optimizer_with_barrier,sampled_npg_logbarrier_handoff,sampled_pg_logbarrier_handoff,uniform,128,final_q,20,-0.02009779039867602,-0.019074593910634707,-0.029045847585828156,-0.011149733211523882,,
optimizer_with_barrier,sampled_npg_logbarrier_handoff,sampled_pg_logbarrier_handoff,uniform,128,final_pi1_good,20,0.00513777788053682,0.004785104400548523,0.003577050659784981,0.006698505101288659,,
optimizer_with_barrier,sampled_npg_logbarrier_handoff,sampled_pg_logbarrier_handoff,uniform,128,zero_s1_batch_fraction,20,0.0,0.0,0.0,0.0,,
optimizer_with_barrier,sampled_npg_logbarrier_handoff,sampled_pg_logbarrier_handoff,uniform,128,near_optimal_basin,20,0.0,0.0,0.0,0.0,,
optimizer_with_barrier,sampled_npg_logbarrier_handoff,sampled_pg_logbarrier_handoff,uniform,128,exact_mcnemar_p,20,1.0,,,,0,0
fixed_vs_handoff_euclidean,sampled_pg_logbarrier_fixed,sampled_pg_logbarrier_handoff,uniform,128,final_return,20,-0.36098737756668803,-0.3608212740878343,-0.36174503921636847,-0.3602297159170076,,
fixed_vs_handoff_euclidean,sampled_pg_logbarrier_fixed,sampled_pg_logbarrier_handoff,uniform,128,final_q,20,-0.36433187967610864,-0.36386169207978647,-0.365730930774444,-0.36293282857777326,,
fixed_vs_handoff_euclidean,sampled_pg_logbarrier_fixed,sampled_pg_logbarrier_handoff,uniform,128,final_pi1_good,20,-0.2240518229429577,-0.2239846298268276,-0.2246727475492108,-0.2234308983367046,,
fixed_vs_handoff_euclidean,sampled_pg_logbarrier_fixed,sampled_pg_logbarrier_handoff,uniform,128,zero_s1_batch_fraction,20,0.0,0.0,0.0,0.0,,
fixed_vs_handoff_euclidean,sampled_pg_logbarrier_fixed,sampled_pg_logbarrier_handoff,uniform,128,near_optimal_basin,20,-1.0,-1.0,-1.0,-1.0,,
fixed_vs_handoff_euclidean,sampled_pg_logbarrier_fixed,sampled_pg_logbarrier_handoff,uniform,128,exact_mcnemar_p,20,1.9073486328125e-06,,,,20,0
fixed_vs_handoff_natural,sampled_npg_logbarrier_fixed,sampled_npg_logbarrier_handoff,uniform,128,final_return,20,-0.3565076186481132,-0.35037997676015925,-0.36713629426681,-0.3458789430294164,,
fixed_vs_handoff_natural,sampled_npg_logbarrier_fixed,sampled_npg_logbarrier_handoff,uniform,128,final_q,20,-0.33784818751766943,-0.3269708254518424,-0.35461073961666945,-0.3210856354186694,,
fixed_vs_handoff_natural,sampled_npg_logbarrier_fixed,sampled_npg_logbarrier_handoff,uniform,128,final_pi1_good,20,-0.2315431766416347,-0.2297659258691125,-0.23846809902341826,-0.22461825425985116,,
fixed_vs_handoff_natural,sampled_npg_logbarrier_fixed,sampled_npg_logbarrier_handoff,uniform,128,zero_s1_batch_fraction,20,0.0,0.0,0.0,0.0,,
fixed_vs_handoff_natural,sampled_npg_logbarrier_fixed,sampled_npg_logbarrier_handoff,uniform,128,near_optimal_basin,20,-1.0,-1.0,-1.0,-1.0,,
fixed_vs_handoff_natural,sampled_npg_logbarrier_fixed,sampled_npg_logbarrier_handoff,uniform,128,exact_mcnemar_p,20,1.9073486328125e-06,,,,20,0
