iteration,train_reward,best_reward,kl,grad_norm,nat_grad_norm,entropy,mean_std,return_mean,return_std,episode_len,rollout_time,update_time,total_time
0,-185.8461,-185.8461,3.647362e-03,7.607131e+02,8.387915e+03,5.512159,0.606631,-47.6627,25.8463,500.0,4.9247,0.505,5.4297
1,-169.6391,-169.6391,2.672388e-03,6.326851e+02,7.593167e+03,5.493379,0.604305,-43.2367,24.0547,500.0,5.0601,0.4847,5.5449
2,-160.8183,-160.8183,3.461086e-03,5.516016e+02,8.568937e+03,5.483676,0.603983,-41.1847,23.6189,500.0,5.5322,0.4773,6.0095
3,-147.5507,-147.5507,3.137071e-03,7.347927e+02,8.070612e+03,5.488832,0.604157,-37.8746,23.3724,500.0,7.239,0.4607,7.6997
4,-147.3663,-147.3663,3.643533e-03,7.913510e+02,8.686586e+03,5.492493,0.60421,-37.8536,23.8323,500.0,7.7851,0.4575,8.2426
5,-130.6395,-130.6395,3.215207e-03,7.090771e+02,8.284153e+03,5.470263,0.602116,-33.4526,22.2916,500.0,6.9161,0.4802,7.3964
6,-120.1354,-120.1354,3.172038e-03,7.488796e+02,7.373618e+03,5.482544,0.603611,-30.3907,21.4002,500.0,6.9537,0.4918,7.4455
7,-109.3084,-109.3084,2.424107e-03,6.777559e+02,7.615053e+03,5.478229,0.603464,-27.9764,20.6848,500.0,7.0222,0.4573,7.4794
8,-101.3065,-101.3065,1.931697e-03,6.096868e+02,5.517733e+03,5.467683,0.60171,-25.9143,18.82,500.0,6.8737,0.4557,7.3293
9,-97.5351,-97.5351,2.146942e-03,6.954854e+02,5.999117e+03,5.455619,0.600997,-24.8425,18.5126,500.0,6.9713,0.4592,7.4305
10,-81.634,-81.634,2.272819e-03,6.699949e+02,6.354442e+03,5.441648,0.599108,-20.5003,17.8506,500.0,7.495,0.5048,7.9998
11,-69.8188,-69.8188,1.615165e-03,5.368767e+02,5.804670e+03,5.432719,0.598816,-17.6639,16.6997,500.0,7.3534,0.4768,7.8302
12,-63.1,-63.1,1.816322e-03,5.867026e+02,5.634472e+03,5.429679,0.5984,-15.587,18.1063,500.0,6.9878,0.464,7.4518
13,-50.124,-50.124,1.973846e-03,6.790062e+02,5.579604e+03,5.406334,0.596212,-12.3792,16.5729,500.0,9.0136,0.4777,9.4913
14,-47.9944,-47.9944,1.872472e-03,7.180078e+02,5.184214e+03,5.392344,0.594348,-11.5783,17.085,500.0,7.0187,0.5041,7.5228
15,-29.3616,-29.3616,2.078027e-03,5.953303e+02,6.112468e+03,5.384109,0.593759,-7.317,17.1264,500.0,6.7681,0.4799,7.248
16,-21.672,-21.672,1.601763e-03,5.126174e+02,5.029610e+03,5.376767,0.593563,-5.3931,15.954,500.0,6.95,0.4679,7.4179
17,-4.8777,-4.8777,1.787633e-03,6.304667e+02,5.210146e+03,5.358711,0.59119,-0.7562,15.59,500.0,6.7222,0.4881,7.2103
18,0.2838,0.2838,2.436521e-03,8.054105e+02,6.229866e+03,5.354507,0.591137,-0.7466,18.2405,500.0,7.363,0.4705,7.8335
19,17.3136,17.3136,2.187954e-03,6.535167e+02,5.780452e+03,5.335854,0.589109,5.0181,17.0788,500.0,7.1999,0.4965,7.6963
20,22.6123,22.6123,2.808560e-03,7.918296e+02,5.981166e+03,5.328128,0.588541,6.5228,17.501,500.0,7.7116,0.4649,8.1766
21,36.8276,36.8276,2.662173e-03,8.563239e+02,6.835272e+03,5.321777,0.588362,10.0664,20.0529,500.0,7.5038,0.5028,8.0066
22,58.5525,58.5525,2.705674e-03,8.515003e+02,7.094212e+03,5.306171,0.586124,15.7234,19.913,500.0,6.6328,0.4893,7.1221
23,60.4451,60.4451,4.050729e-03,1.012081e+03,7.678104e+03,5.285873,0.584091,16.0421,21.9945,500.0,7.5264,0.4533,7.9797
24,76.5474,76.5474,4.408520e-03,1.209783e+03,7.517819e+03,5.28675,0.585177,18.9552,23.3794,500.0,7.4009,0.4554,7.8563
25,80.2365,80.2365,2.939628e-03,1.106628e+03,5.694411e+03,5.25988,0.582572,20.5764,20.8303,500.0,7.5414,0.4533,7.9947
26,92.3831,92.3831,4.845655e-03,1.222032e+03,8.478311e+03,5.245034,0.580727,23.9083,26.6099,500.0,7.2605,0.5613,7.8217
27,100.694,100.694,4.689493e-03,1.066441e+03,8.437033e+03,5.224911,0.578703,26.2674,24.7535,500.0,6.9065,0.4931,7.3996
28,115.763,115.763,3.708778e-03,1.413283e+03,7.209006e+03,5.218074,0.578163,29.2356,26.1157,500.0,7.3916,0.4698,7.8614
29,127.9391,127.9391,6.231401e-03,1.270098e+03,8.173535e+03,5.186465,0.575509,32.5915,28.3706,500.0,6.4556,0.4541,6.9098
30,126.761,127.9391,6.824970e-03,1.296869e+03,9.454356e+03,5.169114,0.573536,32.8521,29.458,500.0,5.86,0.4804,6.3404
31,145.8377,145.8377,1.071717e-02,1.766299e+03,9.727997e+03,5.148836,0.572297,36.9575,33.6698,500.0,7.9897,0.5013,8.491
32,152.5405,152.5405,7.677027e-03,1.513577e+03,9.192645e+03,5.124168,0.570155,38.0294,33.9045,500.0,7.1196,0.4813,7.6008
33,163.9585,163.9585,9.193712e-03,1.820417e+03,1.031203e+04,5.120492,0.570127,41.5868,33.5083,500.0,6.9027,0.4658,7.3685
34,167.6118,167.6118,6.993292e-03,1.491341e+03,9.657569e+03,5.094756,0.567559,41.4504,36.0476,500.0,7.8434,0.4997,8.3431
35,190.3273,190.3273,9.980908e-03,1.738957e+03,1.107943e+04,5.073777,0.565261,48.6784,34.5587,500.0,6.8966,0.4571,7.3537
36,186.049,190.3273,6.700111e-03,1.925055e+03,9.299083e+03,5.055602,0.564356,47.6818,34.8206,500.0,7.2326,0.4584,7.691
37,214.9715,214.9715,8.716848e-03,2.548656e+03,9.924285e+03,5.0225,0.560648,54.966,36.7754,500.0,7.3187,0.4537,7.7724
38,215.6067,215.6067,7.688336e-03,1.715898e+03,8.947162e+03,4.991078,0.557935,55.8973,33.366,500.0,7.1871,0.4772,7.6644
39,223.7096,223.7096,1.288842e-02,3.277737e+03,1.064456e+04,4.993027,0.559103,58.0759,37.6564,500.0,7.3048,0.4688,7.7736
40,240.5567,240.5567,9.725572e-03,1.948711e+03,1.134894e+04,4.961773,0.555475,62.4483,39.5258,500.0,7.4218,0.5028,7.9246
41,254.4647,254.4647,1.292192e-02,2.737016e+03,1.155726e+04,4.931881,0.552886,66.165,39.5598,500.0,6.81,0.4728,7.2828
42,275.8432,275.8432,1.126470e-02,2.898547e+03,1.120729e+04,4.903431,0.551317,71.657,37.4904,500.0,7.2358,0.5085,7.7443
43,274.3732,275.8432,1.367695e-02,2.645013e+03,1.113961e+04,4.896102,0.550248,70.7543,42.251,500.0,7.2185,0.4586,7.677
44,285.8656,285.8656,1.844652e-02,3.328840e+03,1.401883e+04,4.878555,0.549439,73.179,45.1064,500.0,6.9256,0.4976,7.4232
45,299.984,299.984,1.214119e-02,3.488473e+03,1.191077e+04,4.858704,0.547635,77.7712,40.5801,500.0,7.1906,0.4795,7.6701
46,311.4808,311.4808,1.251658e-02,5.021795e+03,1.168219e+04,4.835778,0.546254,80.1445,43.9292,500.0,7.1324,0.4878,7.6203
47,331.8007,331.8007,2.215332e-02,5.896940e+03,1.297327e+04,4.839077,0.546824,85.4928,46.5024,500.0,7.0334,0.4596,7.493
48,337.4948,337.4948,2.184786e-02,4.286500e+03,1.371584e+04,4.807334,0.544106,85.744,53.0144,500.0,6.9979,0.4809,7.4788
49,344.0558,344.0558,2.210357e-02,4.906010e+03,1.453994e+04,4.77309,0.541047,88.1421,54.7486,500.0,6.8063,0.4591,7.2654
50,351.1363,351.1363,2.835353e-02,4.605167e+03,1.498926e+04,4.766343,0.54104,89.6087,57.4458,500.0,7.3935,0.4791,7.8726
51,394.0528,394.0528,2.568404e-02,5.258900e+03,1.308081e+04,4.716065,0.536655,101.4608,55.2221,500.0,9.0266,0.4957,9.5223
52,407.0908,407.0908,1.964951e-02,4.811361e+03,1.353278e+04,4.714699,0.536655,105.1331,56.1989,500.0,6.7849,0.4531,7.238
53,400.2504,407.0908,3.225553e-02,6.518813e+03,1.385558e+04,4.701367,0.535784,103.0978,54.9863,500.0,7.3425,0.4947,7.8372
54,418.2479,418.2479,1.648901e-02,5.901619e+03,1.297315e+04,4.658844,0.531449,108.4435,54.0534,500.0,7.8025,0.4545,8.257
55,425.6035,425.6035,2.004500e-02,4.462198e+03,1.361758e+04,4.630601,0.529433,111.2071,51.8596,500.0,7.0694,0.479,7.5484
56,433.2938,433.2938,1.707827e-02,5.921330e+03,1.333121e+04,4.599083,0.526872,113.0682,52.7968,500.0,6.9373,0.5639,7.5012
57,452.7625,452.7625,1.925328e-02,6.509363e+03,1.409885e+04,4.590547,0.526687,117.6542,54.673,500.0,6.8571,0.4773,7.3344
58,459.8198,459.8198,2.819783e-02,6.877896e+03,1.400308e+04,4.556923,0.524076,119.946,56.9049,500.0,7.237,0.4591,7.6961
59,493.3084,493.3084,3.227348e-02,6.270421e+03,1.703711e+04,4.543171,0.522799,128.9156,59.8615,500.0,7.221,0.4863,7.7073
60,477.3878,493.3084,2.268827e-02,5.317319e+03,1.502533e+04,4.501351,0.519044,124.3355,57.5219,500.0,7.891,0.4767,8.3677
61,496.7459,496.7459,4.544546e-02,7.789867e+03,1.697155e+04,4.454269,0.515462,129.6472,60.8799,500.0,7.2227,0.4875,7.7102
62,518.5629,518.5629,2.304838e-02,7.919760e+03,1.366728e+04,4.452195,0.515626,136.0073,59.7999,500.0,7.059,0.4751,7.5341
63,545.5722,545.5722,2.431217e-02,6.008937e+03,1.766733e+04,4.419492,0.513065,142.1498,62.7881,500.0,7.1476,0.4648,7.6125
64,553.3005,553.3005,3.821248e-02,7.567638e+03,1.634054e+04,4.43269,0.51372,143.6123,72.277,500.0,7.1408,0.4757,7.6165
