environment,method,seed,update,environment_steps,deterministic_return,stochastic_return,deterministic_return_standard_deviation,stochastic_return_standard_deviation,episode_length,deterministic_termination_rate,stochastic_termination_rate,entropy,mean_min_probability,global_min_probability,barrier_value,beta,barrier_active
Acrobot-v1,gpomdp_logbarrier_handoff,1150,0,0,-500.0,-487.3125,0.0,33.9310852815983,500.0,0.0,0.15625,1.0750296115875244,0.2410324662923813,0.21752797067165375,-1.1233099699020386,546.4135158976487,True
Acrobot-v1,gpomdp_logbarrier_handoff,1150,50,131707,-181.25,-212.3125,165.53549468316456,42.53001786215048,182.0625,0.8125,1.0,1.0379582643508911,0.23475302755832672,0.11446739733219147,-1.1595940589904785,546.4135158976487,True
Acrobot-v1,gpomdp_logbarrier_handoff,1150,100,239187,-96.71875,-255.59375,53.18878997525943,78.52094825278239,97.71875,1.0,0.9375,1.0399447679519653,0.23407301306724548,0.12369808554649353,-1.1579748392105103,546.4135158976487,True
Acrobot-v1,gpomdp_logbarrier_handoff,1150,150,330215,-82.375,-237.0625,13.644684655749238,49.95477793674673,83.375,1.0,1.0,1.043712854385376,0.23377615213394165,0.13573552668094635,-1.1544551849365234,546.4135158976487,True
Acrobot-v1,gpomdp_logbarrier_handoff,1150,200,424799,-91.375,-243.71875,26.900953334827758,66.29612666883581,92.375,1.0,0.96875,1.0427452325820923,0.23456594347953796,0.1306716501712799,-1.155282974243164,546.4135158976487,True
Acrobot-v1,gpomdp_logbarrier_handoff,1150,249,521307,-88.15625,-267.875,20.240663917136008,67.05450358934068,89.15625,1.0,0.96875,1.057289481163025,0.2465233951807022,0.1340823471546173,-1.1407082080841064,546.4135158976487,True
Acrobot-v1,gpomdp_logbarrier_handoff,1150,250,523215,-89.78125,-270.15625,21.547747992502305,65.8806885283369,90.78125,1.0,0.96875,1.0547236204147339,0.2442948818206787,0.12933099269866943,-1.1433056592941284,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,1150,251,525363,-81.71875,-270.40625,8.172472974328459,70.98653183254486,82.71875,1.0,0.96875,1.0539222955703735,0.24440020322799683,0.1281038224697113,-1.1442097425460815,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,1150,300,600762,-82.53125,-136.0625,11.667391490540993,29.812248511145928,83.53125,1.0,1.0,0.8604862093925476,0.13968554139137268,0.03952062129974365,-1.3790874481201172,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,1150,350,652702,-86.78125,-116.28125,27.931638177706702,20.178612719667388,87.78125,1.0,1.0,0.7776332497596741,0.11464402824640274,0.0259430892765522,-1.5009671449661255,0.0,False
