iteration,train_reward,best_reward,kl,grad_norm,nat_grad_norm,entropy,mean_std,return_mean,return_std,episode_len,rollout_time,update_time,total_time
0,19.0252,19.0252,1.987052e-03,1.087625e+01,1.861980e+01,2.757479,0.606652,7.665,12.835,38.4,3.4971,0.1634,3.6605
1,24.3696,24.3696,2.323159e-03,1.152202e+01,1.787944e+01,2.751137,0.605436,10.3966,16.6224,43.5,3.7232,0.0214,3.7446
2,42.4321,42.4321,2.435467e-03,1.315954e+01,1.982079e+01,2.7647,0.608097,23.1329,28.9759,56.69,4.7946,0.0417,4.8363
3,45.526,45.526,1.779694e-03,1.108152e+01,1.901349e+01,2.771729,0.609602,25.4418,29.9586,54.92,4.4657,0.0331,4.4988
4,60.8851,60.8851,2.451127e-03,1.207837e+01,1.825271e+01,2.762326,0.607675,36.9103,34.7755,60.41,5.9903,0.1271,6.1174
5,73.4192,73.4192,2.341202e-03,1.029259e+01,2.287386e+01,2.779221,0.611023,39.9246,31.4551,67.83,4.6857,0.0374,4.723
6,85.9972,85.9972,1.990117e-03,6.026541e+00,2.319052e+01,2.778408,0.610961,49.1655,35.2952,75.17,5.7202,0.108,5.8282
7,99.7625,99.7625,2.054459e-03,7.246497e+00,2.792964e+01,2.77263,0.609766,54.4023,35.7418,83.0,6.1954,0.1753,6.3708
8,104.0362,104.0362,1.090318e-03,4.369668e+00,2.664817e+01,2.778487,0.610959,54.6032,31.6605,79.41,4.6813,0.049,4.7303
9,105.1856,105.1856,2.839831e-03,7.424088e+00,2.852437e+01,2.772477,0.609746,56.8134,32.5952,80.24,4.7317,0.1155,4.8473
10,131.5404,131.5404,3.184323e-03,1.104786e+01,3.661938e+01,2.779753,0.611278,67.324,38.9182,105.95,8.6313,0.2499,8.8813
11,148.3439,148.3439,3.058588e-03,6.467481e+00,4.116158e+01,2.771827,0.609521,72.6322,43.38,124.85,10.6183,0.3339,10.9522
12,174.9272,174.9272,7.416622e-03,1.399978e+01,5.000838e+01,2.756797,0.606654,81.0492,45.8639,150.46,10.7583,0.1899,10.9482
13,295.5313,295.5313,1.243959e-02,2.958212e+01,6.134495e+01,2.739128,0.602882,109.295,51.8297,271.66,14.2143,0.156,14.3703
14,440.232,440.232,2.016573e-02,2.703811e+01,7.533794e+01,2.721775,0.599161,123.544,52.6832,434.69,13.2663,0.3977,13.6639
15,437.9694,440.232,2.325073e-02,5.198803e+01,7.088154e+01,2.718755,0.598955,124.4269,52.5682,416.46,13.1411,0.4646,13.6057
16,506.5937,506.5937,6.459421e-03,1.293523e+01,5.560202e+01,2.70573,0.596352,127.9585,51.7371,496.17,12.4631,0.3811,12.8442
17,505.6668,506.5937,1.637801e-02,2.786584e+01,7.216293e+01,2.676506,0.590959,128.2579,51.8402,495.2,12.8854,0.2436,13.129
18,511.4594,511.4594,1.324644e-02,1.525756e+01,7.177287e+01,2.667165,0.588577,129.151,51.9778,497.23,12.6343,0.4326,13.0669
19,503.1636,511.4594,1.964117e-02,1.843912e+01,8.118015e+01,2.631959,0.582547,128.8086,52.4136,485.26,12.7804,0.436,13.2165
20,514.6436,514.6436,1.334941e-02,3.304205e+01,6.605962e+01,2.601128,0.576104,129.4119,52.355,498.18,12.6548,0.2004,12.8551
21,517.6062,517.6062,1.613712e-02,1.980838e+01,6.721686e+01,2.611237,0.578134,130.4277,52.7515,496.36,13.124,0.4014,13.5255
22,506.2595,517.6062,9.363632e-03,4.415994e+01,5.868444e+01,2.596255,0.575518,129.7885,53.9239,484.27,12.6869,0.145,12.8319
23,513.9172,517.6062,1.094721e-02,2.817126e+01,6.441010e+01,2.595375,0.575472,130.9709,53.4166,488.9,12.6587,0.2365,12.8952
