environment,method,seed,update,environment_steps,deterministic_return,stochastic_return,deterministic_return_standard_deviation,stochastic_return_standard_deviation,episode_length,deterministic_termination_rate,stochastic_termination_rate,entropy,mean_min_probability,global_min_probability,barrier_value,beta,barrier_active
Acrobot-v1,gpomdp_reward_only,403,0,0,-500.0,-500.0,0.0,0.0,500.0,0.0,0.0,1.0794130563735962,0.24599295854568481,0.21149347722530365,-1.118955373764038,0.0,False
Acrobot-v1,gpomdp_reward_only,403,50,25000,-500.0,-487.53125,0.0,31.327597207162146,500.0,0.0,0.15625,1.053801417350769,0.2079639434814453,0.14261071383953094,-1.1490800380706787,0.0,False
Acrobot-v1,gpomdp_reward_only,403,100,50000,-500.0,-179.34375,0.0,36.241670344436926,500.0,0.0,1.0,0.9168334007263184,0.1294320970773697,0.055560097098350525,-1.3189667463302612,0.0,False
Acrobot-v1,gpomdp_reward_only,403,150,75000,-336.0,-120.34375,201.67284270290577,17.692005438943685,336.40625,0.40625,1.0,0.7607957720756531,0.08792736381292343,0.023825785145163536,-1.5609263181686401,0.0,False
Acrobot-v1,gpomdp_reward_only,403,200,100000,-171.03125,-105.1875,161.94672249668827,15.548960135337751,171.84375,0.8125,1.0,0.6200985908508301,0.061821240931749344,0.01134688314050436,-1.838637113571167,0.0,False
Acrobot-v1,gpomdp_reward_only,403,250,125000,-80.9375,-95.25,10.695001847411202,15.067589656760504,81.9375,1.0,1.0,0.5350055694580078,0.051678892225027084,0.005924359895288944,-2.056199789047241,0.0,False
Acrobot-v1,gpomdp_reward_only,403,300,150000,-89.1875,-100.78125,20.32388948678298,20.166619456978424,90.1875,1.0,1.0,0.45405662059783936,0.0420672670006752,0.003611793275922537,-2.2783114910125732,0.0,False
Acrobot-v1,gpomdp_reward_only,403,350,175000,-81.9375,-95.65625,11.725179687735169,22.163045928723555,82.9375,1.0,1.0,0.4095233678817749,0.03455642983317375,0.002973467344418168,-2.4073026180267334,0.0,False
Acrobot-v1,gpomdp_reward_only,403,400,200000,-88.84375,-90.0625,33.29933582113962,30.30164213584855,89.84375,1.0,1.0,0.3740311563014984,0.03169514983892441,0.0022430624812841415,-2.52588152885437,0.0,False
Acrobot-v1,gpomdp_reward_only,403,450,225000,-83.40625,-89.28125,19.592393808855782,18.233670334602625,84.40625,1.0,1.0,0.3544248640537262,0.03242335096001625,0.0016910095000639558,-2.619842767715454,0.0,False
Acrobot-v1,gpomdp_reward_only,403,500,250000,-130.3125,-101.5625,122.04928605201445,32.04325453649056,131.21875,0.90625,1.0,0.3314380943775177,0.026933714747428894,0.00135343661531806,-2.7001090049743652,0.0,False
Acrobot-v1,gpomdp_reward_only,403,550,275000,-81.03125,-95.40625,15.367507353441042,41.609443232624876,82.03125,1.0,1.0,0.28241637349128723,0.022096630185842514,0.0010108781279996037,-2.9119951725006104,0.0,False
Acrobot-v1,gpomdp_reward_only,403,600,300000,-80.90625,-90.125,13.873528692697354,20.252837316159894,81.90625,1.0,1.0,0.27971428632736206,0.022974178194999695,0.0008571654325351119,-2.975675582885742,0.0,False
Acrobot-v1,gpomdp_reward_only,403,650,325000,-85.1875,-88.625,17.451199237837773,38.75293953470685,86.1875,1.0,1.0,0.2521125078201294,0.021740959957242012,0.0007272445363923907,-3.1103689670562744,0.0,False
Acrobot-v1,gpomdp_reward_only,403,700,350000,-99.78125,-83.84375,51.430337711284515,15.110580303111268,100.78125,1.0,1.0,0.23223382234573364,0.01897098496556282,0.0005174905527383089,-3.211435556411743,0.0,False
Acrobot-v1,gpomdp_reward_only,403,750,375000,-89.34375,-80.46875,30.53248864575611,15.15507872926837,90.34375,1.0,1.0,0.21497680246829987,0.0175069198012352,0.00041450877324678004,-3.321885824203491,0.0,False
Acrobot-v1,gpomdp_reward_only,403,800,400000,-87.25,-84.78125,25.25483026299926,12.722178690977472,88.25,1.0,1.0,0.20398007333278656,0.017200874164700508,0.00033025923767127097,-3.4267942905426025,0.0,False
Acrobot-v1,gpomdp_reward_only,403,850,425000,-121.46875,-89.34375,103.06996820982431,15.086010129020305,122.40625,0.9375,1.0,0.20215022563934326,0.01631629467010498,0.00032033733441494405,-3.4108710289001465,0.0,False
Acrobot-v1,gpomdp_reward_only,403,900,450000,-122.65625,-95.96875,104.18705553149384,31.969223481342176,123.59375,0.9375,1.0,0.2017928510904312,0.016895020380616188,0.00031685238354839385,-3.4365828037261963,0.0,False
Acrobot-v1,gpomdp_reward_only,403,950,475000,-98.0625,-85.90625,75.60548601873433,21.339588191751695,99.03125,0.96875,1.0,0.19306784868240356,0.01572362333536148,0.0002777568297460675,-3.5041608810424805,0.0,False
Acrobot-v1,gpomdp_reward_only,403,1000,500000,-80.4375,-87.59375,16.00793653966883,25.131729559367006,81.4375,1.0,1.0,0.19438894093036652,0.016627658158540726,0.0002525567542761564,-3.530557632446289,0.0,False
