seed,method,learning_rate,beta,gamma,episodes_per_update,center_returns,normalize_returns,handoff_fraction,updates,evaluation_episodes,environment_steps,final_training_mean,stochastic_evaluation_mean,deterministic_evaluation_mean,mean_min_probability
10076,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,5692274,28.88128275406876,105.95419576269188,-11.431816865690676,
10076,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,6023289,39.80675043098669,-52.73776526625638,-116.09161788865698,0.19754068553447723
10077,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,4448081,136.00600823149597,125.42289485162105,-79.51266886118418,
10077,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,4355654,144.47962144703183,138.1682925166248,-78.70912010947117,0.19401766031980514
10078,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,5987481,82.46227534671684,82.85274039512906,-7.955362662551347,
10078,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,5600471,123.3825602915008,130.79872026727577,-39.00976487944013,0.20044877484440804
10079,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,5669952,54.98431897081234,43.002237503403755,-54.31901502380246,
10079,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,5641299,55.6157253218102,56.203957506884535,-47.04039504844423,0.2043616281449795
10080,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,5757698,47.735176387912695,15.436991514971027,-80.1733660120376,
10080,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,4894864,114.06937558562223,90.66958877874363,-40.59445554249912,0.21625714331865312
10081,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,5070343,125.61664913270113,116.82140615925927,-18.78638515198046,
10081,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,5830433,40.90334976384039,27.182000255076247,-47.01802241063024,0.16494240939617158
10082,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,5453925,39.74130623114891,65.54642462110269,-47.62579699232812,
10082,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,4376462,134.9157539232277,135.41419848147171,-88.63418615885473,0.18887133598327638
10083,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,5746482,63.739698973856946,37.48047659502242,-50.149248753911195,
10083,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,5775268,36.887769029096894,49.94596561833143,-52.55462098154649,0.1859062384068966
10084,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,5472525,48.36657473275169,81.27597973795316,-41.52926055856389,
10084,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,5497248,74.40503284453916,65.94530729983029,-70.59342422778239,0.17256965935230256
10085,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,5759936,53.988454517953976,69.23764616681628,-72.45677652827615,
10085,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,5692361,60.93452160111231,44.41484151751793,-77.6104089946082,0.19968485772609712
10086,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,5802801,-4.949702098538441,42.9158944859326,-34.30025346859722,
10086,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,6013942,28.913208033529465,30.469756564818667,-53.954732831970446,0.14816982075572013
10087,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,5475706,67.7435054677543,74.76596075392273,-22.246568489612404,
10087,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,5593404,60.779234004145664,61.616458989499876,-57.18085040443622,0.18688190698623658
10088,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,4469139,93.71920735730586,98.47567722053651,-26.87640856815996,
10088,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,4425716,134.9249011972916,137.53960166987943,-10.545340125601678,0.14844411760568618
10089,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,5898555,19.965446374727225,-31.134030143362295,-84.66815898524086,
10089,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,5823143,2.7172469006509306,-24.359960044818465,-52.995736647505026,0.1971905754506588
10090,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,5817180,33.46063402587312,65.79887920303861,-27.01081902918927,
10090,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,5230032,125.08231189971634,127.15629215170645,-49.28007036497521,0.1661531561613083
10091,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,5660241,60.25571875134433,91.1718923302532,-40.399891269708434,
10091,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,5623466,63.08617773977667,26.03718094682833,-58.13870355579552,0.1897224871814251
10092,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,5937911,41.509302801091565,41.19253732120357,-40.037334452486505,
10092,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,5921759,62.33619243136836,42.68486240616805,-45.040993200780065,0.17975641205906867
10093,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,5740070,35.63201126059249,26.82231202844757,-52.241629572527756,
10093,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,5865814,9.858364765840712,39.110602064085356,-50.37297461802091,0.1939593344926834
10094,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,5488379,69.65803852270302,9.403517009760556,-127.8888625442232,
10094,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,5240456,69.13634524470238,55.556446675600725,-59.28465517952398,0.19879280388355255
10095,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,5846701,61.929947627544855,105.622884761135,-21.419816954454994,
10095,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,5818644,40.124562628806444,66.95561927606715,-26.344895314919796,0.17930365607142448
