Update 0001/1200 | return 7.9398 | logdet -3745.98 | lambda_min 5.670e-09 | 27.8s
Update 0025/1200 | return 27.2805 | logdet -3342.72 | lambda_min 3.536e-09 | 30.6s
Update 0026/1200 | return 27.4791 | logdet -3341.06 | lambda_min 4.122e-09 | 29.7s
Update 0027/1200 | return 28.5000 | logdet -3285.92 | lambda_min 4.780e-09 | 30.1s
Update 0028/1200 | return 27.8030 | logdet -3268.50 | lambda_min 6.058e-09 | 30.0s
Update 0029/1200 | return 29.1954 | logdet -3270.44 | lambda_min 4.323e-09 | 29.0s
Update 0030/1200 | return 27.9060 | logdet -3241.64 | lambda_min 4.829e-09 | 29.0s
Update 0031/1200 | return 30.0046 | logdet -3209.00 | lambda_min 6.956e-09 | 29.2s
Update 0032/1200 | return 29.8780 | logdet -3187.99 | lambda_min 6.608e-09 | 30.1s
Update 0033/1200 | return 29.3266 | logdet -3168.78 | lambda_min 6.905e-09 | 29.3s
Update 0034/1200 | return 30.3668 | logdet -3117.64 | lambda_min 8.172e-09 | 29.4s
Update 0035/1200 | return 33.1111 | logdet -3104.00 | lambda_min 1.055e-08 | 29.6s
Update 0036/1200 | return 31.1502 | logdet -3058.66 | lambda_min 1.179e-08 | 30.0s
Update 0037/1200 | return 32.7465 | logdet -3054.31 | lambda_min 9.589e-09 | 30.4s
Update 0038/1200 | return 32.2977 | logdet -3009.40 | lambda_min 1.172e-08 | 29.5s
Update 0039/1200 | return 33.9899 | logdet -2960.17 | lambda_min 1.093e-08 | 29.5s
Update 0040/1200 | return 35.5794 | logdet -2940.53 | lambda_min 1.648e-08 | 29.7s
Update 0041/1200 | return 35.3159 | logdet -2916.31 | lambda_min 1.087e-08 | 29.1s
Update 0042/1200 | return 36.0104 | logdet -2882.72 | lambda_min 1.856e-08 | 29.7s
Update 0043/1200 | return 34.9038 | logdet -2886.13 | lambda_min 1.586e-08 | 29.5s
Update 0044/1200 | return 36.5993 | logdet -2906.68 | lambda_min 1.402e-08 | 29.5s
Update 0045/1200 | return 36.4078 | logdet -2886.70 | lambda_min 1.697e-08 | 29.4s
Update 0046/1200 | return 34.9048 | logdet -2885.50 | lambda_min 2.649e-08 | 28.7s
Update 0047/1200 | return 35.2362 | logdet -2875.05 | lambda_min 2.113e-08 | 29.2s
Update 0048/1200 | return 36.9072 | logdet -2826.49 | lambda_min 2.196e-08 | 28.7s
Update 0049/1200 | return 38.4288 | logdet -2826.62 | lambda_min 2.493e-08 | 29.4s
Update 0050/1200 | return 37.0894 | logdet -2828.47 | lambda_min 2.426e-08 | 31.4s
Update 0051/1200 | return 39.9964 | logdet -2807.92 | lambda_min 2.539e-08 | 29.8s
Update 0052/1200 | return 39.1344 | logdet -2796.16 | lambda_min 2.999e-08 | 29.2s
Update 0053/1200 | return 40.2349 | logdet -2780.49 | lambda_min 2.183e-08 | 29.6s
Update 0054/1200 | return 39.4934 | logdet -2774.16 | lambda_min 2.851e-08 | 29.4s
Update 0055/1200 | return 41.3062 | logdet -2729.57 | lambda_min 2.755e-08 | 29.2s
Update 0056/1200 | return 42.5713 | logdet -2723.07 | lambda_min 3.152e-08 | 29.3s
Update 0057/1200 | return 42.2919 | logdet -2731.45 | lambda_min 3.218e-08 | 31.3s
Update 0058/1200 | return 44.7159 | logdet -2691.60 | lambda_min 3.406e-08 | 29.8s
Update 0059/1200 | return 44.5348 | logdet -2679.98 | lambda_min 3.102e-08 | 29.5s
Update 0060/1200 | return 44.9549 | logdet -2656.59 | lambda_min 5.331e-08 | 29.7s
Update 0061/1200 | return 46.9929 | logdet -2660.26 | lambda_min 3.543e-08 | 30.0s
Update 0062/1200 | return 46.2578 | logdet -2672.38 | lambda_min 4.021e-08 | 29.2s
Update 0063/1200 | return 47.8393 | logdet -2638.05 | lambda_min 3.762e-08 | 29.2s
Update 0064/1200 | return 49.0445 | logdet -2611.59 | lambda_min 4.226e-08 | 30.6s
Update 0065/1200 | return 48.9551 | logdet -2600.89 | lambda_min 4.696e-08 | 29.9s
Update 0066/1200 | return 51.4230 | logdet -2581.88 | lambda_min 3.960e-08 | 29.8s
Update 0067/1200 | return 51.0842 | logdet -2573.47 | lambda_min 4.138e-08 | 31.3s
Update 0068/1200 | return 52.5418 | logdet -2581.73 | lambda_min 4.650e-08 | 29.6s
Update 0069/1200 | return 49.5512 | logdet -2548.05 | lambda_min 4.076e-08 | 29.8s
Update 0070/1200 | return 52.6136 | logdet -2543.29 | lambda_min 4.704e-08 | 29.8s
Update 0071/1200 | return 54.2705 | logdet -2518.77 | lambda_min 4.471e-08 | 29.1s
Update 0072/1200 | return 55.8187 | logdet -2498.78 | lambda_min 6.764e-08 | 29.6s
Update 0073/1200 | return 58.0848 | logdet -2508.28 | lambda_min 5.909e-08 | 29.6s
Update 0074/1200 | return 59.3246 | logdet -2485.91 | lambda_min 5.864e-08 | 29.7s
Update 0075/1200 | return 62.5572 | logdet -2448.35 | lambda_min 6.752e-08 | 29.3s
Update 0076/1200 | return 60.5269 | logdet -2440.01 | lambda_min 6.840e-08 | 29.3s
Update 0077/1200 | return 60.4874 | logdet -2413.13 | lambda_min 1.002e-07 | 29.3s
Update 0078/1200 | return 63.1236 | logdet -2400.06 | lambda_min 8.430e-08 | 29.7s
Update 0079/1200 | return 64.2030 | logdet -2415.70 | lambda_min 1.204e-07 | 30.0s
Update 0080/1200 | return 67.7147 | logdet -2397.71 | lambda_min 1.049e-07 | 29.6s
Update 0081/1200 | return 66.0809 | logdet -2394.70 | lambda_min 8.480e-08 | 29.5s
Update 0082/1200 | return 66.3526 | logdet -2352.45 | lambda_min 1.358e-07 | 30.6s
Update 0083/1200 | return 69.6937 | logdet -2360.47 | lambda_min 1.059e-07 | 30.7s
Update 0084/1200 | return 68.7380 | logdet -2334.13 | lambda_min 1.603e-07 | 30.1s
Update 0085/1200 | return 71.6965 | logdet -2344.39 | lambda_min 1.504e-07 | 29.1s
Update 0086/1200 | return 73.5578 | logdet -2342.19 | lambda_min 1.374e-07 | 29.7s
Update 0087/1200 | return 74.7562 | logdet -2375.29 | lambda_min 1.495e-07 | 29.4s
Update 0088/1200 | return 74.8898 | logdet -2374.61 | lambda_min 1.411e-07 | 29.2s
Update 0089/1200 | return 79.8784 | logdet -2387.43 | lambda_min 1.782e-07 | 29.5s
Update 0090/1200 | return 76.5188 | logdet -2383.00 | lambda_min 1.703e-07 | 29.1s
Update 0091/1200 | return 82.1658 | logdet -2390.84 | lambda_min 1.979e-07 | 29.0s
Update 0092/1200 | return 83.0625 | logdet -2403.93 | lambda_min 1.993e-07 | 29.8s
Update 0093/1200 | return 80.4609 | logdet -2413.37 | lambda_min 1.581e-07 | 29.9s
Update 0094/1200 | return 83.5687 | logdet -2423.60 | lambda_min 1.810e-07 | 29.4s
Update 0095/1200 | return 83.3270 | logdet -2445.88 | lambda_min 1.596e-07 | 29.1s
Update 0096/1200 | return 84.7547 | logdet -2446.63 | lambda_min 1.847e-07 | 29.6s
Update 0097/1200 | return 87.6567 | logdet -2445.33 | lambda_min 1.708e-07 | 29.9s
Update 0098/1200 | return 87.1754 | logdet -2446.62 | lambda_min 1.529e-07 | 30.4s
Update 0099/1200 | return 89.0306 | logdet -2447.85 | lambda_min 1.807e-07 | 29.6s
Update 0100/1200 | return 92.1391 | logdet -2442.12 | lambda_min 1.881e-07 | 29.6s
Update 0101/1200 | return 93.2240 | logdet -2430.74 | lambda_min 1.995e-07 | 29.7s
Update 0102/1200 | return 94.0905 | logdet -2460.37 | lambda_min 2.313e-07 | 29.7s
Update 0103/1200 | return 96.0830 | logdet -2435.84 | lambda_min 3.160e-07 | 29.3s
Update 0104/1200 | return 97.2823 | logdet -2438.96 | lambda_min 2.099e-07 | 29.3s
Update 0105/1200 | return 97.3537 | logdet -2431.87 | lambda_min 2.382e-07 | 30.2s
Update 0106/1200 | return 98.8323 | logdet -2449.09 | lambda_min 2.503e-07 | 30.0s
Update 0107/1200 | return 100.6908 | logdet -2434.74 | lambda_min 1.592e-07 | 29.5s
Update 0108/1200 | return 102.4846 | logdet -2453.47 | lambda_min 2.374e-07 | 29.3s
Update 0109/1200 | return 105.0008 | logdet -2470.87 | lambda_min 2.367e-07 | 29.5s
Update 0110/1200 | return 106.5965 | logdet -2470.64 | lambda_min 2.223e-07 | 28.9s
Update 0111/1200 | return 107.8290 | logdet -2503.09 | lambda_min 2.185e-07 | 29.8s
Update 0112/1200 | return 105.8956 | logdet -2492.66 | lambda_min 2.184e-07 | 30.2s
Update 0113/1200 | return 110.0072 | logdet -2485.47 | lambda_min 2.111e-07 | 30.8s
Update 0114/1200 | return 110.0049 | logdet -2487.71 | lambda_min 2.413e-07 | 29.4s
Update 0115/1200 | return 111.9642 | logdet -2496.80 | lambda_min 1.579e-07 | 29.2s
Update 0116/1200 | return 111.9299 | logdet -2498.38 | lambda_min 2.170e-07 | 29.1s
Update 0117/1200 | return 114.3930 | logdet -2505.34 | lambda_min 1.336e-07 | 29.3s
Update 0118/1200 | return 117.4930 | logdet -2511.57 | lambda_min 1.648e-07 | 29.6s
Update 0119/1200 | return 118.0620 | logdet -2520.61 | lambda_min 1.837e-07 | 30.2s
Update 0120/1200 | return 117.0421 | logdet -2527.46 | lambda_min 1.493e-07 | 29.7s
Update 0121/1200 | return 118.9305 | logdet -2535.79 | lambda_min 1.669e-07 | 29.8s
Update 0122/1200 | return 119.1366 | logdet -2532.69 | lambda_min 1.890e-07 | 29.0s
Update 0123/1200 | return 121.3859 | logdet -2537.60 | lambda_min 1.548e-07 | 30.5s
Update 0124/1200 | return 122.5834 | logdet -2546.99 | lambda_min 1.326e-07 | 30.7s
Update 0125/1200 | return 123.2678 | logdet -2549.95 | lambda_min 1.588e-07 | 29.5s
Update 0126/1200 | return 124.2400 | logdet -2548.86 | lambda_min 1.650e-07 | 29.7s
Update 0127/1200 | return 125.5776 | logdet -2570.72 | lambda_min 1.396e-07 | 29.8s
Update 0128/1200 | return 128.6974 | logdet -2571.98 | lambda_min 1.540e-07 | 28.7s
Update 0129/1200 | return 127.7750 | logdet -2598.57 | lambda_min 1.751e-07 | 29.4s
Update 0130/1200 | return 127.0457 | logdet -2609.03 | lambda_min 1.269e-07 | 29.3s
Update 0131/1200 | return 127.7667 | logdet -2604.57 | lambda_min 1.306e-07 | 29.7s
Update 0132/1200 | return 129.8203 | logdet -2603.06 | lambda_min 1.280e-07 | 29.1s
Update 0133/1200 | return 129.2447 | logdet -2619.32 | lambda_min 9.058e-08 | 30.0s
Update 0134/1200 | return 131.6233 | logdet -2644.27 | lambda_min 1.080e-07 | 29.2s
Update 0135/1200 | return 132.1858 | logdet -2643.87 | lambda_min 1.230e-07 | 29.8s
Update 0136/1200 | return 134.3703 | logdet -2633.91 | lambda_min 1.339e-07 | 30.1s
Update 0137/1200 | return 133.9254 | logdet -2664.38 | lambda_min 9.479e-08 | 29.2s
Update 0138/1200 | return 135.5812 | logdet -2678.45 | lambda_min 8.975e-08 | 30.3s
Update 0139/1200 | return 134.0462 | logdet -2669.68 | lambda_min 9.371e-08 | 29.5s
Update 0140/1200 | return 136.3659 | logdet -2667.23 | lambda_min 1.452e-07 | 29.5s
Update 0141/1200 | return 136.1545 | logdet -2691.44 | lambda_min 8.323e-08 | 29.2s
Update 0142/1200 | return 136.6840 | logdet -2704.12 | lambda_min 9.035e-08 | 29.9s
Update 0143/1200 | return 136.4939 | logdet -2724.57 | lambda_min 1.136e-07 | 29.3s
Update 0144/1200 | return 138.5813 | logdet -2722.17 | lambda_min 1.160e-07 | 31.6s
Update 0145/1200 | return 137.1579 | logdet -2719.48 | lambda_min 1.012e-07 | 30.9s
Update 0146/1200 | return 138.7528 | logdet -2721.96 | lambda_min 1.178e-07 | 29.9s
Update 0147/1200 | return 138.4920 | logdet -2747.97 | lambda_min 8.280e-08 | 29.8s
Update 0148/1200 | return 138.9775 | logdet -2730.14 | lambda_min 1.289e-07 | 30.0s
Update 0149/1200 | return 139.4552 | logdet -2746.60 | lambda_min 9.181e-08 | 29.8s
Update 0150/1200 | return 140.0681 | logdet -2760.35 | lambda_min 9.198e-08 | 29.8s
Update 0151/1200 | return 140.4203 | logdet -2757.96 | lambda_min 9.734e-08 | 30.2s
Update 0152/1200 | return 141.4482 | logdet -2771.85 | lambda_min 9.768e-08 | 29.5s
Update 0153/1200 | return 139.8487 | logdet -2767.03 | lambda_min 8.598e-08 | 31.2s
Update 0154/1200 | return 141.5991 | logdet -2790.12 | lambda_min 8.820e-08 | 29.2s
Update 0155/1200 | return 141.9626 | logdet -2770.08 | lambda_min 8.562e-08 | 29.5s
Update 0156/1200 | return 142.6055 | logdet -2792.89 | lambda_min 8.200e-08 | 28.3s
Update 0157/1200 | return 144.2186 | logdet -2795.98 | lambda_min 7.220e-08 | 29.8s
Update 0158/1200 | return 145.2421 | logdet -2816.37 | lambda_min 8.909e-08 | 30.5s
Update 0159/1200 | return 144.9285 | logdet -2829.31 | lambda_min 6.113e-08 | 29.9s
Update 0160/1200 | return 145.5856 | logdet -2823.51 | lambda_min 4.484e-08 | 30.7s
Update 0161/1200 | return 145.3871 | logdet -2821.61 | lambda_min 8.213e-08 | 29.2s
Update 0162/1200 | return 145.2108 | logdet -2816.31 | lambda_min 6.747e-08 | 29.4s
Update 0163/1200 | return 146.2983 | logdet -2849.63 | lambda_min 7.531e-08 | 29.5s
Update 0164/1200 | return 146.8608 | logdet -2860.66 | lambda_min 5.679e-08 | 29.0s
Update 0165/1200 | return 147.3317 | logdet -2863.15 | lambda_min 7.071e-08 | 29.4s
Update 0166/1200 | return 148.0752 | logdet -2883.43 | lambda_min 5.803e-08 | 29.2s
Update 0167/1200 | return 147.7646 | logdet -2860.16 | lambda_min 7.369e-08 | 29.8s
Update 0168/1200 | return 148.8392 | logdet -2884.92 | lambda_min 5.632e-08 | 29.6s
Update 0169/1200 | return 148.3718 | logdet -2877.59 | lambda_min 6.244e-08 | 29.2s
Update 0170/1200 | return 146.5163 | logdet -2897.46 | lambda_min 5.596e-08 | 30.6s
Update 0171/1200 | return 149.1630 | logdet -2885.58 | lambda_min 6.090e-08 | 31.8s
Update 0172/1200 | return 148.9797 | logdet -2909.87 | lambda_min 5.060e-08 | 29.4s
Update 0173/1200 | return 147.6424 | logdet -2909.52 | lambda_min 5.042e-08 | 29.9s
Update 0174/1200 | return 148.7803 | logdet -2914.00 | lambda_min 5.405e-08 | 29.1s
Update 0175/1200 | return 148.8814 | logdet -2892.80 | lambda_min 7.686e-08 | 31.6s
Update 0176/1200 | return 148.8984 | logdet -2933.43 | lambda_min 4.129e-08 | 29.0s
Update 0177/1200 | return 149.3922 | logdet -2919.71 | lambda_min 5.273e-08 | 29.5s
Update 0178/1200 | return 148.9317 | logdet -2918.28 | lambda_min 5.231e-08 | 29.5s
Update 0179/1200 | return 150.5048 | logdet -2930.51 | lambda_min 6.182e-08 | 30.0s
Update 0180/1200 | return 148.0596 | logdet -2922.59 | lambda_min 5.904e-08 | 29.6s
Update 0181/1200 | return 150.3715 | logdet -2926.39 | lambda_min 3.968e-08 | 31.2s
Update 0182/1200 | return 150.2179 | logdet -2936.41 | lambda_min 5.451e-08 | 30.8s
Update 0183/1200 | return 149.5530 | logdet -2935.58 | lambda_min 5.817e-08 | 29.4s
Update 0184/1200 | return 149.6696 | logdet -2926.41 | lambda_min 6.536e-08 | 28.8s
Update 0185/1200 | return 151.0746 | logdet -2916.01 | lambda_min 3.843e-08 | 30.1s
Update 0186/1200 | return 150.9602 | logdet -2934.01 | lambda_min 4.729e-08 | 30.3s
Update 0187/1200 | return 150.4065 | logdet -2932.47 | lambda_min 5.400e-08 | 29.5s
Update 0188/1200 | return 150.1682 | logdet -2944.35 | lambda_min 6.321e-08 | 29.2s
Update 0189/1200 | return 149.7338 | logdet -2952.35 | lambda_min 5.482e-08 | 29.4s
Update 0190/1200 | return 151.2523 | logdet -2940.81 | lambda_min 4.398e-08 | 29.2s
Update 0191/1200 | return 151.1442 | logdet -2942.25 | lambda_min 4.444e-08 | 29.3s
Update 0192/1200 | return 149.6345 | logdet -2941.73 | lambda_min 3.927e-08 | 29.4s
Update 0193/1200 | return 150.5610 | logdet -2946.65 | lambda_min 3.755e-08 | 29.5s
Update 0194/1200 | return 152.3012 | logdet -2946.92 | lambda_min 5.212e-08 | 29.2s
Update 0195/1200 | return 151.8468 | logdet -2949.55 | lambda_min 4.675e-08 | 29.3s
Update 0196/1200 | return 153.0666 | logdet -2962.86 | lambda_min 5.619e-08 | 29.4s
Update 0197/1200 | return 152.2921 | logdet -2951.82 | lambda_min 4.770e-08 | 29.4s
Update 0198/1200 | return 151.1694 | logdet -2954.54 | lambda_min 4.428e-08 | 30.2s
Update 0199/1200 | return 151.7680 | logdet -2962.26 | lambda_min 5.558e-08 | 29.3s
Update 0200/1200 | return 152.6850 | logdet -2953.39 | lambda_min 4.393e-08 | 29.3s
Update 0201/1200 | return 151.0689 | logdet -2961.12 | lambda_min 4.920e-08 | 30.0s
Update 0202/1200 | return 151.9022 | logdet -2977.42 | lambda_min 3.646e-08 | 30.6s
Update 0203/1200 | return 153.3008 | logdet -2980.36 | lambda_min 4.384e-08 | 29.5s
Update 0204/1200 | return 151.5458 | logdet -2966.44 | lambda_min 3.827e-08 | 29.4s
Update 0205/1200 | return 152.2606 | logdet -2999.04 | lambda_min 4.408e-08 | 29.5s
Update 0206/1200 | return 151.6228 | logdet -2963.78 | lambda_min 5.315e-08 | 29.5s
Update 0207/1200 | return 152.0827 | logdet -2984.44 | lambda_min 3.693e-08 | 29.9s
Update 0208/1200 | return 151.5619 | logdet -2976.17 | lambda_min 3.925e-08 | 30.8s
Update 0209/1200 | return 151.1747 | logdet -2982.16 | lambda_min 5.015e-08 | 29.4s
Update 0210/1200 | return 151.5011 | logdet -2986.85 | lambda_min 2.569e-08 | 29.5s
Update 0211/1200 | return 151.1114 | logdet -2962.43 | lambda_min 4.278e-08 | 29.2s
Update 0212/1200 | return 151.1068 | logdet -2980.01 | lambda_min 3.992e-08 | 29.2s
Update 0213/1200 | return 151.8268 | logdet -2999.47 | lambda_min 4.012e-08 | 30.1s
Update 0214/1200 | return 151.4770 | logdet -3004.31 | lambda_min 3.668e-08 | 28.9s
Update 0215/1200 | return 152.1209 | logdet -2994.77 | lambda_min 3.043e-08 | 30.4s
Update 0216/1200 | return 151.2802 | logdet -2985.89 | lambda_min 5.166e-08 | 31.9s
Update 0217/1200 | return 152.9946 | logdet -3002.96 | lambda_min 3.553e-08 | 30.9s
Update 0218/1200 | return 153.1080 | logdet -3002.88 | lambda_min 3.910e-08 | 29.8s
Update 0219/1200 | return 152.4132 | logdet -2979.51 | lambda_min 3.802e-08 | 30.1s
Update 0220/1200 | return 151.6032 | logdet -2999.59 | lambda_min 3.621e-08 | 30.2s
Update 0221/1200 | return 152.9987 | logdet -2978.01 | lambda_min 4.382e-08 | 29.6s
Update 0222/1200 | return 153.6247 | logdet -2990.89 | lambda_min 3.932e-08 | 29.6s
Update 0223/1200 | return 155.1935 | logdet -2983.01 | lambda_min 4.192e-08 | 29.7s
Update 0224/1200 | return 154.8626 | logdet -2966.52 | lambda_min 5.145e-08 | 29.6s
Update 0225/1200 | return 154.2793 | logdet -2969.97 | lambda_min 4.013e-08 | 29.9s
Update 0226/1200 | return 153.6483 | logdet -2997.13 | lambda_min 3.179e-08 | 32.1s
Update 0227/1200 | return 153.9534 | logdet -2991.48 | lambda_min 4.755e-08 | 30.8s
Update 0228/1200 | return 154.9896 | logdet -2995.98 | lambda_min 4.512e-08 | 29.8s
Update 0229/1200 | return 154.5415 | logdet -3003.32 | lambda_min 2.867e-08 | 31.2s
Update 0230/1200 | return 154.5368 | logdet -3005.82 | lambda_min 4.379e-08 | 30.1s
Update 0231/1200 | return 154.5799 | logdet -3011.38 | lambda_min 3.776e-08 | 30.7s
Update 0232/1200 | return 153.8674 | logdet -3004.85 | lambda_min 3.759e-08 | 31.4s
Update 0233/1200 | return 155.1441 | logdet -3008.29 | lambda_min 3.604e-08 | 31.5s
Update 0234/1200 | return 154.8306 | logdet -2996.12 | lambda_min 4.276e-08 | 29.8s
Update 0235/1200 | return 155.2750 | logdet -3000.86 | lambda_min 4.013e-08 | 31.4s
Update 0236/1200 | return 154.5243 | logdet -3005.91 | lambda_min 4.338e-08 | 31.0s
Update 0237/1200 | return 155.4099 | logdet -3010.34 | lambda_min 3.865e-08 | 31.4s
Update 0238/1200 | return 155.3248 | logdet -3014.61 | lambda_min 2.947e-08 | 29.6s
Update 0239/1200 | return 155.5513 | logdet -3016.56 | lambda_min 4.313e-08 | 29.3s
Update 0240/1200 | return 156.0746 | logdet -2985.45 | lambda_min 3.856e-08 | 30.1s
Update 0241/1200 | return 155.9392 | logdet -3002.31 | lambda_min 4.717e-08 | 29.6s
Update 0242/1200 | return 154.6849 | logdet -3010.14 | lambda_min 3.691e-08 | 30.6s
Update 0243/1200 | return 156.2795 | logdet -2990.64 | lambda_min 3.845e-08 | 29.6s
Update 0244/1200 | return 156.3065 | logdet -2997.25 | lambda_min 2.909e-08 | 29.4s
Update 0245/1200 | return 155.8025 | logdet -3003.05 | lambda_min 3.630e-08 | 29.5s
Update 0246/1200 | return 156.2281 | logdet -3004.82 | lambda_min 3.707e-08 | 29.7s
Update 0247/1200 | return 156.1795 | logdet -2984.71 | lambda_min 3.843e-08 | 30.0s
Update 0248/1200 | return 156.3208 | logdet -2993.99 | lambda_min 2.885e-08 | 30.2s
Update 0249/1200 | return 155.4325 | logdet -2991.23 | lambda_min 3.201e-08 | 30.9s
Update 0250/1200 | return 155.3649 | logdet -2989.09 | lambda_min 3.513e-08 | 31.1s
Update 0251/1200 | return 156.0798 | logdet -2990.74 | lambda_min 4.289e-08 | 29.3s
Update 0252/1200 | return 156.4147 | logdet -2983.82 | lambda_min 4.709e-08 | 29.8s
Update 0253/1200 | return 156.1244 | logdet -2984.37 | lambda_min 3.454e-08 | 29.0s
Update 0254/1200 | return 155.9338 | logdet -2983.63 | lambda_min 3.436e-08 | 31.7s
Update 0255/1200 | return 154.2636 | logdet -2992.00 | lambda_min 3.410e-08 | 31.0s
Update 0256/1200 | return 154.8814 | logdet -2986.26 | lambda_min 4.229e-08 | 31.3s
Update 0257/1200 | return 155.4133 | logdet -3005.07 | lambda_min 4.290e-08 | 29.2s
Update 0258/1200 | return 154.0284 | logdet -2997.42 | lambda_min 2.634e-08 | 29.7s
Update 0259/1200 | return 153.6997 | logdet -2998.69 | lambda_min 3.092e-08 | 28.9s
Update 0260/1200 | return 154.1204 | logdet -2999.27 | lambda_min 3.436e-08 | 31.0s
Update 0261/1200 | return 154.1081 | logdet -3003.00 | lambda_min 2.598e-08 | 30.4s
Update 0262/1200 | return 153.1455 | logdet -3015.89 | lambda_min 3.310e-08 | 29.9s
Update 0263/1200 | return 153.3291 | logdet -2991.45 | lambda_min 3.232e-08 | 29.0s
Update 0264/1200 | return 154.5925 | logdet -2999.55 | lambda_min 3.185e-08 | 29.8s
Update 0265/1200 | return 154.9336 | logdet -2994.02 | lambda_min 3.449e-08 | 30.2s
Update 0266/1200 | return 155.1239 | logdet -3010.26 | lambda_min 4.043e-08 | 31.1s
Update 0267/1200 | return 153.7521 | logdet -2992.55 | lambda_min 3.316e-08 | 31.5s
Update 0268/1200 | return 155.6792 | logdet -3008.30 | lambda_min 2.721e-08 | 30.1s
Update 0269/1200 | return 155.3925 | logdet -3014.54 | lambda_min 2.755e-08 | 29.3s
Update 0270/1200 | return 155.7178 | logdet -3010.32 | lambda_min 3.313e-08 | 29.5s
Update 0271/1200 | return 156.6687 | logdet -3006.86 | lambda_min 3.522e-08 | 30.9s
Update 0272/1200 | return 156.9769 | logdet -3007.67 | lambda_min 2.667e-08 | 29.9s
Update 0273/1200 | return 156.8949 | logdet -3009.65 | lambda_min 3.040e-08 | 30.0s
Update 0274/1200 | return 157.2438 | logdet -3009.52 | lambda_min 2.866e-08 | 31.2s
Update 0275/1200 | return 157.4608 | logdet -3005.72 | lambda_min 4.198e-08 | 31.2s
Update 0276/1200 | return 158.3013 | logdet -3015.58 | lambda_min 3.396e-08 | 30.4s
Update 0277/1200 | return 157.1346 | logdet -3016.81 | lambda_min 3.160e-08 | 29.7s
Update 0278/1200 | return 157.0378 | logdet -3002.60 | lambda_min 2.945e-08 | 29.9s
Update 0279/1200 | return 157.7811 | logdet -3016.89 | lambda_min 3.329e-08 | 30.0s
Update 0280/1200 | return 157.6680 | logdet -3007.40 | lambda_min 2.958e-08 | 30.1s
Update 0281/1200 | return 158.2194 | logdet -3012.41 | lambda_min 3.912e-08 | 32.3s
Update 0282/1200 | return 157.5902 | logdet -3024.87 | lambda_min 2.408e-08 | 29.2s
Update 0283/1200 | return 157.7303 | logdet -3010.98 | lambda_min 2.334e-08 | 29.7s
Update 0284/1200 | return 157.4458 | logdet -3033.19 | lambda_min 3.198e-08 | 29.2s
Update 0285/1200 | return 157.6781 | logdet -3021.82 | lambda_min 2.898e-08 | 30.7s
Update 0286/1200 | return 157.5804 | logdet -3019.02 | lambda_min 3.267e-08 | 29.9s
Update 0287/1200 | return 158.5027 | logdet -3019.29 | lambda_min 3.280e-08 | 31.1s
Update 0288/1200 | return 158.3224 | logdet -3034.62 | lambda_min 3.273e-08 | 29.8s
Update 0289/1200 | return 158.2889 | logdet -3032.68 | lambda_min 2.967e-08 | 29.6s
Update 0290/1200 | return 157.8017 | logdet -3038.15 | lambda_min 2.691e-08 | 30.4s
