environment,method,seed,update,environment_steps,deterministic_return,stochastic_return,deterministic_return_standard_deviation,stochastic_return_standard_deviation,episode_length,deterministic_termination_rate,stochastic_termination_rate,entropy,mean_min_probability,global_min_probability,barrier_value,beta,barrier_active
Acrobot-v1,gpomdp_logbarrier_handoff,514,0,0,-500.0,-496.65625,0.0,18.915106396740146,500.0,0.0,0.03125,1.0638058185577393,0.23393279314041138,0.18643561005592346,-1.134142279624939,546.4135158976487,True
Acrobot-v1,gpomdp_logbarrier_handoff,514,50,198703,-382.1875,-499.25,154.81527754485447,4.242640687119285,382.5625,0.375,0.03125,1.0961989164352417,0.31254443526268005,0.2199205458164215,-1.101019024848938,546.4135158976487,True
Acrobot-v1,gpomdp_logbarrier_handoff,514,100,393536,-86.5,-454.03125,18.833737744254453,67.61011776497323,87.5,1.0,0.46875,1.090973973274231,0.29517143964767456,0.21224135160446167,-1.1061698198318481,546.4135158976487,True
Acrobot-v1,gpomdp_logbarrier_handoff,514,150,530532,-122.71875,-246.5,124.16930023547584,61.155539405682624,123.625,0.90625,1.0,1.0500866174697876,0.2430407553911209,0.16571079194545746,-1.146844744682312,546.4135158976487,True
Acrobot-v1,gpomdp_logbarrier_handoff,514,200,626928,-93.1875,-219.15625,32.37525688028616,65.55279053384527,94.1875,1.0,0.96875,1.0337194204330444,0.22843413054943085,0.14117105305194855,-1.1639325618743896,546.4135158976487,True
Acrobot-v1,gpomdp_logbarrier_handoff,514,249,726728,-90.90625,-242.3125,36.687309377424214,55.54215922713937,91.90625,1.0,1.0,1.0448486804962158,0.23701149225234985,0.15581390261650085,-1.1526516675949097,546.4135158976487,True
Acrobot-v1,gpomdp_logbarrier_handoff,514,250,728728,-83.625,-245.6875,9.317863523638952,50.179315556087644,84.625,1.0,1.0,1.0473698377609253,0.24025872349739075,0.15415294468402863,-1.1501719951629639,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,514,251,730584,-84.875,-231.71875,12.170164469957111,42.16881157152569,85.875,1.0,1.0,1.046466588973999,0.23856742680072784,0.15435706079006195,-1.1510897874832153,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,514,300,800219,-106.6875,-131.46875,85.28110538380628,32.877077390515346,107.65625,0.96875,1.0,0.8388580679893494,0.13259735703468323,0.042292267084121704,-1.405822992324829,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,514,350,849381,-83.96875,-113.625,13.950336740067973,25.50743092234231,84.96875,1.0,1.0,0.7295036315917969,0.10044895857572556,0.02345125563442707,-1.584945797920227,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,514,400,893980,-81.0,-102.65625,14.518064387113975,20.748275287824644,82.0,1.0,1.0,0.6461799740791321,0.07921053469181061,0.01599184423685074,-1.7334073781967163,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,514,450,936782,-80.59375,-101.75,7.69104789621905,26.170655815367937,81.59375,1.0,1.0,0.5674537420272827,0.065272755920887,0.012355118058621883,-1.888502597808838,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,514,500,978867,-85.6875,-105.4375,12.977492923544407,37.057877574445364,86.6875,1.0,1.0,0.533279538154602,0.05940308794379234,0.009390865452587605,-1.9844988584518433,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,514,550,1020502,-115.96875,-94.46875,103.71750851510387,14.428878692489608,116.90625,0.9375,1.0,0.47824999690055847,0.0519760400056839,0.006610371172428131,-2.1191091537475586,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,514,600,1059973,-79.84375,-92.625,15.236012887552878,15.480997717284911,80.84375,1.0,1.0,0.4248565435409546,0.04352313280105591,0.00482646469026804,-2.270477771759033,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,514,650,1096974,-86.90625,-88.09375,21.635334562074682,22.67776995209185,87.90625,1.0,1.0,0.3734477758407593,0.03634043410420418,0.0034072413109242916,-2.438775062561035,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,514,700,1132986,-85.1875,-91.78125,18.82934823191471,27.27131823706175,86.1875,1.0,1.0,0.3551972806453705,0.03457474708557129,0.0028574783354997635,-2.51469349861145,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,514,750,1169224,-79.75,-104.59375,13.495518969571512,78.08137168901882,80.75,1.0,0.96875,0.3358038067817688,0.03104953095316887,0.002541623543947935,-2.5722453594207764,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,514,800,1206274,-109.21875,-92.84375,104.21526554483583,25.166682243817725,110.15625,0.9375,1.0,0.3133874237537384,0.028530629351735115,0.0018252803711220622,-2.684608221054077,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,514,850,1242866,-83.90625,-84.65625,15.331517979260472,31.770963995853297,84.90625,1.0,1.0,0.2734586000442505,0.024115001782774925,0.0014172657392919064,-2.856058120727539,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,514,900,1279889,-86.1875,-84.375,21.360858838599647,10.799492222232697,87.1875,1.0,1.0,0.27876293659210205,0.025886354967951775,0.0013144989497959614,-2.860093355178833,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,514,950,1315037,-86.875,-81.25,24.40088575864515,11.954213725981798,87.875,1.0,1.0,0.2644043564796448,0.024204278364777565,0.0011471644975245,-2.921527624130249,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,514,1000,1351386,-85.875,-85.84375,19.15934876662801,15.229659888604887,86.875,1.0,1.0,0.2514473795890808,0.023132191970944405,0.0009586051455698907,-3.006411552429199,0.0,False
