method,seed,update,true_environment_steps_before_update,beta,barrier_active,reward_gradient_norm,barrier_gradient_norm,regularizer_gradient_norm,total_gradient_norm,naturalized_reward_norm,naturalized_barrier_norm,euclidean_barrier_to_reward_ratio,natural_barrier_to_reward_ratio,euclidean_cosine,euclidean_cosine_defined,natural_cosine,natural_cosine_defined,realized_kl,damping,valid,invalid_reason,target_kl,predicted_kl,scale_factor,gradient_norm,natural_direction_norm,quadratic_form,solve_residual,fisher_condition_number,damped_condition_number
npg_reward_only,712,0,0,0.0,False,179.44964599609375,0.08146166801452637,0.0,179.44964599609375,3569.486328125,0.0,0.0,0.0,-0.011491800658404827,True,nan,False,0.0011605500476434827,0.01,True,,0.001,0.001000000280328095,0.00011241822357987985,179.44964599609375,3569.486328125,158254.6875,9.914954716805369e-05,17042761728.0,57.25172805786133
npg_reward_only,712,1,4000,0.0,False,223.8391571044922,0.08960869163274765,0.0,223.8391571044922,3606.4306640625,0.0,0.0,0.0,0.28081804513931274,True,nan,False,0.0007871170528233051,0.01,True,,0.001,0.0010000000474974513,6.862473674118519e-05,223.8391571044922,3606.4306640625,424686.65625,6.480708543676883e-05,2665830144.0,65.68280029296875
npg_reward_only,712,2,8000,0.0,False,345.75982666015625,0.0779692530632019,0.0,345.75982666015625,4128.89013671875,0.0,0.0,0.0,-0.13384123146533966,True,nan,False,0.0010195162612944841,0.01,True,,0.001,0.0010000000474974513,7.17706570867449e-05,345.75982666015625,4128.89013671875,388272.0625,8.546470780856907e-05,6766462976.0,59.67838668823242
npg_reward_only,712,3,12000,0.0,False,161.2361602783203,0.08913961052894592,0.0,161.2361602783203,3283.9619140625,0.0,0.0,0.0,-0.06266045570373535,True,nan,False,0.0006651697331108153,0.01,True,,0.001,0.0010000000474974513,9.854285599431023e-05,161.2361602783203,3283.9619140625,205958.5,4.084742613486014e-05,12674872320.0,58.23744583129883
npg_reward_only,712,4,16000,0.0,False,234.66473388671875,0.08634373545646667,0.0,234.66473388671875,4463.1103515625,0.0,0.0,0.0,0.38446247577667236,True,nan,False,0.0008516457746736705,0.01,True,,0.001,0.0010000000474974513,9.07463108887896e-05,234.66473388671875,4463.1103515625,242868.984375,7.438017928507179e-05,3404062976.0,59.458526611328125
npg_reward_only,712,5,20000,0.0,False,240.15675354003906,0.0787760466337204,0.0,240.15675354003906,3795.470703125,0.0,0.0,0.0,0.09183618426322937,True,nan,False,0.0009189349366351962,0.01,True,,0.001,0.0009999998146668077,8.884708950063214e-05,240.15675354003906,3795.470703125,253363.21875,0.00012263338430784643,120429600768.0,55.48759841918945
npg_reward_only,712,6,24000,0.0,False,165.78375244140625,0.07590143382549286,0.0,165.78375244140625,3411.864501953125,0.0,0.0,0.0,-0.8729506134986877,True,nan,False,0.0010289490455761552,0.01,True,,0.001,0.0010000001639127731,0.00011589136556722224,165.78375244140625,3411.864501953125,148911.375,3.744744390132837e-05,57668481024.0,56.484580993652344
npg_reward_only,712,7,28000,0.0,False,120.9686050415039,0.09322476387023926,0.0,120.9686050415039,3017.073974609375,0.0,0.0,0.0,0.4590427577495575,True,nan,False,0.001135583850555122,0.01,True,,0.001,0.0010000000474974513,0.00011593537055887282,120.9686050415039,3017.073974609375,148798.34375,5.2934927225578576e-05,8469341184.0,54.16813659667969
npg_reward_only,712,8,32000,0.0,False,240.07810974121094,0.08208636939525604,0.0,240.07810974121094,5677.32470703125,0.0,0.0,0.0,-0.3798305094242096,True,nan,False,0.0009187862742692232,0.01,True,,0.001,0.0009999999310821295,9.561962360749021e-05,240.07810974121094,5677.32470703125,218743.890625,5.247254011919722e-05,4221428736.0,61.76423645019531
npg_reward_only,712,9,36000,0.0,False,156.3818817138672,0.08875105530023575,0.0,156.3818817138672,2943.7451171875,0.0,0.0,0.0,0.2547968327999115,True,nan,False,0.0009235919569619,0.01,True,,0.001,0.0010000001639127731,0.0001327084901276976,156.3818817138672,2943.7451171875,113561.890625,6.457186827901751e-05,4743283712.0,58.310237884521484
