iteration,train_reward,best_reward,kl,grad_norm,nat_grad_norm,entropy,mean_std,return_mean,return_std,episode_len,rollout_time,update_time,total_time
0,-112.4893,-112.4893,1.418473e-05,4.582301e+02,6.565226e+03,5.513608,0.606734,-28.3321,18.4968,500.0,5.7359,0.2269,5.9628
1,-106.3283,-106.3283,1.358104e-05,4.251235e+02,6.532740e+03,5.512736,0.606633,-26.5819,18.5542,500.0,5.5244,0.1514,5.6758
2,-106.0817,-106.0817,1.691505e-05,5.368078e+02,6.462274e+03,5.510772,0.606597,-26.1291,18.6878,500.0,5.5175,0.1099,5.6275
3,-111.1761,-106.0817,1.540351e-05,5.061767e+02,5.943845e+03,5.510178,0.60659,-28.1335,18.7338,500.0,5.3323,0.1354,5.4677
4,-114.5992,-106.0817,1.867834e-05,5.555221e+02,7.315266e+03,5.508959,0.606218,-29.1864,20.7283,500.0,5.4086,0.234,5.6426
5,-106.0194,-106.0194,1.856701e-05,5.389155e+02,6.502921e+03,5.509065,0.606218,-26.7024,19.1009,500.0,5.5562,0.1648,5.721
6,-103.7942,-103.7942,1.653451e-05,5.368033e+02,6.360816e+03,5.508689,0.606212,-25.9722,18.1729,500.0,5.4438,0.1599,5.6037
7,-99.1324,-99.1324,1.820904e-05,4.700268e+02,6.847186e+03,5.508522,0.606211,-25.3108,18.58,500.0,5.4006,0.1208,5.5213
8,-106.51,-99.1324,1.702088e-05,5.736940e+02,6.163029e+03,5.507838,0.606186,-26.8216,18.4963,500.0,5.2941,0.1606,5.4547
9,-95.3012,-95.3012,1.485079e-05,4.313084e+02,6.731259e+03,5.506858,0.606177,-24.3153,18.781,500.0,5.24,0.2067,5.4467
10,-94.8056,-94.8056,1.394054e-05,4.765309e+02,5.747860e+03,5.505935,0.606082,-23.9922,18.1831,500.0,5.0468,0.165,5.2118
11,-94.4728,-94.4728,1.775765e-05,5.774023e+02,6.345370e+03,5.504539,0.606048,-23.4612,18.7774,500.0,5.1012,0.1773,5.2785
