environment,method,seed,update,environment_steps,deterministic_return,stochastic_return,episode_length,entropy,mean_min_probability,global_min_probability,barrier_value,beta,barrier_active
Acrobot-v1,gpomdp_reward_only,192,0,0,-500.0,-500.0,500.0,1.0845569372177124,0.2699615955352783,0.2031136006116867,-1.1127855777740479,0.0,False
Acrobot-v1,gpomdp_reward_only,192,5,5120,-500.0,-500.0,500.0,1.084830403327942,0.27101555466651917,0.2136295735836029,-1.1124943494796753,0.0,False
Acrobot-v1,gpomdp_reward_only,192,10,10240,-500.0,-475.0,500.0,1.083613634109497,0.2693641185760498,0.20370715856552124,-1.11371648311615,0.0,False
Acrobot-v1,gpomdp_reward_only,192,15,15360,-500.0,-500.0,500.0,1.084531307220459,0.2717152237892151,0.19805340468883514,-1.1127506494522095,0.0,False
Acrobot-v1,gpomdp_reward_only,192,20,20480,-500.0,-500.0,500.0,1.0853071212768555,0.27282634377479553,0.20691384375095367,-1.1119909286499023,0.0,False
Acrobot-v1,gpomdp_reward_only,192,25,25600,-500.0,-500.0,500.0,1.0831776857376099,0.2719949185848236,0.1987660974264145,-1.1140434741973877,0.0,False
Acrobot-v1,gpomdp_reward_only,192,30,30720,-500.0,-500.0,500.0,1.0877327919006348,0.2742628753185272,0.21710871160030365,-1.109656572341919,0.0,False
Acrobot-v1,gpomdp_reward_only,192,35,35840,-500.0,-500.0,500.0,1.0838234424591064,0.27171579003334045,0.19163337349891663,-1.113429307937622,0.0,False
Acrobot-v1,gpomdp_reward_only,192,40,40960,-500.0,-471.0,500.0,1.0842896699905396,0.2711728513240814,0.19254495203495026,-1.1130086183547974,0.0,False
Acrobot-v1,gpomdp_reward_only,192,45,46080,-500.0,-500.0,500.0,1.0823748111724854,0.26902011036872864,0.19437891244888306,-1.114904522895813,0.0,False
Acrobot-v1,gpomdp_reward_only,192,50,51200,-500.0,-500.0,500.0,1.0867944955825806,0.2726345360279083,0.22244685888290405,-1.1105817556381226,0.0,False
