environment,method,seed,update,environment_steps,deterministic_return,stochastic_return,deterministic_return_standard_deviation,stochastic_return_standard_deviation,episode_length,deterministic_termination_rate,stochastic_termination_rate,entropy,mean_min_probability,global_min_probability,barrier_value,beta,barrier_active,entropy_coefficient,entropy_bonus_active
Acrobot-v1,gpomdp_entropy_handoff,1012,500,1212792,-85.0625,-104.6875,21.88818726928943,38.691032135908905,86.0625,1.0,1.0,0.46538740396499634,0.04496388882398605,0.008393347263336182,-2.1259617805480957,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1012,550,1253595,-86.84375,-102.46875,26.546501348971915,29.099367441301382,87.84375,1.0,1.0,0.42328742146492004,0.03838275372982025,0.006515447981655598,-2.236398458480835,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1012,600,1292782,-88.28125,-85.0,23.766653753634763,13.875018163312728,89.28125,1.0,1.0,0.37428465485572815,0.03600697219371796,0.0038803541101515293,-2.430730104446411,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1012,650,1329941,-88.0625,-101.53125,19.531508869252203,42.59333915440982,89.0625,1.0,1.0,0.30863189697265625,0.025869376957416534,0.0027495422400534153,-2.652907371520996,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1012,700,1368213,-89.40625,-102.46875,32.398585567493434,74.34357224313995,90.40625,1.0,0.96875,0.3046801686286926,0.02754291146993637,0.0023952974006533623,-2.6979713439941406,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1012,750,1403890,-91.28125,-85.5625,30.697519470030525,18.146247279329703,92.28125,1.0,1.0,0.2974171042442322,0.026779023930430412,0.002040606690570712,-2.7379117012023926,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1012,800,1439766,-80.28125,-86.625,11.579276190538604,29.251688674717236,81.28125,1.0,1.0,0.2633790075778961,0.022172991186380386,0.001629325677640736,-2.87787127494812,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1012,850,1474509,-83.28125,-82.59375,9.815177105529132,18.456329231720957,84.28125,1.0,1.0,0.26035061478614807,0.022056691348552704,0.0015152415726333857,-2.8952059745788574,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1012,900,1509458,-86.46875,-85.75,11.818477536904767,17.687247091546478,87.46875,1.0,1.0,0.24622632563114166,0.020792298018932343,0.0013255119556561112,-2.97096848487854,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1012,950,1545407,-82.5625,-86.59375,15.105943073142843,19.152797108954456,83.5625,1.0,1.0,0.23366113007068634,0.01938456855714321,0.001174691366031766,-3.0317487716674805,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1012,1000,1580346,-84.40625,-124.53125,22.400834337860232,108.738806431713,85.40625,1.0,0.9375,0.18881626427173615,0.013759208843111992,0.0010709624039009213,-3.234161615371704,0.0,False,0.0,False
