update,checkpoint,trajectory_count,transition_count,parameter_count,fisher_dtype,score_dtype,numerical_rank,minimum_eigenvalue,maximum_eigenvalue,positive_condition_number,logdet_positive_spectrum,normalized_logdet_positive_spectrum,effective_rank,stable_rank,components_90,components_95,components_99,rank_tolerance,psd_tolerance,mean_return,std_return,mean_episode_length,elapsed_seconds
50,/workplace/adelella/adelella/MCIBConceptDrift/vanilla-policy-gradient/results/fisher_log_barrier/lunar_lander_continuous/unclipped_beta_sweep_h400_fisher480_seed101/runs/beta_4e-6/checkpoints/update_0050.pt,4096,451173,452,torch.float64,torch.float64,452,6.212903421505702e-10,1028.7011315757657,1655749432728.9238,-5083.989071189811,-11.247763431835864,4.514238434759709,1.8285436940685418,4,6,10,1.0324472642869643e-10,1.0324472642869643e-08,-192.48887938799646,119.2973348521872,110.149658203125,60.484373413957655
100,/workplace/adelella/adelella/MCIBConceptDrift/vanilla-policy-gradient/results/fisher_log_barrier/lunar_lander_continuous/unclipped_beta_sweep_h400_fisher480_seed101/runs/beta_4e-6/checkpoints/update_0100.pt,4096,435628,452,torch.float64,torch.float64,452,4.157493453376053e-10,1024.0059778515345,2463036897917.4224,-4979.098760719136,-11.015705222829947,4.6499396239355155,1.7847127645413183,4,6,10,1.0277350126239727e-10,1.0277350126239728e-08,-145.26588615856554,87.9571686785787,106.3544921875,53.75432624609675
150,/workplace/adelella/adelella/MCIBConceptDrift/vanilla-policy-gradient/results/fisher_log_barrier/lunar_lander_continuous/unclipped_beta_sweep_h400_fisher480_seed101/runs/beta_4e-6/checkpoints/update_0150.pt,4096,449393,452,torch.float64,torch.float64,452,7.14335654487506e-10,1111.9911004101375,1556678703386.1917,-4815.805281105428,-10.654436462622627,4.664093205453587,1.8195886538063546,4,6,10,1.1160405430596535e-10,1.1160405430596536e-08,-128.65073520850376,76.8051656126391,109.715087890625,56.32728703808971
200,/workplace/adelella/adelella/MCIBConceptDrift/vanilla-policy-gradient/results/fisher_log_barrier/lunar_lander_continuous/unclipped_beta_sweep_h400_fisher480_seed101/runs/beta_4e-6/checkpoints/update_0200.pt,4096,481850,452,torch.float64,torch.float64,452,1.194796767070905e-09,1251.6762831615836,1047606017741.512,-4623.246947229478,-10.22842244962274,4.842099019029194,1.7319560730087782,5,7,11,1.2562344053646775e-10,1.2562344053646775e-08,-115.96923636582162,73.06471764859711,117.63916015625,65.94308123493101
