environment,method,seed,update,environment_steps,deterministic_return,stochastic_return,deterministic_return_standard_deviation,stochastic_return_standard_deviation,episode_length,deterministic_termination_rate,stochastic_termination_rate,entropy,mean_min_probability,global_min_probability,barrier_value,beta,barrier_active,entropy_coefficient,entropy_bonus_active
Acrobot-v1,gpomdp_entropy_handoff,1031,0,0,-500.0,-500.0,0.0,0.0,500.0,0.0,0.0,1.0915294885635376,0.283476859331131,0.2458241730928421,-1.105807900428772,0.0,False,588.8195483317652,True
Acrobot-v1,gpomdp_entropy_handoff,1031,50,199927,-500.0,-500.0,0.0,0.0,500.0,0.0,0.0,1.09178626537323,0.2944614589214325,0.26609155535697937,-1.1053614616394043,0.0,False,588.8195483317652,True
Acrobot-v1,gpomdp_entropy_handoff,1031,100,398357,-193.0625,-487.40625,60.225885282530434,37.297288126791514,194.03125,0.96875,0.15625,1.0918915271759033,0.2929370403289795,0.21703268587589264,-1.105354905128479,0.0,False,588.8195483317652,True
Acrobot-v1,gpomdp_entropy_handoff,1031,150,543486,-86.625,-247.0625,25.82415723260284,81.37921487028015,87.625,1.0,0.9375,1.0326917171478271,0.21046221256256104,0.10738065838813782,-1.1700519323349,0.0,False,588.8195483317652,True
Acrobot-v1,gpomdp_entropy_handoff,1031,200,644654,-91.71875,-258.0,22.418647731944766,54.068654087546044,92.71875,1.0,1.0,1.0534124374389648,0.23160891234874725,0.1330420821905136,-1.1465983390808105,0.0,False,588.8195483317652,True
Acrobot-v1,gpomdp_entropy_handoff,1031,249,740380,-92.0,-262.78125,22.927656211545887,81.86800327159213,93.0,1.0,0.96875,1.0476694107055664,0.22660261392593384,0.12678076326847076,-1.1522125005722046,0.0,False,588.8195483317652,True
Acrobot-v1,gpomdp_entropy_handoff,1031,250,742503,-91.75,-247.28125,23.150280427480087,49.2801303772626,92.75,1.0,1.0,1.0502079725265503,0.2308356761932373,0.12789325416088104,-1.1495994329452515,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1031,251,744418,-86.625,-244.875,15.182226450688976,58.81065845905057,87.625,1.0,1.0,1.0519694089889526,0.23306207358837128,0.1265072077512741,-1.1477537155151367,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1031,300,817479,-82.25,-135.84375,9.932027048408727,16.429928189818135,83.25,1.0,1.0,0.8821892142295837,0.1377270519733429,0.047315813601017,-1.3557846546173096,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1031,350,866662,-88.75,-113.6875,32.31198718941675,32.90204180349161,89.75,1.0,1.0,0.7188791632652283,0.08912390470504761,0.021253541111946106,-1.6085771322250366,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1031,400,913466,-125.25,-129.46875,111.76703882514708,78.60681427204642,126.1875,0.9375,0.96875,0.6618844270706177,0.07275823503732681,0.01720403879880905,-1.7051382064819336,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1031,450,958859,-164.40625,-101.90625,153.40371770214276,15.119650480257844,165.25,0.84375,1.0,0.6073935627937317,0.06586022675037384,0.01103753037750721,-1.8259259462356567,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1031,500,1002506,-87.9375,-98.1875,22.782190979061948,25.26688193229717,88.9375,1.0,1.0,0.5343367457389832,0.054277464747428894,0.00813746266067028,-1.9922888278961182,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1031,550,1043315,-83.71875,-93.84375,12.613956364332736,15.063541491231884,84.71875,1.0,1.0,0.5068309307098389,0.05164822190999985,0.006220054812729359,-2.076533079147339,0.0,False,0.0,False
