iteration,train_reward,best_reward,kl,grad_norm,nat_grad_norm,entropy,mean_std,return_mean,return_std,episode_len,rollout_time,update_time,total_time
0,10.1109,10.1109,5.209828e-04,5.889956e+00,1.308077e+01,2.750904,0.605325,3.8333,4.65,17.9,1.5483,0.1051,1.6534
1,12.184,12.184,7.062823e-04,9.873191e+00,1.467268e+01,2.757458,0.606666,5.2055,6.0367,19.72,0.9522,0.0138,0.9661
2,12.1195,12.184,9.149095e-04,7.716020e+00,1.457127e+01,2.754391,0.606046,5.0917,5.8163,19.41,1.1688,0.0404,1.2093
3,15.1063,15.1063,7.715409e-04,8.070586e+00,1.818479e+01,2.748493,0.604835,7.7945,10.2747,20.73,1.6687,0.02,1.6887
4,17.5563,17.5563,1.653064e-03,1.177734e+01,1.701265e+01,2.741369,0.603413,9.3727,10.8327,22.88,1.4072,0.1671,1.5743
5,17.5044,17.5563,1.120605e-03,1.041972e+01,1.641591e+01,2.745444,0.604267,9.4719,11.2479,22.89,1.4527,0.1271,1.5799
6,21.9776,21.9776,1.634698e-03,1.181300e+01,1.880702e+01,2.747092,0.604601,13.6531,16.1865,25.16,1.5949,0.0391,1.634
7,31.8169,31.8169,1.675729e-03,1.132437e+01,2.187161e+01,2.735359,0.602216,25.3394,32.0881,30.84,2.8773,0.0684,2.9456
8,39.1654,39.1654,1.453673e-03,1.050359e+01,2.073901e+01,2.723572,0.599896,30.6891,35.1853,34.97,2.7876,0.1187,2.9063
9,40.7517,40.7517,1.890861e-03,1.559599e+01,2.065515e+01,2.714292,0.597991,30.5723,32.6202,35.45,3.0999,0.079,3.1789
10,47.7328,47.7328,2.209135e-03,1.544042e+01,2.312515e+01,2.709492,0.597033,35.1401,34.8587,39.06,3.1809,0.1675,3.3484
11,76.0878,76.0878,2.744649e-03,1.382999e+01,2.774125e+01,2.708748,0.596918,50.6599,37.579,50.86,2.9986,0.0606,3.0592
12,94.8623,94.8623,3.573707e-03,1.463757e+01,3.242276e+01,2.702607,0.595703,60.9813,43.5166,60.98,3.5783,0.2354,3.8138
13,117.517,117.517,5.333823e-03,1.195906e+01,4.345609e+01,2.681807,0.591538,67.6755,43.3622,71.67,3.8122,0.1205,3.9326
14,154.0871,154.0871,6.640847e-03,1.430770e+01,4.326542e+01,2.651222,0.585543,80.4811,46.2001,88.04,3.8894,0.3439,4.2334
15,186.6747,186.6747,5.336317e-03,1.902036e+01,4.666339e+01,2.658989,0.587182,91.8758,47.2113,102.62,4.7082,0.2514,4.9595
16,203.8784,203.8784,5.996646e-03,1.196918e+01,4.861836e+01,2.651881,0.585768,97.2494,49.4258,113.41,4.656,0.1669,4.8229
17,208.4667,208.4667,5.458345e-03,1.922813e+01,5.173847e+01,2.634691,0.582483,101.846,52.3458,119.37,5.1227,0.2145,5.3372
18,220.3079,220.3079,5.837439e-03,1.171975e+01,5.634630e+01,2.62833,0.581202,103.2153,51.6197,125.86,5.9577,0.3473,6.305
19,228.1639,228.1639,6.952690e-03,1.287815e+01,5.615362e+01,2.613563,0.57817,104.777,50.5348,126.7,4.7081,0.1602,4.8682
