environment,method,seed,update,environment_steps,deterministic_return,stochastic_return,episode_length,entropy,mean_min_probability,global_min_probability,barrier_value,beta,barrier_active
Acrobot-v1,gpomdp_logbarrier_handoff,203,0,0,-500.0,-484.0,500.0,1.088423490524292,0.27832522988319397,0.24328137934207916,-1.10897958278656,1497.2774189066486,True
Acrobot-v1,gpomdp_logbarrier_handoff,203,5,5120,-500.0,-500.0,500.0,1.0902202129364014,0.28388136625289917,0.24673223495483398,-1.1071267127990723,1497.2774189066486,True
Acrobot-v1,gpomdp_logbarrier_handoff,203,10,10240,-500.0,-448.0,500.0,1.0914583206176758,0.28903526067733765,0.24452978372573853,-1.1058562994003296,1497.2774189066486,True
Acrobot-v1,gpomdp_logbarrier_handoff,203,15,15360,-500.0,-500.0,500.0,1.0912286043167114,0.2864481210708618,0.24691836535930634,-1.1061266660690308,1497.2774189066486,True
Acrobot-v1,gpomdp_logbarrier_handoff,203,17,17408,-500.0,-500.0,500.0,1.0910866260528564,0.2861260175704956,0.24755382537841797,-1.106264591217041,1497.2774189066486,True
Acrobot-v1,gpomdp_logbarrier_handoff,203,18,18432,-500.0,-478.3333333333333,500.0,1.0907913446426392,0.28484535217285156,0.2450856864452362,-1.1066033840179443,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,203,19,19456,-500.0,-500.0,500.0,1.0910979509353638,0.2859804928302765,0.24869094789028168,-1.106270670890808,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,203,20,20480,-500.0,-500.0,500.0,1.0920008420944214,0.2886090874671936,0.25088077783584595,-1.1053436994552612,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,203,25,25600,-500.0,-500.0,500.0,1.0928409099578857,0.2919720411300659,0.24945811927318573,-1.1044765710830688,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,203,30,30720,-500.0,-482.6666666666667,500.0,1.0921950340270996,0.28919488191604614,0.24642303586006165,-1.1051594018936157,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,203,35,35840,-500.0,-500.0,500.0,1.092249870300293,0.28917741775512695,0.25037723779678345,-1.105116844177246,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,203,40,40960,-500.0,-500.0,500.0,1.092976450920105,0.2919718623161316,0.24984638392925262,-1.1043567657470703,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,203,45,46080,-500.0,-500.0,500.0,1.092692494392395,0.2908780574798584,0.2500503957271576,-1.1046510934829712,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,203,50,51200,-500.0,-465.0,500.0,1.092882752418518,0.29176065325737,0.24797070026397705,-1.1044597625732422,0.0,False
