environment,method,seed,update,environment_steps,deterministic_return,stochastic_return,episode_length,entropy,mean_min_probability,global_min_probability,barrier_value,beta,barrier_active
Acrobot-v1,npg_reward_only,309,0,0,-500.0,-500.0,500.0,1.087021827697754,0.2729271352291107,0.21335402131080627,-1.110540747642517,0.0,False
Acrobot-v1,npg_reward_only,309,4,13916,-500.0,-500.0,500.0,0.0005156163242645562,3.8464510597369076e-18,3.845982461919896e-18,-16.688072204589844,0.0,False
Acrobot-v1,npg_reward_only,309,7,25916,-500.0,-500.0,500.0,0.0005156122497282922,3.846334840860844e-18,3.845718591304492e-18,-16.688091278076172,0.0,False
Acrobot-v1,npg_reward_only,309,10,37916,-500.0,-500.0,500.0,0.0005155423423275352,3.845845977118825e-18,3.8454249421870356e-18,-16.688173294067383,0.0,False
Acrobot-v1,npg_reward_only,309,13,49916,-500.0,-500.0,500.0,1.5524777728697032e-15,3.5978277446315806e-24,3.597771341076857e-24,-30.57036018371582,0.0,False
Acrobot-v1,npg_reward_only,309,16,61916,-500.0,-500.0,500.0,1.5525046661657785e-15,3.597829322353391e-24,3.597771341076857e-24,-30.570350646972656,0.0,False
Acrobot-v1,npg_reward_only,309,19,73916,-500.0,-500.0,500.0,1.5525096424843436e-15,3.59782616690977e-24,3.597771341076857e-24,-30.570350646972656,0.0,False
Acrobot-v1,npg_reward_only,309,23,89916,-500.0,-500.0,500.0,1.552526159626815e-15,3.597829322353391e-24,3.597771341076857e-24,-30.570348739624023,0.0,False
Acrobot-v1,npg_reward_only,309,26,101916,-500.0,-500.0,500.0,1.5524834903420971e-15,3.597830111214296e-24,3.597771341076857e-24,-30.570356369018555,0.0,False
Acrobot-v1,npg_reward_only,309,29,113916,-500.0,-500.0,500.0,1.5524786199026504e-15,3.597827350201128e-24,3.597771341076857e-24,-30.570356369018555,0.0,False
Acrobot-v1,npg_reward_only,309,32,122880,-500.0,-500.0,500.0,1.5524827491882683e-15,3.5978277446315806e-24,3.597771341076857e-24,-30.570356369018555,0.0,False
