iteration,train_reward,best_reward,kl,grad_norm,nat_grad_norm,entropy,mean_std,return_mean,return_std,episode_len,rollout_time,update_time,total_time
0,-12.1054,-12.1054,4.549657e-06,9.664700e+01,1.718339e+03,1.837694,0.606705,-3.3364,4.8906,500.0,5.7712,1.4254,7.1966
1,-12.6832,-12.1054,2.553536e-06,6.057505e+01,1.500678e+03,1.837705,0.606705,-3.6031,4.3277,500.0,6.1035,0.7671,6.8706
2,-13.3938,-12.1054,3.272801e-06,5.994476e+01,1.736873e+03,1.837689,0.606705,-4.0818,4.8102,500.0,6.1403,0.7618,6.9021
3,-12.4309,-12.1054,3.393122e-06,7.633810e+01,1.908004e+03,1.838241,0.606728,-3.5196,4.6519,500.0,7.5095,0.7443,8.2538
4,-12.2158,-12.1054,4.715996e-06,1.057247e+02,1.900650e+03,1.837877,0.606709,-3.2122,5.5963,500.0,7.3973,0.7883,8.1856
5,-12.0533,-12.0533,3.984722e-06,5.887452e+01,1.514754e+03,1.837626,0.606704,-3.2283,4.7697,500.0,7.9378,0.8166,8.7544
6,-12.7096,-12.0533,3.370261e-06,5.335477e+01,1.884926e+03,1.837829,0.606709,-3.5816,5.3049,500.0,6.6247,0.7724,7.397
7,-12.0994,-12.0533,5.845756e-06,1.172399e+02,2.043151e+03,1.837921,0.60671,-3.2739,5.099,500.0,7.5113,0.7456,8.2568
8,-12.6044,-12.0533,4.502705e-06,7.456884e+01,1.700919e+03,1.838139,0.606725,-3.5456,4.7395,500.0,7.1367,0.7895,7.9262
9,-12.5747,-12.0533,4.932995e-06,6.358072e+01,2.002795e+03,1.838657,0.606786,-3.5139,4.704,500.0,7.5439,0.7705,8.3144
10,-11.5142,-11.5142,4.982870e-06,9.847786e+01,2.374119e+03,1.838613,0.606786,-2.9211,6.0395,500.0,7.2351,0.7638,7.9989
11,-12.5487,-11.5142,3.726756e-06,8.987646e+01,1.726618e+03,1.838455,0.606782,-3.7637,4.7321,500.0,6.3424,0.7461,7.0884
