Device       : cpu

========== GPOMDP LOSS ==========
states shape  = (128, 500, 8)
actions shape = (128, 500, 2)
rewards shape = (128, 500)
returns shape = (128, 500)
mask shape    = (128, 500)
log_probs shape = (128, 500)
valid steps = 64000
objective = 6.659658
loss = -6.659658
========== END GPOMDP DEBUG ==========


========== NPG PRECONDITIONING ==========
Fisher condition number  : 8.521e+03
||nat_g|| / ||g||        : 17.780
========== END NPG DEBUG ==========

/workplace/adelella/adelella/MCIBConceptDrift/vanilla-policy-gradient/vpg/train.py:127: UserWarning: Converting a tensor with requires_grad=True to a scalar may lead to unexpected behavior.
Consider using tensor.detach() first. (Triggered internally at /pytorch/torch/csrc/autograd/generated/python_variable_methods.cpp:838.)
  return float(torch.cat(grads).norm())
Iteration 0000 | train reward: -12.11 | best: -12.11 | KL: 4.550e-06 | std: 0.6067 | rollout: 5.771s | update: 1.425s | total: 7.197s | samples/s: 8893
Iteration 0001 | train reward: -12.68 | best: -12.11 | KL: 2.554e-06 | std: 0.6067 | rollout: 6.103s | update: 0.767s | total: 6.871s | samples/s: 9315
Iteration 0002 | train reward: -13.39 | best: -12.11 | KL: 3.273e-06 | std: 0.6067 | rollout: 6.140s | update: 0.762s | total: 6.902s | samples/s: 9273
Iteration 0003 | train reward: -12.43 | best: -12.11 | KL: 3.393e-06 | std: 0.6067 | rollout: 7.510s | update: 0.744s | total: 8.254s | samples/s: 7754
Iteration 0004 | train reward: -12.22 | best: -12.11 | KL: 4.716e-06 | std: 0.6067 | rollout: 7.397s | update: 0.788s | total: 8.186s | samples/s: 7819
Iteration 0005 | train reward: -12.05 | best: -12.05 | KL: 3.985e-06 | std: 0.6067 | rollout: 7.938s | update: 0.817s | total: 8.754s | samples/s: 7311
Iteration 0006 | train reward: -12.71 | best: -12.05 | KL: 3.370e-06 | std: 0.6067 | rollout: 6.625s | update: 0.772s | total: 7.397s | samples/s: 8652
Iteration 0007 | train reward: -12.10 | best: -12.05 | KL: 5.846e-06 | std: 0.6067 | rollout: 7.511s | update: 0.746s | total: 8.257s | samples/s: 7751
Iteration 0008 | train reward: -12.60 | best: -12.05 | KL: 4.503e-06 | std: 0.6067 | rollout: 7.137s | update: 0.790s | total: 7.926s | samples/s: 8074
Iteration 0009 | train reward: -12.57 | best: -12.05 | KL: 4.933e-06 | std: 0.6068 | rollout: 7.544s | update: 0.771s | total: 8.314s | samples/s: 7697
