iteration,train_reward,best_reward,kl,grad_norm,nat_grad_norm,entropy,mean_std,return_mean,return_std,episode_len,rollout_time,update_time,total_time
0,13.5588,13.5588,4.082984e-04,6.087043e+00,8.764939e+00,2.757524,0.606684,8.4318,6.7258,12.59,0.9852,0.0598,1.045
1,15.924,15.924,8.121960e-04,8.254637e+00,9.433374e+00,2.759258,0.60702,10.7415,9.8185,13.87,0.9124,0.0068,0.9192
2,16.19,16.19,6.618685e-04,6.579627e+00,9.084393e+00,2.76999,0.609212,10.5559,8.7545,13.97,0.9263,0.0296,0.9559
3,15.979,16.19,7.943627e-04,7.673973e+00,8.453470e+00,2.77437,0.610108,11.2057,11.0091,13.92,0.9861,0.0291,1.0152
4,18.7812,18.7812,6.536196e-04,8.711180e+00,7.779555e+00,2.775861,0.610427,12.3246,10.118,15.29,0.9471,0.0095,0.9566
5,22.5655,22.5655,7.675775e-04,8.737055e+00,1.209079e+01,2.781996,0.611659,15.9147,14.4545,17.3,1.2788,0.0099,1.2887
6,23.0043,23.0043,8.596637e-04,9.346483e+00,1.191360e+01,2.783031,0.611896,16.7633,15.904,17.52,1.6615,0.0086,1.6701
7,24.4695,24.4695,9.911057e-04,1.042927e+01,1.124432e+01,2.780819,0.611428,17.3849,15.5007,18.16,1.5258,0.0088,1.5346
8,30.0698,30.0698,1.267357e-03,1.191492e+01,1.105067e+01,2.781626,0.611603,22.0928,19.6835,20.95,1.6875,0.0214,1.7088
9,34.1251,34.1251,1.151961e-03,1.120933e+01,1.436857e+01,2.769947,0.609216,27.036,26.7449,22.82,1.9821,0.0475,2.0297
10,41.5111,41.5111,1.445133e-03,1.313844e+01,1.233879e+01,2.778702,0.611003,32.135,29.6754,26.55,1.997,0.1335,2.1304
11,49.9838,49.9838,2.150345e-03,1.366731e+01,1.568027e+01,2.768764,0.609003,38.6163,33.8258,30.47,2.1156,0.0166,2.1322
12,63.4657,63.4657,1.763569e-03,1.412870e+01,1.580831e+01,2.756736,0.606562,46.128,36.9652,36.88,2.4732,0.0189,2.4921
13,67.7296,67.7296,1.754391e-03,1.534029e+01,2.098119e+01,2.760835,0.607387,48.4544,38.1359,38.63,2.5607,0.0229,2.5835
14,92.3247,92.3247,2.442221e-03,1.656491e+01,2.550889e+01,2.77184,0.609609,60.7921,41.1078,49.8,2.432,0.0332,2.4652
15,90.2455,92.3247,4.166283e-03,2.410288e+01,2.228262e+01,2.760619,0.607334,58.948,40.4678,49.06,2.528,0.0163,2.5443
16,130.9058,130.9058,3.552065e-03,1.458614e+01,2.601466e+01,2.74343,0.603905,72.6837,41.1268,67.19,2.5484,0.061,2.6094
17,151.9677,151.9677,3.078487e-03,1.416340e+01,2.399735e+01,2.722389,0.599671,78.4878,40.8986,76.22,2.588,0.0243,2.6123
18,163.4427,163.4427,1.531847e-03,9.603610e+00,2.339063e+01,2.737255,0.602798,82.1408,40.539,80.69,2.5057,0.0646,2.5703
19,162.8252,163.4427,1.683959e-03,1.272200e+01,2.154331e+01,2.721051,0.599551,81.0682,40.37,81.16,2.2835,0.0271,2.3106
20,167.3759,167.3759,1.103088e-03,1.430062e+01,2.274045e+01,2.729902,0.601285,82.0569,40.0263,83.2,2.4373,0.0378,2.4751
21,167.6016,167.6016,1.200704e-03,8.698915e+00,2.369009e+01,2.728528,0.600978,82.1159,39.9626,82.97,2.4371,0.0359,2.4729
22,169.9996,169.9996,1.264881e-03,1.151471e+01,2.224384e+01,2.723764,0.600196,82.8979,40.0364,83.81,2.4804,0.1735,2.6539
23,169.3731,169.9996,8.243258e-04,4.648568e+00,1.907154e+01,2.724871,0.600264,83.1417,40.2102,83.7,2.2867,0.023,2.3097
24,167.8522,169.9996,1.265866e-03,1.205426e+01,2.060620e+01,2.719429,0.599185,82.3046,40.0265,83.15,2.3704,0.1836,2.554
25,170.3404,170.3404,1.110797e-03,7.386575e+00,2.150279e+01,2.713676,0.598036,82.3672,39.6979,84.57,2.3133,0.0306,2.3439
26,170.8637,170.8637,1.291438e-03,5.546302e+00,2.366878e+01,2.751212,0.605524,83.4714,40.2511,84.31,2.4461,0.0631,2.5091
27,170.5184,170.8637,2.165649e-03,1.026789e+01,2.889277e+01,2.761372,0.607641,82.2604,39.8702,84.86,2.3893,0.0358,2.4251
28,171.1701,171.1701,1.254080e-03,8.016111e+00,1.805351e+01,2.76274,0.608006,83.3668,39.9649,84.55,2.4584,0.1395,2.5979
29,168.9765,171.1701,1.264226e-03,9.326044e+00,2.144880e+01,2.756038,0.606552,82.646,40.0302,83.62,2.3559,0.0695,2.4254
30,171.6106,171.6106,1.873895e-03,1.509354e+01,2.340852e+01,2.753321,0.606068,83.4376,40.0472,84.77,2.4548,0.0353,2.4901
31,171.9242,171.9242,8.728303e-04,9.233584e+00,1.969134e+01,2.751778,0.605684,83.2383,39.7804,85.06,2.4032,0.0578,2.461
32,171.6121,171.9242,1.251677e-03,1.420057e+01,2.593813e+01,2.738928,0.603122,83.1793,40.0993,84.96,2.4362,0.1161,2.5523
33,172.8611,172.8611,1.750238e-03,5.920207e+00,2.663044e+01,2.718445,0.598971,83.9179,40.0153,85.14,2.4186,0.0284,2.447
34,172.6571,172.8611,1.347338e-03,9.767256e+00,2.758632e+01,2.709736,0.597275,83.8217,40.0378,85.03,2.409,0.0336,2.4426
35,171.6209,172.8611,1.265511e-03,1.438767e+01,2.390237e+01,2.694777,0.594418,82.8945,39.7463,85.16,2.7021,0.1148,2.8169
36,171.0529,172.8611,1.473561e-03,1.189631e+01,2.348028e+01,2.711189,0.59767,82.898,39.9685,84.84,2.7173,0.0357,2.753
37,173.0105,173.0105,6.250013e-04,7.661308e+00,1.759664e+01,2.701618,0.595755,83.7762,39.8185,85.34,2.4279,0.0611,2.489
38,173.692,173.692,1.111179e-03,1.210830e+01,2.221817e+01,2.693068,0.594129,84.0089,40.0589,85.73,2.421,0.0882,2.5092
39,172.9013,173.692,8.166355e-04,9.298802e+00,1.621085e+01,2.692235,0.593957,84.1161,39.9805,84.94,2.2576,0.0254,2.2829
40,174.304,174.304,4.783984e-04,5.493206e+00,1.731190e+01,2.687003,0.59288,84.7017,40.0879,85.39,2.4178,0.1279,2.5458
41,173.9864,174.304,2.067457e-03,2.031682e+01,2.092287e+01,2.671215,0.589827,84.5915,40.0424,85.25,2.3835,0.0278,2.4114
42,174.3358,174.3358,1.340022e-03,1.320246e+01,1.612463e+01,2.667727,0.589192,85.1321,40.2371,85.05,2.3948,0.0466,2.4414
43,174.9981,174.9981,1.523532e-03,1.060857e+01,1.707356e+01,2.659687,0.587614,85.5014,40.3995,85.35,2.3457,0.061,2.4066
44,175.0612,175.0612,7.358966e-04,1.468072e+01,1.888261e+01,2.65284,0.586213,85.2076,40.2571,85.61,2.2399,0.0463,2.2862
45,175.5328,175.5328,1.147594e-03,1.540733e+01,2.335926e+01,2.664341,0.588558,85.2671,40.4202,86.0,2.5423,0.0247,2.567
46,176.0395,176.0395,1.115644e-03,1.923633e+01,1.957734e+01,2.663491,0.588489,86.057,40.5604,85.57,2.3789,0.052,2.4309
47,177.3374,177.3374,1.380461e-03,1.977435e+01,2.321468e+01,2.662514,0.588332,86.7629,40.7441,85.91,2.423,0.1085,2.5314
48,177.8634,177.8634,2.362779e-03,1.486742e+01,2.167287e+01,2.652281,0.58638,87.4938,40.8455,85.44,2.4486,0.0222,2.4708
49,178.753,178.753,8.892606e-04,1.237901e+01,1.707468e+01,2.641847,0.584566,88.0314,40.9974,85.63,2.4893,0.0359,2.5252
50,178.9692,178.9692,1.686253e-03,7.177468e+00,2.220733e+01,2.640414,0.584361,87.713,41.192,86.31,2.4719,0.1315,2.6034
51,177.2103,178.9692,8.955352e-04,8.203442e+00,1.973839e+01,2.647314,0.585716,86.9962,40.8013,85.46,2.3878,0.1067,2.4945
52,177.453,178.9692,3.034537e-03,1.824471e+01,2.617054e+01,2.649204,0.58633,86.9276,40.8574,85.84,2.3984,0.101,2.4994
53,177.6783,178.9692,1.105682e-03,1.107391e+01,2.154306e+01,2.648045,0.586003,87.5059,40.9724,85.38,2.4458,0.04,2.4858
54,179.5521,179.5521,1.354985e-03,1.643421e+01,2.403728e+01,2.650668,0.586588,88.2018,41.4525,86.22,2.29,0.0283,2.3182
55,180.4978,180.4978,1.690638e-03,1.064203e+01,2.365384e+01,2.661781,0.588609,88.8537,41.9292,86.76,2.5348,0.1427,2.6775
56,180.6852,180.6852,1.840822e-03,1.571925e+01,1.790798e+01,2.664255,0.589176,88.796,41.792,86.66,2.3793,0.0601,2.4394
