Device       : cpu

========== GPOMDP LOSS ==========
states shape  = (128, 500, 8)
actions shape = (128, 500, 2)
rewards shape = (128, 500)
returns shape = (128, 500)
mask shape    = (128, 500)
log_probs shape = (128, 500)
valid steps = 64000
objective = 7.764740
loss = -7.764740
========== END GPOMDP DEBUG ==========


========== NPG PRECONDITIONING ==========
Fisher condition number  : 9.120e+03
||nat_g|| / ||g||        : 20.950
========== END NPG DEBUG ==========

Iteration 0000 | train reward: 5.71 | best: 5.71 | KL: 8.431e-06 | std: 0.6064 | rollout: 2.054s | update: 0.077s | total: 2.132s | samples/s: 30022
Iteration 0001 | train reward: 7.98 | best: 7.98 | KL: 1.212e-05 | std: 0.6065 | rollout: 1.795s | update: 0.089s | total: 1.884s | samples/s: 33972
Iteration 0002 | train reward: 6.89 | best: 7.98 | KL: 7.512e-06 | std: 0.6065 | rollout: 1.870s | update: 0.068s | total: 1.938s | samples/s: 33030
Iteration 0003 | train reward: 5.98 | best: 7.98 | KL: 7.718e-06 | std: 0.6065 | rollout: 1.740s | update: 0.070s | total: 1.810s | samples/s: 35360
Iteration 0004 | train reward: 7.48 | best: 7.98 | KL: 1.034e-05 | std: 0.6065 | rollout: 1.746s | update: 0.074s | total: 1.821s | samples/s: 35152
Iteration 0005 | train reward: 8.43 | best: 8.43 | KL: 1.476e-05 | std: 0.6068 | rollout: 1.812s | update: 0.072s | total: 1.885s | samples/s: 33958
Iteration 0006 | train reward: 8.33 | best: 8.43 | KL: 6.719e-06 | std: 0.6065 | rollout: 1.921s | update: 0.069s | total: 1.990s | samples/s: 32159
Iteration 0007 | train reward: 11.08 | best: 11.08 | KL: 1.125e-05 | std: 0.6065 | rollout: 1.850s | update: 0.073s | total: 1.923s | samples/s: 33274
Iteration 0008 | train reward: 11.19 | best: 11.19 | KL: 1.274e-05 | std: 0.6065 | rollout: 1.866s | update: 0.076s | total: 1.942s | samples/s: 32957
Iteration 0009 | train reward: 10.91 | best: 11.19 | KL: 1.590e-05 | std: 0.6065 | rollout: 1.824s | update: 0.067s | total: 1.892s | samples/s: 33833
Iteration 0010 | train reward: 11.30 | best: 11.30 | KL: 1.336e-05 | std: 0.6065 | rollout: 1.854s | update: 0.072s | total: 1.926s | samples/s: 33231
Iteration 0011 | train reward: 11.27 | best: 11.30 | KL: 1.233e-05 | std: 0.6065 | rollout: 1.724s | update: 0.070s | total: 1.793s | samples/s: 35689
