iteration,train_reward,best_reward,kl,grad_norm,nat_grad_norm,entropy,mean_std,return_mean,return_std,episode_len,rollout_time,update_time,total_time
0,5.707,5.707,8.430531e-06,1.008314e+02,2.112402e+03,1.837618,0.606445,0.4129,4.9519,500.0,2.0544,0.0774,2.1318
1,7.9841,7.9841,1.211785e-05,1.545563e+02,2.737451e+03,1.837895,0.606466,0.5943,5.4204,500.0,1.7945,0.0894,1.8839
2,6.8875,7.9841,7.512390e-06,9.713982e+01,1.919630e+03,1.837904,0.60647,0.7285,5.4166,500.0,1.87,0.0676,1.9376
3,5.9758,7.9841,7.718039e-06,7.377358e+01,2.173456e+03,1.838049,0.606523,0.6163,5.1496,500.0,1.7401,0.0698,1.8099
4,7.4827,7.9841,1.034215e-05,1.071295e+02,2.394801e+03,1.837921,0.60647,0.8425,5.3441,500.0,1.7462,0.0745,1.8207
5,8.4315,8.4315,1.475647e-05,1.789102e+02,2.352000e+03,1.838659,0.606775,1.0403,5.4124,500.0,1.8124,0.0723,1.8847
6,8.3258,8.4315,6.719470e-06,7.999706e+01,1.761874e+03,1.838366,0.606548,1.0607,5.4862,500.0,1.9207,0.0694,1.9901
7,11.0769,11.0769,1.124882e-05,1.217834e+02,2.225281e+03,1.838043,0.606523,1.4418,5.9744,500.0,1.85,0.0735,1.9234
8,11.1893,11.1893,1.274126e-05,7.809570e+01,2.036015e+03,1.838345,0.606547,1.6228,5.3735,500.0,1.866,0.076,1.9419
9,10.9096,11.1893,1.590454e-05,1.066072e+02,2.691052e+03,1.838161,0.606529,1.0872,5.6727,500.0,1.8244,0.0672,1.8916
10,11.2984,11.2984,1.336261e-05,1.130093e+02,2.019779e+03,1.838268,0.606543,1.2735,5.8053,500.0,1.8544,0.0715,1.9259
11,11.2742,11.2984,1.233491e-05,1.352282e+02,1.953259e+03,1.837965,0.606471,1.7162,5.8652,500.0,1.7237,0.0696,1.7933
12,11.4884,11.4884,1.473543e-05,1.558061e+02,2.799772e+03,1.837555,0.606445,1.4495,5.7772,500.0,1.8894,0.0768,1.9662
13,14.2552,14.2552,2.104483e-05,1.469735e+02,2.419656e+03,1.837134,0.606367,1.5071,6.3189,500.0,1.8029,0.0725,1.8755
14,14.1969,14.2552,1.451479e-05,1.115624e+02,2.404622e+03,1.83709,0.606363,1.5667,5.7331,500.0,1.9393,0.0695,2.0088
15,16.4165,16.4165,1.709536e-05,1.330464e+02,2.329366e+03,1.836765,0.606136,1.8284,6.3373,500.0,1.8477,0.0752,1.9229
16,15.6315,16.4165,1.746834e-05,1.152867e+02,2.702362e+03,1.836624,0.60613,1.8038,6.5348,500.0,1.878,0.0685,1.9464
17,17.5102,17.5102,1.853000e-05,1.170282e+02,2.476408e+03,1.836494,0.606115,2.5803,6.2795,500.0,1.94,0.0715,2.0116
18,17.9504,17.9504,1.264700e-05,1.118972e+02,2.294291e+03,1.836599,0.60613,2.1773,6.7187,500.0,2.3495,0.0918,2.4413
19,18.7585,18.7585,1.785629e-05,1.154573e+02,2.359973e+03,1.835811,0.605875,2.3493,6.6509,500.0,1.8994,0.0706,1.97
20,19.9636,19.9636,1.694817e-05,7.328875e+01,2.928257e+03,1.835186,0.605778,2.8196,6.9705,500.0,1.7631,0.0726,1.8357
21,19.9652,19.9652,1.782025e-05,1.214161e+02,3.127478e+03,1.835649,0.605857,2.8324,7.1654,500.0,1.8885,0.0846,1.9731
22,19.0373,19.9652,1.075728e-05,1.106810e+02,2.248201e+03,1.834993,0.605566,2.456,6.6961,500.0,1.7708,0.069,1.8398
23,20.2352,20.2352,5.896638e-06,1.005926e+02,2.245277e+03,1.834856,0.605548,2.8468,6.9998,500.0,1.7427,0.0711,1.8138
24,19.9179,20.2352,1.076874e-05,1.102514e+02,2.340226e+03,1.834194,0.605462,2.1121,6.8341,500.0,1.7833,0.071,1.8543
25,21.0918,21.0918,1.698740e-05,1.184685e+02,2.654048e+03,1.834085,0.605448,2.7112,7.163,500.0,1.8356,0.0746,1.9102
26,20.4272,21.0918,9.573565e-06,7.815242e+01,2.215082e+03,1.834299,0.605467,2.711,6.672,500.0,1.8286,0.074,1.9026
27,20.4764,21.0918,9.485671e-06,4.982154e+01,3.045820e+03,1.834572,0.605475,2.4584,6.5883,500.0,1.8044,0.068,1.8723
28,20.7623,21.0918,1.135399e-05,8.610558e+01,2.575561e+03,1.834831,0.605547,2.4069,6.4059,500.0,1.7176,0.0689,1.7865
29,21.8126,21.8126,5.966359e-06,6.336999e+01,2.308581e+03,1.834643,0.605489,3.269,7.0594,500.0,1.7307,0.0721,1.8027
30,22.8275,22.8275,8.165352e-06,1.186348e+02,2.935321e+03,1.834305,0.605467,3.0359,7.0022,500.0,1.7579,0.0739,1.8317
31,21.6113,22.8275,7.702960e-06,7.353517e+01,2.088519e+03,1.833817,0.605386,2.1834,6.4315,500.0,1.7691,0.068,1.8371
32,21.9758,22.8275,1.116971e-05,1.024367e+02,2.670539e+03,1.834133,0.605449,2.497,6.8536,500.0,1.7755,0.0702,1.8457
33,22.3821,22.8275,9.723068e-06,9.085013e+01,2.654012e+03,1.833803,0.605385,2.7988,6.7304,500.0,1.7316,0.0707,1.8022
34,23.2531,23.2531,7.508671e-06,1.022330e+02,2.406242e+03,1.833685,0.60537,2.9062,6.8987,500.0,1.7677,0.0733,1.8409
35,22.9795,23.2531,1.053135e-05,7.820534e+01,2.867740e+03,1.833292,0.605138,2.8942,6.7145,500.0,1.8403,0.0721,1.9124
36,22.5857,23.2531,1.146925e-05,7.547077e+01,2.750339e+03,1.832854,0.605057,2.4396,6.5249,500.0,1.9472,0.0852,2.0324
37,23.0642,23.2531,1.240028e-05,6.083643e+01,2.569866e+03,1.833258,0.605135,2.5233,6.7826,500.0,1.9522,0.0754,2.0276
38,23.9953,23.9953,8.104151e-06,1.010378e+02,2.737148e+03,1.833124,0.605081,3.1346,6.9689,500.0,1.8929,0.0725,1.9654
39,22.9387,23.9953,8.373264e-06,7.801650e+01,2.355114e+03,1.833229,0.605134,2.7414,6.8597,500.0,1.6991,0.0688,1.7679
40,23.192,23.9953,1.050894e-05,1.217778e+02,2.355305e+03,1.833397,0.605153,2.4337,6.6277,500.0,1.6949,0.0672,1.7621
41,23.0362,23.9953,4.281163e-06,3.399982e+01,2.373664e+03,1.833633,0.605367,2.8454,6.7997,500.0,1.7566,0.0703,1.827
42,23.3073,23.9953,1.675600e-05,6.594321e+01,2.773907e+03,1.833752,0.605372,2.5896,6.9972,500.0,1.9542,0.0716,2.0258
43,23.7122,23.9953,1.337981e-05,6.664061e+01,2.508681e+03,1.833847,0.605386,2.6642,6.7949,500.0,1.9017,0.0716,1.9733
44,23.793,23.9953,1.279083e-05,5.805857e+01,2.747682e+03,1.833941,0.605391,2.4789,6.7544,500.0,1.8315,0.0708,1.9022
45,24.225,24.225,1.175633e-05,5.501517e+01,2.672402e+03,1.833786,0.605385,2.959,6.5667,500.0,1.8909,0.0742,1.9651
46,24.4623,24.4623,9.064587e-06,7.187488e+01,2.553288e+03,1.833302,0.605138,2.7715,6.5857,500.0,1.7199,0.0692,1.7891
47,23.7316,24.4623,6.159447e-06,9.720339e+01,2.222376e+03,1.833296,0.605138,2.5734,6.4751,500.0,1.6932,0.0678,1.7611
48,24.6957,24.6957,1.022412e-05,6.350012e+01,2.769341e+03,1.833508,0.605158,3.1008,6.8114,500.0,1.9211,0.0732,1.9943
49,23.9444,24.6957,1.227668e-05,1.155438e+02,2.845365e+03,1.83367,0.60537,2.6352,6.5159,500.0,1.8178,0.0723,1.8901
50,23.8433,24.6957,8.325022e-06,6.927730e+01,2.426184e+03,1.833553,0.605159,2.5062,6.4935,500.0,1.7082,0.0694,1.7777
51,23.5393,24.6957,7.870856e-06,8.766050e+01,2.486899e+03,1.833988,0.605443,2.3232,6.6103,500.0,1.8365,0.0692,1.9057
52,24.5483,24.6957,9.195742e-06,6.361622e+01,2.655811e+03,1.834085,0.605448,2.7101,6.4536,500.0,1.798,0.0679,1.8659
53,24.5996,24.6957,9.379553e-06,6.743367e+01,2.318237e+03,1.833828,0.605386,2.5078,6.5651,500.0,1.832,0.068,1.9
54,24.1951,24.6957,9.934332e-06,8.517660e+01,2.724028e+03,1.833721,0.605372,2.5558,6.5169,500.0,1.7651,0.0685,1.8336
55,24.4064,24.6957,2.001914e-05,1.274673e+02,3.047016e+03,1.834171,0.605462,2.5197,7.0345,500.0,1.7715,0.0683,1.8398
56,24.4016,24.6957,5.712544e-06,4.886166e+01,2.461156e+03,1.8344,0.605469,2.7819,6.604,500.0,1.7777,0.0725,1.8502
57,24.5783,24.6957,1.385828e-05,7.491925e+01,2.556067e+03,1.83421,0.605463,2.5416,6.6207,500.0,1.7479,0.0776,1.8256
58,24.534,24.6957,1.243472e-05,1.003800e+02,2.656948e+03,1.834089,0.605448,2.7124,6.6684,500.0,1.9615,0.0714,2.0329
59,24.1763,24.6957,8.533880e-06,1.158661e+02,2.355539e+03,1.833727,0.605372,2.3527,6.7009,500.0,1.8685,0.0708,1.9394
60,24.594,24.6957,1.110100e-05,6.921867e+01,2.907380e+03,1.833569,0.605365,2.6875,6.8106,500.0,1.8365,0.0677,1.9041
61,24.1762,24.6957,9.071476e-06,6.501974e+01,2.557635e+03,1.833069,0.60508,2.6129,6.5551,500.0,1.8678,0.0714,1.9392
62,25.0412,25.0412,9.560332e-06,8.366850e+01,2.402842e+03,1.833656,0.605367,2.8662,6.7257,500.0,1.8559,0.0723,1.9281
63,24.9465,25.0412,9.504674e-06,6.674306e+01,2.893938e+03,1.834215,0.605464,2.6556,6.8461,500.0,1.7598,0.0685,1.8283
64,25.2289,25.2289,1.058231e-05,7.023364e+01,2.367470e+03,1.834064,0.605448,2.5693,6.6955,500.0,1.7398,0.0696,1.8095
65,24.2806,25.2289,8.397455e-06,6.551218e+01,2.313689e+03,1.834038,0.605444,2.2644,6.5889,500.0,1.7596,0.07,1.8296
66,25.4012,25.4012,7.981991e-06,1.514800e+02,2.613269e+03,1.833666,0.60537,2.9304,6.7956,500.0,1.8514,0.0699,1.9213
67,25.2391,25.4012,1.485595e-05,6.905972e+01,3.431996e+03,1.833872,0.60539,2.717,6.8426,500.0,1.9231,0.0737,1.9968
68,25.567,25.567,1.573206e-05,8.515149e+01,3.137191e+03,1.833025,0.605076,2.8217,6.7899,500.0,1.8708,0.0707,1.9416
69,25.7056,25.7056,6.421648e-06,9.783301e+01,2.355019e+03,1.833153,0.605081,2.8867,6.7395,500.0,1.7201,0.0695,1.7897
70,25.1662,25.7056,1.563734e-05,7.612845e+01,3.700131e+03,1.833973,0.605443,2.6122,6.9212,500.0,1.785,0.0676,1.8526
71,25.1403,25.7056,6.243412e-06,8.568356e+01,2.063907e+03,1.83355,0.605159,2.6437,6.5136,500.0,1.8195,0.0681,1.8876
72,25.3867,25.7056,1.155027e-05,9.372604e+01,2.497602e+03,1.833012,0.605076,2.7806,6.5979,500.0,1.7558,0.0687,1.8245
73,26.0965,26.0965,1.973774e-05,8.529779e+01,3.772797e+03,1.832253,0.604826,2.8764,6.7881,500.0,1.9979,0.076,2.0738
74,25.438,26.0965,1.769996e-05,7.643826e+01,3.439134e+03,1.831469,0.604517,2.7453,6.5484,500.0,1.8483,0.0726,1.9209
75,25.135,26.0965,9.543063e-06,6.776480e+01,2.497594e+03,1.831676,0.604575,2.7245,6.7104,500.0,1.8373,0.0712,1.9085
76,24.9158,26.0965,1.570565e-05,1.005914e+02,3.050697e+03,1.831898,0.604595,2.6819,7.1186,500.0,1.9971,0.0682,2.0653
77,25.28,26.0965,8.256213e-06,7.416061e+01,2.337723e+03,1.832327,0.604828,2.7665,6.518,500.0,1.7152,0.0683,1.7835
78,25.2502,26.0965,1.493565e-05,9.678293e+01,3.141260e+03,1.832552,0.604899,2.8382,6.836,500.0,1.7357,0.0691,1.8048
79,25.8464,26.0965,1.457884e-05,6.608323e+01,2.782470e+03,1.832422,0.604881,3.0084,6.8925,500.0,1.7773,0.069,1.8464
80,25.6096,26.0965,1.001113e-05,6.786807e+01,3.172870e+03,1.831793,0.60459,2.7282,6.8811,500.0,1.7562,0.07,1.8262
81,26.1949,26.1949,1.439531e-05,5.608916e+01,3.281269e+03,1.831827,0.604591,3.0128,6.6328,500.0,1.8679,0.0777,1.9456
82,25.5889,26.1949,7.978131e-06,7.085542e+01,2.895385e+03,1.831331,0.604499,2.9055,6.7385,500.0,1.8225,0.0672,1.8898
83,25.4536,26.1949,9.465391e-06,9.221039e+01,3.007415e+03,1.831404,0.604513,2.9279,6.9054,500.0,2.0357,0.0674,2.103
84,26.2876,26.2876,1.265761e-05,7.244530e+01,3.063998e+03,1.831614,0.604571,2.8136,6.8635,500.0,1.8805,0.0703,1.9508
85,25.5401,26.2876,1.244339e-05,8.593039e+01,2.992155e+03,1.831356,0.604512,2.8145,6.5953,500.0,1.736,0.0669,1.8029
86,25.6965,26.2876,1.044802e-05,5.849240e+01,2.674027e+03,1.830862,0.604472,2.6518,6.6796,500.0,1.8194,0.0726,1.892
87,26.2185,26.2876,9.009917e-06,7.631009e+01,2.583345e+03,1.830759,0.604467,2.9369,6.6202,500.0,1.8107,0.0685,1.8792
88,25.9489,26.2876,1.535054e-05,7.629649e+01,2.739369e+03,1.830883,0.604472,2.946,6.5998,500.0,2.031,0.0751,2.1061
89,25.9794,26.2876,7.122258e-06,7.009894e+01,2.609313e+03,1.830275,0.604181,2.9008,6.6878,500.0,1.8297,0.0691,1.8988
90,25.9324,26.2876,9.081353e-06,7.421259e+01,2.586853e+03,1.830231,0.60418,2.8869,6.5901,500.0,1.9708,0.0779,2.0487
91,25.635,26.2876,1.193122e-05,6.579590e+01,2.724017e+03,1.830462,0.604394,2.8234,6.6222,500.0,1.8771,0.0723,1.9494
92,25.9177,26.2876,1.240848e-05,7.453075e+01,2.592771e+03,1.830824,0.604468,2.7707,6.9084,500.0,1.8897,0.0696,1.9593
93,26.6502,26.6502,9.912292e-06,7.230914e+01,3.127498e+03,1.830935,0.604486,3.2094,6.7469,500.0,1.8109,0.0712,1.8821
94,26.0655,26.6502,1.557172e-05,1.560237e+02,2.786177e+03,1.830061,0.604161,2.9323,7.1188,500.0,1.7958,0.0706,1.8664
95,25.6908,26.6502,7.916256e-06,9.212160e+01,2.398134e+03,1.830645,0.604413,2.6209,6.9164,500.0,1.8952,0.0787,1.9739
96,25.9535,26.6502,1.216705e-05,9.770167e+01,2.493212e+03,1.829285,0.60391,2.8207,6.627,500.0,1.8268,0.0701,1.8968
97,26.0951,26.6502,5.902879e-06,5.706857e+01,2.409333e+03,1.828918,0.603846,2.7504,6.9556,500.0,1.934,0.0691,2.0031
98,26.3358,26.6502,8.718303e-06,5.294383e+01,2.555140e+03,1.829279,0.60391,2.9133,7.1564,500.0,1.7897,0.0708,1.8605
99,26.5195,26.6502,7.594004e-06,9.713337e+01,2.796644e+03,1.8298,0.604099,3.2002,6.9027,500.0,1.8866,0.07,1.9566
100,26.7511,26.7511,1.208051e-05,7.450455e+01,2.886607e+03,1.830486,0.604395,3.2886,6.699,500.0,1.8736,0.0711,1.9448
