update,true_environment_steps,training_return,training_episode_length,beta
1,3882,-485.125,485.25,546.4135158976487
2,7808,-490.625,490.75,546.4135158976487
3,11808,-500.0,500.0,546.4135158976487
4,15808,-500.0,500.0,546.4135158976487
5,19808,-500.0,500.0,546.4135158976487
6,23773,-495.5,495.625,546.4135158976487
7,27734,-495.0,495.125,546.4135158976487
8,31734,-500.0,500.0,546.4135158976487
9,35734,-500.0,500.0,546.4135158976487
10,39734,-500.0,500.0,546.4135158976487
11,43734,-500.0,500.0,546.4135158976487
12,47734,-500.0,500.0,546.4135158976487
13,51685,-493.75,493.875,546.4135158976487
14,55685,-500.0,500.0,546.4135158976487
15,59543,-482.0,482.25,546.4135158976487
16,63543,-500.0,500.0,546.4135158976487
17,67457,-489.125,489.25,546.4135158976487
18,71457,-500.0,500.0,546.4135158976487
19,75457,-500.0,500.0,546.4135158976487
20,79457,-500.0,500.0,546.4135158976487
21,83457,-500.0,500.0,546.4135158976487
22,87457,-500.0,500.0,546.4135158976487
23,91457,-500.0,500.0,546.4135158976487
24,95457,-500.0,500.0,546.4135158976487
25,99457,-500.0,500.0,546.4135158976487
26,103457,-500.0,500.0,546.4135158976487
27,107457,-500.0,500.0,546.4135158976487
28,111457,-500.0,500.0,546.4135158976487
29,115457,-500.0,500.0,546.4135158976487
30,119457,-500.0,500.0,546.4135158976487
31,123457,-500.0,500.0,546.4135158976487
32,127457,-500.0,500.0,546.4135158976487
33,131457,-500.0,500.0,546.4135158976487
34,135457,-500.0,500.0,546.4135158976487
35,139457,-500.0,500.0,546.4135158976487
36,143457,-500.0,500.0,546.4135158976487
37,147457,-500.0,500.0,546.4135158976487
38,151457,-500.0,500.0,546.4135158976487
39,155457,-500.0,500.0,546.4135158976487
40,159457,-500.0,500.0,546.4135158976487
41,163417,-494.875,495.0,546.4135158976487
42,167389,-496.25,496.5,546.4135158976487
43,170945,-443.75,444.5,546.4135158976487
44,174542,-449.125,449.625,546.4135158976487
45,178318,-471.625,472.0,546.4135158976487
46,181307,-372.75,373.625,546.4135158976487
47,184787,-434.5,435.0,546.4135158976487
48,188662,-484.0,484.375,546.4135158976487
49,192535,-483.875,484.125,546.4135158976487
50,196014,-434.375,434.875,546.4135158976487
51,199670,-456.375,457.0,546.4135158976487
52,203109,-429.25,429.875,546.4135158976487
53,206479,-420.375,421.25,546.4135158976487
54,209228,-342.75,343.625,546.4135158976487
