update,checkpoint,trajectory_count,transition_count,parameter_count,fisher_dtype,score_dtype,numerical_rank,minimum_eigenvalue,maximum_eigenvalue,positive_condition_number,logdet_positive_spectrum,normalized_logdet_positive_spectrum,effective_rank,stable_rank,components_90,components_95,components_99,rank_tolerance,psd_tolerance,mean_return,std_return,mean_episode_length,elapsed_seconds
40,/Users/adelella/Documents/Useful/More/pj/vanilla-policy-gradient/results/fisher_log_barrier/mountaincar_continuous/final/seed_104_beta_2e-6/checkpoints/update_0040.pt,256,22364,16,torch.float64,torch.float64,14,-2.7712914044629933e-16,267.2644665655447,95071431448274.02,-150.02701702801568,-9.37668856425098,2.018284490414786,1.4358558444290406,2,2,2,9.495141262247298e-13,2.6726446656554467e-10,16.43344540247353,52.983293545628534,87.359375,9.994993708998663
80,/Users/adelella/Documents/Useful/More/pj/vanilla-policy-gradient/results/fisher_log_barrier/mountaincar_continuous/final/seed_104_beta_2e-6/checkpoints/update_0080.pt,256,20338,16,torch.float64,torch.float64,15,4.362821761873037e-14,160.94699603030028,20635441904661.168,-143.1269666256013,-8.945435414100082,2.1634154683739033,1.9174898993107927,2,2,3,5.717985943586977e-13,1.609469960303003e-10,35.402372809777944,54.584363964931555,79.4453125,8.327921791002154
120,/Users/adelella/Documents/Useful/More/pj/vanilla-policy-gradient/results/fisher_log_barrier/mountaincar_continuous/final/seed_104_beta_2e-6/checkpoints/update_0120.pt,256,17702,16,torch.float64,torch.float64,16,2.755133301939213e-11,177.22676315151705,6432602118626.173,-138.23767331877377,-8.63985458242336,2.263012473207846,1.6139470792682458,2,2,3,6.296359456979312e-13,1.7722676315151704e-10,52.5817966533237,48.47848684249634,69.1484375,9.418577707998338
160,/Users/adelella/Documents/Useful/More/pj/vanilla-policy-gradient/results/fisher_log_barrier/mountaincar_continuous/final/seed_104_beta_2e-6/checkpoints/update_0160.pt,256,11905,16,torch.float64,torch.float64,16,1.2381172107014128e-09,327.15928850927696,264239351235.52325,-105.98002343360923,-6.623751464600577,2.125532559973811,1.079912069887069,2,3,4,1.1623032794335478e-12,3.2715928850927694e-10,83.22968112364129,8.975042936730333,46.50390625,8.9325264999934
200,/Users/adelella/Documents/Useful/More/pj/vanilla-policy-gradient/results/fisher_log_barrier/mountaincar_continuous/final/seed_104_beta_2e-6/checkpoints/update_0200.pt,256,10382,16,torch.float64,torch.float64,16,1.1843859277682336e-09,528.2618871089297,446021752474.167,-101.55695034128664,-6.347309396330415,1.8591294130231335,1.027872231094209,2,2,4,1.8767632323208606e-12,5.282618871089298e-10,85.76517194718802,4.258858146415782,40.5546875,8.56491349999851
220,/Users/adelella/Documents/Useful/More/pj/vanilla-policy-gradient/results/fisher_log_barrier/mountaincar_continuous/final/seed_104_beta_2e-6/checkpoints/update_0220.pt,256,9783,16,torch.float64,torch.float64,16,4.899618590965177e-10,702.0629038179885,1432892970715.2756,-111.35016801712426,-6.959385501070266,1.7185417236770844,1.0136543823791142,2,3,4,2.4942284817725682e-12,7.020629038179885e-10,87.65636615937053,3.779360731040797,38.21484375,7.818664999998873
250,/Users/adelella/Documents/Useful/More/pj/vanilla-policy-gradient/results/fisher_log_barrier/mountaincar_continuous/final/seed_104_beta_2e-6/checkpoints/update_0250.pt,256,7789,16,torch.float64,torch.float64,16,1.948374422780707e-09,1530.8598444025895,785711322476.5887,-96.65395145744759,-6.040871966090474,1.5671673337242444,1.0068926974259003,2,2,4,5.438706709535486e-12,1.5308598444025895e-09,90.41524241512312,2.1666764102250924,30.42578125,9.390734291999252
