update,environment_steps,batch_training_episodes,cumulative_training_episodes,training_return,training_episode_length,beta,barrier_active
1,3826,8,8,-478.125,478.25,0.0,False
2,7597,8,16,-471.25,471.375,0.0,False
3,11247,8,24,-455.75,456.25,0.0,False
4,15247,8,32,-500.0,500.0,0.0,False
5,18965,8,40,-464.25,464.75,0.0,False
6,22890,8,48,-490.5,490.625,0.0,False
7,26603,8,56,-464.0,464.125,0.0,False
8,30496,8,64,-486.5,486.625,0.0,False
9,33741,8,72,-404.75,405.625,0.0,False
10,37476,8,80,-466.5,466.875,0.0,False
11,41054,8,88,-446.75,447.25,0.0,False
12,44700,8,96,-455.0,455.75,0.0,False
13,48063,8,104,-419.625,420.375,0.0,False
14,51042,8,112,-371.625,372.375,0.0,False
15,54194,8,120,-393.25,394.0,0.0,False
16,57331,8,128,-391.375,392.125,0.0,False
17,60114,8,136,-347.125,347.875,0.0,False
18,62864,8,144,-342.875,343.75,0.0,False
19,65280,8,152,-301.0,302.0,0.0,False
20,67918,8,160,-328.75,329.75,0.0,False
21,70698,8,168,-346.5,347.5,0.0,False
22,73087,8,176,-297.625,298.625,0.0,False
23,75487,8,184,-299.0,300.0,0.0,False
24,78077,8,192,-322.75,323.75,0.0,False
25,80397,8,200,-289.0,290.0,0.0,False
26,82792,8,208,-298.5,299.375,0.0,False
27,85007,8,216,-275.875,276.875,0.0,False
28,86988,8,224,-246.625,247.625,0.0,False
29,89509,8,232,-314.375,315.125,0.0,False
30,92153,8,240,-329.625,330.5,0.0,False
31,94233,8,248,-259.0,260.0,0.0,False
32,96288,8,256,-255.875,256.875,0.0,False
33,98016,8,264,-215.0,216.0,0.0,False
34,99781,8,272,-219.625,220.625,0.0,False
35,101624,8,280,-229.375,230.375,0.0,False
36,103350,8,288,-214.75,215.75,0.0,False
37,105495,8,296,-267.25,268.125,0.0,False
38,107338,8,304,-229.375,230.375,0.0,False
39,108989,8,312,-205.375,206.375,0.0,False
40,110658,8,320,-207.625,208.625,0.0,False
41,111972,8,328,-163.25,164.25,0.0,False
42,113629,8,336,-206.125,207.125,0.0,False
43,115487,8,344,-231.25,232.25,0.0,False
44,117060,8,352,-195.625,196.625,0.0,False
45,118609,8,360,-192.625,193.625,0.0,False
46,120021,8,368,-175.5,176.5,0.0,False
47,121469,8,376,-180.0,181.0,0.0,False
48,122928,8,384,-181.375,182.375,0.0,False
49,124237,8,392,-162.625,163.625,0.0,False
50,125669,8,400,-178.0,179.0,0.0,False
51,127502,8,408,-228.25,229.125,0.0,False
52,128940,8,416,-178.75,179.75,0.0,False
53,130506,8,424,-194.75,195.75,0.0,False
54,131800,8,432,-160.75,161.75,0.0,False
55,133095,8,440,-160.875,161.875,0.0,False
56,134231,8,448,-141.0,142.0,0.0,False
57,135571,8,456,-166.5,167.5,0.0,False
58,136917,8,464,-167.25,168.25,0.0,False
59,138208,8,472,-160.375,161.375,0.0,False
60,139445,8,480,-153.625,154.625,0.0,False
61,140795,8,488,-167.75,168.75,0.0,False
62,142026,8,496,-152.875,153.875,0.0,False
63,143254,8,504,-152.5,153.5,0.0,False
64,144502,8,512,-155.0,156.0,0.0,False
65,145706,8,520,-149.5,150.5,0.0,False
66,146886,8,528,-146.5,147.5,0.0,False
67,147983,8,536,-136.125,137.125,0.0,False
68,149173,8,544,-147.75,148.75,0.0,False
69,150593,8,552,-176.625,177.5,0.0,False
70,151854,8,560,-156.625,157.625,0.0,False
71,152888,8,568,-128.25,129.25,0.0,False
72,153998,8,576,-137.75,138.75,0.0,False
73,154990,8,584,-123.0,124.0,0.0,False
74,155993,8,592,-124.375,125.375,0.0,False
75,157118,8,600,-139.625,140.625,0.0,False
76,158121,8,608,-124.375,125.375,0.0,False
77,159355,8,616,-153.25,154.25,0.0,False
78,160315,8,624,-119.0,120.0,0.0,False
79,161405,8,632,-135.25,136.25,0.0,False
80,162446,8,640,-129.125,130.125,0.0,False
81,163382,8,648,-116.0,117.0,0.0,False
82,164435,8,656,-130.625,131.625,0.0,False
83,165469,8,664,-128.25,129.25,0.0,False
84,166427,8,672,-118.75,119.75,0.0,False
85,167529,8,680,-136.75,137.75,0.0,False
86,168531,8,688,-124.25,125.25,0.0,False
87,169600,8,696,-132.625,133.625,0.0,False
88,170464,8,704,-107.0,108.0,0.0,False
89,171563,8,712,-136.375,137.375,0.0,False
90,172562,8,720,-123.875,124.875,0.0,False
91,173498,8,728,-116.0,117.0,0.0,False
92,174444,8,736,-117.25,118.25,0.0,False
93,175324,8,744,-109.0,110.0,0.0,False
94,176779,8,752,-181.0,181.875,0.0,False
95,177647,8,760,-107.5,108.5,0.0,False
96,178951,8,768,-162.0,163.0,0.0,False
97,179929,8,776,-121.25,122.25,0.0,False
98,181072,8,784,-141.875,142.875,0.0,False
99,182005,8,792,-115.625,116.625,0.0,False
100,183031,8,800,-127.25,128.25,0.0,False
101,183966,8,808,-115.875,116.875,0.0,False
102,184890,8,816,-114.5,115.5,0.0,False
103,185817,8,824,-114.875,115.875,0.0,False
104,186798,8,832,-121.625,122.625,0.0,False
105,187722,8,840,-114.5,115.5,0.0,False
106,188627,8,848,-112.125,113.125,0.0,False
107,189522,8,856,-110.875,111.875,0.0,False
108,190540,8,864,-126.25,127.25,0.0,False
109,191512,8,872,-120.5,121.5,0.0,False
110,192468,8,880,-118.5,119.5,0.0,False
111,193318,8,888,-105.25,106.25,0.0,False
112,194160,8,896,-104.25,105.25,0.0,False
113,195317,8,904,-143.625,144.625,0.0,False
114,196357,8,912,-129.0,130.0,0.0,False
115,197263,8,920,-112.25,113.25,0.0,False
116,198560,8,928,-161.125,162.125,0.0,False
117,199741,8,936,-146.625,147.625,0.0,False
118,200579,8,944,-103.75,104.75,0.0,False
119,201465,8,952,-109.75,110.75,0.0,False
120,202326,8,960,-106.625,107.625,0.0,False
121,203173,8,968,-104.875,105.875,0.0,False
122,204176,8,976,-124.375,125.375,0.0,False
123,205004,8,984,-102.5,103.5,0.0,False
124,205819,8,992,-100.875,101.875,0.0,False
125,206821,8,1000,-124.25,125.25,0.0,False
126,207736,8,1008,-113.375,114.375,0.0,False
127,208679,8,1016,-116.875,117.875,0.0,False
128,209576,8,1024,-111.125,112.125,0.0,False
129,210442,8,1032,-107.25,108.25,0.0,False
130,211530,8,1040,-135.0,136.0,0.0,False
131,212691,8,1048,-144.125,145.125,0.0,False
132,213545,8,1056,-105.75,106.75,0.0,False
133,214558,8,1064,-125.625,126.625,0.0,False
134,215396,8,1072,-103.75,104.75,0.0,False
135,216216,8,1080,-101.5,102.5,0.0,False
136,217052,8,1088,-103.5,104.5,0.0,False
137,218014,8,1096,-119.25,120.25,0.0,False
138,218801,8,1104,-97.375,98.375,0.0,False
139,219803,8,1112,-124.25,125.25,0.0,False
140,220674,8,1120,-107.875,108.875,0.0,False
141,221639,8,1128,-119.625,120.625,0.0,False
142,222579,8,1136,-116.5,117.5,0.0,False
143,223408,8,1144,-102.625,103.625,0.0,False
144,224617,8,1152,-150.125,151.125,0.0,False
145,225531,8,1160,-113.25,114.25,0.0,False
146,226308,8,1168,-96.125,97.125,0.0,False
147,227124,8,1176,-101.0,102.0,0.0,False
148,227920,8,1184,-98.5,99.5,0.0,False
149,228839,8,1192,-113.875,114.875,0.0,False
150,229646,8,1200,-99.875,100.875,0.0,False
151,230526,8,1208,-109.0,110.0,0.0,False
152,231310,8,1216,-97.0,98.0,0.0,False
153,232056,8,1224,-92.25,93.25,0.0,False
154,233125,8,1232,-132.625,133.625,0.0,False
155,233866,8,1240,-91.625,92.625,0.0,False
156,234897,8,1248,-127.875,128.875,0.0,False
157,235748,8,1256,-105.375,106.375,0.0,False
158,236562,8,1264,-100.75,101.75,0.0,False
159,237407,8,1272,-104.625,105.625,0.0,False
160,238340,8,1280,-115.625,116.625,0.0,False
161,239170,8,1288,-102.75,103.75,0.0,False
162,239945,8,1296,-95.875,96.875,0.0,False
163,240808,8,1304,-106.875,107.875,0.0,False
164,241500,8,1312,-85.5,86.5,0.0,False
165,242311,8,1320,-100.375,101.375,0.0,False
166,243122,8,1328,-100.375,101.375,0.0,False
167,243945,8,1336,-101.875,102.875,0.0,False
168,244745,8,1344,-99.0,100.0,0.0,False
169,245575,8,1352,-102.75,103.75,0.0,False
170,246429,8,1360,-105.75,106.75,0.0,False
171,247197,8,1368,-95.0,96.0,0.0,False
172,248012,8,1376,-100.875,101.875,0.0,False
173,248796,8,1384,-97.0,98.0,0.0,False
174,249558,8,1392,-94.25,95.25,0.0,False
175,250531,8,1400,-120.625,121.625,0.0,False
176,251364,8,1408,-103.125,104.125,0.0,False
177,252270,8,1416,-112.25,113.25,0.0,False
178,253162,8,1424,-110.5,111.5,0.0,False
179,253960,8,1432,-98.75,99.75,0.0,False
180,254744,8,1440,-97.0,98.0,0.0,False
181,255573,8,1448,-102.625,103.625,0.0,False
182,256694,8,1456,-139.125,140.125,0.0,False
183,257444,8,1464,-92.75,93.75,0.0,False
184,258264,8,1472,-101.5,102.5,0.0,False
185,259231,8,1480,-119.875,120.875,0.0,False
186,260040,8,1488,-100.125,101.125,0.0,False
187,260894,8,1496,-105.75,106.75,0.0,False
188,261737,8,1504,-104.375,105.375,0.0,False
189,262482,8,1512,-92.125,93.125,0.0,False
190,263296,8,1520,-100.75,101.75,0.0,False
191,264006,8,1528,-87.75,88.75,0.0,False
192,264771,8,1536,-94.625,95.625,0.0,False
193,265551,8,1544,-96.5,97.5,0.0,False
194,266350,8,1552,-98.875,99.875,0.0,False
195,267121,8,1560,-95.375,96.375,0.0,False
196,267922,8,1568,-99.125,100.125,0.0,False
197,268907,8,1576,-122.125,123.125,0.0,False
198,269723,8,1584,-101.0,102.0,0.0,False
199,270803,8,1592,-134.0,135.0,0.0,False
200,271585,8,1600,-96.75,97.75,0.0,False
