seed,learning_rate,beta,checkpoint_update,batch_update,reward_trajectory_count,fisher_trajectory_count,reward_gradient_norm,status,fisher_surrogate_gradient_norm,barrier_gradient_norm,total_gradient_norm,barrier_to_reward_ratio,reward_barrier_cosine,domain_failure
103,0.015,0.0002,50,51,32,256,84.69122314453125,complete,12830436.0,2566.087158203125,2583.954345703125,30.299327850341797,0.19520236551761627,
103,0.015,0.0002,100,101,32,256,104.10977172851562,complete,11675792.0,2335.158203125,2335.275634765625,22.42976951599121,-0.021164290606975555,
103,0.015,0.0002,150,151,32,256,27.111825942993164,complete,6809106.5,1361.8212890625,1360.291259765625,50.22978973388672,-0.06635276973247528,
103,0.015,0.0002,200,201,32,256,99.15141296386719,complete,3324127.0,664.8253784179688,670.3150024414062,6.705152988433838,-0.018974915146827698,
103,0.015,0.0002,250,251,32,256,189.3099365234375,complete,10583348.0,2116.66943359375,2115.180908203125,11.180974006652832,-0.05257907882332802,
