update,checkpoint,trajectory_count,transition_count,parameter_count,fisher_dtype,score_dtype,numerical_rank,minimum_eigenvalue,maximum_eigenvalue,positive_condition_number,logdet_positive_spectrum,normalized_logdet_positive_spectrum,effective_rank,stable_rank,components_90,components_95,components_99,rank_tolerance,psd_tolerance,mean_return,std_return,mean_episode_length,elapsed_seconds
50,/workplace/adelella/adelella/MCIBConceptDrift/vanilla-policy-gradient/results/fisher_log_barrier/mountaincar_continuous/full_sweep_lr_0p015/runs/reward_only/seed_102/checkpoints/snapshot_iter_000050.pt,4096,354652,16,torch.float64,torch.float64,15,8.003763712378486e-13,261.97174812359646,19541835173023.75,-153.12457852053626,-9.570286157533516,2.1111601796323565,1.404969900803606,2,2,3,9.307106130179806e-13,2.619717481235965e-10,18.803455444781903,53.172568088706996,86.5849609375,34.16983718506526
100,/workplace/adelella/adelella/MCIBConceptDrift/vanilla-policy-gradient/results/fisher_log_barrier/mountaincar_continuous/full_sweep_lr_0p015/runs/reward_only/seed_102/checkpoints/snapshot_iter_000100.pt,4096,319127,16,torch.float64,torch.float64,16,4.193724173733962e-12,214.41499261073042,51127585823037.56,-152.00216938904993,-9.50013558681562,2.247628914944877,1.5212886943594195,2,2,3,7.617550771880503e-13,2.1441499261073043e-10,36.71513223023146,54.42687960108606,77.911865234375,34.81837142794393
150,/workplace/adelella/adelella/MCIBConceptDrift/vanilla-policy-gradient/results/fisher_log_barrier/mountaincar_continuous/full_sweep_lr_0p015/runs/reward_only/seed_102/checkpoints/snapshot_iter_000150.pt,4096,256825,16,torch.float64,torch.float64,16,3.849977968586382e-11,464.5151585269733,12065397836485.074,-130.55849806002718,-8.159906128751699,2.007392120236939,1.078386855071858,2,2,3,1.6502893577089613e-12,4.645151585269733e-10,64.78456025609859,41.345394461346594,62.701416015625,34.6876868190011
200,/workplace/adelella/adelella/MCIBConceptDrift/vanilla-policy-gradient/results/fisher_log_barrier/mountaincar_continuous/full_sweep_lr_0p015/runs/reward_only/seed_102/checkpoints/snapshot_iter_000200.pt,4096,185553,16,torch.float64,torch.float64,16,3.273392259729803e-11,828.6288086686676,25314070020348.414,-121.12071899279682,-7.5700449370498015,1.721112842450061,1.0160734032626106,2,3,3,2.9438809032053385e-12,8.286288086686676e-10,84.44415829698454,14.414477979977407,45.301025390625,29.116681740968488
250,/workplace/adelella/adelella/MCIBConceptDrift/vanilla-policy-gradient/results/fisher_log_barrier/mountaincar_continuous/full_sweep_lr_0p015/runs/reward_only/seed_102/checkpoints/snapshot_iter_000250.pt,4096,156185,16,torch.float64,torch.float64,16,2.2368435851670507e-11,1023.2971598950842,45747372175719.78,-118.90362495068553,-7.431476559417845,1.635455957332638,1.00998337584237,2,3,3,3.635481817436969e-12,1.023297159895084e-09,88.08781037634236,4.642977371571036,38.131103515625,19.315726783010177
