environment,method,seed,update,environment_steps,deterministic_return,stochastic_return,episode_length,entropy,mean_min_probability,global_min_probability,barrier_value,beta,barrier_active
Acrobot-v1,gpomdp_logbarrier_fixed,201,0,0,-500.0,-414.6666666666667,500.0,1.0583902597427368,0.2099740356206894,0.18140076100826263,-1.142549753189087,1497.2774189066486,True
Acrobot-v1,gpomdp_logbarrier_fixed,201,5,5120,-500.0,-422.3333333333333,500.0,1.0583302974700928,0.21220140159130096,0.18441316485404968,-1.1421136856079102,1497.2774189066486,True
Acrobot-v1,gpomdp_logbarrier_fixed,201,10,10240,-500.0,-439.6666666666667,500.0,1.0608683824539185,0.2141997367143631,0.18594108521938324,-1.1395241022109985,1497.2774189066486,True
Acrobot-v1,gpomdp_logbarrier_fixed,201,15,15360,-500.0,-500.0,500.0,1.062835931777954,0.2171546369791031,0.18647201359272003,-1.1373125314712524,1497.2774189066486,True
Acrobot-v1,gpomdp_logbarrier_fixed,201,20,20480,-500.0,-500.0,500.0,1.0646928548812866,0.21904543042182922,0.19363993406295776,-1.1353753805160522,1497.2774189066486,True
Acrobot-v1,gpomdp_logbarrier_fixed,201,25,25600,-500.0,-500.0,500.0,1.0655018091201782,0.22069907188415527,0.19304394721984863,-1.1343134641647339,1497.2774189066486,True
Acrobot-v1,gpomdp_logbarrier_fixed,201,30,30720,-500.0,-500.0,500.0,1.0665854215621948,0.22365140914916992,0.1915712058544159,-1.1329632997512817,1497.2774189066486,True
Acrobot-v1,gpomdp_logbarrier_fixed,201,35,35840,-500.0,-500.0,500.0,1.0684362649917603,0.22565604746341705,0.1947753131389618,-1.1310755014419556,1497.2774189066486,True
Acrobot-v1,gpomdp_logbarrier_fixed,201,40,40960,-500.0,-500.0,500.0,1.0696839094161987,0.22835035622119904,0.2001817226409912,-1.1295573711395264,1497.2774189066486,True
Acrobot-v1,gpomdp_logbarrier_fixed,201,45,46080,-500.0,-495.3333333333333,500.0,1.0696667432785034,0.23125217854976654,0.1961033046245575,-1.1292893886566162,1497.2774189066486,True
Acrobot-v1,gpomdp_logbarrier_fixed,201,50,51200,-500.0,-470.6666666666667,500.0,1.0722627639770508,0.23265324532985687,0.19753900170326233,-1.1267545223236084,1497.2774189066486,True
