experiment,label,method,alpha,beta,updates,run,finite,final_return,final_q,final_p_good,final_min_pi0,final_min_pi1,final_lambda_min_f_pool,final_logdet_f_pool
robustness,uniform_alpha_0.1,full_pooled_fisher,0.1,0.1,10,0,1,0.31057624404489875,0.34273924914885723,0.3509081536646473,0.32065188894897684,0.3209701842030213,0.028109023248429343,-9.915444450183857
robustness,adverse_alpha_0.025,reward_only,0.025,0.0,40,0,1,0.4393463058584886,0.015089719379791493,0.015877367050176158,0.015089719379791493,0.015877367050176158,0.00020458224347929527,-21.395701406445244
robustness,adverse_alpha_0.025,detached_conditional,0.025,0.1,40,0,1,0.43041220175055683,0.018854528008349077,0.015940374586229617,0.018854528008349077,0.015940374586229617,0.00025562781049856184,-20.62883212432162
robustness,adverse_alpha_0.025,complete_weighted,0.025,0.1,40,0,1,0.4304229220848815,0.018848276016406533,0.01594036775265615,0.018848276016406533,0.01594036775265615,0.00025554451266222367,-20.629912993391695
robustness,adverse_alpha_0.025,uniform_action,0.025,0.1,40,0,1,0.4348916545431478,0.016919647797626967,0.017812905791029926,0.016919647797626967,0.017812905791029926,0.0002550306817538467,-20.832670611404836
robustness,adverse_alpha_0.025,visitation_only,0.025,0.1,40,0,1,0.4344828937643456,0.01778359108433122,0.01587746207125721,0.01778359108433122,0.01587746207125721,0.0002404676927992028,-20.856431692091547
robustness,adverse_alpha_0.025,full_pooled_fisher,0.025,0.1,40,0,1,0.4298081965573022,0.019885396835272153,0.017813047434452774,0.019885396835272153,0.017813047434452774,0.0002988634330135445,-20.305728725728777
robustness,adverse_alpha_0.05,reward_only,0.05,0.0,20,0,1,0.43934772307149333,0.01508934115050643,0.015877367741943184,0.01508934115050643,0.015877367741943184,0.00020457719691766395,-21.395794952054935
robustness,adverse_alpha_0.05,detached_conditional,0.05,0.1,20,0,1,0.4304059499556621,0.01885659507425797,0.01594024242008054,0.01885659507425797,0.01594024242008054,0.0002556533427402059,-20.62845091965655
robustness,adverse_alpha_0.05,complete_weighted,0.05,0.1,20,0,1,0.43041641171763073,0.018850497544118387,0.015940236115134027,0.018850497544118387,0.015940236115134027,0.000255572109191482,-20.629505013134214
robustness,adverse_alpha_0.05,uniform_action,0.05,0.1,20,0,1,0.43489053324602805,0.016920013501343645,0.017813248657040707,0.016920013501343645,0.017813248657040707,0.00025504088549032494,-20.832560538862694
robustness,adverse_alpha_0.05,visitation_only,0.05,0.1,20,0,1,0.4344813748423273,0.017784201254270597,0.01587746034448791,0.017784201254270597,0.01587746034448791,0.0002404757839609322,-20.856312732317377
robustness,adverse_alpha_0.05,full_pooled_fisher,0.05,0.1,20,0,1,0.429801565109902,0.019887852808758207,0.017813386260681848,0.019887852808758207,0.017813386260681848,0.000298905187034238,-20.305260236063326
robustness,adverse_alpha_0.1,reward_only,0.1,0.0,10,0,1,0.4393505638213169,0.015088583012058001,0.015877369128920054,0.015088583012058001,0.015877369128920054,0.00020456708137097485,-21.395982466558976
robustness,adverse_alpha_0.1,detached_conditional,0.1,0.1,10,0,1,0.4303934052680309,0.018860741149133085,0.01593997789637291,0.018860741149133085,0.01593997789637291,0.0002557045616556299,-20.627686322724102
robustness,adverse_alpha_0.1,complete_weighted,0.1,0.1,10,0,1,0.4304033473474212,0.01885495346986928,0.015939972592059672,0.01885495346986928,0.015939972592059672,0.00025562746803621083,-20.628686715352963
robustness,adverse_alpha_0.1,uniform_action,0.1,0.1,10,0,1,0.434888284617282,0.016920746579652108,0.017813934427765445,0.016920746579652108,0.017813934427765445,0.000255061319006257,-20.832340027012993
robustness,adverse_alpha_0.1,visitation_only,0.1,0.1,10,0,1,0.4344783300633381,0.017785423468446193,0.015877456891651553,0.017785423468446193,0.015877456891651553,0.0002404919911607385,-20.856074427107487
robustness,adverse_alpha_0.1,full_pooled_fisher,0.1,0.1,10,0,1,0.42978826430070854,0.019892775641518052,0.017814064014046303,0.019892775641518052,0.017814064014046303,0.0002989888606959229,-20.304321367243233
basin,basin,reward_only,0.05,0.0,20,0,1,0.2626921824833946,0.01873809849312665,0.019999066896208794,0.01873809849312665,0.019999066896208794,0.00035283323468534157,-18.77257083115031
basin,basin,reward_only,0.05,0.0,20,1,1,0.2631645779344236,0.018750122066088996,0.05002738387412294,0.018750122066088996,0.05002738387412294,0.0008238771337379726,-17.916057573821718
basin,basin,reward_only,0.05,0.0,20,2,1,0.2583564768978295,0.04680756120045685,0.019997662387571787,0.04680756120045685,0.019997662387571787,0.0008576611377953427,-16.192844299569344
basin,basin,reward_only,0.05,0.0,20,3,1,0.25953675646401586,0.04687835270307132,0.050068533337879174,0.04687835270307132,0.050068533337879174,0.002005839765640039,-15.33324279424221
basin,basin,detached_conditional,0.05,0.1,20,0,1,0.2564228717532398,0.02102301473359741,0.02004529266864212,0.02102301473359741,0.02004529266864212,0.00039585247213951556,-18.43638778414083
basin,basin,detached_conditional,0.05,0.1,20,1,1,0.25695780582262745,0.02103696208290514,0.05013040591517021,0.02103696208290514,0.05013040591517021,0.0009239985603267829,-17.580201236518327
basin,basin,detached_conditional,0.05,0.1,20,2,1,0.25255535871321383,0.05162911412458925,0.020109162602601895,0.05162911412458925,0.020109162602601895,0.000946734846241134,-15.91974823809569
basin,basin,detached_conditional,0.05,0.1,20,3,1,0.2538728756319036,0.05170861310678928,0.05031683040485239,0.05170861310678928,0.05031683040485239,0.0022121771400529103,-15.06103876083639
basin,basin,complete_weighted,0.05,0.1,20,0,1,0.2564255379160167,0.02102195099972932,0.02004529198839256,0.02102195099972932,0.02004529198839256,0.00039583284211181657,-18.4365340494355
basin,basin,complete_weighted,0.05,0.1,20,1,1,0.2568570199781543,0.021078253855865915,0.05013052702562544,0.021078253855865915,0.05013052702562544,0.0009257767393602134,-17.574533221833548
basin,basin,complete_weighted,0.05,0.1,20,2,1,0.25280617564682223,0.051400803827138145,0.020108943710864795,0.051400803827138145,0.020108943710864795,0.0009427431222119642,-15.9317782882772
basin,basin,complete_weighted,0.05,0.1,20,3,1,0.2538761090841436,0.05170561680776987,0.05031682498924203,0.05170561680776987,0.05031682498924203,0.0022120550457356706,-15.061195941403923
basin,basin,uniform_action,0.05,0.1,20,0,1,0.25944049156719695,0.019879227440808885,0.021176304246584187,0.019879227440808885,0.021176304246584187,0.0003951007446238384,-18.545955748504245
basin,basin,uniform_action,0.05,0.1,20,1,1,0.25997036873405743,0.01989251928843299,0.052592745923867465,0.01989251928843299,0.052592745923867465,0.0009131887297433338,-17.699545075024393
basin,basin,uniform_action,0.05,0.1,20,2,1,0.25525670613934176,0.049305275893381614,0.021175510915533338,0.049305275893381614,0.021175510915533338,0.0009524055899627911,-15.995678949014547
basin,basin,uniform_action,0.05,0.1,20,3,1,0.25657125869763286,0.049382394704351566,0.052638994053735746,0.049382394704351566,0.052638994053735746,0.0022048363383299257,-15.146130692482005
basin,basin,visitation_only,0.05,0.1,20,0,1,0.2565071373551421,0.021057250862440136,0.019999013909966917,0.021057250862440136,0.019999013909966917,0.00039560027646615994,-18.433954904723205
basin,basin,visitation_only,0.05,0.1,20,1,1,0.2570410389296205,0.021071302262552653,0.05002893771831348,0.021071302262552653,0.05002893771831348,0.0009237882649045438,-17.577352508881194
basin,basin,visitation_only,0.05,0.1,20,2,1,0.25242833628339656,0.051895383267775645,0.019997545213951414,0.051895383267775645,0.019997545213951414,0.0009462794586600034,-15.91119964681696
basin,basin,visitation_only,0.05,0.1,20,3,1,0.2537441759190221,0.05197585689136114,0.050071961922683296,0.05197585689136114,0.050071961922683296,0.002213301049167388,-15.051486778445827
basin,basin,full_pooled_fisher,0.05,0.1,20,0,1,0.25339730493859325,0.022308799566472116,0.02117627643959585,0.022308799566472116,0.02117627643959585,0.00044233389824798586,-18.2127664525397
basin,basin,full_pooled_fisher,0.05,0.1,20,1,1,0.2539950209456627,0.02232432228435494,0.0525945313375121,0.02232432228435494,0.0525945313375121,0.0010224141364241995,-17.36626240708755
basin,basin,full_pooled_fisher,0.05,0.1,20,2,1,0.24947713986989484,0.05456636385562165,0.021175449598063154,0.05456636385562165,0.021175449598063154,0.0010487678476857546,-15.72097089703497
basin,basin,full_pooled_fisher,0.05,0.1,20,3,1,0.250939287594201,0.054653884699150106,0.05264290087790798,0.054653884699150106,0.05264290087790798,0.002428149930313209,-14.871309516728491
