environment,method,seed,update,environment_steps,deterministic_return,stochastic_return,episode_length,entropy,mean_min_probability,global_min_probability,barrier_value,beta,barrier_active
Acrobot-v1,gpomdp_logbarrier_handoff,203,0,0,-500.0,-484.0,500.0,1.088423490524292,0.27832522988319397,0.24328137934207916,-1.10897958278656,1497.2774189066486,True
Acrobot-v1,gpomdp_logbarrier_handoff,203,5,5120,-500.0,-500.0,500.0,1.0902202129364014,0.28388136625289917,0.24673223495483398,-1.1071267127990723,1497.2774189066486,True
Acrobot-v1,gpomdp_logbarrier_handoff,203,10,10240,-500.0,-448.0,500.0,1.0914583206176758,0.28903526067733765,0.24452978372573853,-1.1058562994003296,1497.2774189066486,True
Acrobot-v1,gpomdp_logbarrier_handoff,203,11,11264,-500.0,-500.0,500.0,1.092058539390564,0.2910681664943695,0.24517826735973358,-1.1052274703979492,1497.2774189066486,True
Acrobot-v1,gpomdp_logbarrier_handoff,203,12,12288,-500.0,-500.0,500.0,1.091487169265747,0.2879559397697449,0.24832271039485931,-1.1058279275894165,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,203,13,13312,-500.0,-401.6666666666667,500.0,1.0904505252838135,0.28409087657928467,0.24445661902427673,-1.106932520866394,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,203,14,14336,-500.0,-500.0,500.0,1.0921939611434937,0.2908875346183777,0.24940073490142822,-1.1050981283187866,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,203,15,15360,-500.0,-500.0,500.0,1.0911425352096558,0.28621363639831543,0.24679015576839447,-1.106212854385376,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,203,20,20480,-500.0,-500.0,500.0,1.0919653177261353,0.2888587713241577,0.25024980306625366,-1.1053656339645386,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,203,25,25600,-500.0,-477.0,500.0,1.0926560163497925,0.2916994094848633,0.2507265508174896,-1.1046499013900757,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,203,30,30720,-500.0,-500.0,500.0,1.091506004333496,0.2870941460132599,0.24487346410751343,-1.105864405632019,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,203,35,35840,-500.0,-500.0,500.0,1.0913957357406616,0.2863730788230896,0.24814234673976898,-1.1059805154800415,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,203,40,40960,-500.0,-500.0,500.0,1.0924004316329956,0.2900797128677368,0.24945682287216187,-1.1049374341964722,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,203,45,46080,-500.0,-500.0,500.0,1.0920867919921875,0.2889571785926819,0.2490139752626419,-1.105258584022522,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,203,50,51200,-500.0,-431.6666666666667,500.0,1.091009259223938,0.28470009565353394,0.24568024277687073,-1.1063987016677856,0.0,False
