update,environment_steps,reward_gradient_norm,barrier_gradient_norm,regularizer_gradient_norm,reward_regularizer_cosine,cosine_defined,beta
0,0,409.9578552246094,0.18938517570495605,106.69599151611328,0.13106389343738556,True,0.0
1,4000,182.7263641357422,0.18491023778915405,102.21503448486328,0.768855094909668,True,0.0
2,7949,223.8271026611328,0.17581532895565033,96.99238586425781,0.37064749002456665,True,0.0
3,11949,206.1570281982422,0.17348851263523102,93.94896697998047,0.5850347876548767,True,0.0
4,15844,262.13983154296875,0.15521471202373505,85.24882507324219,-0.39938223361968994,True,0.0
5,19844,247.74021911621094,0.1541907638311386,84.78700256347656,-0.22051741182804108,True,0.0
6,23754,345.91632080078125,0.14288108050823212,78.7784423828125,-0.40768763422966003,True,0.0
7,27754,221.24270629882812,0.141198992729187,77.81207275390625,0.5340476036071777,True,0.0
8,31754,403.2938537597656,0.13601472973823547,75.02720642089844,-0.6564661264419556,True,0.0
9,35754,159.24972534179688,0.1373644918203354,75.54354095458984,0.5274196267127991,True,0.0
10,39754,106.34851837158203,0.1361500769853592,75.02967834472656,-0.11198613792657852,True,0.0
11,43754,249.09310913085938,0.12697435915470123,69.86406707763672,-0.6154754161834717,True,0.0
12,47754,375.1292419433594,0.12969312071800232,71.46551513671875,-0.17893122136592865,True,0.0
13,51754,178.0970916748047,0.12781164050102234,70.10511779785156,-0.7615432739257812,True,0.0
14,55701,282.8475341796875,0.12776002287864685,70.35404205322266,-0.6417048573493958,True,0.0
15,59701,120.29789733886719,0.12849290668964386,70.7313461303711,0.6171913743019104,True,0.0
16,63701,466.9995422363281,0.12819570302963257,70.42359924316406,-0.04772177338600159,True,0.0
17,67701,258.9434814453125,0.12537360191345215,69.10003662109375,-0.7450131177902222,True,0.0
18,71701,122.2640609741211,0.12405630946159363,68.36050415039062,0.24054019153118134,True,0.0
19,75701,186.863525390625,0.12145081907510757,67.09049987792969,-0.8275167346000671,True,0.0
20,79701,271.4921875,0.12049628794193268,66.7511978149414,0.7059134840965271,True,0.0
21,83698,131.43463134765625,0.1151619628071785,63.73248291015625,-0.21389077603816986,True,0.0
22,87698,385.0660705566406,0.11511559784412384,63.656654357910156,-0.9248790740966797,True,0.0
23,91598,135.5612030029297,0.11615687608718872,64.11723327636719,-0.7181785702705383,True,0.0
24,95596,119.34001159667969,0.11680582910776138,64.7650146484375,-0.29907286167144775,True,0.0
25,99596,165.11447143554688,0.11911125481128693,65.94481658935547,-0.8359452486038208,True,0.0
26,103596,211.33799743652344,0.11896543949842453,65.6747817993164,-0.37825554609298706,True,0.0
27,107518,105.72434997558594,0.1169852614402771,64.75148010253906,0.052273284643888474,True,0.0
28,111518,238.3377685546875,0.11667091399431229,64.54708099365234,-0.11578594893217087,True,0.0
29,115518,388.1515197753906,0.1177261546254158,65.25437927246094,0.27993157505989075,True,0.0
30,119518,186.5823211669922,0.11653592437505722,64.42237091064453,-0.413632333278656,True,0.0
