conditional_exact_bias_norm,conditional_exact_sd_norm,conditional_mc_bias_norm,conditional_mc_mean_cosine,conditional_mc_rmse,exact_mu1_bias,exact_mu1_mean,exact_mu1_variance,fisher_exact_bias_fro,fisher_full_rank_fraction,fisher_logdet_defined_fraction,fisher_logdet_mean_when_defined,fisher_mc_bias_fro,fisher_mc_rmse_fro,fisher_min_eigenvalue_mean,fisher_rank_mean,mc_mu1_mean,mc_mu1_variance,mc_zero_s1_fraction,n,p_good,policy,population_mu1,q,repetitions,reward_exact_bias_norm,reward_mc_bias_norm,reward_mc_rmse,zero_s1_probability
0.00011153640689606756,0.011303460453279186,0.0004424801244591496,0.9999999469016241,0.011431463384489374,-5.135511567527784e-05,0.4736328554106405,2.7086753915379752e-05,0.00011211049351394376,1.0,1.0,-14.41310296705268,0.0003793911677151183,0.014943478060897734,0.007555674629622712,4.0,0.4734804777846992,2.7662193438721117e-05,0.0,256,0.020000000000000004,common_bad,0.47368421052631576,0.8999999999999999,5000,3.878959614448864e-18,0.00010377926103984275,0.013319939896438218,1.0000000000002274e-256
0.0636616423691793,0.4031904016714684,0.06178008716137898,0.9989559704893557,0.4054044140357472,-0.023684210526315808,0.44999999999999996,0.022500000000000013,0.051439261879836225,0.0,0.0,nan,0.05263549097903641,0.457552888945616,-4.08006961549745e-18,1.9014,0.4507,0.022219509999999998,0.0986,1,0.8999999999999999,near_optimal,0.47368421052631576,0.8999999999999999,5000,2.1942709178604383e-17,0.0014053344797591736,0.18799159156728262,0.10000000000000009
0.02334260220203249,0.21292457584788102,0.01940029605235555,0.9998965618123029,0.21587039382778614,-0.008684210526315794,0.46499999999999997,0.006275000000000005,0.018861062689273247,0.0,0.0,nan,0.017590445057843906,0.2609948997992526,-2.927345865710862e-19,2.3156,0.4664666666666666,0.006397737777777857,0.0116,2,0.8999999999999999,near_optimal,0.47368421052631576,0.8999999999999999,5000,2.1942709178604383e-17,0.000444128359824064,0.13298879652060921,0.010000000000000018
0.01006035839839811,0.12843827354720136,0.009669967692017865,0.999974278591754,0.13264656239542502,-0.0037427819548873087,0.46994142857142845,0.0022832373857142874,0.008128873070210646,0.0856,0.0856,-17.476296023163062,0.009657547535267456,0.16649279409279955,4.7293735843447985e-05,2.6462,0.47008666666666665,0.0024223670920635043,0.0002,4,0.8999999999999999,near_optimal,0.47368421052631576,0.8999999999999999,5000,2.1942709178604383e-17,0.0011827157572722163,0.09547609615762472,0.00010000000000000036
0.004699612025765779,0.08448060714451654,0.005448520774963508,0.9999918312330235,0.08426750172989786,-0.0017484091906513899,0.4719358013356644,0.0009878163298970438,0.003797334858643564,0.2932,0.2932,-17.642072288255733,0.00462467915389655,0.11079444725919109,0.00034117563137964945,3.1174,0.4716571828171829,0.0009787301687422534,0.0,8,0.8999999999999999,near_optimal,0.47368421052631576,0.8999999999999999,5000,2.1942709178604383e-17,0.0008729470559546849,0.06606234720890562,1.0000000000000071e-08
0.0022748068562049146,0.057723514567399624,0.0029483614928818448,0.9999976075145609,0.05735042747559097,-0.0008463024591265911,0.47283790806718917,0.00046117704276993734,0.0018380673392588513,0.635,0.635,-17.520921835240483,0.00212311614427061,0.07628851464009,0.001446871108436661,3.5996,0.47258732374007567,0.00045403165344506946,0.0,16,0.8999999999999999,near_optimal,0.47368421052631576,0.8999999999999999,5000,2.1942709178604383e-17,0.00036245172092295763,0.046360258944218594,1.0000000000000142e-16
0.0011195175931066265,0.04014081439687554,0.0007610878483874793,0.999999840546865,0.039862135310991524,-0.0004164971146859431,0.4732677134116298,0.00022301522220683872,0.0009045817309729298,0.9122,0.9122,-16.71532384978094,0.0004929725912565207,0.05346287659103756,0.0035624525698628473,3.9106,0.4734010609850946,0.0002198492147872655,0.0,32,0.8999999999999999,near_optimal,0.47368421052631576,0.8999999999999999,5000,2.1942709178604383e-17,0.00037029808120664565,0.03243859353587849,1.0000000000000284e-32
0.0005553899752897009,0.02815087574847723,0.0006045949531774748,0.9999998993768593,0.028402044142885368,-0.00020662321312131526,0.47347758731319445,0.00010968467894895522,0.00044876081296616816,0.9978,0.9978,-15.781831249767913,0.0007530561576686515,0.03787584194877997,0.005777635178920356,3.9978,0.47345928145409427,0.00011160007978364139,0.0,64,0.8999999999999999,near_optimal,0.47368421052631576,0.8999999999999999,5000,2.1942709178604383e-17,0.00029293615026956875,0.023552098629496178,1.0000000000000568e-64
0.0002766152904299217,0.019824337810415323,0.00047673822633674035,0.9999999374347552,0.019442817234729116,-0.00010290992392114617,0.4735813006023946,5.43950684597179e-05,0.00022350800002718908,1.0,1.0,-15.30112165517177,0.0003503692613030096,0.026702081391862934,0.0071024994853269565,4.0,0.4735068483330343,5.229008480100994e-05,0.0,128,0.8999999999999999,near_optimal,0.47368421052631576,0.8999999999999999,5000,2.1942709178604383e-17,0.00015401286361276282,0.016425149909834822,1.0000000000001137e-128
0.0001380392647459712,0.01398934584026783,3.504948080369119e-05,0.9999999996618171,0.014189505123035306,-5.135511567527784e-05,0.4736328554106405,2.7086753915379752e-05,0.00011153714583379576,1.0,1.0,-15.131098862472026,0.00010775742958308764,0.018943188912084054,0.007872982978809945,4.0,0.47367117097453404,2.7867242514856283e-05,0.0,256,0.8999999999999999,near_optimal,0.47368421052631576,0.8999999999999999,5000,2.1942709178604383e-17,4.0869953368964867e-05,0.011744359061144209,1.0000000000002274e-256
