experiment,method,initialization,n,beta,alpha,n_seeds,reward_noise_std,center_returns,normalize_returns,metric,mean,ci_lower,ci_upper,finite_fraction
main,uniform_action_oracle,uniform,32,0.01,0.05,20,0.0,0,0,pi1_a0,0.9790963125174603,0.9789960774973521,0.9791965475375686,1.0
main,uniform_action_oracle,uniform,32,0.01,0.05,20,0.0,0,0,zero_s1,0.0,0.0,0.0,1.0
main,uniform_action_oracle,uniform,32,0.01,0.05,20,0.0,0,0,empirical_fisher_rank,3.05,2.6636176269574183,3.4363823730425813,1.0
main,visitation_only_oracle,uniform,32,0.01,0.05,20,0.0,0,0,population_return,0.9735891212143054,0.9733984622629227,0.9737797801656881,1.0
main,visitation_only_oracle,uniform,32,0.01,0.05,20,0.0,0,0,q,0.9831927949201308,0.9829905978259535,0.983394992014308,1.0
main,visitation_only_oracle,uniform,32,0.01,0.05,20,0.0,0,0,pi1_a0,0.9861502038856027,0.9860605805301094,0.986239827241096,1.0
main,visitation_only_oracle,uniform,32,0.01,0.05,20,0.0,0,0,zero_s1,0.0,0.0,0.0,1.0
main,visitation_only_oracle,uniform,32,0.01,0.05,20,0.0,0,0,empirical_fisher_rank,2.95,2.5947046849870694,3.305295315012931,1.0
main,full_pooled_fisher_oracle,uniform,32,0.01,0.05,20,0.0,0,0,population_return,0.9611051063894743,0.9609200470564635,0.9612901657224852,1.0
main,full_pooled_fisher_oracle,uniform,32,0.01,0.05,20,0.0,0,0,q,0.974396699020583,0.9741638279897491,0.9746295700514169,1.0
main,full_pooled_fisher_oracle,uniform,32,0.01,0.05,20,0.0,0,0,pi1_a0,0.9792348978362144,0.979142714571859,0.9793270811005699,1.0
main,full_pooled_fisher_oracle,uniform,32,0.01,0.05,20,0.0,0,0,zero_s1,0.0,0.0,0.0,1.0
main,full_pooled_fisher_oracle,uniform,32,0.01,0.05,20,0.0,0,0,empirical_fisher_rank,3.05,2.6636176269574183,3.4363823730425813,1.0
main,detached_conditional_sampled,uniform,32,0.01,0.05,20,0.0,0,0,population_return,0.9608981984603041,0.9607234989650071,0.9610728979556011,1.0
main,detached_conditional_sampled,uniform,32,0.01,0.05,20,0.0,0,0,q,0.9739615556728092,0.9737448124851091,0.9741782988605092,1.0
main,detached_conditional_sampled,uniform,32,0.01,0.05,20,0.0,0,0,pi1_a0,0.9793060486826812,0.9792146716019154,0.979397425763447,1.0
main,detached_conditional_sampled,uniform,32,0.01,0.05,20,0.0,0,0,zero_s1,0.0,0.0,0.0,1.0
main,detached_conditional_sampled,uniform,32,0.01,0.05,20,0.0,0,0,empirical_fisher_rank,3.05,2.6636176269574183,3.4363823730425813,1.0
main,detached_conditional_oracle,uniform,32,0.1,0.05,20,0.0,0,0,population_return,0.7941295922778069,0.792942864449741,0.7953163201058727,1.0
main,detached_conditional_oracle,uniform,32,0.1,0.05,20,0.0,0,0,q,0.8249051052076769,0.8229826878697704,0.8268275225455834,1.0
main,detached_conditional_oracle,uniform,32,0.1,0.05,20,0.0,0,0,pi1_a0,0.8824882606368455,0.8819786163872372,0.8829979048864538,1.0
main,detached_conditional_oracle,uniform,32,0.1,0.05,20,0.0,0,0,zero_s1,0.0,0.0,0.0,1.0
main,detached_conditional_oracle,uniform,32,0.1,0.05,20,0.0,0,0,empirical_fisher_rank,3.9,3.7559482051653257,4.044051794834674,1.0
main,complete_weighted_oracle,uniform,32,0.1,0.05,20,0.0,0,0,population_return,0.7895277620350947,0.7881966872878252,0.7908588367823641,1.0
main,complete_weighted_oracle,uniform,32,0.1,0.05,20,0.0,0,0,q,0.8166440219896623,0.8144660769560074,0.8188219670233173,1.0
main,complete_weighted_oracle,uniform,32,0.1,0.05,20,0.0,0,0,pi1_a0,0.8818565683671821,0.8813086014715272,0.8824045352628369,1.0
main,complete_weighted_oracle,uniform,32,0.1,0.05,20,0.0,0,0,zero_s1,0.0,0.0,0.0,1.0
main,complete_weighted_oracle,uniform,32,0.1,0.05,20,0.0,0,0,empirical_fisher_rank,3.9,3.7559482051653257,4.044051794834674,1.0
main,uniform_action_oracle,uniform,32,0.1,0.05,20,0.0,0,0,population_return,0.7931862777402264,0.791876486429608,0.7944960690508449,1.0
main,uniform_action_oracle,uniform,32,0.1,0.05,20,0.0,0,0,q,0.8358361137681921,0.8339508710933493,0.8377213564430349,1.0
main,uniform_action_oracle,uniform,32,0.1,0.05,20,0.0,0,0,pi1_a0,0.8725562306807172,0.8718503115389371,0.8732621498224973,1.0
main,uniform_action_oracle,uniform,32,0.1,0.05,20,0.0,0,0,zero_s1,0.0,0.0,0.0,1.0
main,uniform_action_oracle,uniform,32,0.1,0.05,20,0.0,0,0,empirical_fisher_rank,3.9,3.7559482051653257,4.044051794834674,1.0
main,visitation_only_oracle,uniform,32,0.1,0.05,20,0.0,0,0,population_return,0.9748935370848839,0.9747821934659855,0.9750048807037823,1.0
main,visitation_only_oracle,uniform,32,0.1,0.05,20,0.0,0,0,q,0.9844289724958946,0.9843007993642409,0.9845571456275483,1.0
main,visitation_only_oracle,uniform,32,0.1,0.05,20,0.0,0,0,pi1_a0,0.9868148731090869,0.9867652200183061,0.9868645261998676,1.0
main,visitation_only_oracle,uniform,32,0.1,0.05,20,0.0,0,0,zero_s1,0.0,0.0,0.0,1.0
main,visitation_only_oracle,uniform,32,0.1,0.05,20,0.0,0,0,empirical_fisher_rank,2.9,2.56387914538576,3.23612085461424,1.0
main,full_pooled_fisher_oracle,uniform,32,0.1,0.05,20,0.0,0,0,population_return,0.7955656913439149,0.794341791329462,0.7967895913583677,1.0
main,full_pooled_fisher_oracle,uniform,32,0.1,0.05,20,0.0,0,0,q,0.8396020459817768,0.83787128431218,0.8413328076513735,1.0
main,full_pooled_fisher_oracle,uniform,32,0.1,0.05,20,0.0,0,0,pi1_a0,0.8734384977172235,0.8727834483817785,0.8740935470526685,1.0
main,full_pooled_fisher_oracle,uniform,32,0.1,0.05,20,0.0,0,0,zero_s1,0.0,0.0,0.0,1.0
main,full_pooled_fisher_oracle,uniform,32,0.1,0.05,20,0.0,0,0,empirical_fisher_rank,3.9,3.7559482051653257,4.044051794834674,1.0
main,detached_conditional_sampled,uniform,32,0.1,0.05,20,0.0,0,0,population_return,0.7941801454729053,0.7930156664765117,0.7953446244692989,1.0
main,detached_conditional_sampled,uniform,32,0.1,0.05,20,0.0,0,0,q,0.8248060197633509,0.8228143558588855,0.8267976836678163,1.0
main,detached_conditional_sampled,uniform,32,0.1,0.05,20,0.0,0,0,pi1_a0,0.8826421883652606,0.8821633209217246,0.8831210558087967,1.0
main,detached_conditional_sampled,uniform,32,0.1,0.05,20,0.0,0,0,zero_s1,0.0,0.0,0.0,1.0
main,detached_conditional_sampled,uniform,32,0.1,0.05,20,0.0,0,0,empirical_fisher_rank,3.9,3.7559482051653257,4.044051794834674,1.0
main,detached_conditional_oracle,uniform,32,0.2,0.05,20,0.0,0,0,population_return,0.6169551542212133,0.6149062656322409,0.6190040428101856,1.0
main,detached_conditional_oracle,uniform,32,0.2,0.05,20,0.0,0,0,q,0.6230330422965636,0.6191243711844204,0.6269417134087069,1.0
main,detached_conditional_oracle,uniform,32,0.2,0.05,20,0.0,0,0,pi1_a0,0.7639191381927662,0.7625844111210266,0.7652538652645059,1.0
main,detached_conditional_oracle,uniform,32,0.2,0.05,20,0.0,0,0,zero_s1,0.0,0.0,0.0,1.0
main,detached_conditional_oracle,uniform,32,0.2,0.05,20,0.0,0,0,empirical_fisher_rank,3.95,3.8453487972800002,4.054651202720001,1.0
main,complete_weighted_oracle,uniform,32,0.2,0.05,20,0.0,0,0,population_return,0.597904444629306,0.5961332467978084,0.5996756424608036,1.0
main,complete_weighted_oracle,uniform,32,0.2,0.05,20,0.0,0,0,q,0.5823727793231432,0.5787529993901835,0.5859925592561029,1.0
main,complete_weighted_oracle,uniform,32,0.2,0.05,20,0.0,0,0,pi1_a0,0.7586860490252381,0.7574608330107008,0.7599112650397754,1.0
main,complete_weighted_oracle,uniform,32,0.2,0.05,20,0.0,0,0,zero_s1,0.0,0.0,0.0,1.0
main,complete_weighted_oracle,uniform,32,0.2,0.05,20,0.0,0,0,empirical_fisher_rank,3.95,3.8453487972800002,4.054651202720001,1.0
main,uniform_action_oracle,uniform,32,0.2,0.05,20,0.0,0,0,population_return,0.6020034000476667,0.5996653750423043,0.6043414250530291,1.0
main,uniform_action_oracle,uniform,32,0.2,0.05,20,0.0,0,0,q,0.6412622782557402,0.6369168077774012,0.6456077487340792,1.0
main,uniform_action_oracle,uniform,32,0.2,0.05,20,0.0,0,0,pi1_a0,0.7166901220695252,0.714804870712015,0.7185753734270354,1.0
main,uniform_action_oracle,uniform,32,0.2,0.05,20,0.0,0,0,zero_s1,0.0,0.0,0.0,1.0
main,uniform_action_oracle,uniform,32,0.2,0.05,20,0.0,0,0,empirical_fisher_rank,3.95,3.8453487972800002,4.054651202720001,1.0
main,visitation_only_oracle,uniform,32,0.2,0.05,20,0.0,0,0,population_return,0.975562221931313,0.9754638755629683,0.9756605682996577,1.0
main,visitation_only_oracle,uniform,32,0.2,0.05,20,0.0,0,0,q,0.9850874962159877,0.9849732754536071,0.9852017169783682,1.0
main,visitation_only_oracle,uniform,32,0.2,0.05,20,0.0,0,0,pi1_a0,0.9871310785434032,0.9870866189124449,0.9871755381743615,1.0
main,visitation_only_oracle,uniform,32,0.2,0.05,20,0.0,0,0,zero_s1,0.0,0.0,0.0,1.0
main,visitation_only_oracle,uniform,32,0.2,0.05,20,0.0,0,0,empirical_fisher_rank,2.85,2.5360463918400002,3.16395360816,1.0
main,full_pooled_fisher_oracle,uniform,32,0.2,0.05,20,0.0,0,0,population_return,0.623543532147579,0.6214453559226558,0.6256417083725021,1.0
main,full_pooled_fisher_oracle,uniform,32,0.2,0.05,20,0.0,0,0,q,0.6804184828165554,0.6769413303435822,0.6838956352895286,1.0
