environment,method,seed,update,environment_steps,deterministic_return,stochastic_return,deterministic_return_standard_deviation,stochastic_return_standard_deviation,episode_length,deterministic_termination_rate,stochastic_termination_rate,entropy,mean_min_probability,global_min_probability,barrier_value,beta,barrier_active
Acrobot-v1,gpomdp_logbarrier_fixed,405,0,0,-500.0,-500.0,0.0,0.0,500.0,0.0,0.0,1.0520427227020264,0.2561340034008026,0.20082730054855347,-1.1435422897338867,546.4135158976487,True
Acrobot-v1,gpomdp_logbarrier_fixed,405,50,25000,-500.0,-500.0,0.0,0.0,500.0,0.0,0.0,1.096481442451477,0.31110629439353943,0.26521849632263184,-1.1007368564605713,546.4135158976487,True
Acrobot-v1,gpomdp_logbarrier_fixed,405,100,50000,-500.0,-500.0,0.0,0.0,500.0,0.0,0.0,1.0944029092788696,0.29940927028656006,0.2487880289554596,-1.1028438806533813,546.4135158976487,True
Acrobot-v1,gpomdp_logbarrier_fixed,405,150,75000,-500.0,-500.0,0.0,0.0,500.0,0.0,0.0,1.091083288192749,0.2885318100452423,0.231890469789505,-1.106220006942749,546.4135158976487,True
Acrobot-v1,gpomdp_logbarrier_fixed,405,200,100000,-500.0,-498.90625,0.0,6.187184335382291,500.0,0.0,0.03125,1.094280481338501,0.3078978359699249,0.2596931457519531,-1.1028679609298706,546.4135158976487,True
Acrobot-v1,gpomdp_logbarrier_fixed,405,250,125000,-303.65625,-500.0,97.9913127732875,0.0,304.5,0.84375,0.0,1.0963650941848755,0.31244418025016785,0.2642252743244171,-1.1008429527282715,546.4135158976487,True
Acrobot-v1,gpomdp_logbarrier_fixed,405,300,150000,-376.625,-460.46875,186.28399235160174,62.110715077346796,376.9375,0.3125,0.4375,1.091194748878479,0.29103362560272217,0.2314634621143341,-1.1060324907302856,546.4135158976487,True
Acrobot-v1,gpomdp_logbarrier_fixed,405,350,175000,-79.53125,-251.84375,14.716644899459055,67.35036430919023,80.53125,1.0,0.96875,1.0435631275177002,0.23174463212490082,0.15137037634849548,-1.1543344259262085,546.4135158976487,True
Acrobot-v1,gpomdp_logbarrier_fixed,405,400,200000,-104.59375,-210.6875,76.94273504240964,45.35127234406777,105.5625,0.96875,1.0,1.0352492332458496,0.22261346876621246,0.12106778472661972,-1.1645973920822144,546.4135158976487,True
Acrobot-v1,gpomdp_logbarrier_fixed,405,450,225000,-82.1875,-243.375,12.63746988765118,63.88586092247996,83.1875,1.0,0.96875,1.0375912189483643,0.22709383070468903,0.1279984563589096,-1.1611615419387817,546.4135158976487,True
Acrobot-v1,gpomdp_logbarrier_fixed,405,500,250000,-82.25,-241.21875,10.448028059044475,63.24235737327501,83.25,1.0,0.96875,1.043883204460144,0.23051774501800537,0.13918384909629822,-1.1550167798995972,546.4135158976487,True
Acrobot-v1,gpomdp_logbarrier_fixed,405,550,275000,-84.875,-235.53125,26.459646695029896,64.91084922240806,85.875,1.0,0.96875,1.0500798225402832,0.23581552505493164,0.15323494374752045,-1.1485097408294678,546.4135158976487,True
Acrobot-v1,gpomdp_logbarrier_fixed,405,600,300000,-95.34375,-235.65625,32.698633072939145,63.79534282476294,96.34375,1.0,0.96875,1.0442274808883667,0.23178263008594513,0.1442045420408249,-1.1545531749725342,546.4135158976487,True
Acrobot-v1,gpomdp_logbarrier_fixed,405,650,325000,-81.25,-236.84375,9.486832980505138,72.83481504238247,82.25,1.0,1.0,1.045814037322998,0.23490290343761444,0.14853554964065552,-1.152660608291626,546.4135158976487,True
Acrobot-v1,gpomdp_logbarrier_fixed,405,700,350000,-82.1875,-221.25,11.729305729804548,40.04916333546767,83.1875,1.0,1.0,1.0381412506103516,0.2320346236228943,0.14075513184070587,-1.1597919464111328,546.4135158976487,True
Acrobot-v1,gpomdp_logbarrier_fixed,405,750,375000,-85.4375,-237.25,18.256130212139173,69.28342910384197,86.4375,1.0,1.0,1.048669457435608,0.23790760338306427,0.1506301313638687,-1.1494313478469849,546.4135158976487,True
Acrobot-v1,gpomdp_logbarrier_fixed,405,800,400000,-84.3125,-219.375,23.00832598248141,39.38703733054086,85.3125,1.0,1.0,1.035141110420227,0.230695441365242,0.14197050034999847,-1.1626465320587158,546.4135158976487,True
Acrobot-v1,gpomdp_logbarrier_fixed,405,850,425000,-82.0625,-248.78125,8.583320283944564,78.28679053697785,83.0625,1.0,0.9375,1.0394790172576904,0.232760488986969,0.1453581154346466,-1.158251404762268,546.4135158976487,True
Acrobot-v1,gpomdp_logbarrier_fixed,405,900,450000,-84.78125,-252.5,16.45861746045753,75.84619411209981,85.78125,1.0,0.96875,1.0423027276992798,0.2319357544183731,0.13224264979362488,-1.156915545463562,546.4135158976487,True
Acrobot-v1,gpomdp_logbarrier_fixed,405,950,475000,-86.09375,-231.4375,12.269446381810756,74.16065277055507,87.09375,1.0,1.0,1.0458958148956299,0.23690420389175415,0.1441536843776703,-1.1523010730743408,546.4135158976487,True
Acrobot-v1,gpomdp_logbarrier_fixed,405,1000,500000,-104.40625,-304.09375,62.90948919396152,85.85071791271773,105.40625,1.0,0.9375,1.0512046813964844,0.2447112649679184,0.15792125463485718,-1.1460596323013306,546.4135158976487,True
