Device       : cpu

========== GPOMDP LOSS ==========
states shape  = (128, 500, 17)
actions shape = (128, 500, 6)
rewards shape = (128, 500)
returns shape = (128, 500)
mask shape    = (128, 500)
log_probs shape = (128, 500)
valid steps = 64000
objective = 20.379883
loss = -20.379883
========== END GPOMDP DEBUG ==========


========== NPG PRECONDITIONING ==========
Fisher condition number  : 2.400e+04
||nat_g|| / ||g||        : 11.088
========== END NPG DEBUG ==========

Iteration 0000 | train reward: -163.22 | best: -163.22 | KL: 4.433e-05 | std: 0.6067 | rollout: 4.588s | update: 0.173s | total: 4.760s | samples/s: 13444
Iteration 0001 | train reward: -166.10 | best: -163.22 | KL: 4.234e-05 | std: 0.6067 | rollout: 4.931s | update: 0.151s | total: 5.082s | samples/s: 12595
Iteration 0002 | train reward: -167.31 | best: -163.22 | KL: 4.226e-05 | std: 0.6067 | rollout: 4.641s | update: 0.196s | total: 4.837s | samples/s: 13230
Iteration 0003 | train reward: -160.26 | best: -160.26 | KL: 3.367e-05 | std: 0.6066 | rollout: 7.422s | update: 0.901s | total: 8.323s | samples/s: 7689
Iteration 0004 | train reward: -162.81 | best: -160.26 | KL: 3.791e-05 | std: 0.6067 | rollout: 8.643s | update: 0.310s | total: 8.953s | samples/s: 7148
Iteration 0005 | train reward: -160.63 | best: -160.26 | KL: 4.636e-05 | std: 0.6066 | rollout: 6.152s | update: 0.205s | total: 6.356s | samples/s: 10069
Iteration 0006 | train reward: -147.22 | best: -147.22 | KL: 3.052e-05 | std: 0.6062 | rollout: 5.438s | update: 0.187s | total: 5.624s | samples/s: 11380
Iteration 0007 | train reward: -164.14 | best: -147.22 | KL: 3.569e-05 | std: 0.6062 | rollout: 5.445s | update: 0.307s | total: 5.752s | samples/s: 11127
Iteration 0008 | train reward: -154.42 | best: -147.22 | KL: 3.733e-05 | std: 0.6062 | rollout: 5.911s | update: 0.195s | total: 6.106s | samples/s: 10481
Iteration 0009 | train reward: -146.86 | best: -146.86 | KL: 3.934e-05 | std: 0.6062 | rollout: 5.629s | update: 0.286s | total: 5.916s | samples/s: 10818
Iteration 0010 | train reward: -147.70 | best: -146.86 | KL: 2.970e-05 | std: 0.6062 | rollout: 5.974s | update: 0.313s | total: 6.287s | samples/s: 10180
Iteration 0011 | train reward: -131.31 | best: -131.31 | KL: 3.387e-05 | std: 0.6062 | rollout: 5.539s | update: 0.248s | total: 5.788s | samples/s: 11058
