method,seed,update,true_environment_steps,stochastic_return,deterministic_return,stochastic_termination_rate,deterministic_termination_rate,stochastic_episode_length,entropy,mean_min_probability,global_min_probability,minimum_probability_q01,minimum_probability_q05,minimum_probability_q10,action_margin_mean,action_margin_q10,beta,barrier_active
npg_reward_only,717,0,0,-456.03125,-500.0,0.375,0.0,456.40625,1.0734740495681763,0.26420143246650696,0.22995612025260925,0.23996129631996155,0.24719655513763428,0.2513335943222046,0.12920106947422028,0.03215333819389343,0.0,False
npg_reward_only,717,50,92321,-161.46875,-331.34375,1.0,0.4375,162.46875,0.8624539971351624,0.13810721039772034,0.0320042222738266,0.03283916786313057,0.03631332144141197,0.04134264960885048,0.3828754723072052,0.08840519934892654,0.0,False
npg_reward_only,717,100,145594,-124.65625,-87.03125,1.0,1.0,125.65625,0.5972966551780701,0.0754646435379982,0.000489479280076921,0.0005449401214718819,0.0009720903472043574,0.0013933635782450438,0.5796725153923035,0.12931570410728455,0.0,False
npg_reward_only,717,150,192525,-118.71875,-87.875,1.0,1.0,119.71875,0.3947506844997406,0.05414396524429321,4.7311923481174745e-06,4.781521056429483e-06,6.593265425181016e-06,1.6989128198474646e-05,0.7219980359077454,0.18397563695907593,0.0,False
npg_reward_only,717,200,239426,-110.28125,-85.875,1.0,1.0,111.28125,0.45503613352775574,0.07690399885177612,1.4028202599547512e-07,2.005563999318838e-07,6.12922519849235e-07,1.0932038776445552e-06,0.6877573728561401,0.18078798055648804,0.0,False
npg_reward_only,717,249,286541,-114.34375,-112.125,1.0,0.96875,115.34375,0.3950268626213074,0.06819336861371994,2.946535815340212e-08,2.9674804835622126e-08,8.85026025798652e-08,1.1459438553629298e-07,0.7284244298934937,0.23780590295791626,0.0,False
npg_reward_only,717,250,287407,-121.21875,-94.875,1.0,1.0,122.21875,0.3777969777584076,0.06712549924850464,2.7542796487978194e-08,2.831779966072645e-08,6.580654599019908e-08,1.060053591572796e-07,0.7366722226142883,0.24138447642326355,0.0,False
npg_reward_only,717,251,288452,-108.125,-120.875,1.0,0.96875,109.125,0.42333319783210754,0.07575903087854385,2.8712502597727507e-08,3.48931479265957e-08,1.098064998927839e-07,1.4677318915801152e-07,0.6993993520736694,0.1947334110736847,0.0,False
npg_reward_only,717,300,334959,-109.34375,-88.78125,1.0,1.0,110.34375,0.41737937927246094,0.06761059910058975,8.862053313407614e-09,1.5108930995211267e-08,2.4242535090479578e-08,2.5979115747531978e-08,0.7212924957275391,0.26883465051651,0.0,False
npg_reward_only,717,350,380556,-115.46875,-92.125,1.0,1.0,116.46875,0.4498284161090851,0.07611341029405594,3.75246278494501e-09,6.411491781932455e-09,8.580792076884336e-09,1.3173047541670257e-08,0.6743990778923035,0.15419098734855652,0.0,False
npg_reward_only,717,400,430221,-128.125,-83.0,1.0,1.0,129.125,0.5087860822677612,0.0980948805809021,1.6661564350428648e-09,2.3815063254772895e-09,2.622804640139975e-09,3.230939960019441e-09,0.6152158975601196,0.09619686752557755,0.0,False
npg_reward_only,717,450,479259,-118.4375,-101.53125,1.0,1.0,119.4375,0.41740643978118896,0.051663417369127274,8.67846960961316e-10,9.319807148244763e-10,1.8628534270703767e-09,1.8976851201557565e-09,0.6685402989387512,0.07499268651008606,0.0,False
npg_reward_only,717,500,526402,-118.5,-90.0625,1.0,1.0,119.5,0.4685041308403015,0.0704151913523674,5.269948921693413e-10,7.942157487228485e-10,9.814415946607369e-10,1.9752046664933687e-09,0.6467981338500977,0.14824827015399933,0.0,False
npg_reward_only,717,600,622838,-107.90625,-90.96875,1.0,1.0,108.90625,0.40856292843818665,0.05798950046300888,1.9920502747350355e-10,3.4700278761512493e-10,5.706275452155296e-10,1.503637103716926e-09,0.7163355350494385,0.25540727376937866,0.0,False
npg_reward_only,717,750,765527,-107.125,-120.75,1.0,0.96875,108.125,0.3520117700099945,0.0361725315451622,7.446215172235426e-11,1.095320362187735e-10,2.1552599982488374e-10,2.52665360855886e-10,0.7428489923477173,0.23364034295082092,0.0,False
npg_reward_only,717,850,862212,-125.625,-103.21875,1.0,1.0,126.625,0.4381890296936035,0.07172118872404099,7.813413804846903e-11,1.1379294728719458e-10,1.41871556169626e-10,1.6874214525675058e-10,0.6738090515136719,0.11679374426603317,0.0,False
npg_reward_only,717,1000,1015495,-121.90625,-487.125,1.0,0.03125,122.90625,0.4713909327983856,0.05672933906316757,2.946630786593296e-11,4.280397217226728e-11,5.015875215175214e-11,9.591438754341652e-11,0.6228770017623901,0.12890084087848663,0.0,False
