update,true_environment_steps,training_return,training_episode_length,beta
1,3589,-448.125,448.625,0.0
2,6921,-415.75,416.5,0.0
3,10462,-442.0,442.625,0.0
4,14089,-452.875,453.375,0.0
5,17672,-447.25,447.875,0.0
6,21190,-439.25,439.75,0.0
7,24135,-367.25,368.125,0.0
8,27181,-380.0,380.75,0.0
9,30009,-352.5,353.5,0.0
10,32714,-337.125,338.125,0.0
11,34944,-277.75,278.75,0.0
12,36811,-232.375,233.375,0.0
13,38791,-246.5,247.5,0.0
14,40539,-217.5,218.5,0.0
15,42376,-228.625,229.625,0.0
16,44160,-222.0,223.0,0.0
17,46018,-231.25,232.25,0.0
18,47579,-194.125,195.125,0.0
19,49073,-185.75,186.75,0.0
20,50814,-216.625,217.625,0.0
21,52284,-182.75,183.75,0.0
22,53757,-183.125,184.125,0.0
23,55148,-172.875,173.875,0.0
24,56635,-184.875,185.875,0.0
25,58312,-208.625,209.625,0.0
26,59948,-203.625,204.5,0.0
27,61273,-164.625,165.625,0.0
28,62648,-170.875,171.875,0.0
29,64161,-188.125,189.125,0.0
30,65427,-157.25,158.25,0.0
31,67191,-219.5,220.5,0.0
32,68532,-166.625,167.625,0.0
33,69783,-155.375,156.375,0.0
34,71237,-180.75,181.75,0.0
35,72697,-181.5,182.5,0.0
36,74464,-220.0,220.875,0.0
37,76033,-195.125,196.125,0.0
38,77543,-187.75,188.75,0.0
39,78861,-163.75,164.75,0.0
40,80180,-163.875,164.875,0.0
41,81332,-143.0,144.0,0.0
42,82452,-139.0,140.0,0.0
43,83600,-142.5,143.5,0.0
44,84808,-150.0,151.0,0.0
45,86145,-166.125,167.125,0.0
46,87544,-173.875,174.875,0.0
47,88744,-149.0,150.0,0.0
48,89912,-145.0,146.0,0.0
49,91184,-158.0,159.0,0.0
50,92321,-141.125,142.125,0.0
51,93561,-154.0,155.0,0.0
52,94504,-116.875,117.875,0.0
53,95796,-160.5,161.5,0.0
54,96959,-144.375,145.375,0.0
55,98090,-140.375,141.375,0.0
56,99172,-134.25,135.25,0.0
57,100294,-139.25,140.25,0.0
58,101394,-136.5,137.5,0.0
59,102695,-161.625,162.625,0.0
60,103709,-125.75,126.75,0.0
61,105093,-172.0,173.0,0.0
62,106156,-131.875,132.875,0.0
63,107177,-126.625,127.625,0.0
64,108223,-129.75,130.75,0.0
65,109353,-140.25,141.25,0.0
66,110343,-122.75,123.75,0.0
67,111330,-122.375,123.375,0.0
68,112378,-130.0,131.0,0.0
69,113405,-127.375,128.375,0.0
70,114416,-125.375,126.375,0.0
71,115783,-169.875,170.875,0.0
72,117175,-173.125,174.0,0.0
73,118215,-129.0,130.0,0.0
74,119178,-119.375,120.375,0.0
75,120328,-142.75,143.75,0.0
76,121374,-129.75,130.75,0.0
77,122339,-119.625,120.625,0.0
78,123647,-162.5,163.5,0.0
79,124844,-148.625,149.625,0.0
80,125870,-127.25,128.25,0.0
81,126841,-120.375,121.375,0.0
82,127935,-135.75,136.75,0.0
83,128910,-120.875,121.875,0.0
84,129927,-126.125,127.125,0.0
85,130794,-107.375,108.375,0.0
86,131758,-119.5,120.5,0.0
87,132678,-114.0,115.0,0.0
88,133611,-115.625,116.625,0.0
89,134677,-132.25,133.25,0.0
90,135971,-160.75,161.75,0.0
