environment,method,seed,update,environment_steps,deterministic_return,stochastic_return,deterministic_return_standard_deviation,stochastic_return_standard_deviation,episode_length,deterministic_termination_rate,stochastic_termination_rate,entropy,mean_min_probability,global_min_probability,barrier_value,beta,barrier_active
Acrobot-v1,gpomdp_reward_only,212,0,0,-500.0,-500.0,0.0,0.0,500.0,0.0,0.0,1.0718616247177124,0.23539867997169495,0.19800807535648346,-1.1273022890090942,0.0,False
Acrobot-v1,gpomdp_reward_only,212,50,25000,-500.0,-499.96875,0.0,0.1767766952966369,500.0,0.0,0.03125,1.0506200790405273,0.19877073168754578,0.1630273163318634,-1.1528961658477783,0.0,False
Acrobot-v1,gpomdp_reward_only,212,100,50000,-500.0,-497.25,0.0,15.556349186104045,500.0,0.0,0.03125,1.0180524587631226,0.16305890679359436,0.10850438475608826,-1.1961640119552612,0.0,False
Acrobot-v1,gpomdp_reward_only,212,150,75000,-500.0,-267.71875,0.0,77.4293577627271,500.0,0.0,0.96875,1.0004918575286865,0.17199617624282837,0.061303138732910156,-1.2259008884429932,0.0,False
Acrobot-v1,gpomdp_reward_only,212,200,100000,-78.6875,-120.375,10.424652852578554,21.106106745098298,79.6875,1.0,1.0,0.7852525115013123,0.10487265139818192,0.022083936259150505,-1.5222946405410767,0.0,False
Acrobot-v1,gpomdp_reward_only,212,250,125000,-86.90625,-116.65625,24.769074598208405,49.19520654265204,87.90625,1.0,1.0,0.6860904693603516,0.07678976655006409,0.01391912717372179,-1.7070012092590332,0.0,False
Acrobot-v1,gpomdp_reward_only,212,300,150000,-86.53125,-100.78125,18.481000487859365,22.754984388395634,87.53125,1.0,1.0,0.5831343531608582,0.05853548273444176,0.008234644308686256,-1.913568377494812,0.0,False
Acrobot-v1,gpomdp_reward_only,212,350,175000,-88.25,-101.15625,25.28929392246399,29.282946016740784,89.25,1.0,1.0,0.5251618027687073,0.05169167369604111,0.007117060478776693,-2.0209152698516846,0.0,False
Acrobot-v1,gpomdp_reward_only,212,400,200000,-135.0625,-97.8125,125.85755837453705,27.747057385394708,136.0,0.9375,1.0,0.4843349754810333,0.04324515536427498,0.00542854331433773,-2.1241343021392822,0.0,False
Acrobot-v1,gpomdp_reward_only,212,450,225000,-82.09375,-96.8125,14.60525617935256,29.209408007164956,83.09375,1.0,1.0,0.4113074243068695,0.034450266510248184,0.0037657057400792837,-2.3321173191070557,0.0,False
Acrobot-v1,gpomdp_reward_only,212,500,250000,-81.71875,-89.0625,10.38060963776275,13.80728536071657,82.71875,1.0,1.0,0.3870486915111542,0.03623253479599953,0.002763167954981327,-2.4435834884643555,0.0,False
Acrobot-v1,gpomdp_reward_only,212,550,275000,-85.34375,-90.53125,20.84289834188908,15.702854425128388,86.34375,1.0,1.0,0.3543478548526764,0.03161252662539482,0.0023244000039994717,-2.552189826965332,0.0,False
Acrobot-v1,gpomdp_reward_only,212,600,300000,-82.53125,-84.25,14.350417269419438,11.547936556358344,83.53125,1.0,1.0,0.3348815143108368,0.030849725008010864,0.0017233152175322175,-2.6560122966766357,0.0,False
Acrobot-v1,gpomdp_reward_only,212,650,325000,-81.34375,-89.03125,7.978233998945849,21.02453923395231,82.34375,1.0,1.0,0.3048897385597229,0.026633406057953835,0.0013550574658438563,-2.7846319675445557,0.0,False
Acrobot-v1,gpomdp_reward_only,212,700,350000,-79.8125,-100.375,9.613288853490525,75.15950780109743,80.8125,1.0,0.96875,0.2901268005371094,0.024197803810238838,0.0012564646312966943,-2.846876621246338,0.0,False
Acrobot-v1,gpomdp_reward_only,212,750,375000,-82.1875,-85.15625,7.676682331118256,26.15846174697094,83.1875,1.0,1.0,0.2960197627544403,0.02699843980371952,0.00104313634801656,-2.8488173484802246,0.0,False
Acrobot-v1,gpomdp_reward_only,212,800,400000,-89.40625,-88.90625,28.780436203513595,28.29152315196311,90.40625,1.0,1.0,0.26235488057136536,0.023623483255505562,0.0007894281297922134,-3.0166659355163574,0.0,False
Acrobot-v1,gpomdp_reward_only,212,850,425000,-79.28125,-80.3125,11.670846985323676,12.915201096182697,80.28125,1.0,1.0,0.23387286067008972,0.019451545551419258,0.0005742124631069601,-3.1738500595092773,0.0,False
Acrobot-v1,gpomdp_reward_only,212,900,450000,-79.09375,-82.5625,10.346760050778558,11.61183350807937,80.09375,1.0,1.0,0.2149733006954193,0.018060017377138138,0.0004403710481710732,-3.299739360809326,0.0,False
Acrobot-v1,gpomdp_reward_only,212,950,475000,-104.75,-93.3125,79.68769686882702,31.035294684101718,105.71875,0.96875,1.0,0.18849045038223267,0.014695466496050358,0.0003796749806497246,-3.4523518085479736,0.0,False
Acrobot-v1,gpomdp_reward_only,212,1000,500000,-83.125,-91.625,15.226780313305811,21.89527861906424,84.125,1.0,1.0,0.2026975303888321,0.01652219332754612,0.00040925436769612134,-3.3756325244903564,0.0,False
