configuration,algorithm,run,failed,failure_step,final_modal_action_correct,final_optimal_probability,final_expected_reward,final_expected_pseudo_regret,final_cumulative_pseudo_regret,final_minimum_probability,final_normalized_log_fisher_volume,final_entropy,final_numerically_collapsed
K0010_alpha0p01,entropy_sgb,4,0,-1,0,0.28989061807974503,0.757677128435229,0.24232287156477095,1273.9118745542596,0.013497869355839515,-0.8394117836536483,1.6047952604187854,0.0
K0010_alpha0p01,entropy_sgb,5,0,-1,1,0.7919346936970899,0.8923374971939887,0.1076625028060113,1026.790495793045,0.006896564949642126,-1.4165707596648858,0.8957592642251596,0.0
K0010_alpha0p01,entropy_sgb,6,0,-1,1,0.6740121485793292,0.8331737691889504,0.16682623081104964,1181.0948311282664,0.009843975324747744,-0.9727883034486844,1.2616481815753373,0.0
K0010_alpha0p01,entropy_sgb,7,0,-1,0,0.2505358958132375,0.7675228636612914,0.2324771363387086,1018.9992380728045,0.013624289806526113,-0.507918975492009,1.855841573165563,0.0
K0010_alpha0p01,entropy_sgb,8,0,-1,1,0.576402707944589,0.8083042049819237,0.19169579501807632,1116.7473324240284,0.012393864467704133,-0.7738919811302827,1.4688478563218132,0.0
K0010_alpha0p01,entropy_sgb,9,0,-1,1,0.42116403399133373,0.7719614539776265,0.2280385460223735,1060.2625032390135,0.016850465521832704,-0.4763490957210368,1.837962075767792,0.0
K0010_alpha0p01,npg,0,0,-1,1,0.9932895157027926,0.9980165778605146,0.0019834221394854357,311.71070881265933,3.139415611420113e-12,-14.80006672966027,0.040415792130206435,0.0
K0010_alpha0p01,npg,1,0,-1,1,0.8319354675163938,0.968251657049513,0.03174834295048701,380.2080975902306,7.207492728049583e-18,-17.688184720207868,0.5564065269852438,1.0
K0010_alpha0p01,npg,2,0,-1,1,0.9866779481738716,0.9976477787301855,0.0023522212698144918,188.10459382878395,1.7377037543206077e-15,-18.85359454519444,0.07086803827279888,1.0
K0010_alpha0p01,npg,3,0,-1,1,0.931914740260049,0.9931914738401184,0.006808526159881589,218.61495805858556,4.3698893368681545e-13,-18.810614969847023,0.24865771468946465,1.0
