iteration,train_reward,best_reward,kl,grad_norm,nat_grad_norm,entropy,mean_std,return_mean,return_std,episode_len,rollout_time,update_time,total_time
0,7.2765,7.2765,4.062380e-05,5.374558e+00,1.174861e+01,2.758748,0.606929,1.8491,3.4615,15.15,0.1767,0.0475,0.2242
1,7.4718,7.4718,5.645139e-05,6.794120e+00,1.155706e+01,2.760293,0.60724,2.3538,4.1987,14.52,0.1612,0.0084,0.1696
2,7.3834,7.4718,4.549895e-05,5.364633e+00,1.080258e+01,2.758972,0.606955,1.8559,3.4889,15.56,0.1403,0.0079,0.1482
3,7.1015,7.4718,2.973138e-05,4.921669e+00,1.201482e+01,2.757455,0.60667,1.9845,3.4855,14.49,0.1271,0.0064,0.1335
4,8.3616,8.3616,5.322001e-05,5.894937e+00,1.323744e+01,2.756519,0.606463,2.7322,4.7934,16.16,0.1311,0.0089,0.14
5,7.501,8.3616,3.448357e-05,5.383624e+00,1.332768e+01,2.75757,0.606689,2.2266,3.7913,14.77,0.1199,0.0066,0.1265
6,8.0554,8.3616,5.708614e-05,6.681842e+00,1.183282e+01,2.758415,0.606853,2.7103,4.7275,15.45,0.1263,0.0067,0.133
7,8.1157,8.3616,6.336402e-05,7.397682e+00,1.342764e+01,2.758051,0.606776,2.54,3.7957,15.27,0.1121,0.0065,0.1186
8,8.0419,8.3616,4.952800e-05,5.524498e+00,1.436140e+01,2.758987,0.606956,2.4546,4.2378,15.69,0.1322,0.0067,0.1389
9,8.2013,8.3616,3.720802e-05,6.577279e+00,1.027512e+01,2.759634,0.607098,2.4541,3.7292,15.8,0.1123,0.0066,0.1189
10,7.9856,8.3616,5.168504e-05,5.925387e+00,1.066973e+01,2.75779,0.606747,2.4829,4.0046,15.16,0.1227,0.0066,0.1293
11,8.2766,8.3616,4.911585e-05,7.033810e+00,9.837434e+00,2.756882,0.606544,2.7024,4.0256,15.52,0.1073,0.0065,0.1138
12,8.6471,8.6471,5.301018e-05,6.327913e+00,1.119601e+01,2.757259,0.606613,2.8951,4.4548,16.3,0.1282,0.0086,0.1368
13,9.918,9.918,8.186098e-05,7.278930e+00,1.479247e+01,2.757685,0.606705,4.0832,7.9446,17.59,0.2058,0.0101,0.2159
14,8.3798,9.918,4.621719e-05,5.117303e+00,1.337301e+01,2.758953,0.606956,3.094,5.6423,15.61,0.1413,0.0068,0.1481
15,9.5315,9.918,7.460816e-05,6.920981e+00,1.784745e+01,2.760117,0.607197,3.7282,7.1062,17.46,0.1483,0.0076,0.1559
16,9.3377,9.918,8.013838e-05,8.271380e+00,1.494279e+01,2.758695,0.606932,3.6659,6.2664,16.46,0.149,0.0072,0.1562
17,9.1713,9.918,5.494241e-05,6.804706e+00,1.018646e+01,2.759529,0.607096,3.2186,4.8505,16.78,0.1331,0.007,0.1402
18,9.4435,9.918,4.862890e-05,4.873860e+00,1.294816e+01,2.758808,0.606939,3.9501,6.6329,16.2,0.1507,0.0071,0.1578
19,10.3097,10.3097,8.565462e-05,8.476687e+00,1.163764e+01,2.758087,0.606791,4.2529,6.7786,17.42,0.1443,0.0087,0.153
20,9.2604,10.3097,8.049179e-05,8.502228e+00,1.117167e+01,2.75918,0.607031,3.3243,5.013,16.48,0.1349,0.0073,0.1422
21,10.1696,10.3097,5.750633e-05,6.031231e+00,1.243112e+01,2.757488,0.60669,4.2299,6.9581,17.55,0.1459,0.0075,0.1534
22,12.3039,12.3039,8.860994e-05,8.769831e+00,1.717828e+01,2.757997,0.606785,6.5575,10.2458,18.56,0.1814,0.0093,0.1907
23,11.7061,12.3039,5.422405e-05,6.195418e+00,1.370814e+01,2.756886,0.606589,5.885,10.0955,19.23,0.1846,0.0085,0.1932
24,10.2969,12.3039,5.847783e-05,5.927124e+00,1.497751e+01,2.759052,0.607015,4.1763,6.3455,17.33,0.1341,0.0071,0.1412
25,13.2553,13.2553,1.035165e-04,7.734786e+00,1.971184e+01,2.759416,0.607093,6.4473,9.7596,19.95,0.1841,0.0099,0.194
26,12.4724,13.2553,4.490637e-05,6.112880e+00,1.547516e+01,2.75758,0.60671,6.6973,11.06,18.7,0.1761,0.0081,0.1842
27,13.8,13.8,7.453508e-05,7.076435e+00,1.555670e+01,2.756299,0.606449,7.5736,10.1232,20.03,0.1783,0.0096,0.1879
