iteration,train_reward,best_reward,kl,grad_norm,nat_grad_norm,entropy,mean_std,return_mean,return_std,episode_len,rollout_time,update_time,total_time
0,4.9108,4.9108,4.248467e-06,1.265474e+02,1.878511e+03,1.837725,0.606705,3.0352,6.5696,500.0,5.6053,1.517,7.1222
1,6.5149,6.5149,6.464765e-06,1.487950e+02,1.972219e+03,1.837889,0.606709,3.5188,6.8648,500.0,6.0852,0.7704,6.8556
2,5.7507,6.5149,8.173874e-06,1.498695e+02,1.779727e+03,1.838743,0.606787,3.2689,6.5632,500.0,7.9717,0.7589,8.7306
3,4.206,6.5149,5.832336e-06,1.572669e+02,1.696122e+03,1.839371,0.607014,2.6129,6.5641,500.0,6.9352,0.7782,7.7134
4,5.0395,6.5149,5.273971e-06,1.142737e+02,1.943168e+03,1.84057,0.60711,3.3115,6.4041,500.0,7.7919,0.7763,8.5682
5,6.709,6.709,6.213636e-06,1.425199e+02,1.890794e+03,1.841173,0.607735,3.7519,6.8645,500.0,8.4397,0.7815,9.2212
6,6.2729,6.709,6.771727e-06,1.269358e+02,1.687556e+03,1.841149,0.607735,3.7833,6.6102,500.0,6.4504,0.7684,7.2188
7,7.7468,7.7468,7.733221e-06,1.968756e+02,1.645279e+03,1.840634,0.607113,3.7048,6.8666,500.0,6.2776,0.7713,7.0488
8,8.7049,8.7049,9.106606e-06,9.976778e+01,2.180986e+03,1.841032,0.607734,4.6426,6.8453,500.0,7.3179,0.7638,8.0817
9,7.8136,8.7049,1.354636e-05,1.523609e+02,2.644568e+03,1.841025,0.607734,3.7805,6.9726,500.0,6.0141,0.7477,6.7619
10,7.8785,8.7049,1.091465e-05,1.457183e+02,2.328802e+03,1.840725,0.607115,3.9588,7.232,500.0,7.1573,0.7559,7.9133
11,8.8593,8.8593,9.377153e-06,8.922411e+01,2.106896e+03,1.840752,0.607115,4.8314,6.9925,500.0,7.0006,0.7678,7.7684
12,9.5396,9.5396,9.653048e-06,1.551571e+02,2.216944e+03,1.840716,0.607115,4.5605,7.0877,500.0,7.2088,0.7585,7.9673
13,9.072,9.5396,1.113405e-05,1.484910e+02,2.207695e+03,1.840834,0.607729,4.1861,6.9678,500.0,7.885,0.7528,8.6377
14,10.025,10.025,9.522166e-06,1.347205e+02,1.930095e+03,1.840477,0.607109,4.8569,7.1772,500.0,7.3874,0.7665,8.1539
15,11.0707,11.0707,1.226583e-05,1.730291e+02,2.134351e+03,1.84083,0.607729,4.8063,7.0503,500.0,7.4647,0.7468,8.2116
16,11.7756,11.7756,9.801270e-06,1.238671e+02,2.285773e+03,1.841728,0.607807,5.4601,7.3774,500.0,7.3127,0.7826,8.0953
17,11.3177,11.7756,1.479941e-05,1.945803e+02,2.177403e+03,1.842131,0.607827,4.6911,7.4601,500.0,6.3346,0.8331,7.1677
18,12.0266,12.0266,1.293513e-05,1.676737e+02,2.197027e+03,1.842323,0.607831,5.1322,7.5759,500.0,6.9625,0.7723,7.7348
19,11.2489,12.0266,1.010154e-05,1.435340e+02,2.035861e+03,1.841911,0.607811,5.1305,7.1497,500.0,6.2017,0.7769,6.9786
20,13.7265,13.7265,1.568660e-05,2.059257e+02,1.874679e+03,1.841336,0.607749,5.7764,7.4784,500.0,6.976,0.7787,7.7546
21,12.7501,13.7265,1.225192e-05,1.621006e+02,2.044745e+03,1.84226,0.60783,5.5603,7.2634,500.0,6.6951,0.7827,7.4778
22,15.4648,15.4648,1.714508e-05,1.664867e+02,2.337197e+03,1.842058,0.607826,6.3153,7.7892,500.0,7.5575,0.7769,8.3344
23,13.5285,15.4648,9.866894e-06,2.031907e+02,1.916773e+03,1.842108,0.607826,5.9184,7.3738,500.0,7.0076,0.7622,7.7698
24,14.8496,15.4648,1.418559e-05,1.511369e+02,2.421664e+03,1.841507,0.607753,5.5588,7.9455,500.0,7.5847,0.7535,8.3381
25,17.0341,17.0341,2.017100e-05,2.393873e+02,2.521639e+03,1.84207,0.607826,6.0867,8.3116,500.0,7.7834,0.7698,8.5532
26,15.3326,17.0341,1.314578e-05,1.466451e+02,2.144992e+03,1.841126,0.607735,6.0284,7.9674,500.0,6.6909,0.7478,7.4387
27,17.0866,17.0866,1.580494e-05,1.627103e+02,2.649825e+03,1.840502,0.607109,6.5378,8.4065,500.0,6.2931,0.7586,7.0517
28,17.0308,17.0866,1.364412e-05,1.660716e+02,2.496169e+03,1.840054,0.607089,6.4332,8.1374,500.0,7.1561,0.7546,7.9107
