update,checkpoint,trajectory_count,transition_count,parameter_count,fisher_dtype,score_dtype,numerical_rank,minimum_eigenvalue,maximum_eigenvalue,positive_condition_number,logdet_positive_spectrum,normalized_logdet_positive_spectrum,effective_rank,stable_rank,components_90,components_95,components_99,rank_tolerance,psd_tolerance,mean_return,std_return,mean_episode_length,elapsed_seconds
50,/workplace/adelella/adelella/MCIBConceptDrift/vanilla-policy-gradient/results/fisher_log_barrier/lunar_lander_continuous/strict_clip_20pct_seed101/runs/beta_8e-5/checkpoints/update_0050.pt,1024,106362,452,torch.float64,torch.float64,445,1.7003811879100625e-11,986.1951426931047,8605038460324.871,-5358.83492708861,-11.855829484709314,4.866545331237484,1.639212464953403,5,7,10,9.897864849890044e-11,9.897864849890044e-09,-116.46908958000611,70.46221400587068,103.869140625,14.427385736024007
100,/workplace/adelella/adelella/MCIBConceptDrift/vanilla-policy-gradient/results/fisher_log_barrier/lunar_lander_continuous/strict_clip_20pct_seed101/runs/beta_8e-5/checkpoints/update_0100.pt,1024,255026,452,torch.float64,torch.float64,452,4.998493642067378e-10,3333.9577473273853,6669924953527.519,-4648.545720084342,-10.284393186027305,6.899620099508533,1.4848564098548445,8,11,17,3.346098735406096e-10,3.346098735406096e-08,50.92903750757499,61.68775589383504,249.048828125,32.66448340495117
150,/workplace/adelella/adelella/MCIBConceptDrift/vanilla-policy-gradient/results/fisher_log_barrier/lunar_lander_continuous/strict_clip_20pct_seed101/runs/beta_8e-5/checkpoints/update_0150.pt,1024,397607,452,torch.float64,torch.float64,434,2.215604996253292e-10,11207.544086185182,9706292005943.148,-4521.762784187257,-10.003899965016055,5.965128462484425,1.9400820087395476,6,8,16,1.1248357638561807e-09,1.1248357638561808e-07,148.62391980112358,41.71868334306768,388.2880859375,30.64477234997321
200,/workplace/adelella/adelella/MCIBConceptDrift/vanilla-policy-gradient/results/fisher_log_barrier/lunar_lander_continuous/strict_clip_20pct_seed101/runs/beta_8e-5/checkpoints/update_0200.pt,1024,380706,452,torch.float64,torch.float64,452,1.9974297060839677e-09,16922.405152215186,8472090457386.941,-4102.749338428504,-9.0768790673197,6.625894754118787,1.4188845491080315,8,11,16,1.6984030024150307e-09,1.6984030024150306e-07,92.50948403923817,73.31632766744326,371.783203125,32.356399388983846
