environment,method,seed,update,environment_steps,deterministic_return,stochastic_return,episode_length,entropy,mean_min_probability,global_min_probability,barrier_value,beta,barrier_active
Acrobot-v1,gpomdp_logbarrier_fixed,202,0,0,-500.0,-500.0,500.0,1.0826302766799927,0.25446629524230957,0.21647129952907562,-1.1152971982955933,555.232544854984,True
Acrobot-v1,gpomdp_logbarrier_fixed,202,2,8000,-500.0,-500.0,500.0,1.08175790309906,0.2538745105266571,0.21575237810611725,-1.1161538362503052,555.232544854984,True
Acrobot-v1,gpomdp_logbarrier_fixed,202,3,12000,-500.0,-500.0,500.0,1.082923173904419,0.25679025053977966,0.2174995094537735,-1.1148890256881714,555.232544854984,True
Acrobot-v1,gpomdp_logbarrier_fixed,202,4,16000,-500.0,-500.0,500.0,1.08360755443573,0.2567112147808075,0.22998331487178802,-1.1142606735229492,555.232544854984,True
Acrobot-v1,gpomdp_logbarrier_fixed,202,6,23955,-500.0,-500.0,500.0,1.0814017057418823,0.253010630607605,0.21508537232875824,-1.1165440082550049,555.232544854984,True
Acrobot-v1,gpomdp_logbarrier_fixed,202,7,27955,-500.0,-500.0,500.0,1.0841906070709229,0.25792062282562256,0.22843493521213531,-1.113643765449524,555.232544854984,True
Acrobot-v1,gpomdp_logbarrier_fixed,202,8,31955,-500.0,-500.0,500.0,1.0833418369293213,0.2562912404537201,0.22380216419696808,-1.114528775215149,555.232544854984,True
Acrobot-v1,gpomdp_logbarrier_fixed,202,9,35955,-500.0,-500.0,500.0,1.0838532447814941,0.2570936381816864,0.2276604026556015,-1.114011287689209,555.232544854984,True
Acrobot-v1,gpomdp_logbarrier_fixed,202,11,43955,-500.0,-500.0,500.0,1.0837862491607666,0.25688353180885315,0.2222585827112198,-1.1140871047973633,555.232544854984,True
Acrobot-v1,gpomdp_logbarrier_fixed,202,12,47955,-500.0,-500.0,500.0,1.0849236249923706,0.259590208530426,0.23362767696380615,-1.1128720045089722,555.232544854984,True
Acrobot-v1,gpomdp_logbarrier_fixed,202,13,51200,-500.0,-500.0,500.0,1.0829055309295654,0.256252646446228,0.2143452763557434,-1.1149475574493408,555.232544854984,True
