iteration,train_reward,best_reward,kl,grad_norm,nat_grad_norm,entropy,mean_std,return_mean,return_std,episode_len,rollout_time,update_time,total_time
0,-109.6655,-109.6655,8.190525e-06,4.485523e+02,3.844642e+03,5.513537,0.606728,-28.513,18.7325,500.0,7.3918,0.504,7.8958
1,-111.6189,-109.6655,7.858617e-06,4.690067e+02,4.021933e+03,5.513863,0.606734,-29.4172,18.7756,500.0,9.1479,0.2838,9.4317
2,-111.991,-109.6655,6.675155e-06,3.493168e+02,3.791404e+03,5.512738,0.606633,-29.4302,18.8469,500.0,9.6756,0.3373,10.013
3,-108.1164,-108.1164,6.573185e-06,3.521407e+02,3.847973e+03,5.513148,0.606726,-29.2479,18.3633,500.0,8.3911,0.2529,8.6441
4,-111.4339,-108.1164,7.386148e-06,4.071606e+02,4.281092e+03,5.513354,0.606727,-29.1212,19.5991,500.0,9.1369,0.3291,9.466
5,-117.8384,-108.1164,8.905028e-06,4.369019e+02,4.431163e+03,5.512817,0.606725,-30.5391,19.7843,500.0,8.8836,0.3166,9.2002
6,-111.0583,-108.1164,9.053719e-06,4.330980e+02,4.402323e+03,5.513207,0.606727,-29.0318,19.7626,500.0,8.5782,0.3214,8.8995
7,-107.1015,-107.1015,8.755628e-06,3.666856e+02,4.370543e+03,5.513425,0.606728,-28.3869,18.8565,500.0,9.2135,0.3568,9.5703
8,-108.67,-107.1015,7.192080e-06,3.496795e+02,4.663974e+03,5.513298,0.606727,-27.9473,18.5259,500.0,8.3857,0.2883,8.674
9,-103.6938,-103.6938,7.356990e-06,3.891234e+02,4.076935e+03,5.513244,0.606727,-26.9472,17.8017,500.0,8.2326,0.2621,8.4947
10,-116.0604,-103.6938,8.105796e-06,4.149715e+02,4.647835e+03,5.513969,0.606734,-30.2914,19.3127,500.0,9.2109,0.2932,9.5041
11,-111.044,-103.6938,9.572334e-06,4.920929e+02,4.377336e+03,5.513865,0.606734,-29.379,19.3474,500.0,9.462,0.2641,9.7261
12,-112.1995,-103.6938,7.691488e-06,3.835385e+02,4.742614e+03,5.514142,0.606736,-30.0642,19.1586,500.0,9.8051,0.318,10.1231
