environment,method,seed,update,environment_steps,deterministic_return,stochastic_return,deterministic_return_standard_deviation,stochastic_return_standard_deviation,episode_length,deterministic_termination_rate,stochastic_termination_rate,entropy,mean_min_probability,global_min_probability,barrier_value,beta,barrier_active
Acrobot-v1,gpomdp_reward_only,191,0,0,-500.0,-500.0,0.0,0.0,500.0,0.0,0.0,1.0611287355422974,0.21258990466594696,0.19499951601028442,-1.1394635438919067,0.0,False
Acrobot-v1,gpomdp_reward_only,191,50,25000,-500.0,-500.0,0.0,0.0,500.0,0.0,0.0,0.9415910243988037,0.192242830991745,0.16006095707416534,-1.2528342008590698,0.0,False
Acrobot-v1,gpomdp_reward_only,191,100,50000,-500.0,-500.0,0.0,0.0,500.0,0.0,0.0,0.8147273063659668,0.1325572431087494,0.1158442422747612,-1.390890121459961,0.0,False
Acrobot-v1,gpomdp_reward_only,191,150,75000,-500.0,-500.0,0.0,0.0,500.0,0.0,0.0,1.0728678703308105,0.2479572594165802,0.21102221310138702,-1.1247693300247192,0.0,False
Acrobot-v1,gpomdp_reward_only,191,200,100000,-500.0,-500.0,0.0,0.0,500.0,0.0,0.0,1.071333885192871,0.2387229949235916,0.20610742270946503,-1.1268199682235718,0.0,False
Acrobot-v1,gpomdp_reward_only,191,250,125000,-500.0,-500.0,0.0,0.0,500.0,0.0,0.0,1.0786174535751343,0.2556382417678833,0.16707687079906464,-1.1197313070297241,0.0,False
Acrobot-v1,gpomdp_reward_only,191,300,150000,-500.0,-500.0,0.0,0.0,500.0,0.0,0.0,1.095094084739685,0.30653172731399536,0.2430744618177414,-1.1021568775177002,0.0,False
Acrobot-v1,gpomdp_reward_only,191,350,175000,-500.0,-408.25,0.0,75.32767130687188,500.0,0.0,0.75,1.084072232246399,0.2770020067691803,0.21170294284820557,-1.1133404970169067,0.0,False
Acrobot-v1,gpomdp_reward_only,191,400,200000,-129.6875,-100.125,111.12516555377921,24.49456819312686,130.625,0.9375,1.0,0.4709721505641937,0.033735137432813644,0.007342962548136711,-2.167401075363159,0.0,False
Acrobot-v1,gpomdp_reward_only,191,450,225000,-85.625,-88.40625,12.20721626875915,22.05690496084192,86.625,1.0,1.0,0.3502430021762848,0.02263631671667099,0.0029228627681732178,-2.567155361175537,0.0,False
Acrobot-v1,gpomdp_reward_only,191,500,250000,-88.1875,-90.3125,20.96608244053299,23.466431068587617,89.1875,1.0,1.0,0.2595430314540863,0.015504047274589539,0.0013677891111001372,-2.95652174949646,0.0,False
Acrobot-v1,gpomdp_reward_only,191,550,275000,-89.5625,-89.03125,23.609644694078842,28.01898477933339,90.5625,1.0,1.0,0.24531994760036469,0.01497550867497921,0.0011905132560059428,-3.0145890712738037,0.0,False
Acrobot-v1,gpomdp_reward_only,191,600,300000,-96.6875,-86.90625,27.274515459461185,17.003527859753675,97.6875,1.0,1.0,0.20421065390110016,0.012715296819806099,0.0006273575709201396,-3.3210508823394775,0.0,False
Acrobot-v1,gpomdp_reward_only,191,650,325000,-85.0625,-83.84375,14.25785012975591,12.160510852490876,86.0625,1.0,1.0,0.19849595427513123,0.012913117185235023,0.0005212099640630186,-3.4058074951171875,0.0,False
Acrobot-v1,gpomdp_reward_only,191,700,350000,-78.90625,-80.40625,7.850865475199369,10.21339845812921,79.90625,1.0,1.0,0.1713273674249649,0.012602799572050571,0.000343128020176664,-3.589728593826294,0.0,False
Acrobot-v1,gpomdp_reward_only,191,750,375000,-83.625,-83.1875,20.2225520867972,19.524075295107636,84.625,1.0,1.0,0.15943019092082977,0.012837975285947323,0.0002564706082921475,-3.7285971641540527,0.0,False
Acrobot-v1,gpomdp_reward_only,191,800,400000,-79.71875,-85.71875,9.531727579256621,18.748306375123164,80.71875,1.0,1.0,0.1491493284702301,0.012082924135029316,0.00022587845160160214,-3.807785749435425,0.0,False
Acrobot-v1,gpomdp_reward_only,191,850,425000,-83.5625,-98.84375,29.93750210451875,75.99495287782752,84.5625,1.0,0.96875,0.15187561511993408,0.009416082873940468,0.0002598132414277643,-3.775099039077759,0.0,False
Acrobot-v1,gpomdp_reward_only,191,900,450000,-86.78125,-80.625,33.53547411612885,15.11835031109652,87.78125,1.0,1.0,0.14987239241600037,0.010783284902572632,0.0002163904719054699,-3.8400964736938477,0.0,False
Acrobot-v1,gpomdp_reward_only,191,950,475000,-88.28125,-79.5625,32.417870793347824,17.286835378962653,89.28125,1.0,1.0,0.1391291469335556,0.010067105293273926,0.00017034256597980857,-3.938610315322876,0.0,False
Acrobot-v1,gpomdp_reward_only,191,1000,500000,-85.1875,-83.375,29.3229377351478,13.444629578985396,86.1875,1.0,1.0,0.1476026326417923,0.010606992989778519,0.00020773465803358704,-3.830075740814209,0.0,False
