iteration,train_reward,best_reward,kl,grad_norm,nat_grad_norm,entropy,mean_std,return_mean,return_std,episode_len,rollout_time,update_time,total_time
0,-198.7744,-198.7744,2.193252e-05,7.038735e+02,5.676280e+03,5.513611,0.606734,-50.378,27.8211,500.0,8.121,0.5624,8.6834
1,-192.1374,-192.1374,2.220754e-05,5.966672e+02,5.285636e+03,5.514418,0.606759,-49.5115,29.0148,500.0,8.2406,0.2803,8.5209
2,-193.278,-192.1374,1.700020e-05,5.652559e+02,5.195532e+03,5.51256,0.606633,-49.7274,28.0008,500.0,8.5113,0.2918,8.803
3,-192.2368,-192.1374,2.141707e-05,6.656026e+02,5.283981e+03,5.51257,0.606633,-49.5022,28.8624,500.0,7.4494,0.2989,7.7483
4,-189.5131,-189.5131,1.921966e-05,5.462553e+02,6.435099e+03,5.511044,0.606599,-48.3017,27.7206,500.0,6.9889,0.2674,7.2563
5,-187.2272,-187.2272,1.836266e-05,6.006989e+02,4.772673e+03,5.512063,0.606631,-47.6601,30.2039,500.0,7.6097,0.3097,7.9194
6,-187.8018,-187.2272,2.077640e-05,7.244468e+02,4.899827e+03,5.512395,0.606633,-48.1763,26.9868,500.0,8.8646,0.299,9.1636
7,-187.0376,-187.0376,2.186574e-05,5.819998e+02,5.741950e+03,5.513265,0.606727,-47.915,27.9864,500.0,8.4081,0.3565,8.7645
8,-191.677,-187.0376,1.894805e-05,6.327478e+02,6.163131e+03,5.514476,0.606759,-49.7175,28.6192,500.0,7.9997,0.261,8.2606
9,-194.2057,-187.0376,1.876154e-05,7.336711e+02,5.313520e+03,5.513778,0.606734,-50.5019,28.2886,500.0,8.0327,0.337,8.3697
10,-189.7784,-187.0376,2.094419e-05,7.851818e+02,4.910017e+03,5.51152,0.606623,-48.8693,27.8291,500.0,7.984,0.3249,8.3089
11,-186.6193,-186.6193,2.029914e-05,6.782849e+02,5.652769e+03,5.512235,0.606631,-47.7755,28.0544,500.0,8.6902,0.2749,8.9652
12,-185.2063,-185.2063,2.100689e-05,6.003552e+02,5.649765e+03,5.512168,0.606631,-47.8046,27.1281,500.0,9.0388,0.3039,9.3427
13,-192.4234,-185.2063,2.114152e-05,6.738961e+02,5.346827e+03,5.511269,0.606622,-49.6617,28.4769,500.0,8.2845,0.2571,8.5417
14,-189.2644,-185.2063,2.100570e-05,7.272846e+02,4.950512e+03,5.509873,0.606588,-48.9292,27.5,500.0,7.9606,0.3089,8.2696
15,-190.46,-185.2063,1.765294e-05,6.362747e+02,5.588440e+03,5.50953,0.60622,-48.0355,28.1579,500.0,7.5498,0.2492,7.7989
16,-190.4229,-185.2063,2.197632e-05,6.962231e+02,4.757729e+03,5.51102,0.606599,-48.4231,29.5,500.0,8.9089,0.2856,9.1945
17,-191.7364,-185.2063,1.797751e-05,5.759963e+02,4.943056e+03,5.510536,0.606596,-48.9007,29.5867,500.0,9.1232,0.3174,9.4405
18,-187.5266,-185.2063,1.803103e-05,6.003359e+02,5.212529e+03,5.510492,0.606596,-47.7481,28.5817,500.0,8.9162,0.3009,9.2171
19,-181.3516,-181.3516,1.512496e-05,5.819216e+02,4.535261e+03,5.509804,0.606588,-44.8974,27.3095,500.0,8.592,0.2921,8.8842
20,-181.8494,-181.3516,1.761121e-05,5.930092e+02,5.249974e+03,5.508588,0.606212,-46.9287,26.96,500.0,7.4952,0.2837,7.7789
21,-181.3273,-181.3273,2.013627e-05,6.718468e+02,4.991174e+03,5.507966,0.606209,-46.2994,27.5768,500.0,8.7922,0.258,9.0501
22,-193.5152,-181.3273,2.075409e-05,6.505366e+02,4.819774e+03,5.509923,0.606588,-49.3648,28.6164,500.0,5.8542,0.2943,6.1485
23,-184.5195,-181.3273,2.082988e-05,6.551577e+02,5.641188e+03,5.509667,0.606588,-47.5088,27.156,500.0,5.9503,0.2728,6.2232
24,-177.7862,-177.7862,1.889173e-05,5.103108e+02,4.822427e+03,5.508621,0.606212,-44.6179,27.6899,500.0,7.5696,0.3274,7.897
25,-187.7155,-177.7862,2.240305e-05,7.283770e+02,5.630322e+03,5.506179,0.606083,-47.9474,28.3377,500.0,8.6795,0.2899,8.9693
26,-183.4723,-177.7862,1.996101e-05,6.553261e+02,5.439080e+03,5.505429,0.606074,-46.6805,27.5201,500.0,7.4235,0.302,7.7255
27,-176.8593,-176.8593,1.887770e-05,5.363175e+02,5.747308e+03,5.505273,0.606074,-44.1967,27.7353,500.0,8.2187,0.3538,8.5725
28,-172.9345,-172.9345,1.355343e-05,5.370327e+02,4.210414e+03,5.504875,0.606071,-43.9304,26.6776,500.0,9.4414,0.3284,9.7698
29,-185.0112,-172.9345,1.869871e-05,6.998570e+02,4.938273e+03,5.504516,0.606048,-47.7099,26.8039,500.0,9.5723,0.294,9.8663
