environment,method,seed,update,environment_steps,deterministic_return,stochastic_return,episode_length,entropy,mean_min_probability,global_min_probability,barrier_value,beta,barrier_active
Acrobot-v1,gpomdp_reward_only,191,0,0,-500.0,-500.0,500.0,1.0610469579696655,0.21280284225940704,0.19523513317108154,-1.1395118236541748,0.0,False
Acrobot-v1,gpomdp_reward_only,191,5,5120,-500.0,-500.0,500.0,1.0612328052520752,0.21363107860088348,0.1962677240371704,-1.1391983032226562,0.0,False
Acrobot-v1,gpomdp_reward_only,191,10,10240,-500.0,-500.0,500.0,1.061180830001831,0.21378539502620697,0.19597573578357697,-1.139217495918274,0.0,False
Acrobot-v1,gpomdp_reward_only,191,15,15360,-500.0,-500.0,500.0,1.0608018636703491,0.21282491087913513,0.19632776081562042,-1.1397030353546143,0.0,False
Acrobot-v1,gpomdp_reward_only,191,20,20480,-500.0,-500.0,500.0,1.0604960918426514,0.2118549942970276,0.1957913339138031,-1.1401441097259521,0.0,False
Acrobot-v1,gpomdp_reward_only,191,25,25600,-500.0,-500.0,500.0,1.0608742237091064,0.21206799149513245,0.19575239717960358,-1.139746069908142,0.0,False
Acrobot-v1,gpomdp_reward_only,191,30,30720,-500.0,-500.0,500.0,1.0606646537780762,0.21144156157970428,0.19659104943275452,-1.140039086341858,0.0,False
Acrobot-v1,gpomdp_reward_only,191,35,35840,-500.0,-500.0,500.0,1.0609724521636963,0.21199269592761993,0.19679109752178192,-1.1396868228912354,0.0,False
Acrobot-v1,gpomdp_reward_only,191,40,40960,-500.0,-500.0,500.0,1.0610963106155396,0.21239259839057922,0.19720691442489624,-1.1395057439804077,0.0,False
Acrobot-v1,gpomdp_reward_only,191,45,46080,-500.0,-500.0,500.0,1.0614912509918213,0.21214984357357025,0.1977742463350296,-1.1391748189926147,0.0,False
Acrobot-v1,gpomdp_reward_only,191,50,51200,-500.0,-500.0,500.0,1.0616798400878906,0.2139555662870407,0.19666226208209991,-1.138763189315796,0.0,False
