environment,method,seed,update,environment_steps,deterministic_return,stochastic_return,episode_length,entropy,mean_min_probability,global_min_probability,barrier_value,beta,barrier_active
Acrobot-v1,gpomdp_reward_only,191,0,0,-500.0,-500.0,500.0,1.0610469579696655,0.21280284225940704,0.19523513317108154,-1.1395118236541748,0.0,False
Acrobot-v1,gpomdp_reward_only,191,2,8000,-500.0,-500.0,500.0,1.0608034133911133,0.21183624863624573,0.19519184529781342,-1.1398746967315674,0.0,False
Acrobot-v1,gpomdp_reward_only,191,3,12000,-500.0,-500.0,500.0,1.0610905885696411,0.21267089247703552,0.19461911916732788,-1.1395071744918823,0.0,False
Acrobot-v1,gpomdp_reward_only,191,4,16000,-500.0,-500.0,500.0,1.0611658096313477,0.2116958647966385,0.19522042572498322,-1.1395585536956787,0.0,False
Acrobot-v1,gpomdp_reward_only,191,6,24000,-500.0,-500.0,500.0,1.0615239143371582,0.2121988981962204,0.19503524899482727,-1.139156699180603,0.0,False
Acrobot-v1,gpomdp_reward_only,191,7,28000,-500.0,-500.0,500.0,1.0611523389816284,0.2120913863182068,0.1944458931684494,-1.139529824256897,0.0,False
Acrobot-v1,gpomdp_reward_only,191,8,31967,-500.0,-500.0,500.0,1.0611424446105957,0.21161755919456482,0.1949743628501892,-1.1396030187606812,0.0,False
Acrobot-v1,gpomdp_reward_only,191,9,35967,-500.0,-500.0,500.0,1.061282753944397,0.2123039960861206,0.1948336958885193,-1.1393795013427734,0.0,False
Acrobot-v1,gpomdp_reward_only,191,11,43967,-500.0,-500.0,500.0,1.0611727237701416,0.21207104623317719,0.19486337900161743,-1.1395105123519897,0.0,False
Acrobot-v1,gpomdp_reward_only,191,12,47967,-500.0,-500.0,500.0,1.0605645179748535,0.21062135696411133,0.19484242796897888,-1.140289545059204,0.0,False
Acrobot-v1,gpomdp_reward_only,191,13,51200,-500.0,-500.0,500.0,1.06126868724823,0.21398860216140747,0.19443364441394806,-1.1391915082931519,0.0,False
