method,seed,update,true_environment_steps,stochastic_return,deterministic_return,stochastic_termination_rate,deterministic_termination_rate,stochastic_episode_length,entropy,mean_min_probability,global_min_probability,minimum_probability_q01,minimum_probability_q05,minimum_probability_q10,action_margin_mean,action_margin_q10,beta,barrier_active
npg_reward_only,711,0,0,-497.9375,-500.0,0.0625,0.0,498.0,1.0810977220535278,0.25543442368507385,0.20990534126758575,0.22751688957214355,0.23736904561519623,0.24238422513008118,0.055498458445072174,0.01484505832195282,0.0,False
npg_reward_only,711,50,114919,-180.25,-99.625,1.0,1.0,181.25,0.9244378209114075,0.14307786524295807,0.014645217917859554,0.021233215928077698,0.03378554806113243,0.042498692870140076,0.2375350147485733,0.03131572902202606,0.0,False
npg_reward_only,711,100,177860,-141.53125,-225.71875,1.0,0.71875,142.53125,0.6534616351127625,0.08681641519069672,0.0001395190047333017,0.0001528693101136014,0.00018678366905078292,0.000303908804198727,0.5002888441085815,0.09265890717506409,0.0,False
npg_reward_only,711,150,229787,-131.0625,-88.25,1.0,1.0,132.0625,0.5048726797103882,0.0774151086807251,2.4494485728610016e-07,2.5672250103525585e-07,3.6681547044281615e-07,6.931193183845608e-07,0.6023998856544495,0.08093512058258057,0.0,False
npg_reward_only,711,200,279288,-129.46875,-90.625,0.96875,1.0,130.4375,0.4037497937679291,0.05651988461613655,1.5518494933530746e-08,1.6781164902113233e-08,2.6322734214545562e-08,4.4535681809065863e-08,0.7014726996421814,0.15364257991313934,0.0,False
npg_reward_only,711,249,327477,-142.84375,-103.71875,0.96875,1.0,143.8125,0.40793904662132263,0.059998299926519394,1.9550847607519017e-09,1.9643739967989404e-09,2.6149966636523914e-09,3.0561522201821845e-09,0.679304301738739,0.10107371211051941,0.0,False
npg_reward_only,711,250,328514,-126.5,-111.0,1.0,1.0,127.5,0.446026474237442,0.06441288441419601,1.9355577141055846e-09,2.598731674297028e-09,3.8511607236557666e-09,7.657567913099683e-09,0.6551300883293152,0.10833936184644699,0.0,False
npg_reward_only,711,251,329555,-144.15625,-117.65625,1.0,1.0,145.15625,0.41663357615470886,0.06083908677101135,1.9215937729910593e-09,1.9789427874172816e-09,3.0787239424512336e-09,4.7658224033853e-09,0.6762816309928894,0.11393904685974121,0.0,False
npg_reward_only,711,300,379666,-126.90625,-99.875,0.96875,1.0,127.875,0.3943141996860504,0.06007358431816101,7.438819560334764e-10,7.585070904703173e-10,1.4451599916753821e-09,3.0472431244987774e-09,0.708450973033905,0.14381690323352814,0.0,False
npg_reward_only,711,350,426590,-114.28125,-98.6875,1.0,1.0,115.28125,0.4382489025592804,0.057828858494758606,2.580576308197635e-10,2.6602886560311845e-10,3.528030367849766e-10,7.172075711103787e-10,0.6686927676200867,0.13315880298614502,0.0,False
npg_reward_only,711,400,474092,-126.90625,-98.15625,1.0,1.0,127.90625,0.47538551688194275,0.06930580735206604,7.41844571883199e-11,8.219636082884563e-11,1.6139484193544718e-10,9.294650604729782e-10,0.6449251770973206,0.1221991702914238,0.0,False
npg_reward_only,711,450,522695,-123.25,-91.4375,1.0,1.0,124.25,0.44897332787513733,0.05995680019259453,3.936556289274584e-11,4.038782502879812e-11,6.27349838744351e-11,4.257161290155409e-10,0.6737737059593201,0.14559417963027954,0.0,False
npg_reward_only,711,500,572635,-119.0625,-99.9375,1.0,1.0,120.0625,0.4397243857383728,0.05573703348636627,1.5696954153154863e-11,1.69686192180718e-11,2.776030273710095e-11,1.7192121337661348e-10,0.6700481176376343,0.15573808550834656,0.0,False
npg_reward_only,711,600,668865,-118.71875,-92.03125,1.0,1.0,119.71875,0.4349909722805023,0.053087927401065826,6.549337894928842e-12,7.151171581981641e-12,2.2915360581299282e-11,8.191818751113189e-11,0.6791022419929504,0.20416292548179626,0.0,False
npg_reward_only,711,750,810909,-110.9375,-76.15625,1.0,1.0,111.9375,0.44765806198120117,0.06906488537788391,1.5350095326771562e-12,1.8910901490587495e-12,1.862442318423252e-11,3.0128212424873624e-11,0.6972801685333252,0.21264596283435822,0.0,False
npg_reward_only,711,850,907097,-115.4375,-97.5625,1.0,1.0,116.4375,0.42389601469039917,0.042821161448955536,4.947946349517784e-13,7.578856704541781e-13,7.722988915048745e-12,1.0136880917999136e-11,0.6812964677810669,0.16641488671302795,0.0,False
npg_reward_only,711,1000,1047408,-113.0625,-91.65625,1.0,1.0,114.0625,0.3772631585597992,0.04217585176229477,1.6692392910619414e-13,2.2415619707616408e-13,7.131638487221925e-13,3.4095528050198665e-12,0.7256472706794739,0.20650805532932281,0.0,False
