update,true_environment_steps,training_return,training_episode_length,beta
1,4000,-500.0,500.0,546.4135158976487
2,8000,-500.0,500.0,546.4135158976487
3,12000,-500.0,500.0,546.4135158976487
4,16000,-500.0,500.0,546.4135158976487
5,20000,-500.0,500.0,546.4135158976487
6,24000,-500.0,500.0,546.4135158976487
7,28000,-500.0,500.0,546.4135158976487
8,32000,-500.0,500.0,546.4135158976487
9,36000,-500.0,500.0,546.4135158976487
10,40000,-500.0,500.0,546.4135158976487
11,43670,-458.5,458.75,546.4135158976487
12,47651,-497.5,497.625,546.4135158976487
13,51532,-485.0,485.125,546.4135158976487
14,55532,-500.0,500.0,546.4135158976487
15,59442,-488.625,488.75,546.4135158976487
16,63058,-451.75,452.0,546.4135158976487
17,66503,-430.125,430.625,546.4135158976487
18,69925,-427.125,427.75,546.4135158976487
19,73383,-431.625,432.25,546.4135158976487
20,76443,-381.75,382.5,546.4135158976487
21,80280,-479.375,479.625,546.4135158976487
22,83595,-413.5,414.375,546.4135158976487
23,87274,-459.375,459.875,546.4135158976487
24,90928,-456.25,456.75,546.4135158976487
25,94577,-455.375,456.125,546.4135158976487
26,98107,-440.625,441.25,546.4135158976487
27,101688,-447.0,447.625,546.4135158976487
28,105257,-445.625,446.125,546.4135158976487
29,108199,-366.875,367.75,546.4135158976487
30,111697,-436.75,437.25,546.4135158976487
31,114760,-381.875,382.875,546.4135158976487
32,117947,-397.625,398.375,546.4135158976487
33,121192,-404.875,405.625,546.4135158976487
34,124362,-395.625,396.25,546.4135158976487
35,128113,-468.625,468.875,546.4135158976487
36,130471,-293.75,294.75,546.4135158976487
37,133495,-377.0,378.0,546.4135158976487
38,135901,-299.75,300.75,546.4135158976487
39,138577,-333.5,334.5,546.4135158976487
40,140960,-296.875,297.875,546.4135158976487
41,143814,-355.875,356.75,546.4135158976487
42,146574,-344.125,345.0,546.4135158976487
43,149543,-370.25,371.125,546.4135158976487
44,152115,-320.5,321.5,546.4135158976487
45,154835,-339.125,340.0,546.4135158976487
46,157354,-314.0,314.875,546.4135158976487
47,159713,-293.875,294.875,546.4135158976487
48,161952,-278.875,279.875,546.4135158976487
49,164330,-296.25,297.25,546.4135158976487
50,166816,-309.875,310.75,546.4135158976487
51,169074,-281.25,282.25,546.4135158976487
52,170891,-226.125,227.125,546.4135158976487
53,172705,-225.75,226.75,546.4135158976487
54,174580,-233.375,234.375,546.4135158976487
55,176913,-290.75,291.625,546.4135158976487
56,179367,-305.875,306.75,546.4135158976487
57,181285,-238.75,239.75,546.4135158976487
58,183275,-247.75,248.75,546.4135158976487
59,184957,-209.25,210.25,546.4135158976487
60,187085,-265.0,266.0,546.4135158976487
61,189175,-260.25,261.25,546.4135158976487
62,191067,-235.5,236.5,546.4135158976487
63,193186,-263.875,264.875,546.4135158976487
64,195008,-226.75,227.75,546.4135158976487
65,197641,-328.375,329.125,546.4135158976487
66,199518,-233.625,234.625,546.4135158976487
67,201297,-221.375,222.375,546.4135158976487
68,203035,-216.25,217.25,546.4135158976487
69,205181,-267.25,268.25,546.4135158976487
70,207022,-229.125,230.125,546.4135158976487
71,208965,-241.875,242.875,546.4135158976487
72,211087,-264.25,265.25,546.4135158976487
73,213146,-256.375,257.375,546.4135158976487
74,215238,-260.5,261.5,546.4135158976487
75,217315,-258.625,259.625,546.4135158976487
76,219284,-245.125,246.125,546.4135158976487
77,221206,-239.25,240.25,546.4135158976487
78,223345,-266.375,267.375,546.4135158976487
79,225329,-247.0,248.0,546.4135158976487
80,227425,-261.0,262.0,546.4135158976487
81,229550,-264.625,265.625,546.4135158976487
82,232048,-311.25,312.25,546.4135158976487
83,234490,-304.375,305.25,546.4135158976487
84,236883,-298.125,299.125,546.4135158976487
85,239260,-296.125,297.125,546.4135158976487
86,241545,-284.625,285.625,546.4135158976487
87,243675,-265.25,266.25,546.4135158976487
88,246363,-335.0,336.0,546.4135158976487
89,249106,-342.125,342.875,546.4135158976487
90,251308,-274.25,275.25,546.4135158976487
91,254519,-400.875,401.375,546.4135158976487
92,257081,-319.25,320.25,546.4135158976487
93,259676,-323.375,324.375,546.4135158976487
94,262352,-333.5,334.5,546.4135158976487
95,264547,-273.375,274.375,546.4135158976487
96,267061,-313.375,314.25,546.4135158976487
97,269771,-337.875,338.75,546.4135158976487
98,271993,-276.75,277.75,546.4135158976487
99,274638,-329.75,330.625,546.4135158976487
100,276995,-293.625,294.625,546.4135158976487
101,279324,-290.125,291.125,546.4135158976487
102,281345,-251.625,252.625,546.4135158976487
103,283564,-276.375,277.375,546.4135158976487
104,286316,-343.25,344.0,546.4135158976487
105,288673,-293.875,294.625,546.4135158976487
106,290499,-227.25,228.25,546.4135158976487
107,292859,-294.0,295.0,546.4135158976487
108,295253,-298.25,299.25,546.4135158976487
109,297355,-261.875,262.75,546.4135158976487
110,299359,-249.5,250.5,546.4135158976487
111,301474,-263.375,264.375,546.4135158976487
112,303796,-289.375,290.25,546.4135158976487
113,305896,-261.5,262.5,546.4135158976487
114,307935,-253.875,254.875,546.4135158976487
115,310062,-264.875,265.875,546.4135158976487
116,312027,-244.625,245.625,546.4135158976487
117,313827,-224.0,225.0,546.4135158976487
118,315851,-252.0,253.0,546.4135158976487
119,318352,-311.875,312.625,546.4135158976487
120,320489,-266.25,267.125,546.4135158976487
121,322305,-226.0,227.0,546.4135158976487
122,324119,-225.75,226.75,546.4135158976487
123,326054,-240.875,241.875,546.4135158976487
124,328103,-255.125,256.125,546.4135158976487
125,329988,-234.625,235.625,546.4135158976487
126,332481,-310.75,311.625,546.4135158976487
127,334467,-247.25,248.25,546.4135158976487
128,336455,-247.5,248.5,546.4135158976487
129,338696,-279.25,280.125,546.4135158976487
130,340431,-215.875,216.875,546.4135158976487
131,342235,-224.5,225.5,546.4135158976487
132,344736,-311.875,312.625,546.4135158976487
133,346599,-231.875,232.875,546.4135158976487
134,348670,-257.875,258.875,546.4135158976487
135,350431,-219.125,220.125,546.4135158976487
136,352375,-242.0,243.0,546.4135158976487
137,354343,-245.0,246.0,546.4135158976487
138,356457,-263.375,264.25,546.4135158976487
139,358320,-231.875,232.875,546.4135158976487
140,360462,-266.75,267.75,546.4135158976487
141,362300,-228.75,229.75,546.4135158976487
142,364258,-243.75,244.75,546.4135158976487
143,366377,-263.875,264.875,546.4135158976487
144,368524,-267.375,268.375,546.4135158976487
145,370932,-300.0,301.0,546.4135158976487
146,373073,-266.625,267.625,546.4135158976487
147,375412,-291.375,292.375,546.4135158976487
148,377760,-292.5,293.5,546.4135158976487
149,380159,-299.0,299.875,546.4135158976487
150,382512,-293.125,294.125,546.4135158976487
151,384493,-246.625,247.625,546.4135158976487
152,386342,-230.125,231.125,546.4135158976487
153,388445,-261.875,262.875,546.4135158976487
154,390387,-241.75,242.75,546.4135158976487
155,392505,-263.75,264.75,546.4135158976487
156,394578,-258.125,259.125,546.4135158976487
157,397114,-316.0,317.0,546.4135158976487
158,399525,-300.375,301.375,546.4135158976487
159,402157,-328.0,329.0,546.4135158976487
160,404577,-301.5,302.5,546.4135158976487
161,407064,-309.875,310.875,546.4135158976487
162,409716,-330.5,331.5,546.4135158976487
163,412179,-306.875,307.875,546.4135158976487
164,414534,-293.375,294.375,546.4135158976487
165,417168,-328.375,329.25,546.4135158976487
166,419590,-301.875,302.75,546.4135158976487
167,422180,-322.875,323.75,546.4135158976487
168,424411,-277.875,278.875,546.4135158976487
169,426948,-316.125,317.125,546.4135158976487
170,429366,-301.25,302.25,546.4135158976487
171,431578,-275.5,276.5,546.4135158976487
172,433999,-301.75,302.625,546.4135158976487
173,436457,-306.25,307.25,546.4135158976487
174,439256,-349.0,349.875,546.4135158976487
175,441594,-291.25,292.25,546.4135158976487
176,443687,-260.625,261.625,546.4135158976487
177,445937,-280.25,281.25,546.4135158976487
178,448166,-277.625,278.625,546.4135158976487
