update,true_environment_steps,training_return,training_episode_length,beta
1,4000,-500.0,500.0,546.4135158976487
2,8000,-500.0,500.0,546.4135158976487
3,12000,-500.0,500.0,546.4135158976487
4,16000,-500.0,500.0,546.4135158976487
5,20000,-500.0,500.0,546.4135158976487
6,24000,-500.0,500.0,546.4135158976487
7,27877,-484.5,484.625,546.4135158976487
8,31877,-500.0,500.0,546.4135158976487
9,35749,-483.875,484.0,546.4135158976487
10,39719,-496.0,496.25,546.4135158976487
11,43681,-495.125,495.25,546.4135158976487
12,47346,-457.75,458.125,546.4135158976487
13,51177,-478.5,478.875,546.4135158976487
14,55043,-483.125,483.25,546.4135158976487
15,59043,-500.0,500.0,546.4135158976487
16,62826,-472.625,472.875,546.4135158976487
17,66826,-500.0,500.0,546.4135158976487
18,70826,-500.0,500.0,546.4135158976487
19,74618,-473.625,474.0,546.4135158976487
20,78587,-495.875,496.125,546.4135158976487
21,82503,-489.375,489.5,546.4135158976487
22,86158,-456.5,456.875,546.4135158976487
23,89870,-463.625,464.0,546.4135158976487
24,93817,-493.0,493.375,546.4135158976487
25,97169,-418.25,419.0,546.4135158976487
26,100113,-367.0,368.0,546.4135158976487
27,102923,-350.375,351.25,546.4135158976487
28,105521,-323.75,324.75,546.4135158976487
29,108391,-357.75,358.75,546.4135158976487
30,111295,-362.125,363.0,546.4135158976487
31,114850,-443.625,444.375,546.4135158976487
32,118306,-431.5,432.0,546.4135158976487
33,121643,-416.5,417.125,546.4135158976487
34,125111,-433.0,433.5,546.4135158976487
35,127984,-358.125,359.125,546.4135158976487
36,131618,-453.875,454.25,546.4135158976487
37,135078,-432.0,432.5,546.4135158976487
38,138602,-440.0,440.5,546.4135158976487
39,142195,-448.75,449.125,546.4135158976487
40,145743,-442.875,443.5,546.4135158976487
41,149500,-469.25,469.625,546.4135158976487
42,153308,-475.625,476.0,546.4135158976487
43,156597,-410.5,411.125,546.4135158976487
44,160152,-443.875,444.375,546.4135158976487
45,163133,-371.75,372.625,546.4135158976487
46,166481,-417.875,418.5,546.4135158976487
47,169786,-412.625,413.125,546.4135158976487
48,172971,-397.25,398.125,546.4135158976487
49,175490,-313.875,314.875,546.4135158976487
50,178450,-369.0,370.0,546.4135158976487
51,181237,-347.5,348.375,546.4135158976487
52,183709,-308.0,309.0,546.4135158976487
53,186075,-294.75,295.75,546.4135158976487
54,188413,-291.25,292.25,546.4135158976487
55,191087,-333.25,334.25,546.4135158976487
56,193188,-261.625,262.625,546.4135158976487
57,195262,-258.25,259.25,546.4135158976487
58,198107,-354.875,355.625,546.4135158976487
59,200587,-309.0,310.0,546.4135158976487
60,202956,-295.125,296.125,546.4135158976487
61,205114,-268.75,269.75,546.4135158976487
62,207204,-260.25,261.25,546.4135158976487
63,209542,-291.25,292.25,546.4135158976487
64,211773,-277.875,278.875,546.4135158976487
65,213882,-262.625,263.625,546.4135158976487
66,216256,-295.875,296.75,546.4135158976487
67,218608,-293.0,294.0,546.4135158976487
68,221044,-303.5,304.5,546.4135158976487
69,223793,-342.625,343.625,546.4135158976487
70,226295,-311.75,312.75,546.4135158976487
71,228374,-258.875,259.875,546.4135158976487
72,230580,-274.75,275.75,546.4135158976487
73,232999,-301.375,302.375,546.4135158976487
74,235081,-259.25,260.25,546.4135158976487
75,237441,-294.0,295.0,546.4135158976487
76,239527,-259.75,260.75,546.4135158976487
77,241565,-253.75,254.75,546.4135158976487
78,243602,-253.625,254.625,546.4135158976487
79,245685,-259.375,260.375,546.4135158976487
80,247473,-222.5,223.5,546.4135158976487
81,249457,-247.0,248.0,546.4135158976487
82,251335,-233.75,234.75,546.4135158976487
83,253430,-260.875,261.875,546.4135158976487
84,255512,-259.25,260.25,546.4135158976487
85,257848,-291.0,292.0,546.4135158976487
86,260169,-289.125,290.125,546.4135158976487
87,262475,-287.25,288.25,546.4135158976487
88,264611,-266.0,267.0,546.4135158976487
89,266680,-257.625,258.625,546.4135158976487
90,268750,-257.75,258.75,546.4135158976487
91,271093,-291.875,292.875,546.4135158976487
92,273329,-278.5,279.5,546.4135158976487
93,275173,-229.5,230.5,546.4135158976487
94,277211,-253.75,254.75,546.4135158976487
95,279428,-276.125,277.125,546.4135158976487
96,281433,-249.625,250.625,546.4135158976487
97,283645,-275.5,276.5,546.4135158976487
98,285661,-251.0,252.0,546.4135158976487
99,287890,-277.625,278.625,546.4135158976487
100,290400,-312.75,313.75,546.4135158976487
101,292677,-283.625,284.625,546.4135158976487
102,295136,-306.5,307.375,546.4135158976487
103,297414,-283.75,284.75,546.4135158976487
104,299336,-239.25,240.25,546.4135158976487
105,301339,-249.375,250.375,546.4135158976487
106,303167,-227.5,228.5,546.4135158976487
107,305091,-239.5,240.5,546.4135158976487
108,307465,-295.75,296.75,546.4135158976487
109,309447,-246.75,247.75,546.4135158976487
110,311295,-230.0,231.0,546.4135158976487
111,313772,-308.625,309.625,546.4135158976487
112,315900,-265.0,266.0,546.4135158976487
113,317849,-242.625,243.625,546.4135158976487
114,320065,-276.125,277.0,546.4135158976487
115,322424,-293.875,294.875,546.4135158976487
116,324347,-239.375,240.375,546.4135158976487
117,326695,-292.5,293.5,546.4135158976487
118,329091,-298.5,299.5,546.4135158976487
119,331180,-260.125,261.125,546.4135158976487
120,333260,-259.0,260.0,546.4135158976487
121,335847,-322.5,323.375,546.4135158976487
122,338218,-295.5,296.375,546.4135158976487
123,340342,-264.5,265.5,546.4135158976487
124,342539,-273.625,274.625,546.4135158976487
125,344974,-303.375,304.375,546.4135158976487
126,347050,-258.5,259.5,546.4135158976487
127,348789,-216.375,217.375,546.4135158976487
128,351220,-302.875,303.875,546.4135158976487
129,353236,-251.0,252.0,546.4135158976487
130,355059,-226.875,227.875,546.4135158976487
131,357374,-288.5,289.375,546.4135158976487
132,359333,-243.875,244.875,546.4135158976487
133,361883,-317.875,318.75,546.4135158976487
134,364003,-264.0,265.0,546.4135158976487
135,365989,-247.25,248.25,546.4135158976487
136,367862,-233.125,234.125,546.4135158976487
137,369627,-219.625,220.625,546.4135158976487
138,371585,-243.75,244.75,546.4135158976487
139,373307,-214.25,215.25,546.4135158976487
140,375215,-237.5,238.5,546.4135158976487
141,377159,-242.0,243.0,546.4135158976487
142,379324,-269.625,270.625,546.4135158976487
143,381375,-255.375,256.375,546.4135158976487
144,383657,-284.25,285.25,546.4135158976487
145,385651,-248.25,249.25,546.4135158976487
146,387961,-287.75,288.75,546.4135158976487
147,390177,-276.0,277.0,546.4135158976487
148,392275,-261.25,262.25,546.4135158976487
149,394318,-254.375,255.375,546.4135158976487
150,396092,-220.75,221.75,546.4135158976487
151,397973,-234.125,235.125,546.4135158976487
152,399946,-245.625,246.625,546.4135158976487
153,401677,-215.375,216.375,546.4135158976487
154,403340,-206.875,207.875,546.4135158976487
155,405466,-264.875,265.75,546.4135158976487
156,407658,-273.125,274.0,546.4135158976487
157,409827,-270.125,271.125,546.4135158976487
158,412090,-281.875,282.875,546.4135158976487
159,414276,-272.25,273.25,546.4135158976487
160,416673,-298.75,299.625,546.4135158976487
161,419024,-292.875,293.875,546.4135158976487
162,420983,-243.875,244.875,546.4135158976487
163,423050,-257.375,258.375,546.4135158976487
164,425125,-258.375,259.375,546.4135158976487
165,427043,-238.75,239.75,546.4135158976487
166,428742,-211.375,212.375,546.4135158976487
167,430677,-240.875,241.875,546.4135158976487
168,432665,-247.5,248.5,546.4135158976487
169,434339,-208.25,209.25,546.4135158976487
170,436367,-252.5,253.5,546.4135158976487
171,438568,-274.25,275.125,546.4135158976487
172,440715,-267.375,268.375,546.4135158976487
173,442515,-224.0,225.0,546.4135158976487
174,444244,-215.125,216.125,546.4135158976487
175,446207,-244.375,245.375,546.4135158976487
176,448027,-226.5,227.5,546.4135158976487
177,450299,-283.125,284.0,546.4135158976487
178,452235,-241.0,242.0,546.4135158976487
