run_id,seed,initialization,switch_time,source_archive,switch_policy_hash,sampled_final_return,exact_final_return,sampled_final_q,exact_final_q,sampled_final_p_good,exact_final_p_good,sampled_success,exact_success,success_agreement
switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff500__bafter0p0,0,uniform,500,exploration/results/tabular_mdp/two_step_trap_sampled/handoff/robustness/archives/switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff500__bafter0p0.npz,170bc140289e2e6189e40b547ed21773edac531b8b2dc6178969a918a231404a,0.9882302107896223,0.9881386685539804,0.9928636909636678,0.9927538023422269,0.9938108630491874,0.9937928057747637,True,True,True
switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff500__bafter0p0,1,uniform,500,exploration/results/tabular_mdp/two_step_trap_sampled/handoff/robustness/archives/switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff500__bafter0p0.npz,72e0a3eb289a7a75e92dd4214b2c6eee0feb3254612ebc15512be57bea68f0b7,0.9881101264189388,0.9880782727437583,0.9927663570176254,0.9927064980771578,0.9937488380144649,0.993759421280668,True,True,True
switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff500__bafter0p0,2,uniform,500,exploration/results/tabular_mdp/two_step_trap_sampled/handoff/robustness/archives/switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff500__bafter0p0.npz,e56d7fe490fafea462f2cb62616d66167f88b93f4b7608608b66b8e192e774bf,0.9881638606398256,0.988115902439757,0.9927909130881651,0.9927307235644408,0.9937906702943995,0.9937801845449017,True,True,True
switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff500__bafter0p0,3,uniform,500,exploration/results/tabular_mdp/two_step_trap_sampled/handoff/robustness/archives/switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff500__bafter0p0.npz,63feb92efb11747f4dd2bfb276860f239c85430eae2415b0dad2b890687d1e4f,0.9881019812134113,0.9880847909390577,0.9927540857891751,0.9927092421199236,0.9937393965951374,0.9937623662221432,True,True,True
switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff500__bafter0p0,4,uniform,500,exploration/results/tabular_mdp/two_step_trap_sampled/handoff/robustness/archives/switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff500__bafter0p0.npz,5412e8193db7ec39bb70816862804abb72c9fa85ebc507fcaf2383d50d899c44,0.9882679873311883,0.9881000478890444,0.9929277719013021,0.9927214066035591,0.9938067903000585,0.9937719800514578,True,True,True
switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff500__bafter0p0,5,uniform,500,exploration/results/tabular_mdp/two_step_trap_sampled/handoff/robustness/archives/switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff500__bafter0p0.npz,e98e175a36a61e434c5cbceebb7482526ebef681a253209b55c61c4e58fd7715,0.9880038033307642,0.9880800317471763,0.992574739633212,0.9927088041672827,0.9937842770455084,0.9937596708386421,True,True,True
switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff500__bafter0p0,6,uniform,500,exploration/results/tabular_mdp/two_step_trap_sampled/handoff/robustness/archives/switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff500__bafter0p0.npz,0006668718293f3e34c67351bab1da819e96caf0e607bbb01a84c0f779facec4,0.9880214127757725,0.9880938999587002,0.9925998836477171,0.9927079806765841,0.9937676999258725,0.9937666067881954,True,True,True
switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff500__bafter0p0,7,uniform,500,exploration/results/tabular_mdp/two_step_trap_sampled/handoff/robustness/archives/switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff500__bafter0p0.npz,d2a79e3ba78351afa6d756b81820059a38bd7187f32415f03781fca521f1e657,0.9881796179828266,0.9881187149680798,0.992792079477421,0.9927308328438739,0.9938025154529199,0.9937815121928856,True,True,True
switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff500__bafter0p0,8,uniform,500,exploration/results/tabular_mdp/two_step_trap_sampled/handoff/robustness/archives/switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff500__bafter0p0.npz,6c68a58a883aace3427d9f7209b566298c72a4df3884b4b0da03396ef6e3d8a4,0.9880473778101704,0.9881108756317243,0.9926602771128835,0.9927305383299232,0.9937688663920803,0.9937775111446554,True,True,True
switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff500__bafter0p0,9,uniform,500,exploration/results/tabular_mdp/two_step_trap_sampled/handoff/robustness/archives/switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff500__bafter0p0.npz,934206977c5b746023db89a1b0eb8a68ed529bfd62cda5cf7884862a6f91e8f1,0.9881281772717542,0.9880873922180452,0.9927719400424054,0.9927066340702448,0.9937630307544285,0.9937634204644238,True,True,True
switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff500__bafter0p0,10,uniform,500,exploration/results/tabular_mdp/two_step_trap_sampled/handoff/robustness/archives/switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff500__bafter0p0.npz,a699d3eb9618830b05fb8225fabea6df952bd59f5fc568a69482ccc63e58fffb,0.9880649950343223,0.9880605716683851,0.9927279609770681,0.9926817271741939,0.9937240394063525,0.9937478799605203,True,True,True
switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff500__bafter0p0,11,uniform,500,exploration/results/tabular_mdp/two_step_trap_sampled/handoff/robustness/archives/switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff500__bafter0p0.npz,c8f62c88697efb349f98d8004b02513b4fb41e5fdbe1d3f848ee10938234f76a,0.9880942529905973,0.9881503263904079,0.9926870275180012,0.9927645131201743,0.9937898166625108,0.9938004098184391,True,True,True
switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff500__bafter0p0,12,uniform,500,exploration/results/tabular_mdp/two_step_trap_sampled/handoff/robustness/archives/switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff500__bafter0p0.npz,bd0be5d5567bdfbb39065f44757dad0a298491322f21cd3e453f2e5b505a9ab9,0.9881475113575106,0.9881070135707886,0.9927782977354586,0.9927269325526541,0.9937873270715747,0.9937758415021181,True,True,True
switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff500__bafter0p0,13,uniform,500,exploration/results/tabular_mdp/two_step_trap_sampled/handoff/robustness/archives/switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff500__bafter0p0.npz,1d2f2978b51729b6fca3cfaaf80e238797da2e5921327b98edb02421c4539428,0.9882288775319948,0.9881565234555619,0.9928743720108377,0.9927741177636373,0.9938122970184703,0.9938044303426277,True,True,True
switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff500__bafter0p0,14,uniform,500,exploration/results/tabular_mdp/two_step_trap_sampled/handoff/robustness/archives/switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff500__bafter0p0.npz,3496d4d1fae58fc39531777b38d5fa5e33c174718553e175021676a0ea45494d,0.9882558702228781,0.9881219867368524,0.9929266865951724,0.9927368917424477,0.9937926680353704,0.9937849442295895,True,True,True
switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff500__bafter0p0,15,uniform,500,exploration/results/tabular_mdp/two_step_trap_sampled/handoff/robustness/archives/switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff500__bafter0p0.npz,f78a2e08987411aca2f9f0e727f644121ce7b38c55e92bc9508dd0a13982c026,0.9881357882831787,0.9881175563053629,0.9927227963434425,0.9927384597134138,0.9938050702443444,0.9937817609519108,True,True,True
switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff500__bafter0p0,16,uniform,500,exploration/results/tabular_mdp/two_step_trap_sampled/handoff/robustness/archives/switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff500__bafter0p0.npz,38db5a6df75b298f86533c444cf66fb9f4f9073ace7d210f06a2ea271c266fc6,0.9881735755095787,0.9881414636282394,0.9927897065641839,0.9927548785272543,0.9938147726693941,0.9937952398334674,True,True,True
switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff500__bafter0p0,17,uniform,500,exploration/results/tabular_mdp/two_step_trap_sampled/handoff/robustness/archives/switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff500__bafter0p0.npz,f58dfb8fc1846378ccffee7a6fc6664671c4c4d06ffac8a88ecdd924ba184d4a,0.988062875682336,0.9881199836100664,0.9926359964344444,0.9927367818576424,0.9937811410577664,0.9937829248149405,True,True,True
switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff500__bafter0p0,18,uniform,500,exploration/results/tabular_mdp/two_step_trap_sampled/handoff/robustness/archives/switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff500__bafter0p0.npz,5e2f01d8367f80205128fb81467a3cb96859811cf942a00b309388d4f4989530,0.9880819256043674,0.9880951120814956,0.9927106068220237,0.992711697855457,0.9937639449122678,0.9937679683761331,True,True,True
switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff500__bafter0p0,19,uniform,500,exploration/results/tabular_mdp/two_step_trap_sampled/handoff/robustness/archives/switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff500__bafter0p0.npz,9669ab6f887b5d5e787fbd734416564c626898637f4c9e0bb14733c237114a6d,0.9881538904519581,0.9881209821432272,0.9927564114921058,0.9927382531880948,0.9938210094045317,0.9937826695306852,True,True,True
switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff500__bafter0p0,20,uniform,500,exploration/results/tabular_mdp/two_step_trap_sampled/handoff/robustness/archives/switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff500__bafter0p0.npz,29d2c5a1fc79680d28c95b7e8bc82b11dceb82e8844ade4df64c16ede6c1f90d,0.9880356205328928,0.988126760946125,0.9925993952103175,0.992745213284965,0.9937999055453065,0.9937864958975503,True,True,True
switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff500__bafter0p0,21,uniform,500,exploration/results/tabular_mdp/two_step_trap_sampled/handoff/robustness/archives/switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff500__bafter0p0.npz,713a1daf23736c2e3e22d554dc6cf2dcfe6a056fe9c3251dc8e59705bb67c0d0,0.9881429795248988,0.9880867720772486,0.9927532333117477,0.9927145419478032,0.9937982590548569,0.9937644264300481,True,True,True
switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff500__bafter0p0,22,uniform,500,exploration/results/tabular_mdp/two_step_trap_sampled/handoff/robustness/archives/switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff500__bafter0p0.npz,73d70c5c6636b94a4cbdd6107c58968226578a34a85689eed53cbb7a8c4bfe2a,0.9880985398098299,0.9881082015047566,0.9926635081738008,0.992727700962067,0.993825640580022,0.9937760453500469,True,True,True
switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff500__bafter0p0,23,uniform,500,exploration/results/tabular_mdp/two_step_trap_sampled/handoff/robustness/archives/switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff500__bafter0p0.npz,254e547ebd9afa3581683ba97d3988881b84ed0b47ecdff29d118ee8c416d71a,0.9880589462021125,0.9880533054942194,0.9926469636353131,0.9926709200048341,0.9937632891217534,0.9937428077496113,True,True,True
switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff500__bafter0p0,24,uniform,500,exploration/results/tabular_mdp/two_step_trap_sampled/handoff/robustness/archives/switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff500__bafter0p0.npz,c344d3035248033445b4f66693c5fd7ff474e3f60d7224ed38afad2abaacad1a,0.9881878069365004,0.9881211709249283,0.9928230332040117,0.992739156270175,0.9937805612615147,0.9937837674343735,True,True,True
switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff500__bafter0p0,25,uniform,500,exploration/results/tabular_mdp/two_step_trap_sampled/handoff/robustness/archives/switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff500__bafter0p0.npz,a93155fec6bcd9d0d0857415a390ff9e73b31cc203fd677304a9d8b3ca48a761,0.9882106376042523,0.9881037215020715,0.9928534954572266,0.9927306097645535,0.9938058087770612,0.9937744638780803,True,True,True
switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff500__bafter0p0,26,uniform,500,exploration/results/tabular_mdp/two_step_trap_sampled/handoff/robustness/archives/switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff500__bafter0p0.npz,38106c369bd0872fdfb156afa39d2e97cede72c4931fdba15e011e6bea83f9f7,0.9879687478630652,0.9880553532426537,0.992521067010132,0.9926695695244877,0.9937527996339047,0.9937449099977904,True,True,True
switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff500__bafter0p0,27,uniform,500,exploration/results/tabular_mdp/two_step_trap_sampled/handoff/robustness/archives/switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff500__bafter0p0.npz,e1925e254638e84d10f2e8aa4f053cda39f97670e35cc4f30948e64dcd9bdf69,0.9881612909663434,0.9880892277282195,0.9927858603104276,0.9927043490049869,0.9937708527366964,0.9937636614162959,True,True,True
switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff500__bafter0p0,28,uniform,500,exploration/results/tabular_mdp/two_step_trap_sampled/handoff/robustness/archives/switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff500__bafter0p0.npz,3a905c782a112518c1a207b7892eb662f8fa1925826747c056a761aa00338437,0.988114055610548,0.9881315104956099,0.9927079159529456,0.9927407925524827,0.9937840812324167,0.9937887990303254,True,True,True
switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff500__bafter0p0,29,uniform,500,exploration/results/tabular_mdp/two_step_trap_sampled/handoff/robustness/archives/switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff500__bafter0p0.npz,e8ca70234541849fb422449afc5811a80bc119741a1d522338bb02d25eac2615,0.9880961633655343,0.9881130900950387,0.9926978104474361,0.9927332844348599,0.9937802497055614,0.9937783794597231,True,True,True
switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff500__bafter0p0,30,uniform,500,exploration/results/tabular_mdp/two_step_trap_sampled/handoff/robustness/archives/switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff500__bafter0p0.npz,6dfcb791f856d79b8b98ccad033346ce307485e80dd0d1e1f8d72a84a8a81850,0.98816520814524,0.9881244127093448,0.9927853472965213,0.9927362297379272,0.9937891018145966,0.9937850714414155,True,True,True
switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff500__bafter0p0,31,uniform,500,exploration/results/tabular_mdp/two_step_trap_sampled/handoff/robustness/archives/switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff500__bafter0p0.npz,ec941cd0787a910c52347c709467e954782d4fdacb68686f7d18b868548c2bee,0.9880448553704309,0.9881088056681919,0.99266633232632,0.9927259757794504,0.9937453622603749,0.9937756282361303,True,True,True
switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff500__bafter0p0,32,uniform,500,exploration/results/tabular_mdp/two_step_trap_sampled/handoff/robustness/archives/switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff500__bafter0p0.npz,8b799452f76c0746cd1c54919a35b94da37f3ba35dc8a2e2caf6285c02927ed4,0.9880316368593838,0.9881122447154974,0.9926168249469765,0.9927313210487312,0.9937718725658089,0.9937776792440697,True,True,True
switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff500__bafter0p0,33,uniform,500,exploration/results/tabular_mdp/two_step_trap_sampled/handoff/robustness/archives/switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff500__bafter0p0.npz,827000854cec87b77e544c54d5206c84e24fddeaca3b8c15795e9055f2dde13d,0.9881018551601537,0.9880674716953388,0.9927241588924914,0.9926913776667484,0.9937761151184593,0.9937524782023862,True,True,True
switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff500__bafter0p0,34,uniform,500,exploration/results/tabular_mdp/two_step_trap_sampled/handoff/robustness/archives/switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff500__bafter0p0.npz,3edbd0519b26d7836ac46bd35f7965f0b6a29984821896a931bc8346a9f9811d,0.9880228080207293,0.9881230335553465,0.9926165967896405,0.992739137956212,0.9937729200422029,0.9937847110170668,True,True,True
switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff500__bafter0p0,35,uniform,500,exploration/results/tabular_mdp/two_step_trap_sampled/handoff/robustness/archives/switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff500__bafter0p0.npz,bcc91ee32e6480d7a9993ce47137b3e65b2743060874156202f46d722177a79e,0.9881796416393962,0.9880858345883894,0.9928563259265643,0.9927129202668691,0.9937590676571261,0.9937623365156256,True,True,True
switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff500__bafter0p0,36,uniform,500,exploration/results/tabular_mdp/two_step_trap_sampled/handoff/robustness/archives/switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff500__bafter0p0.npz,28426cd0290e5bbab2d1d6ee7adc4c4ed5e7e07cf1fe42476fbb016f37c232ed,0.9882087453961962,0.9881031323932846,0.992807347815315,0.9927281350542652,0.9938288160185256,0.9937733883268188,True,True,True
switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff500__bafter0p0,37,uniform,500,exploration/results/tabular_mdp/two_step_trap_sampled/handoff/robustness/archives/switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff500__bafter0p0.npz,048262ee9619b90124f0e89da3072b9934a8b74cae515911fea9fd6e6b43db25,0.987994081735707,0.9881064695901823,0.9926089097308393,0.992728789074208,0.9937641674311356,0.9937753606488549,True,True,True
switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff500__bafter0p0,38,uniform,500,exploration/results/tabular_mdp/two_step_trap_sampled/handoff/robustness/archives/switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff500__bafter0p0.npz,48541a0e07fe9a127267d85301331775eff21fe0212b4e718e83381788d1b2f4,0.9879239266043233,0.9880653989849109,0.9924704861814898,0.9926866224782062,0.9937611834142208,0.9937509544380573,True,True,True
switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff500__bafter0p0,39,uniform,500,exploration/results/tabular_mdp/two_step_trap_sampled/handoff/robustness/archives/switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff500__bafter0p0.npz,aae9d9027ccd734ecf7968e41c42d0a59cf7e010b5ae703fbff37bcfe893bfe2,0.9881713296755177,0.9881251255743306,0.9927561041378477,0.9927399069968711,0.9938130137413612,0.9937855130573159,True,True,True
switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff500__bafter0p0,40,uniform,500,exploration/results/tabular_mdp/two_step_trap_sampled/handoff/robustness/archives/switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff500__bafter0p0.npz,39b9b5886d057f5174721eff9aded65158b276999951120f7a6b97f7e93a904d,0.9881563234811613,0.988125964062786,0.9927565504405983,0.9927392842887659,0.9938116275160023,0.9937857213288929,True,True,True
switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff500__bafter0p0,41,uniform,500,exploration/results/tabular_mdp/two_step_trap_sampled/handoff/robustness/archives/switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff500__bafter0p0.npz,abb9709fa1203d3adb4af20a34afbba3a035f97a7004a85cdf08e58884f5e82b,0.988058398216259,0.9881235693122771,0.9926148055708581,0.9927366813305882,0.9938149106253902,0.993784688654653,True,True,True
switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff500__bafter0p0,42,uniform,500,exploration/results/tabular_mdp/two_step_trap_sampled/handoff/robustness/archives/switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff500__bafter0p0.npz,266574e3742d8f7787ad0db8b2216f7044dff788794bd5a4162930055e2de64a,0.988207191583516,0.9881613237178569,0.99283457042935,0.9927701257517408,0.9938114149050514,0.9938065260930874,True,True,True
switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff500__bafter0p0,43,uniform,500,exploration/results/tabular_mdp/two_step_trap_sampled/handoff/robustness/archives/switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff500__bafter0p0.npz,a0c9f21ae645c7cf32e9b038473f7dac288149d92510f3d85e37f453552d5f96,0.9881416550639259,0.9881289596967374,0.9927401532963838,0.9927438845884595,0.9937931383543408,0.9937873541544116,True,True,True
switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff500__bafter0p0,44,uniform,500,exploration/results/tabular_mdp/two_step_trap_sampled/handoff/robustness/archives/switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff500__bafter0p0.npz,e7bb89e8133ad13be790a276c5edfb9615814a49ea1fca3d12197d30c538b7b3,0.9882428131719658,0.9881169197046542,0.9929130125560084,0.9927339725514089,0.9938045287433451,0.9937812021375491,True,True,True
switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff500__bafter0p0,45,uniform,500,exploration/results/tabular_mdp/two_step_trap_sampled/handoff/robustness/archives/switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff500__bafter0p0.npz,2f1f05835ddac95a9836e0916d948f637c696d96f5926dba71a5fa3a0952448c,0.9881467774155842,0.9881214176842577,0.992763580796914,0.992737743538221,0.993798676358602,0.9937834392071069,True,True,True
switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff500__bafter0p0,46,uniform,500,exploration/results/tabular_mdp/two_step_trap_sampled/handoff/robustness/archives/switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff500__bafter0p0.npz,b4e7a8907a081ac81aaadefd43791367497120465e68db4e21616cd93069eb32,0.9881879254863387,0.9881099065831331,0.9928128443568467,0.9927230667499346,0.9937851915849824,0.9937766562728448,True,True,True
switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff500__bafter0p0,47,uniform,500,exploration/results/tabular_mdp/two_step_trap_sampled/handoff/robustness/archives/switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff500__bafter0p0.npz,4ccc42be592465d19dfec093437996da074d5818f019d474cee48e787f6f67e7,0.9880092847934339,0.9880883892541826,0.9925524181059465,0.992707616227152,0.9937763172760704,0.9937642732206367,True,True,True
switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff500__bafter0p0,48,uniform,500,exploration/results/tabular_mdp/two_step_trap_sampled/handoff/robustness/archives/switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff500__bafter0p0.npz,2c3e997eb2de035b5f535352bd5005b02b47b0e1007747098392b15c2cb72900,0.9881616681790488,0.9881074333249756,0.9927842485885351,0.9927250285139527,0.9937885817246135,0.99377580197158,True,True,True
switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff500__bafter0p0,49,uniform,500,exploration/results/tabular_mdp/two_step_trap_sampled/handoff/robustness/archives/switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff500__bafter0p0.npz,63b26e30ae22b3edd467251d881a428dca7112c245f4f615ad5ffe32a8d7a08d,0.9882586486393828,0.988084837220812,0.9929647348810174,0.9927029524591751,0.993769517504717,0.9937617505179793,True,True,True
switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff500__bafter0p0,50,uniform,500,exploration/results/tabular_mdp/two_step_trap_sampled/handoff/robustness/archives/switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff500__bafter0p0.npz,ef9547cde7c17e606985da9e5dbcbeb64ebc972fd898ccebc915faaafed169bc,0.9882157636678236,0.9881343482600337,0.9928859032085455,0.992752794121789,0.9937921979920143,0.9937902903862736,True,True,True
switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff500__bafter0p0,51,uniform,500,exploration/results/tabular_mdp/two_step_trap_sampled/handoff/robustness/archives/switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff500__bafter0p0.npz,ce319bca0717394473c8c27a344a4cf7106b35e679b031b4f630502d7e9c3bd5,0.9880374779511027,0.9881212364237452,0.9926168316060243,0.9927342840182393,0.9937933041619079,0.9937823367768458,True,True,True
switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff500__bafter0p0,52,uniform,500,exploration/results/tabular_mdp/two_step_trap_sampled/handoff/robustness/archives/switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff500__bafter0p0.npz,0b8001587ccded7beda89de93e4cf953971c766b7f39761d1f599cfcb2f4c8cf,0.9881595227133013,0.9881297524084729,0.9927827573040078,0.9927470327546795,0.9937986429635763,0.9937883174104205,True,True,True
switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff500__bafter0p0,53,uniform,500,exploration/results/tabular_mdp/two_step_trap_sampled/handoff/robustness/archives/switch_sweep__uniform__n32__detached_conditional_sampled__b0p2__noise0p0__c0n0__handoff500__bafter0p0.npz,3f2cda0a454b2453f5dbe9d66d1bb970d72ad63db389cea93f190721508a5671,0.9880251092320131,0.988133426795443,0.9926023758831733,0.9927446483483499,0.9937906084933888,0.9937900018039898,True,True,True
