initialization,switch_time,continuation,update,metric,mean,ci_lower,ci_upper
uniform,1000,sampled,3310,q,0.9888018276966,0.9887678563507244,0.9888357990424755
uniform,1000,sampled,3320,q,0.9888586492695921,0.9888251504329714,0.9888921481062128
uniform,1000,sampled,3330,q,0.9889120838988034,0.9888783527039273,0.9889458150936794
uniform,1000,sampled,3340,q,0.9889625911829059,0.9889288220661973,0.9889963602996145
uniform,1000,sampled,3350,q,0.9890140190924673,0.988980038492249,0.9890479996926856
uniform,1000,sampled,3360,q,0.9890649904759209,0.9890308708252117,0.9890991101266301
uniform,1000,sampled,3370,q,0.9891174770528268,0.9890836745417214,0.9891512795639322
uniform,1000,sampled,3380,q,0.9891692567189619,0.9891358432064353,0.9892026702314886
uniform,1000,sampled,3390,q,0.9892195983745036,0.989186159369832,0.9892530373791751
uniform,1000,sampled,3400,q,0.9892676204614419,0.9892348706306713,0.9893003702922125
uniform,1000,sampled,3410,q,0.9893181449739754,0.9892854980610774,0.9893507918868735
uniform,1000,sampled,3420,q,0.9893671853290387,0.9893346705658362,0.9893997000922411
uniform,1000,sampled,3430,q,0.9894147614141235,0.989382461439681,0.9894470613885661
uniform,1000,sampled,3440,q,0.9894616037012642,0.9894298343225463,0.9894933730799822
uniform,1000,sampled,3450,q,0.9895074064975473,0.9894762022509913,0.9895386107441033
uniform,1000,sampled,3460,q,0.9895543354589503,0.98952289102473,0.9895857798931706
uniform,1000,sampled,3470,q,0.9895986923717907,0.9895673262343722,0.9896300585092092
uniform,1000,sampled,3480,q,0.9896460460722419,0.9896148397051944,0.9896772524392895
uniform,1000,sampled,3490,q,0.9896910717338288,0.9896599854506093,0.9897221580170482
uniform,1000,sampled,3500,q,0.9897351174383968,0.9897044048799463,0.9897658299968474
uniform,1000,sampled,3510,q,0.9897809324229178,0.9897503979150406,0.9898114669307949
uniform,1000,sampled,3520,q,0.9898244888175527,0.9897941617752587,0.9898548158598467
uniform,1000,sampled,3530,q,0.9898667180026602,0.9898365095668448,0.9898969264384757
uniform,1000,sampled,3540,q,0.9899094861337374,0.9898789225655141,0.9899400497019607
uniform,1000,sampled,3550,q,0.9899525642012142,0.9899224352103911,0.9899826931920374
uniform,1000,sampled,3560,q,0.9899938071222695,0.9899639460656424,0.9900236681788965
uniform,1000,sampled,3570,q,0.9900367288412525,0.9900074887932022,0.9900659688893028
uniform,1000,sampled,3580,q,0.9900792962688635,0.9900500878519459,0.990108504685781
uniform,1000,sampled,3590,q,0.990120323643156,0.990091600456822,0.9901490468294901
uniform,1000,sampled,3600,q,0.9901619165621862,0.9901328013212403,0.9901910318031322
uniform,1000,sampled,3610,q,0.9902032642329659,0.9901741804789341,0.9902323479869977
uniform,1000,sampled,3620,q,0.9902443130090631,0.9902152197447478,0.9902734062733785
uniform,1000,sampled,3630,q,0.9902858625528781,0.9902571208091799,0.9903146042965763
uniform,1000,sampled,3640,q,0.9903259306572433,0.9902972353004627,0.9903546260140239
uniform,1000,sampled,3650,q,0.9903680701199462,0.9903397798393972,0.9903963604004952
uniform,1000,sampled,3660,q,0.9904088238692981,0.9903807532819036,0.9904368944566926
uniform,1000,sampled,3670,q,0.9904458462476677,0.9904174571656559,0.9904742353296796
uniform,1000,sampled,3680,q,0.9904861644526028,0.990458209218703,0.9905141196865027
uniform,1000,sampled,3690,q,0.9905271257514111,0.9904992337605538,0.9905550177422684
uniform,1000,sampled,3700,q,0.9905651439606133,0.9905372243119482,0.9905930636092785
uniform,1000,sampled,3710,q,0.9906030881291121,0.9905750837280902,0.990631092530134
uniform,1000,sampled,3720,q,0.9906395282719384,0.9906114747688567,0.99066758177502
uniform,1000,sampled,3730,q,0.990676773863877,0.9906482610752266,0.9907052866525273
uniform,1000,sampled,3740,q,0.9907147432704061,0.9906864677072252,0.990743018833587
uniform,1000,sampled,3750,q,0.9907515944533523,0.9907235091268722,0.9907796797798323
uniform,1000,sampled,3760,q,0.990788454018572,0.990760117795168,0.9908167902419759
uniform,1000,sampled,3770,q,0.9908251438252784,0.9907969860745566,0.9908533015760003
uniform,1000,sampled,3780,q,0.9908627320796326,0.9908346550435773,0.9908908091156879
uniform,1000,sampled,3790,q,0.9908978409716763,0.9908699422862617,0.990925739657091
uniform,1000,sampled,3800,q,0.9909342402832405,0.9909064478264572,0.9909620327400238
uniform,1000,sampled,3810,q,0.9909697835025267,0.9909425153947107,0.9909970516103428
uniform,1000,sampled,3820,q,0.9910046973376835,0.9909775423944954,0.9910318522808715
uniform,1000,sampled,3830,q,0.9910384886925278,0.9910114712881611,0.9910655060968944
uniform,1000,sampled,3840,q,0.9910740120577468,0.991047215288709,0.9911008088267846
uniform,1000,sampled,3850,q,0.9911098508752346,0.9910831936042738,0.9911365081461955
uniform,1000,sampled,3860,q,0.9911430170907954,0.9911164420218193,0.9911695921597716
uniform,1000,sampled,3870,q,0.991176259832952,0.9911498011676793,0.9912027184982247
uniform,1000,sampled,3880,q,0.9912075076741553,0.991180625548652,0.9912343897996586
uniform,1000,sampled,3890,q,0.9912376148151206,0.9912104204136587,0.9912648092165826
uniform,1000,sampled,3900,q,0.9912708739328528,0.9912436033570751,0.9912981445086306
uniform,1000,sampled,3910,q,0.9913014667733716,0.9912740896043585,0.9913288439423847
uniform,1000,sampled,3920,q,0.9913359085742485,0.991308609295886,0.9913632078526109
uniform,1000,sampled,3930,q,0.9913682740786643,0.9913408766570388,0.9913956715002898
uniform,1000,sampled,3940,q,0.9914007335142676,0.9913735757275434,0.9914278913009918
uniform,1000,sampled,3950,q,0.9914329457188726,0.9914061498207742,0.991459741616971
uniform,1000,sampled,3960,q,0.9914636405256787,0.9914364525331879,0.9914908285181695
uniform,1000,sampled,3970,q,0.991494315232336,0.9914676488181107,0.9915209816465613
uniform,1000,sampled,3980,q,0.9915241242180608,0.9914975002946768,0.9915507481414448
uniform,1000,sampled,3990,q,0.9915555699933108,0.991529160034224,0.9915819799523977
uniform,1000,sampled,4000,q,0.9915876031407846,0.9915612815449818,0.9916139247365875
uniform,1000,sampled,1000,p_good,0.7492603825985106,0.7486834394582856,0.7498373257387355
uniform,1000,sampled,1010,p_good,0.7604282761603441,0.7598284565072069,0.7610280958134814
uniform,1000,sampled,1020,p_good,0.771150948801507,0.7705602276828882,0.7717416699201258
uniform,1000,sampled,1030,p_good,0.7812325927445172,0.780625967209207,0.7818392182798274
uniform,1000,sampled,1040,p_good,0.7911284047788366,0.790509747256547,0.7917470623011262
uniform,1000,sampled,1050,p_good,0.8004836449857645,0.7998779000327203,0.8010893899388087
uniform,1000,sampled,1060,p_good,0.8093887234952181,0.8087978259203464,0.8099796210700897
uniform,1000,sampled,1070,p_good,0.8178854965006481,0.817303396747226,0.8184675962540703
uniform,1000,sampled,1080,p_good,0.8258954454594221,0.8253057502417029,0.8264851406771412
uniform,1000,sampled,1090,p_good,0.8335052837921237,0.8329246263878455,0.834085941196402
uniform,1000,sampled,1100,p_good,0.8406537002432293,0.8400916967161904,0.8412157037702681
uniform,1000,sampled,1110,p_good,0.8475208245731295,0.8469851284927054,0.8480565206535536
uniform,1000,sampled,1120,p_good,0.853904049617409,0.8533863051128546,0.8544217941219633
uniform,1000,sampled,1130,p_good,0.8599922121729239,0.859497033844961,0.8604873905008867
uniform,1000,sampled,1140,p_good,0.8657280650536423,0.8652588949989792,0.8661972351083054
uniform,1000,sampled,1150,p_good,0.8711550088535409,0.8707081272677288,0.871601890439353
uniform,1000,sampled,1160,p_good,0.8762706292799568,0.8758433447804208,0.8766979137794928
uniform,1000,sampled,1170,p_good,0.8810749718379863,0.880665919869235,0.8814840238067376
uniform,1000,sampled,1180,p_good,0.8855971729304006,0.8851960200947998,0.8859983257660015
uniform,1000,sampled,1190,p_good,0.8898725420412156,0.8894854379319685,0.8902596461504626
uniform,1000,sampled,1200,p_good,0.8938902219258661,0.8935214096356323,0.8942590342160999
uniform,1000,sampled,1210,p_good,0.8976969912099265,0.8973494229030049,0.8980445595168481
uniform,1000,sampled,1220,p_good,0.9012953777272489,0.9009650348050546,0.9016257206494431
uniform,1000,sampled,1230,p_good,0.9046887353697496,0.9043734779203734,0.9050039928191258
uniform,1000,sampled,1240,p_good,0.9078998983634409,0.9075904206894844,0.9082093760373974
uniform,1000,sampled,1250,p_good,0.910935116692621,0.9106425332767666,0.9112277001084753
uniform,1000,sampled,1260,p_good,0.9138123045246986,0.9135341640030208,0.9140904450463765
uniform,1000,sampled,1270,p_good,0.9165333376648307,0.9162686615967933,0.9167980137328681
uniform,1000,sampled,1280,p_good,0.9191006767109399,0.9188526547947242,0.9193486986271555
uniform,1000,sampled,1290,p_good,0.9215537954900526,0.9213145006383685,0.9217930903417366
uniform,1000,sampled,1300,p_good,0.9238856171677758,0.9236519022844671,0.9241193320510845
uniform,1000,sampled,1310,p_good,0.9260974064432409,0.9258744012189241,0.9263204116675577
uniform,1000,sampled,1320,p_good,0.9281886918990133,0.9279762058045584,0.9284011779934682
uniform,1000,sampled,1330,p_good,0.930209061299298,0.9300043207358165,0.9304138018627796
uniform,1000,sampled,1340,p_good,0.9321063614382094,0.931908666608993,0.9323040562674257
uniform,1000,sampled,1350,p_good,0.9339207999777273,0.9337293885100026,0.9341122114454519
uniform,1000,sampled,1360,p_good,0.935660665389776,0.9354784763116645,0.9358428544678875
uniform,1000,sampled,1370,p_good,0.9373263187661915,0.9371515667524658,0.9375010707799173
uniform,1000,sampled,1380,p_good,0.9389039467791797,0.9387363153282182,0.9390715782301411
uniform,1000,sampled,1390,p_good,0.940420659789751,0.9402598583479366,0.9405814612315654
uniform,1000,sampled,1400,p_good,0.9418784628965515,0.9417234490954821,0.9420334766976209
uniform,1000,sampled,1410,p_good,0.9432625319227431,0.9431106002388638,0.9434144636066224
uniform,1000,sampled,1420,p_good,0.9445935080075301,0.9444462128939786,0.9447408031210816
uniform,1000,sampled,1430,p_good,0.9458720952058495,0.9457328390056283,0.9460113514060706
uniform,1000,sampled,1440,p_good,0.9470918126633332,0.9469581554156876,0.9472254699109788
uniform,1000,sampled,1450,p_good,0.9482564516524379,0.9481261158444538,0.9483867874604219
uniform,1000,sampled,1460,p_good,0.9493745844298809,0.9492467937545629,0.9495023751051989
uniform,1000,sampled,1470,p_good,0.9504556109030687,0.9503316216946224,0.9505796001115151
uniform,1000,sampled,1480,p_good,0.9514943071269956,0.9513739197832571,0.951614694470734
uniform,1000,sampled,1490,p_good,0.9524930614844096,0.9523783327824649,0.9526077901863543
uniform,1000,sampled,1500,p_good,0.9534568285038901,0.9533475782704408,0.9535660787373395
uniform,1000,sampled,1510,p_good,0.954387436412836,0.954282729097539,0.954492143728133
uniform,1000,sampled,1520,p_good,0.9552823080196139,0.9551814934676698,0.955383122571558
uniform,1000,sampled,1530,p_good,0.9561437435581683,0.9560465537342775,0.9562409333820592
uniform,1000,sampled,1540,p_good,0.9569756518678179,0.9568814503808927,0.957069853354743
uniform,1000,sampled,1550,p_good,0.9577768036463544,0.9576846182015195,0.9578689890911893
uniform,1000,sampled,1560,p_good,0.9585499707603431,0.9584606786624124,0.9586392628582738
uniform,1000,sampled,1570,p_good,0.9592958339303377,0.9592096142507974,0.9593820536098779
uniform,1000,sampled,1580,p_good,0.9600212203715178,0.9599364309617785,0.9601060097812572
uniform,1000,sampled,1590,p_good,0.9607240414486806,0.9606401995033748,0.9608078833939865
uniform,1000,sampled,1600,p_good,0.9614072133639769,0.9613259580848377,0.9614884686431162
uniform,1000,sampled,1610,p_good,0.9620582027254895,0.9619793922190336,0.9621370132319453
uniform,1000,sampled,1620,p_good,0.9626973819600341,0.9626223884141449,0.9627723755059232
uniform,1000,sampled,1630,p_good,0.9633144695629943,0.9632412728439268,0.9633876662820617
uniform,1000,sampled,1640,p_good,0.963905432435753,0.9638331708024706,0.9639776940690354
uniform,1000,sampled,1650,p_good,0.9644841165902457,0.9644136486363869,0.9645545845441045
uniform,1000,sampled,1660,p_good,0.9650406526207886,0.9649720317328037,0.9651092735087736
uniform,1000,sampled,1670,p_good,0.9655811584734589,0.9655144619011642,0.9656478550457537
uniform,1000,sampled,1680,p_good,0.9661096025439911,0.9660435418750071,0.9661756632129752
uniform,1000,sampled,1690,p_good,0.9666267783344163,0.9665623683263893,0.9666911883424434
uniform,1000,sampled,1700,p_good,0.9671242970966694,0.9670612366803244,0.9671873575130143
uniform,1000,sampled,1710,p_good,0.9676024674569303,0.9675405142438995,0.9676644206699612
uniform,1000,sampled,1720,p_good,0.9680739869837915,0.9680144198696017,0.9681335540979814
uniform,1000,sampled,1730,p_good,0.9685346067341998,0.9684764734366623,0.9685927400317372
uniform,1000,sampled,1740,p_good,0.9689807598949919,0.9689240988531966,0.9690374209367871
uniform,1000,sampled,1750,p_good,0.969415827590916,0.9693600494599576,0.9694716057218745
uniform,1000,sampled,1760,p_good,0.9698392303440047,0.9697843900528025,0.9698940706352068
uniform,1000,sampled,1770,p_good,0.9702514694941801,0.9701975146521351,0.970305424336225
uniform,1000,sampled,1780,p_good,0.9706563384169706,0.9706034335564754,0.9707092432774659
uniform,1000,sampled,1790,p_good,0.9710452803043417,0.9709936228476618,0.9710969377610216
uniform,1000,sampled,1800,p_good,0.9714260486365797,0.971375684904208,0.9714764123689513
uniform,1000,sampled,1810,p_good,0.9717961340130968,0.9717464083134173,0.9718458597127764
uniform,1000,sampled,1820,p_good,0.9721581046871093,0.972109315723244,0.9722068936509746
uniform,1000,sampled,1830,p_good,0.9725106245861759,0.9724625879111688,0.972558661261183
uniform,1000,sampled,1840,p_good,0.9728536123309555,0.9728067552129195,0.9729004694489914
uniform,1000,sampled,1850,p_good,0.9731889379226775,0.9731431738563194,0.9732347019890355
uniform,1000,sampled,1860,p_good,0.9735158097543194,0.9734709512535303,0.9735606682551085
uniform,1000,sampled,1870,p_good,0.973838220718674,0.973793661975556,0.973882779461792
uniform,1000,sampled,1880,p_good,0.9741525284594927,0.9741081012481764,0.9741969556708091
uniform,1000,sampled,1890,p_good,0.9744581449963952,0.9744149899785142,0.9745013000142762
uniform,1000,sampled,1900,p_good,0.9747561196406334,0.9747141159880618,0.9747981232932049
uniform,1000,sampled,1910,p_good,0.9750482225838654,0.9750068446393251,0.9750896005284057
uniform,1000,sampled,1920,p_good,0.9753358513097357,0.97529543645281,0.9753762661666613
uniform,1000,sampled,1930,p_good,0.9756171646914029,0.975577225779781,0.9756571036030248
uniform,1000,sampled,1940,p_good,0.9758943288070293,0.975855183152909,0.9759334744611496
uniform,1000,sampled,1950,p_good,0.9761605176277572,0.9761224376264125,0.976198597629102
uniform,1000,sampled,1960,p_good,0.9764235605889847,0.9763862845965844,0.976460836581385
uniform,1000,sampled,1970,p_good,0.976683803358809,0.976646607975068,0.97672099874255
uniform,1000,sampled,1980,p_good,0.9769354121370618,0.9768991580984513,0.9769716661756723
uniform,1000,sampled,1990,p_good,0.9771823978961685,0.9771464841505647,0.9772183116417722
uniform,1000,sampled,2000,p_good,0.977425485456996,0.9773901722956911,0.9774607986183009
uniform,1000,sampled,2010,p_good,0.9776630769519552,0.9776282865367988,0.9776978673671116
uniform,1000,sampled,2020,p_good,0.9778948486886844,0.9778610365564668,0.9779286608209019
uniform,1000,sampled,2030,p_good,0.9781232840829681,0.9780901235838385,0.9781564445820977
uniform,1000,sampled,2040,p_good,0.9783484773119875,0.9783159134385245,0.9783810411854504
uniform,1000,sampled,2050,p_good,0.978565553536632,0.9785331614308702,0.9785979456423938
uniform,1000,sampled,2060,p_good,0.9787795840127983,0.9787480589381887,0.9788111090874079
uniform,1000,sampled,2070,p_good,0.9789889841631569,0.9789579391186581,0.9790200292076557
uniform,1000,sampled,2080,p_good,0.9791967394152692,0.9791661595762358,0.9792273192543026
uniform,1000,sampled,2090,p_good,0.9793988301641383,0.9793687890917302,0.9794288712365464
uniform,1000,sampled,2100,p_good,0.9795966219159489,0.9795669060956252,0.9796263377362725
uniform,1000,sampled,2110,p_good,0.9797924271087947,0.9797632423753359,0.9798216118422535
uniform,1000,sampled,2120,p_good,0.9799838413697044,0.9799550570040019,0.9800126257354069
uniform,1000,sampled,2130,p_good,0.9801714127641543,0.9801431695314949,0.9801996559968137
uniform,1000,sampled,2140,p_good,0.9803568594156147,0.9803293777168263,0.9803843411144031
uniform,1000,sampled,2150,p_good,0.980538633608083,0.9805116192530637,0.9805656479631023
uniform,1000,sampled,2160,p_good,0.9807173549167519,0.9806906496078521,0.9807440602256517
uniform,1000,sampled,2170,p_good,0.9808908467488899,0.9808640942563069,0.9809175992414729
uniform,1000,sampled,2180,p_good,0.9810603302976368,0.9810337667192944,0.9810868938759792
uniform,1000,sampled,2190,p_good,0.9812274913248354,0.9812014318855989,0.981253550764072
uniform,1000,sampled,2200,p_good,0.9813932041726465,0.9813670656900613,0.9814193426552318
uniform,1000,sampled,2210,p_good,0.9815574226189139,0.9815313725428687,0.981583472694959
uniform,1000,sampled,2220,p_good,0.9817173739855493,0.9816915484935566,0.981743199477542
uniform,1000,sampled,2230,p_good,0.9818750958683493,0.9818498004321312,0.9819003913045674
uniform,1000,sampled,2240,p_good,0.9820315905968882,0.9820067287527641,0.9820564524410123
uniform,1000,sampled,2250,p_good,0.9821844170927073,0.9821597397823438,0.9822090944030708
uniform,1000,sampled,2260,p_good,0.9823344348506818,0.9823099912331784,0.9823588784681853
uniform,1000,sampled,2270,p_good,0.982482287850511,0.9824582802147702,0.9825062954862517
uniform,1000,sampled,2280,p_good,0.9826281101451204,0.982604278982505,0.9826519413077358
uniform,1000,sampled,2290,p_good,0.9827693478714248,0.9827456940311454,0.9827930017117041
uniform,1000,sampled,2300,p_good,0.9829089619424346,0.9828855744815113,0.9829323494033579
uniform,1000,sampled,2310,p_good,0.983046575836458,0.9830237365242545,0.9830694151486616
uniform,1000,sampled,2320,p_good,0.9831815357265767,0.9831587726114626,0.9832042988416909
uniform,1000,sampled,2330,p_good,0.98331482581852,0.9832923170848781,0.983337334552162
uniform,1000,sampled,2340,p_good,0.9834460307965478,0.9834237058855841,0.9834683557075115
uniform,1000,sampled,2350,p_good,0.983575816186779,0.9835538939620541,0.983597738411504
uniform,1000,sampled,2360,p_good,0.9837048833996701,0.9836832771711316,0.9837264896282086
uniform,1000,sampled,2370,p_good,0.9838314651135672,0.9838101429999929,0.9838527872271415
uniform,1000,sampled,2380,p_good,0.9839543740001361,0.9839335410993628,0.9839752069009093
uniform,1000,sampled,2390,p_good,0.9840780285745651,0.9840575861480018,0.9840984710011283
uniform,1000,sampled,2400,p_good,0.9842002015962543,0.9841798284451381,0.9842205747473706
uniform,1000,sampled,2410,p_good,0.9843190525649458,0.984298778239628,0.9843393268902636
uniform,1000,sampled,2420,p_good,0.9844343705496886,0.9844144508417987,0.9844542902575786
uniform,1000,sampled,2430,p_good,0.9845496809093807,0.9845298770512587,0.9845694847675026
uniform,1000,sampled,2440,p_good,0.9846637820599601,0.9846441956208803,0.9846833684990398
uniform,1000,sampled,2450,p_good,0.9847762183222616,0.9847570069656743,0.9847954296788489
uniform,1000,sampled,2460,p_good,0.9848860663634249,0.9848669818622825,0.9849051508645673
uniform,1000,sampled,2470,p_good,0.9849949965066577,0.9849760464507267,0.9850139465625887
uniform,1000,sampled,2480,p_good,0.9851018243299517,0.9850831472346286,0.9851205014252749
uniform,1000,sampled,2490,p_good,0.9852075412430237,0.9851894236487578,0.9852256588372895
uniform,1000,sampled,2500,p_good,0.985311406827321,0.9852935799590725,0.9853292336955695
uniform,1000,sampled,2510,p_good,0.985413422361212,0.9853958826810408,0.9854309620413831
uniform,1000,sampled,2520,p_good,0.9855143761873295,0.9854970832424099,0.9855316691322491
uniform,1000,sampled,2530,p_good,0.9856157129366881,0.9855987098186157,0.9856327160547605
uniform,1000,sampled,2540,p_good,0.9857141987788648,0.9856973410429963,0.9857310565147333
uniform,1000,sampled,2550,p_good,0.9858107176781435,0.9857940355103497,0.9858273998459374
uniform,1000,sampled,2560,p_good,0.9859062771899997,0.9858897843835868,0.9859227699964126
uniform,1000,sampled,2570,p_good,0.9860015286188704,0.9859850861471389,0.9860179710906019
uniform,1000,sampled,2580,p_good,0.9860955121014204,0.9860793247277575,0.9861116994750834
uniform,1000,sampled,2590,p_good,0.986186838872287,0.9861707947820788,0.9862028829624951
uniform,1000,sampled,2600,p_good,0.9862770966239539,0.9862612386720255,0.9862929545758823
uniform,1000,sampled,2610,p_good,0.9863669431831517,0.9863511246917556,0.9863827616745477
uniform,1000,sampled,2620,p_good,0.986455375505424,0.9864397139771323,0.9864710370337156
uniform,1000,sampled,2630,p_good,0.9865421619691307,0.9865265921225674,0.986557731815694
uniform,1000,sampled,2640,p_good,0.9866290538553467,0.9866136644260046,0.9866444432846888
uniform,1000,sampled,2650,p_good,0.9867145057378508,0.9866993970191277,0.9867296144565739
uniform,1000,sampled,2660,p_good,0.9867992416092157,0.9867844253589049,0.9868140578595266
uniform,1000,sampled,2670,p_good,0.9868832943926538,0.9868686329616059,0.9868979558237017
uniform,1000,sampled,2680,p_good,0.9869657881709157,0.9869512949613788,0.9869802813804527
uniform,1000,sampled,2690,p_good,0.9870473088047947,0.9870327676527788,0.9870618499568107
uniform,1000,sampled,2700,p_good,0.9871272433257875,0.9871128666292563,0.9871416200223186
uniform,1000,sampled,2710,p_good,0.9872082245125655,0.9871938764378896,0.9872225725872414
uniform,1000,sampled,2720,p_good,0.9872867483165139,0.9872726628688733,0.9873008337641545
uniform,1000,sampled,2730,p_good,0.9873639465366998,0.9873499834328275,0.987377909640572
uniform,1000,sampled,2740,p_good,0.9874412020781552,0.9874273908755357,0.9874550132807748
uniform,1000,sampled,2750,p_good,0.9875163571056652,0.9875027476441494,0.9875299665671811
uniform,1000,sampled,2760,p_good,0.9875920076985227,0.9875783828945683,0.9876056325024771
uniform,1000,sampled,2770,p_good,0.987664747877121,0.9876511977607312,0.9876782979935108
uniform,1000,sampled,2780,p_good,0.9877374113589528,0.9877239537778261,0.9877508689400795
uniform,1000,sampled,2790,p_good,0.9878098540969386,0.9877965830782527,0.9878231251156244
uniform,1000,sampled,2800,p_good,0.9878810514354494,0.9878679295832938,0.9878941732876049
uniform,1000,sampled,2810,p_good,0.9879517388148454,0.9879386980341831,0.9879647795955078
uniform,1000,sampled,2820,p_good,0.9880205017888923,0.9880075327380773,0.9880334708397074
uniform,1000,sampled,2830,p_good,0.988087714001799,0.9880747357357492,0.9881006922678487
uniform,1000,sampled,2840,p_good,0.9881555106060955,0.9881426983859034,0.9881683228262876
uniform,1000,sampled,2850,p_good,0.9882227633516117,0.9882097917843136,0.9882357349189099
uniform,1000,sampled,2860,p_good,0.9882898144593308,0.9882769772862875,0.9883026516323742
uniform,1000,sampled,2870,p_good,0.9883563009137177,0.9883435492946635,0.988369052532772
uniform,1000,sampled,2880,p_good,0.9884210410150502,0.9884085112793964,0.988433570750704
uniform,1000,sampled,2890,p_good,0.9884856607431034,0.9884730943232716,0.9884982271629352
uniform,1000,sampled,2900,p_good,0.9885493532653307,0.988536958206435,0.9885617483242264
uniform,1000,sampled,2910,p_good,0.9886124395841683,0.988600210088562,0.9886246690797746
uniform,1000,sampled,2920,p_good,0.9886740711245244,0.9886619152946111,0.9886862269544378
uniform,1000,sampled,2930,p_good,0.9887361107824718,0.9887241276273054,0.9887480939376382
uniform,1000,sampled,2940,p_good,0.9887974322684214,0.9887856489579367,0.9888092155789061
uniform,1000,sampled,2950,p_good,0.9888578394706324,0.9888462852779045,0.9888693936633604
uniform,1000,sampled,2960,p_good,0.9889180396624876,0.9889065897999674,0.9889294895250078
uniform,1000,sampled,2970,p_good,0.9889766449178662,0.9889652551493364,0.988988034686396
uniform,1000,sampled,2980,p_good,0.9890350128655,0.9890237509453025,0.9890462747856975
uniform,1000,sampled,2990,p_good,0.9890925347818751,0.9890812952996463,0.9891037742641039
uniform,1000,sampled,3000,p_good,0.9891501487639822,0.9891390109990811,0.9891612865288834
uniform,1000,sampled,3010,p_good,0.9892072519623482,0.9891961961197346,0.9892183078049617
uniform,1000,sampled,3020,p_good,0.9892633483022276,0.9892523073470804,0.9892743892573749
uniform,1000,sampled,3030,p_good,0.9893187918218865,0.9893079115290425,0.9893296721147306
uniform,1000,sampled,3040,p_good,0.9893741619941935,0.9893632514092889,0.989385072579098
uniform,1000,sampled,3050,p_good,0.9894280717976391,0.989417250098923,0.9894388934963553
uniform,1000,sampled,3060,p_good,0.9894822669725091,0.9894714298558154,0.9894931040892028
uniform,1000,sampled,3070,p_good,0.9895350841881887,0.9895243258814831,0.9895458424948943
uniform,1000,sampled,3080,p_good,0.9895875632783325,0.9895767635740683,0.9895983629825967
uniform,1000,sampled,3090,p_good,0.9896404099789852,0.9896296798577292,0.9896511401002411
uniform,1000,sampled,3100,p_good,0.9896922262740121,0.9896815605283941,0.9897028920196301
uniform,1000,sampled,3110,p_good,0.9897440595064587,0.9897334744602313,0.9897546445526861
uniform,1000,sampled,3120,p_good,0.9897948104784143,0.9897843047035896,0.9898053162532391
uniform,1000,sampled,3130,p_good,0.9898449294352979,0.9898344962236211,0.9898553626469747
uniform,1000,sampled,3140,p_good,0.9898948263116216,0.9898844298500067,0.9899052227732366
uniform,1000,sampled,3150,p_good,0.9899438155284873,0.9899334495897744,0.9899541814672003
uniform,1000,sampled,3160,p_good,0.9899931256589273,0.9899828800610557,0.9900033712567988
uniform,1000,sampled,3170,p_good,0.990041909892931,0.9900317043979886,0.9900521153878733
uniform,1000,sampled,3180,p_good,0.9900899926576766,0.9900798843275441,0.9901001009878091
uniform,1000,sampled,3190,p_good,0.9901372640700526,0.9901272298678514,0.9901472982722539
uniform,1000,sampled,3200,p_good,0.9901847695984464,0.990174781594724,0.9901947576021687
uniform,1000,sampled,3210,p_good,0.9902311470740531,0.9902212405551568,0.9902410535929494
uniform,1000,sampled,3220,p_good,0.99027705655811,0.9902672862812801,0.99028682683494
uniform,1000,sampled,3230,p_good,0.9903227473657695,0.9903130599102892,0.9903324348212499
uniform,1000,sampled,3240,p_good,0.9903675390632372,0.9903578046252547,0.9903772735012196
uniform,1000,sampled,3250,p_good,0.990411770480527,0.9904021242258289,0.9904214167352251
uniform,1000,sampled,3260,p_good,0.9904563669644872,0.9904469179805757,0.9904658159483988
uniform,1000,sampled,3270,p_good,0.9904996893279022,0.9904904491840425,0.990508929471762
uniform,1000,sampled,3280,p_good,0.9905433082807802,0.9905341327323867,0.9905524838291737
uniform,1000,sampled,3290,p_good,0.9905868868317458,0.9905777487381291,0.9905960249253625
uniform,1000,sampled,3300,p_good,0.9906299829162325,0.9906208770360535,0.9906390887964115
uniform,1000,sampled,3310,p_good,0.9906721978584991,0.9906631553938702,0.9906812403231281
uniform,1000,sampled,3320,p_good,0.9907145223902409,0.9907054640531048,0.9907235807273771
uniform,1000,sampled,3330,p_good,0.9907561088558344,0.9907470896254813,0.9907651280861876
uniform,1000,sampled,3340,p_good,0.9907983118403852,0.9907894240232277,0.9908071996575428
uniform,1000,sampled,3350,p_good,0.9908394167193865,0.9908305848171595,0.9908482486216135
uniform,1000,sampled,3360,p_good,0.990880377759693,0.9908716227465945,0.9908891327727914
uniform,1000,sampled,3370,p_good,0.9909206867069456,0.9909120049384584,0.9909293684754327
uniform,1000,sampled,3380,p_good,0.9909612102817791,0.9909525671730882,0.99096985339047
uniform,1000,sampled,3390,p_good,0.9910009904232789,0.990992417597431,0.9910095632491269
uniform,1000,sampled,3400,p_good,0.9910399405883442,0.9910314503921029,0.9910484307845855
uniform,1000,sampled,3410,p_good,0.9910788578710117,0.9910704077286654,0.991087308013358
uniform,1000,sampled,3420,p_good,0.9911168806583227,0.9911084882669475,0.9911252730496979
uniform,1000,sampled,3430,p_good,0.9911556706046383,0.9911473586785459,0.9911639825307307
uniform,1000,sampled,3440,p_good,0.9911941178824506,0.9911857116509831,0.9912025241139181
