environment,method,seed,update,environment_steps,deterministic_return,stochastic_return,episode_length,entropy,mean_min_probability,global_min_probability,barrier_value,beta,barrier_active
Acrobot-v1,gpomdp_entropy_fixed,202,0,0,-500.0,-500.0,500.0,1.0826302766799927,0.25446629524230957,0.21647129952907562,-1.1152971982955933,0.0,False
Acrobot-v1,gpomdp_entropy_fixed,202,5,5120,-500.0,-500.0,500.0,1.0845693349838257,0.2593829035758972,0.22883455455303192,-1.1132113933563232,0.0,False
Acrobot-v1,gpomdp_entropy_fixed,202,10,10240,-500.0,-500.0,500.0,1.0849727392196655,0.2606692612171173,0.22889569401741028,-1.1127710342407227,0.0,False
Acrobot-v1,gpomdp_entropy_fixed,202,15,15360,-500.0,-500.0,500.0,1.083992600440979,0.2592841386795044,0.21388573944568634,-1.1137821674346924,0.0,False
Acrobot-v1,gpomdp_entropy_fixed,202,20,20480,-500.0,-500.0,500.0,1.0867847204208374,0.2653951346874237,0.23808540403842926,-1.1108635663986206,0.0,False
Acrobot-v1,gpomdp_entropy_fixed,202,25,25600,-500.0,-500.0,500.0,1.087909460067749,0.2695551812648773,0.24480751156806946,-1.1096383333206177,0.0,False
Acrobot-v1,gpomdp_entropy_fixed,202,30,30720,-500.0,-500.0,500.0,1.086180329322815,0.2667664885520935,0.22179143130779266,-1.111391544342041,0.0,False
Acrobot-v1,gpomdp_entropy_fixed,202,35,35840,-500.0,-500.0,500.0,1.0882558822631836,0.27145811915397644,0.22217729687690735,-1.1092544794082642,0.0,False
Acrobot-v1,gpomdp_entropy_fixed,202,40,40960,-500.0,-500.0,500.0,1.0878653526306152,0.2723656892776489,0.21332858502864838,-1.109604001045227,0.0,False
Acrobot-v1,gpomdp_entropy_fixed,202,45,46080,-500.0,-500.0,500.0,1.0889594554901123,0.27489107847213745,0.21928027272224426,-1.1084944009780884,0.0,False
Acrobot-v1,gpomdp_entropy_fixed,202,50,51200,-500.0,-500.0,500.0,1.0899124145507812,0.2773941159248352,0.2312709242105484,-1.1075125932693481,0.0,False
