beta,applied_fisher_gradient_norm,applied_fisher_to_reward_ratio,effective_fisher_beta,elapsed_seconds,fisher_components_90,fisher_effective_rank,fisher_full_condition_number,fisher_gradient_clip_ratio,fisher_gradient_clip_scale,fisher_gradient_was_clipped,fisher_log10_full_condition_number,fisher_log10_positive_condition_number,fisher_logdet_margin,fisher_loss,fisher_maximum_eigenvalue,fisher_minimum_eigenvalue,fisher_numerical_rank,fisher_parameter_count,fisher_positive_condition_number,fisher_rank,fisher_surrogate,fisher_trace,fisher_trajectory_count,mean_batch_return,mean_episode_length,nominal_fisher_beta,nominal_fisher_gradient_norm,return_std,reward_fisher_gradient_cosine,reward_gradient_norm,reward_loss,reward_trajectory_count,separate_fisher_batch,total_gradient_norm,total_loss,update
5e-06,0.27209019660949707,0.005394031656583947,5e-06,2.3987576549407095,2,2.4198959968019365,69402541184.10016,0.2,1.0,False,10.841375372501357,10.841375372501357,-107.59024074981977,0.009057075305944325,278.37436760152326,4.011011165471527e-09,16,16,69402541184.10016,16,-1811.415061188865,438.1510614032989,256,70.56112046283897,69.0625,5e-06,0.27209019660949707,31.815033269317116,-8.618463471066207e-05,50.44282531738281,20.116424560546875,32,True,50.44353103637695,20.125481635852818,139
5e-06,0.08584901690483093,0.0028323328339633193,5e-06,2.23285725095775,2,2.4238371885125782,65693447870.44589,0.2,1.0,False,10.817522056080174,10.817522056080174,-108.46035804474386,0.0076980608613627065,260.43906865820554,3.964460339664584e-09,16,16,65693447870.44589,16,-1539.612172272541,402.2632153217724,256,83.3665618268575,56.625,5e-06,0.08584901690483093,6.034016665021792,0.07314831018447876,30.31035614013672,-7.131824493408203,32,True,30.316753387451172,-7.1241264325468405,140
5e-06,0.23429353535175323,0.002919488157618288,5e-06,2.3769456220325083,2,2.394423087959596,66546301561.30863,0.2,1.0,False,10.823123923730323,10.823123923730323,-106.88066991319116,0.009287728519038129,270.48423217537623,4.0646020263978315e-09,16,16,66546301561.30863,16,-1857.5457038076256,416.2186681973584,256,74.37448508030917,65.3125,5e-06,0.23429353535175323,27.186008289002192,0.16755801439285278,80.25157928466797,17.200698852539062,32,True,80.29117584228516,17.2099865810581,141
5e-06,0.07807525992393494,0.0013185551371565384,5e-06,2.856365402927622,2,2.224171773492589,76364535288.9064,0.2,1.0,False,10.882891713232054,10.882891713232054,-106.14055413587832,0.008528376768796494,359.8271172793902,4.711966306323649e-09,16,16,76364535288.9064,16,-1705.6753537592986,512.2922973164503,256,73.00279051674892,61.3125,5e-06,0.07807525992393494,33.08871243442907,0.09255161136388779,59.212738037109375,21.9171142578125,32,True,59.22001266479492,21.925642634581298,142
5e-06,0.07890686392784119,0.0006603579385421887,5e-06,2.5842238418990746,2,2.402650455592388,60165532110.70504,0.2,1.0,False,10.779347762003356,10.779347762003356,-105.03348656522364,0.007879795864505495,317.09374723460337,5.270355569217745e-09,16,16,60165532110.70504,16,-1575.9591729010988,486.5003086787931,256,68.89553354460193,64.59375,5e-06,0.07890686392784119,36.79852454091361,0.2152642160654068,119.49105072021484,48.40837097167969,32,True,119.508056640625,48.41625076754419,143
5e-06,0.08664198964834213,0.0008144907660465529,5e-06,2.493038224056363,2,2.1917818351786247,85270829705.8457,0.2,1.0,False,10.930800488794457,10.930800488794457,-104.44524115514469,0.006383361948734618,404.3760051804052,4.74225484348352e-09,16,16,85270829705.8457,16,-1276.6723897469235,562.1668468752453,256,77.41283411153333,56.46875,5e-06,0.08664198964834213,27.33013171857801,0.08462692052125931,106.37565612792969,-46.33912658691406,32,True,106.38302612304688,-46.33274322496533,144
5e-06,0.21442171931266785,0.0022052576660343106,5e-06,2.9447809900157154,2,2.2714409339867974,60739848232.4074,0.2,1.0,False,10.783473702433904,10.783473702433904,-104.12799739668462,0.007586252125963752,349.81337140228686,5.759207202227514e-09,16,16,60739848232.4074,16,-1517.2504251927503,508.5616965931888,256,76.95178640266423,58.03125,5e-06,0.21442171931266785,26.863827504144727,0.24818232655525208,97.23204803466797,32.65074157714844,32,True,97.28548431396484,32.6583278292744,145
5e-06,0.06280684471130371,0.0005403466311608676,5e-06,2.5292547850403935,2,2.2241331580746335,64193415570.42393,0.2,1.0,False,10.807490484017725,10.807490484017725,-102.24586555753388,0.008422143503914252,372.82960124971413,5.807910327511679e-09,16,16,64193415570.42393,16,-1684.4287007828505,516.83412125484,256,79.7902368463273,59.375,5e-06,0.06280684471130371,19.924814917350552,0.09796573966741562,116.23435974121094,12.97360610961914,32,True,116.24053192138672,12.982028253123055,146
5e-06,0.132975772023201,0.009585717169886009,5e-06,2.907750491052866,2,2.2819830242097026,57872562799.49814,0.2,1.0,False,10.762472714868055,10.762472714868055,-101.58550127696995,0.006353618039038143,412.3951767898867,7.125918688250366e-09,16,16,57872562799.49814,16,-1270.7236078076285,597.8957462703052,256,84.2872507298263,55.125,5e-06,0.132975772023201,5.018171816185505,0.15105442702770233,13.872282028198242,-5.275882720947266,32,True,13.892990112304688,-5.269529102908227,147
5e-06,0.1438801884651184,0.0005044585434233688,5e-06,2.407198418979533,2,2.150706610878399,58683218497.18932,0.2,1.0,False,10.768513924824244,10.768513924824244,-99.59395336155654,0.00647290955231325,431.9729072908883,7.361097744009695e-09,16,16,58683218497.18932,16,-1294.5819104626498,578.708587509356,256,78.01943551514651,55.125,5e-06,0.1438801884651184,27.344131982689927,-0.5338581800460815,285.2170715332031,-15.77203369140625,32,True,285.1402893066406,-15.765560781853937,148
5e-06,0.04736018553376198,0.000983367790410674,5e-06,2.3392656079959124,2,2.3738102040948386,37568387754.32763,0.2,1.0,False,10.574822557735116,10.574822557735116,-99.11073234835942,0.007017620056681418,365.9166081038536,9.740013611888428e-09,16,16,37568387754.32763,16,-1403.5240113362834,554.6063664999149,256,81.2067901532143,52.125,5e-06,0.04736018553376198,20.058544608101133,-0.1580071747303009,48.16121292114258,20.723804473876953,32,True,48.153751373291016,20.730822093933636,149
5e-06,0.024588312953710556,0.0012465887940349319,5e-06,2.7528166519477963,2,1.9872246247554803,62739249716.289375,0.2,1.0,False,10.797539320768744,10.797539320768744,-98.96020327039855,0.0076265542570630425,543.087907398313,8.656270354749042e-09,16,16,62739249716.289375,16,-1525.3108514126084,695.5700565145391,256,83.49386366720339,56.65625,5e-06,0.024588312953710556,4.652636742667206,-0.00029431068105623126,19.724477767944336,0.46509885787963867,32,True,19.724483489990234,0.4727254121367017,150
5e-06,0.06487219780683517,0.00137690899733085,5e-06,2.158513339003548,2,2.3088131735802526,44943868122.42546,0.2,1.0,False,10.65267044752084,10.65267044752084,-97.87567764653363,0.007018905751915423,363.39908335713574,8.085620987656199e-09,16,16,44943868122.42546,16,-1403.7811503830844,519.7389553842276,256,79.99611395537227,59.03125,5e-06,0.06487219780683517,19.552520079985243,-0.3596489727497101,47.1143684387207,14.374992370605469,32,True,47.09107208251953,14.382011276357384,151
5e-06,0.08852561563253403,0.0037511487094911916,5e-06,2.5746784020448104,2,2.144744190779077,42208101869.02012,0.2,1.0,False,10.625395822034863,10.625395822034863,-97.22550039050138,0.005236439431833311,419.97240761890873,9.950042504213152e-09,16,16,42208101869.02012,16,-1047.2878863666622,561.8212630512901,256,85.67666701968201,48.625,5e-06,0.08852561563253403,5.093171556434592,0.04790693521499634,23.59960174560547,-9.631141662597656,32,True,23.6040096282959,-9.625905223165823,152
5e-06,0.14432011544704437,0.0028143909025557016,5e-06,2.251332934014499,2,2.2044097873738435,40989477490.83881,0.2,1.0,False,10.612672382227412,10.612672382227412,-97.51905909513023,0.008229431051198647,413.6816787266432,1.009238721862462e-08,16,16,40989477490.83881,16,-1645.886210239729,574.4233975103091,256,76.99039868609471,56.34375,5e-06,0.14432011544704437,27.696196857975757,-0.34494560956954956,51.27934265136719,0.12116241455078125,32,True,51.229740142822266,0.1293918456019799,153
5e-06,0.11310510337352753,0.009833633737009432,5e-06,2.6739980509737507,2,2.247936763144645,35170848609.467804,0.2,1.0,False,10.546182847189929,10.546182847189929,-95.69726502516318,0.006993716731735697,450.7105732177025,1.2814890485649916e-08,16,16,35170848609.467804,16,-1398.7433463471393,633.6592482180502,256,84.10357294713073,52.65625,5e-06,0.11310510337352753,4.349225110013358,-0.255648672580719,11.501862525939941,-2.6697521209716797,32,True,11.473467826843262,-2.662758404239944,154
5e-06,0.08667445182800293,0.005586519464327008,5e-06,2.0003263560356572,2,2.210564051740447,30891733281.670895,0.2,1.0,False,10.489842276496562,10.489842276496562,-97.33422954410275,0.005785876479500181,372.73950568610786,1.2065995206143605e-08,16,16,30891733281.670895,16,-1157.175295900036,514.8113830585287,256,85.98615146515257,47.71875,5e-06,0.08667445182800293,3.8626878238803815,0.3612514138221741,15.514928817749023,4.044033050537109,32,True,15.5464506149292,4.049818927016609,155
5e-06,0.18764537572860718,0.00314217906247908,5e-06,2.130498216021806,2,2.1774830611274285,44152037605.5896,0.2,1.0,False,10.644950750958754,10.644950750958754,-95.73703223901867,0.010001171083877405,444.91339577633505,1.0076848542093322e-08,16,16,44152037605.5896,16,-2000.234216775481,601.6753142575354,256,79.91962388138381,55.96875,5e-06,0.18764537572860718,20.623823399479292,0.013093453831970692,59.718231201171875,-25.900100708007812,32,True,59.72098922729492,-25.890099536923934,156
5e-06,0.04586326703429222,0.00018331049455122734,5e-06,2.0386991690611467,2,2.0248944139259657,38139171124.42918,0.2,1.0,False,10.581371250325136,10.581371250325136,-94.87921496640392,0.008328478018698493,477.1699592798566,1.2511282893985503e-08,16,16,38139171124.42918,16,-1665.6956037396985,612.3459098262772,256,76.43508264629385,56.59375,5e-06,0.04586326703429222,27.88075141855186,0.23336178064346313,250.19444274902344,-43.539039611816406,32,True,250.2051544189453,-43.53071113379771,157
5e-06,0.0909259170293808,0.0022365735862511014,5e-06,1.9436142629710957,2,2.1435387421543712,35823943543.43473,0.2,1.0,False,10.55417339181127,10.55417339181127,-95.92679178365363,0.007589422533387404,373.1005950727239,1.0414838741032465e-08,16,16,35823943543.43473,16,-1517.8845066774807,497.1868166148088,256,82.72261548851797,56.5,5e-06,0.0909259170293808,5.085500181290323,0.016894815489649773,40.65411376953125,2.688654899597168,32,True,40.6557502746582,2.696244322130555,158
5e-06,0.025395656004548073,0.002338676579595945,5e-06,1.9193145739845932,2,2.044988001344778,39176454015.12539,0.2,1.0,False,10.593025124069205,10.593025124069205,-93.9702788035656,0.008889245794440897,482.2901539591699,1.2310714843486488e-08,16,16,39176454015.12539,16,-1777.8491588881793,621.624334927094,256,82.87464095837251,55.84375,5e-06,0.025395656004548073,5.172352163198147,-0.15200255811214447,10.858985900878906,-4.2572174072265625,32,True,10.855154037475586,-4.248328161432122,159
5e-06,0.14025066792964935,0.0022477306096943274,5e-06,1.9906459319172427,2,1.9735790711998826,38245438024.00818,0.2,1.0,False,10.582579639250214,10.582579639250214,-94.22407318338068,0.008499710891132188,542.176999731802,1.417625284854774e-08,16,16,38245438024.00818,16,-1699.9421782264374,686.2827622926403,256,80.63961889883944,51.375,5e-06,0.14025066792964935,20.17777505519421,0.23672588169574738,62.39656448364258,-9.088985443115234,32,True,62.42991256713867,-9.080485732224103,160
5e-06,0.4344642460346222,0.02680977696750522,5e-06,2.076670787995681,2,2.143602541412808,38000602413.36629,0.2,1.0,False,10.579790481425418,10.579790481425418,-92.17743443797855,0.007963544987406791,457.7755082278001,1.2046532927245981e-08,16,16,38000602413.36629,16,-1592.708997481358,607.3276202453955,256,83.7527235229243,52.75,5e-06,0.4344642460346222,5.006914720703315,-0.13741451501846313,16.205440521240234,-6.465505599975586,32,True,16.151472091674805,-6.4575420549881795,161
5e-06,0.12099318206310272,0.0026102096856322845,5e-06,2.1619448389392346,2,2.0375526144584795,36605023294.46329,0.2,1.0,False,10.563540687562995,10.563540687562995,-92.23499962134154,0.009233200270171547,526.7604046215786,1.4390385723405728e-08,16,16,36605023294.46329,16,-1846.6400540343093,678.2651994457073,256,83.5274920601235,53.5,5e-06,0.12099318206310272,4.973853680312927,0.6302139163017273,46.353816986083984,-12.528533935546875,32,True,46.4301643371582,-12.519300735276703,162
5e-06,0.1360115259885788,0.0009227112049602998,5e-06,2.3927835630020127,2,1.9907180921874148,33149638475.465984,0.2,1.0,False,10.520478796422049,10.520478796422049,-91.94863904666313,0.006709391244707966,527.9524648019892,1.592634155551127e-08,16,16,33149638475.465984,16,-1341.878248941593,665.4027086570484,256,81.08920763481777,50.25,5e-06,0.1360115259885788,20.54235098930616,-0.15146657824516296,147.4042205810547,-21.94110870361328,32,True,147.38368225097656,-21.934399312368573,163
5e-06,0.03243577107787132,0.002279404835517848,5e-06,2.1813938980922103,2,2.1156679489655295,25756580162.645782,0.2,1.0,False,10.410888198940585,10.410888198940585,-91.38044615528901,0.004830134079954956,455.1138616176771,1.7669809374682398e-08,16,16,25756580162.645782,16,-966.026815990991,602.0668856713377,256,84.90959606227355,48.0625,5e-06,0.03243577107787132,4.629038645067597,-0.4724399447441101,14.22992992401123,-3.249664783477783,32,True,14.21463394165039,-3.2448346493978284,164
5e-06,0.09179989993572235,0.0027926516329174356,5e-06,2.0876888670027256,2,2.1836498577772825,29937676389.331764,0.2,1.0,False,10.476218089579106,10.476218089579106,-89.445265460255,0.006152643767566639,473.2277279384375,1.5807096108069074e-08,16,16,29937676389.331764,16,-1230.5287535133277,633.2685100996316,256,84.62135783696598,46.78125,5e-06,0.09179989993572235,3.6412507993421053,0.5013523697853088,32.8719482421875,-3.958383083343506,32,True,32.918067932128906,-3.9522304395759393,165
5e-06,0.10170545428991318,0.0022735856205262045,5e-06,2.0516695850528777,2,2.102436929618638,29605858155.674774,0.2,1.0,False,10.471377654064284,10.471377654064284,-91.03261091536834,0.007366790164542784,455.90704640367585,1.5399217411851607e-08,16,16,29605858155.674774,16,-1473.3580329085567,595.5981140538039,256,84.0203920699917,48.90625,5e-06,0.10170545428991318,5.151456501101612,-0.4545047879219055,44.73350524902344,3.8063392639160156,32,True,44.68737030029297,3.8137060540805585,166
5e-06,0.012423374690115452,0.0007320032345762582,5e-06,2.1687472199555486,2,1.8887012357593158,37357364456.24814,0.2,1.0,False,10.572376229375966,10.572376229375966,-89.20066036493905,0.006438978578259337,658.8706587358135,1.7636968461933756e-08,16,16,37357364456.24814,16,-1287.7957156518673,807.4512402416525,256,84.61638498723448,46.1875,5e-06,0.012423374690115452,5.02969406060174,-0.0512341670691967,16.97174835205078,3.704340934753418,32,True,16.97111701965332,3.7107799133316774,167
5e-06,0.19801229238510132,0.0013595460425347215,5e-06,1.987991378060542,2,1.9146888336317744,29821329355.37401,0.2,1.0,False,10.474526999238883,10.474526999238883,-89.67378330141685,0.008086802657964416,565.3332859315274,1.8957346910816047e-08,16,16,29821329355.37401,16,-1617.3605315928833,697.6398195384998,256,80.06041678518156,50.25,5e-06,0.19801229238510132,20.14946686494429,-0.3783186078071594,145.64588928222656,1.9449653625488281,32,True,145.57110595703125,1.9530521652067925,168
5e-06,0.02135547623038292,0.0004391014305037845,5e-06,2.139240912045352,2,2.045220460859413,28780981471.651535,0.2,1.0,False,10.4591055999013,10.4591055999013,-88.68036864644597,0.006369751830622796,530.0930157856603,1.841817021798882e-08,16,16,28780981471.651535,16,-1273.9503661245592,680.9618115963966,256,82.62014378903297,52.59375,5e-06,0.02135547623038292,4.633945384413637,0.27607184648513794,48.63449478149414,-2.1884400844573975,32,True,48.64039611816406,-2.1820703326267745,169
5e-06,0.17296870052814484,0.009302330363648319,5e-06,2.5487399250268936,2,2.1887454038250844,25583938932.451225,0.2,1.0,False,10.407967409764765,10.407967409764765,-88.0252442609634,0.006580761965013022,466.0814647685516,1.82177367605175e-08,16,16,25583938932.451225,16,-1316.1523930026042,626.986549494482,256,83.52474270656728,49.15625,5e-06,0.17296870052814484,4.241992870219389,0.06781888753175735,18.594125747680664,-7.6603474617004395,32,True,18.606657028198242,-7.653766699735426,170
5e-06,0.13519540429115295,0.003755033182523827,5e-06,2.111825947999023,2,2.1141457538175175,24375694941.004574,0.2,1.0,False,10.38695700610355,10.38695700610355,-88.11065267508198,0.006574859022745571,482.4935602817253,1.979404326520673e-08,16,16,24375694941.004574,16,-1314.971804549114,629.9144157148586,256,84.0246185868377,47.34375,5e-06,0.13519540429115295,4.86101749174497,0.38415762782096863,36.0037841796875,6.593358993530273,32,True,36.055938720703125,6.599933852553019,171
5e-06,0.15421180427074432,0.0029675966236969043,5e-06,1.7528718119719997,2,2.1017006563425245,23631102836.107918,0.2,1.0,False,10.373483990124107,10.373483990124107,-88.91385248054655,0.008404144940516311,472.0557330051523,1.9976034816447892e-08,16,16,23631102836.107918,16,-1680.828988103262,617.603314490801,256,82.10408056899318,53.375,5e-06,0.15421180427074432,5.39421295236545,0.17386071383953094,51.96521759033203,-15.903646469116211,32,True,51.992252349853516,-15.895242324175694,172
5e-06,0.20241224765777588,0.0012303710985958863,5e-06,1.8620801460929215,2,2.201814492541263,26059255414.340595,0.2,1.0,False,10.415962002548365,10.415962002548365,-88.49998137953543,0.006664850563485563,450.7249706764193,1.7296156912771272e-08,16,16,26059255414.340595,16,-1332.9701126971124,610.6441123474971,256,76.58048152373323,50.9375,5e-06,0.20241224765777588,27.960552469028094,-0.1861463487148285,164.51316833496094,-0.25667572021484375,32,True,164.47561645507812,-0.2500108696513582,173
5e-06,0.029711229726672173,0.004717502736496104,5e-06,1.8602530229836702,2,2.0296654220077275,28695795923.519897,0.2,1.0,False,10.457818275097923,10.457818275097923,-87.78264022985033,0.005527518454907668,525.3745209441637,1.8308414317706786e-08,16,16,28695795923.519897,16,-1105.5036909815335,669.1596823095488,256,83.18117576967072,48.71875,5e-06,0.029711229726672173,4.5099379693887816,0.18315646052360535,6.298084259033203,1.8352351188659668,32,True,6.303593635559082,1.8407626373208745,174
5e-06,0.0875326469540596,0.0041721952727249755,5e-06,1.8036452510859817,2,2.049733244117752,26236716039.40015,0.2,1.0,False,10.418909474940655,10.418909474940655,-88.03740539936081,0.006824663503885526,500.67647935398884,1.9083046773159946e-08,16,16,26236716039.40015,16,-1364.932700777105,641.6409920761108,256,84.41010311575826,46.65625,5e-06,0.0875326469540596,4.959852788478499,-0.2907739281654358,20.979997634887695,2.7147722244262695,32,True,20.954713821411133,2.721596887930155,175
5e-06,0.09481058269739151,0.002338998979347584,5e-06,1.86934846395161,2,1.9090565334422878,37105370559.12316,0.2,1.0,False,10.569436773102646,10.569436773102646,-86.92478774253489,0.005805996339137205,646.9594041869243,1.743573489331062e-08,16,16,37105370559.12316,16,-1161.199267827441,795.1724114228662,256,83.78023381922876,47.53125,5e-06,0.09481058269739151,3.636915973976455,-0.38256144523620605,40.53468322753906,-3.768260955810547,32,True,40.498504638671875,-3.76245495947141,176
5e-06,0.0693291574716568,0.003242458424954171,5e-06,1.7876537380507216,2,2.0083238990805605,24373669215.991497,0.2,1.0,False,10.386920912865792,10.386920912865792,-85.84537295880315,0.005330123209119386,591.9381368304211,2.42859674341544e-08,16,16,24373669215.991497,16,-1066.0246418238771,748.7838014785161,256,85.08982757621122,44.0,5e-06,0.0693291574716568,3.678222464099297,-0.347941517829895,21.381664276123047,-1.8173513412475586,32,True,21.357641220092773,-1.8120212180384392,177
5e-06,0.07578517496585846,0.006414478357430858,5e-06,1.882886350969784,2,2.068156512425413,23199329993.598698,0.2,1.0,False,10.365475442464835,10.365475442464835,-86.0136862792707,0.005598210058846748,546.5488111686341,2.3558818781380377e-08,16,16,23199329993.598698,16,-1119.6420117693494,703.4618633678388,256,84.87517202743136,44.875,5e-06,0.07578517496585846,4.261211594866464,0.022179463878273964,11.814705848693848,-4.194579601287842,32,True,11.816630363464355,-4.188981391228995,178
5e-06,0.026381030678749084,0.00013611571405714617,5e-06,2.0985005219699815,2,1.943026073891133,23603788289.144382,0.2,1.0,False,10.372981710641225,10.372981710641225,-87.11863703540774,0.008185746864909539,557.4521319470432,2.361706202065119e-08,16,16,23603788289.144382,16,-1637.1493729819076,688.0338166739416,256,80.9111658755711,47.875,5e-06,0.026381030678749084,20.447684609698122,-0.5925069451332092,193.81326293945312,-58.17900085449219,32,True,193.79762268066406,-58.17081510762728,179
5e-06,0.03817393630743027,0.0009868521229280758,5e-06,2.0564544749213383,2,2.000078761037206,22417667783.913,0.2,1.0,False,10.350590428898467,10.350590428898467,-86.04346062339523,0.005172052590631635,508.6032476409616,2.268760749527822e-08,16,16,22417667783.913,16,-1034.410518126327,639.976136125419,256,84.11208568048613,46.59375,5e-06,0.03817393630743027,4.005328792392863,-0.8277216553688049,38.68252944946289,-7.216558456420898,32,True,38.65093994140625,-7.211386403830267,180
5e-06,0.11050748080015182,0.004402743279741996,5e-06,2.340062050963752,2,2.0930306784581365,19365403461.42295,0.2,1.0,False,10.287026549566065,10.287026549566065,-85.18194925135666,0.00699806500766332,543.117208785781,2.8045747142201463e-08,16,16,19365403461.42295,16,-1399.613001532664,698.5154879907977,256,83.70849213357408,48.5625,5e-06,0.11050748080015182,4.84445238027049,0.6160110235214233,25.099687576293945,3.711923599243164,32,True,25.167911529541016,3.7189216642508276,181
5e-06,0.05548247694969177,0.0005990554277284386,5e-06,1.8146097590215504,2,2.015619186016721,21600996764.71317,0.2,1.0,False,10.334473791865136,10.334473791865136,-87.32496543654663,0.0070750866829026255,484.2006798372406,2.241566373586141e-08,16,16,21600996764.71317,16,-1415.017336580525,607.4413357670446,256,80.68062995371174,49.1875,5e-06,0.05548247694969177,20.714573267693407,-0.39525434374809265,92.6166000366211,-17.633895874023438,32,True,92.59468841552734,-17.626820787340534,182
5e-06,0.16013485193252563,0.005819896633258976,5e-06,2.0789675021078438,2,1.9462540106095263,22577514061.138416,0.2,1.0,False,10.35367612142575,10.35367612142575,-85.27563943230527,0.006136309253422978,579.8731613008,2.5683658516634816e-08,16,16,22577514061.138416,16,-1227.2618506845956,719.5937665291658,256,83.88431811637295,47.90625,5e-06,0.16013485193252563,3.875450840937349,0.3694259226322174,27.51506805419922,-6.550673484802246,32,True,27.574626922607422,-6.5445371755488235,183
5e-06,0.10313951224088669,0.003805293581022288,5e-06,2.009603488026187,2,2.016100203313766,19861639760.844757,0.2,1.0,False,10.298015100639166,10.298015100639166,-85.54594015947059,0.005457489144511267,537.8597030560495,2.7080327180054204e-08,16,16,19861639760.844757,16,-1091.4978289022533,680.6984317113067,256,84.81542136452825,45.5,5e-06,0.10313951224088669,5.348103283760813,-0.29106178879737854,27.104219436645508,-0.34637975692749023,32,True,27.074377059936523,-0.34092226778297896,184
5e-06,0.13397201895713806,0.030796680573198593,5e-06,1.801659265998751,2,1.9731803418561056,20704989698.234295,0.2,1.0,False,10.31607501875527,10.31607501875527,-86.70315964634409,0.006243785174710989,491.37393599344625,2.3732150711253442e-08,16,16,20704989698.234295,16,-1248.7570349421976,606.7079998198594,256,85.50405283704318,43.96875,5e-06,0.13397201895713806,3.9483469258897057,-0.05806256830692291,4.350209712982178,1.7561349868774414,32,True,4.3444905281066895,1.7623787720521524,185
5e-06,0.04049031436443329,0.0038138484325440135,5e-06,2.055487434961833,2,2.0179714228591323,25474182400.91385,0.2,1.0,False,10.40610025413206,10.40610025413206,-84.5103670831779,0.004497898311632962,618.2961296295467,2.4271480823163387e-08,16,16,25474182400.91385,16,-899.5796623265924,779.6140896255957,256,85.87448892039598,41.96875,5e-06,0.04049031436443329,3.147413287064556,-0.035501692444086075,10.616655349731445,3.8711447715759277,32,True,10.61529541015625,3.8756426698875606,186
5e-06,0.08273877948522568,0.003533065728648115,5e-06,1.702551416005008,2,1.9688796569651703,25618949695.988956,0.2,1.0,False,10.40856132093613,10.40856132093613,-84.79556077193155,0.00657366805508305,596.5798050611048,2.3286661324547142e-08,16,16,25618949695.988956,16,-1314.7336110166098,742.473724496557,256,84.58720587107226,45.1875,5e-06,0.08273877948522568,4.553337997144659,-0.4939914047718048,23.41840934753418,-1.8457040786743164,32,True,23.377647399902344,-1.8391304106192334,187
5e-06,0.05662304535508156,0.002564363798966386,5e-06,1.848639776930213,2,1.9967049764146707,23088707148.222507,0.2,1.0,False,10.363399615285623,10.363399615285623,-84.9795916872788,0.0071074464657734145,561.2129942095087,2.4306817640619338e-08,16,16,23088707148.222507,16,-1421.4892931546829,703.1545817867022,256,83.16327657614667,48.90625,5e-06,0.05662304535508156,3.873180067186246,0.6094983816146851,22.080738067626953,-4.765839099884033,32,True,22.115293502807617,-4.75873165341826,188
5e-06,0.019563177600502968,0.0019248060944195157,5e-06,1.6502352099632844,2,1.8384498313409101,28293562605.70042,0.2,1.0,False,10.451687635423873,10.451687635423873,-86.07143672651043,0.0049229045806187845,616.8441124716535,2.1801570946296293e-08,16,16,28293562605.70042,16,-984.5809161237569,740.3716511740189,256,86.3828405161881,40.4375,5e-06,0.019563177600502968,3.9013528311600867,-0.15796887874603271,10.163713455200195,-2.454373359680176,32,True,10.16064167022705,-2.449450455099557,189
5e-06,0.10394054651260376,0.0043741445521113245,5e-06,1.645384700037539,2,2.0225569774548577,22280657679.061535,0.2,1.0,False,10.347928006168285,10.347928006168285,-85.33456314887042,0.006030979980498592,521.540433922569,2.340776656753233e-08,16,16,22280657679.061535,16,-1206.1959960997183,660.5557398443793,256,84.5347856435687,45.96875,5e-06,0.10394054651260376,4.696310480847324,0.26380985975265503,23.76248550415039,1.681344985961914,32,True,23.790117263793945,1.6873759659424126,190
5e-06,0.13757117092609406,0.014000597678631481,5e-06,1.7508976960089058,2,1.952542439445853,18626399006.991447,0.2,1.0,False,10.270128901994752,10.270128901994752,-84.43520253727068,0.0070270146603141105,562.8307573608041,3.021683134510029e-08,16,16,18626399006.991447,16,-1405.402932062822,693.3073016992355,256,84.90591234137406,44.375,5e-06,0.13757117092609406,3.762497241354358,-0.17546403408050537,9.826092720031738,-0.20804119110107422,32,True,9.802888870239258,-0.2010141764407601,191
5e-06,0.007718473207205534,0.00028679481041587204,5e-06,1.662619836977683,2,2.0202509506886948,22508833378.890068,0.2,1.0,False,10.352352986327034,10.352352986327034,-84.64483507692137,0.00553270014272057,592.5939574506373,2.6327173313495765e-08,16,16,22508833378.890068,16,-1106.540028544114,748.3762141885868,256,85.49515808184395,43.75,5e-06,0.007718473207205534,4.522360565704971,-0.45270973443984985,26.91287612915039,5.431095123291016,32,True,26.909381866455078,5.436627823433736,192
5e-06,0.08531094342470169,0.007077474329867161,5e-06,1.6251473949523643,2,2.009426430146144,17345900317.598473,0.2,1.0,False,10.239196846283443,10.239196846283443,-83.84476144416936,0.004913740401115517,604.941178398706,3.487516746449629e-08,16,16,17345900317.598473,16,-982.7480802231034,764.1394275747485,256,86.10174956027922,42.21875,5e-06,0.08531094342470169,2.979902841028899,0.5435206294059753,12.053868293762207,-2.462002754211426,32,True,12.100448608398438,-2.45708901381031,193
5e-06,0.10107932984828949,0.00240906830192002,5e-06,1.6198725040303543,2,1.8690876621760586,24291611828.309254,0.2,1.0,False,10.38545633262794,10.38545633262794,-84.77682049900595,0.004678336502084104,647.8280393394407,2.6668795957972085e-08,16,16,24291611828.309254,16,-935.6673004168208,783.2236413358902,256,85.40931238293751,44.25,5e-06,0.10107932984828949,3.594504451149297,-0.08390088379383087,41.95785140991211,-12.396239280700684,32,True,41.949493408203125,-12.3915609441986,194
5e-06,0.03163374215364456,0.0004252434796901853,5e-06,1.7057798790046945,2,1.9163058797349115,22872932332.96056,0.2,1.0,False,10.359321845165937,10.359321845165937,-84.07586490874013,0.005675551189311043,672.6614748691795,2.9408624354641877e-08,16,16,22872932332.96056,16,-1135.1102378622084,826.596824830353,256,84.72497075280248,46.1875,5e-06,0.03163374215364456,4.3756445998061695,0.23538805544376373,74.38971710205078,-2.5123491287231445,32,True,74.39717102050781,-2.5066735775338334,195
