update,true_environment_steps,training_return,training_episode_length,beta
1,4000,-500.0,500.0,546.4135158976487
2,8000,-500.0,500.0,546.4135158976487
3,12000,-500.0,500.0,546.4135158976487
4,16000,-500.0,500.0,546.4135158976487
5,20000,-500.0,500.0,546.4135158976487
6,23875,-484.25,484.375,546.4135158976487
7,27875,-500.0,500.0,546.4135158976487
8,31875,-500.0,500.0,546.4135158976487
9,35875,-500.0,500.0,546.4135158976487
10,39875,-500.0,500.0,546.4135158976487
11,43875,-500.0,500.0,546.4135158976487
12,47875,-500.0,500.0,546.4135158976487
13,51875,-500.0,500.0,546.4135158976487
14,55875,-500.0,500.0,546.4135158976487
15,59875,-500.0,500.0,546.4135158976487
16,63875,-500.0,500.0,546.4135158976487
17,67875,-500.0,500.0,546.4135158976487
18,71563,-460.75,461.0,546.4135158976487
19,75563,-500.0,500.0,546.4135158976487
20,79563,-500.0,500.0,546.4135158976487
21,83563,-500.0,500.0,546.4135158976487
22,87563,-500.0,500.0,546.4135158976487
23,91563,-500.0,500.0,546.4135158976487
24,95563,-500.0,500.0,546.4135158976487
25,99563,-500.0,500.0,546.4135158976487
26,103492,-491.0,491.125,546.4135158976487
27,107492,-500.0,500.0,546.4135158976487
28,111492,-500.0,500.0,546.4135158976487
29,115492,-500.0,500.0,546.4135158976487
30,119492,-500.0,500.0,546.4135158976487
31,123492,-500.0,500.0,546.4135158976487
32,127492,-500.0,500.0,546.4135158976487
33,131492,-500.0,500.0,546.4135158976487
34,135030,-442.0,442.25,546.4135158976487
35,139030,-500.0,500.0,546.4135158976487
36,143030,-500.0,500.0,546.4135158976487
37,147022,-498.875,499.0,546.4135158976487
38,151022,-500.0,500.0,546.4135158976487
39,154995,-496.5,496.625,546.4135158976487
40,158926,-491.125,491.375,546.4135158976487
41,162926,-500.0,500.0,546.4135158976487
42,166626,-462.25,462.5,546.4135158976487
43,170593,-495.75,495.875,546.4135158976487
44,174533,-492.375,492.5,546.4135158976487
45,178399,-483.0,483.25,546.4135158976487
46,182175,-471.625,472.0,546.4135158976487
47,185646,-433.25,433.875,546.4135158976487
48,189349,-462.5,462.875,546.4135158976487
49,193164,-476.625,476.875,546.4135158976487
50,196743,-446.875,447.375,546.4135158976487
51,199703,-369.0,370.0,546.4135158976487
52,202614,-363.0,363.875,546.4135158976487
53,204871,-281.125,282.125,546.4135158976487
54,207709,-353.875,354.75,546.4135158976487
55,210561,-355.5,356.5,546.4135158976487
56,213408,-354.875,355.875,546.4135158976487
57,216082,-333.25,334.25,546.4135158976487
58,218909,-352.5,353.375,546.4135158976487
59,221311,-299.25,300.25,546.4135158976487
60,224089,-346.375,347.25,546.4135158976487
61,226551,-306.75,307.75,546.4135158976487
62,228905,-293.25,294.25,546.4135158976487
63,231055,-267.75,268.75,546.4135158976487
64,233097,-254.25,255.25,546.4135158976487
65,235640,-316.875,317.875,546.4135158976487
66,238068,-302.5,303.5,546.4135158976487
67,240211,-266.875,267.875,546.4135158976487
68,242494,-284.375,285.375,546.4135158976487
69,244891,-298.625,299.625,546.4135158976487
70,246962,-257.875,258.875,546.4135158976487
71,249290,-290.0,291.0,546.4135158976487
72,251601,-287.875,288.875,546.4135158976487
73,253782,-271.625,272.625,546.4135158976487
74,256322,-316.75,317.5,546.4135158976487
75,258199,-233.625,234.625,546.4135158976487
76,260282,-259.375,260.375,546.4135158976487
77,262343,-256.625,257.625,546.4135158976487
78,264338,-248.375,249.375,546.4135158976487
79,266861,-314.375,315.375,546.4135158976487
80,269228,-294.875,295.875,546.4135158976487
81,271426,-273.75,274.75,546.4135158976487
82,273634,-275.0,276.0,546.4135158976487
83,275911,-283.625,284.625,546.4135158976487
84,278121,-275.25,276.25,546.4135158976487
85,280075,-243.25,244.25,546.4135158976487
86,282445,-295.25,296.25,546.4135158976487
87,284618,-270.625,271.625,546.4135158976487
88,286887,-282.625,283.625,546.4135158976487
89,289372,-309.625,310.625,546.4135158976487
90,291884,-313.0,314.0,546.4135158976487
91,294583,-336.5,337.375,546.4135158976487
92,296825,-279.25,280.25,546.4135158976487
93,299218,-298.125,299.125,546.4135158976487
94,301217,-248.875,249.875,546.4135158976487
95,303533,-288.5,289.5,546.4135158976487
96,305849,-288.5,289.5,546.4135158976487
97,308258,-300.25,301.125,546.4135158976487
98,310233,-245.875,246.875,546.4135158976487
99,312431,-273.75,274.75,546.4135158976487
100,314497,-257.25,258.25,546.4135158976487
101,316383,-234.75,235.75,546.4135158976487
102,318853,-307.875,308.75,546.4135158976487
103,320697,-229.5,230.5,546.4135158976487
104,323021,-289.5,290.5,546.4135158976487
105,325891,-357.875,358.75,546.4135158976487
106,328010,-263.875,264.875,546.4135158976487
107,330797,-347.5,348.375,546.4135158976487
108,332601,-224.5,225.5,546.4135158976487
109,335015,-300.75,301.75,546.4135158976487
110,337079,-257.0,258.0,546.4135158976487
111,339412,-290.625,291.625,546.4135158976487
112,341635,-276.875,277.875,546.4135158976487
113,343932,-286.125,287.125,546.4135158976487
114,346258,-289.75,290.75,546.4135158976487
115,348434,-271.0,272.0,546.4135158976487
116,351013,-321.625,322.375,546.4135158976487
117,353502,-310.125,311.125,546.4135158976487
118,355799,-286.125,287.125,546.4135158976487
119,357977,-271.25,272.25,546.4135158976487
120,360515,-316.375,317.25,546.4135158976487
121,362448,-240.625,241.625,546.4135158976487
122,364705,-281.125,282.125,546.4135158976487
123,367000,-285.875,286.875,546.4135158976487
124,368880,-234.0,235.0,546.4135158976487
125,370670,-222.75,223.75,546.4135158976487
126,372797,-264.875,265.875,546.4135158976487
127,374683,-234.75,235.75,546.4135158976487
128,376641,-243.75,244.75,546.4135158976487
129,378510,-232.625,233.625,546.4135158976487
130,380165,-205.875,206.875,546.4135158976487
131,382126,-244.125,245.125,546.4135158976487
132,384126,-249.0,250.0,546.4135158976487
133,386059,-240.75,241.625,546.4135158976487
134,388233,-270.75,271.75,546.4135158976487
135,390186,-243.125,244.125,546.4135158976487
136,392085,-236.375,237.375,546.4135158976487
137,394421,-291.125,292.0,546.4135158976487
138,396874,-305.625,306.625,546.4135158976487
139,398803,-240.125,241.125,546.4135158976487
140,401310,-312.375,313.375,546.4135158976487
141,403218,-237.5,238.5,546.4135158976487
142,405179,-244.125,245.125,546.4135158976487
143,407011,-228.0,229.0,546.4135158976487
144,409163,-268.0,269.0,546.4135158976487
145,411378,-275.875,276.875,546.4135158976487
146,413500,-264.25,265.25,546.4135158976487
147,416117,-326.375,327.125,546.4135158976487
148,418609,-310.5,311.5,546.4135158976487
149,420944,-290.875,291.875,546.4135158976487
150,423154,-275.25,276.25,546.4135158976487
151,425302,-267.5,268.5,546.4135158976487
152,427679,-296.25,297.125,546.4135158976487
153,429574,-235.875,236.875,546.4135158976487
154,431924,-292.875,293.75,546.4135158976487
155,433969,-254.625,255.625,546.4135158976487
156,436364,-298.375,299.375,546.4135158976487
157,438254,-235.25,236.25,546.4135158976487
158,440326,-258.0,259.0,546.4135158976487
159,442244,-238.75,239.75,546.4135158976487
160,444242,-248.75,249.75,546.4135158976487
161,445917,-208.375,209.375,546.4135158976487
162,448089,-270.625,271.5,546.4135158976487
163,449929,-229.0,230.0,546.4135158976487
164,452020,-260.375,261.375,546.4135158976487
165,453882,-231.75,232.75,546.4135158976487
166,455825,-241.875,242.875,546.4135158976487
167,457797,-245.5,246.5,546.4135158976487
168,459608,-225.375,226.375,546.4135158976487
169,461717,-262.625,263.625,546.4135158976487
170,464101,-297.0,298.0,546.4135158976487
171,466635,-315.75,316.75,546.4135158976487
172,468616,-246.625,247.625,546.4135158976487
173,470905,-285.125,286.125,546.4135158976487
174,472986,-259.125,260.125,546.4135158976487
175,474945,-243.875,244.875,546.4135158976487
176,476895,-242.75,243.75,546.4135158976487
177,478930,-253.375,254.375,546.4135158976487
178,480731,-224.125,225.125,546.4135158976487
