iteration,train_reward,best_reward,kl,grad_norm,nat_grad_norm,entropy,mean_std,return_mean,return_std,episode_len,rollout_time,update_time,total_time
0,3.8056,3.8056,2.091027e-03,3.371761e+01,3.371761e+01,0.933939,0.615697,9.2399,41.4094,93.91,0.1035,0.0054,0.109
1,0.0789,3.8056,1.323997e-03,2.625439e+02,2.625439e+02,0.926922,0.611392,4.4558,38.4314,92.72,0.086,0.0041,0.0901
2,20.6332,20.6332,2.012072e-03,2.422773e+02,2.422773e+02,0.916945,0.605323,22.9889,48.6481,89.0,0.0867,0.0053,0.0919
3,14.0105,20.6332,1.642706e-03,7.741972e+01,7.741972e+01,0.905342,0.59834,21.6429,47.5451,96.19,0.1784,0.0063,0.1847
4,2.6564,20.6332,1.673380e-03,1.202592e+02,1.202592e+02,0.892578,0.590751,6.1248,38.3815,93.28,0.0908,0.0041,0.0949
5,2.7123,20.6332,1.493247e-03,1.255295e+02,1.255295e+02,0.879075,0.582828,7.1616,39.0117,94.22,0.0828,0.0043,0.0871
6,0.7179,20.6332,1.949552e-04,2.327927e+02,2.327927e+02,0.867705,0.576239,5.7544,36.6571,95.62,0.0828,0.0041,0.0869
7,-2.4179,20.6332,1.148366e-04,1.973418e+02,1.973418e+02,0.859285,0.571407,2.7935,33.3828,95.91,0.0837,0.0041,0.0879
8,7.8236,20.6332,2.619684e-04,1.783056e+02,1.783056e+02,0.849005,0.565563,10.8526,41.016,93.59,0.0997,0.0044,0.1041
9,7.8379,20.6332,2.327220e-04,1.793421e+02,1.793421e+02,0.83733,0.558998,11.7082,41.4948,94.44,0.1198,0.0041,0.1239
10,-2.2651,20.6332,1.377187e-04,1.698143e+02,1.698143e+02,0.825713,0.552543,4.3694,34.9903,97.31,0.0855,0.0042,0.0897
11,1.118,20.6332,7.774465e-05,7.298127e+01,7.298127e+01,0.817105,0.547806,5.4781,36.3443,95.12,0.0831,0.0042,0.0873
12,-1.9953,20.6332,9.452922e-05,6.353864e+01,6.353864e+01,0.808645,0.543191,3.1194,33.4896,95.94,0.083,0.0041,0.0871
13,0.9583,20.6332,2.803762e-05,1.209326e+02,1.209326e+02,0.803368,0.540332,5.6167,36.4222,95.34,0.0827,0.0042,0.0868
14,1.4445,20.6332,4.656758e-05,1.236321e+02,1.236321e+02,0.80014,0.538591,5.3707,36.0553,94.69,0.1335,0.0066,0.1401
15,4.509,20.6332,4.373764e-05,5.533460e+01,5.533460e+01,0.796115,0.536428,9.0371,39.479,95.19,0.1104,0.0041,0.1145
16,1.2006,20.6332,3.846749e-05,1.669915e+02,1.669915e+02,0.790105,0.533213,5.5354,36.4362,95.03,0.0941,0.0042,0.0982
17,5.3086,20.6332,1.189786e-04,2.053840e+02,2.053840e+02,0.787196,0.531664,7.7327,37.7875,93.28,0.0831,0.0041,0.0872
18,5.3873,20.6332,7.587699e-05,1.952723e+02,1.952723e+02,0.788127,0.53216,7.9801,38.1897,93.53,0.0839,0.0041,0.088
19,-11.9179,20.6332,1.616835e-04,1.193301e+02,1.193301e+02,0.790344,0.533341,-3.6985,23.4526,99.19,0.097,0.0045,0.1015
20,7.8236,20.6332,2.607330e-04,1.716949e+02,1.716949e+02,0.789901,0.533105,11.0686,41.0426,93.66,0.1201,0.0042,0.1243
21,7.5332,20.6332,1.609593e-05,1.886206e+02,1.886206e+02,0.789847,0.533076,9.3554,40.1215,91.88,0.0834,0.004,0.0874
22,10.2622,20.6332,6.462032e-05,9.410975e+01,9.410975e+01,0.789192,0.532727,13.9785,43.3478,93.53,0.0819,0.0041,0.0859
23,16.979,20.6332,3.839277e-04,2.739550e+02,2.739550e+02,0.788073,0.532131,18.9323,45.9243,91.19,0.081,0.004,0.085
24,0.2272,20.6332,7.173533e-04,2.443514e+02,2.443514e+02,0.788647,0.532437,5.2201,36.6282,95.41,0.0813,0.0041,0.0854
25,6.1606,20.6332,7.356359e-04,8.045376e+01,8.045376e+01,0.78966,0.532976,9.7344,40.8736,93.16,0.1198,0.0047,0.1245
26,-0.479,20.6332,8.091055e-04,1.525222e+02,1.525222e+02,0.792432,0.534456,5.0303,36.6554,95.28,0.0988,0.0041,0.103
27,-7.9974,20.6332,5.452856e-04,5.942635e+01,5.942635e+01,0.794345,0.535479,-0.4327,31.2121,97.22,0.0826,0.0041,0.0867
28,-5.3719,20.6332,1.963748e-04,1.936015e+02,1.936015e+02,0.797702,0.537279,1.2509,33.8527,96.03,0.0813,0.0043,0.0856
29,0.7092,20.6332,3.672571e-04,1.855716e+02,1.855716e+02,0.800091,0.538565,8.1976,39.9558,96.47,0.0816,0.0041,0.0857
30,-6.1236,20.6332,6.772277e-04,2.800618e+02,2.800618e+02,0.803841,0.540588,0.5404,33.509,95.56,0.0898,0.0045,0.0943
31,-6.6192,20.6332,8.132633e-04,1.731858e+02,1.731858e+02,0.806393,0.541969,2.6999,35.8055,98.22,0.1606,0.0041,0.1648
32,6.4763,20.6332,1.059500e-04,4.055185e+02,4.055185e+02,0.808366,0.54304,10.8614,43.5117,92.31,0.0825,0.0041,0.0866
33,12.9629,20.6332,1.017860e-04,1.094844e+02,1.094844e+02,0.811948,0.544989,16.6143,46.3991,90.91,0.0829,0.004,0.0869
34,1.2043,20.6332,8.231615e-05,1.110949e+02,1.110949e+02,0.816931,0.54771,8.4635,41.6779,94.44,0.0827,0.0041,0.0868
35,-1.4617,20.6332,7.081603e-05,1.402753e+02,1.402753e+02,0.823491,0.551316,4.3979,38.6185,93.41,0.083,0.0042,0.0872
36,7.9875,20.6332,3.690647e-05,1.866926e+02,1.866926e+02,0.829484,0.55463,13.5774,45.4104,92.62,0.1338,0.0044,0.1381
37,-4.4277,20.6332,1.101223e-04,3.379380e+02,3.379380e+02,0.838804,0.559823,3.788,37.7447,96.25,0.0857,0.0041,0.0898
38,-7.2799,20.6332,1.971997e-04,2.278643e+02,2.278643e+02,0.849258,0.565707,-2.0361,31.8669,93.75,0.0826,0.0041,0.0867
39,-8.1997,20.6332,2.981403e-04,1.999961e+02,1.999961e+02,0.860204,0.571932,1.2936,35.3197,97.34,0.0828,0.0041,0.087
40,-1.1864,20.6332,4.341273e-04,2.274636e+02,2.274636e+02,0.869846,0.577474,5.3619,39.551,94.41,0.0836,0.0041,0.0877
41,-0.4382,20.6332,6.904642e-04,2.908306e+02,2.908306e+02,0.879398,0.583016,5.3929,39.5251,94.09,0.1012,0.0046,0.1057
42,3.1324,20.6332,7.537499e-04,1.372378e+02,1.372378e+02,0.888953,0.588614,8.1697,41.2915,93.09,0.1182,0.0041,0.1223
43,-10.4276,20.6332,6.139316e-04,1.304503e+02,1.304503e+02,0.899334,0.594756,-0.1643,32.8411,98.78,0.0841,0.0041,0.0882
44,0.7725,20.6332,5.898155e-04,1.842601e+02,1.842601e+02,0.911046,0.601763,3.8947,37.4456,91.81,0.0828,0.0042,0.087
45,7.074,20.6332,7.955842e-04,2.302532e+02,2.302532e+02,0.923052,0.609031,11.019,42.8126,92.0,0.0837,0.004,0.0877
46,10.7929,20.6332,6.695545e-04,1.360510e+02,1.360510e+02,0.935661,0.616759,15.4558,45.2557,92.91,0.085,0.0043,0.0893
47,0.8506,20.6332,1.055755e-03,3.356109e+02,3.356109e+02,0.947839,0.624315,8.0678,40.4857,96.19,0.1395,0.0065,0.146
48,1.9526,20.6332,1.399294e-03,3.256342e+02,3.256342e+02,0.961354,0.632811,6.3351,38.7095,93.62,0.0992,0.0042,0.1033
49,2.2883,20.6332,1.299889e-03,2.216912e+02,2.216912e+02,0.976093,0.642207,8.0317,39.5104,95.34,0.0856,0.0041,0.0897
50,6.3241,20.6332,1.619328e-03,2.633512e+02,2.633512e+02,0.989208,0.650684,11.5773,42.1119,95.0,0.087,0.0049,0.0919
51,3.7518,20.6332,1.019525e-03,1.466099e+02,1.466099e+02,1.001061,0.658442,6.2988,37.8889,92.72,0.0912,0.0041,0.0953
52,-2.9919,20.6332,9.537128e-04,5.227518e+01,5.227518e+01,1.012106,0.665756,2.254,33.2766,95.66,0.1102,0.0045,0.1146
53,13.2881,20.6332,9.606116e-04,8.088546e+01,8.088546e+01,1.02222,0.672523,16.124,44.9681,92.25,0.1162,0.0041,0.1204
54,13.5188,20.6332,4.733513e-04,1.807485e+02,1.807485e+02,1.031401,0.678726,15.5012,44.2926,91.12,0.0843,0.0041,0.0885
55,19.8983,20.6332,2.621570e-04,1.140551e+02,1.140551e+02,1.040036,0.684612,22.274,47.571,91.09,0.0847,0.0041,0.0888
56,10.5193,20.6332,3.335343e-04,1.323699e+02,1.323699e+02,1.047088,0.689457,14.3377,43.6414,93.78,0.0852,0.0042,0.0894
57,11.1726,20.6332,2.749199e-04,1.900234e+02,1.900234e+02,1.055931,0.695581,11.5788,41.813,90.47,0.0854,0.0041,0.0895
58,0.6242,20.6332,1.751976e-04,1.058450e+02,1.058450e+02,1.062495,0.700162,4.192,35.6411,94.0,0.1476,0.0051,0.1526
59,-3.0134,20.6332,1.941312e-04,7.419241e+01,7.419241e+01,1.069279,0.704928,3.5261,34.6753,97.0,0.0855,0.0043,0.0899
60,10.1239,20.6332,1.912227e-04,9.905399e+01,9.905399e+01,1.076771,0.710229,14.0309,43.3062,93.72,0.0847,0.0042,0.0889
61,6.7367,20.6332,1.133868e-04,1.488917e+02,1.488917e+02,1.085122,0.716185,11.8003,41.5824,95.09,0.0861,0.0044,0.0904
62,3.5659,20.6332,1.239534e-04,1.232597e+02,1.232597e+02,1.094343,0.722819,8.0583,38.881,94.78,0.0998,0.0044,0.1042
63,4.0849,20.6332,7.512868e-05,8.659334e+01,8.659334e+01,1.102668,0.728863,6.6654,38.0209,92.97,0.1318,0.0074,0.1391
64,-0.0524,20.6332,1.010002e-04,2.441978e+02,2.441978e+02,1.108977,0.733476,5.3747,37.0374,95.56,0.134,0.0047,0.1387
65,-0.2263,20.6332,2.790149e-04,2.266255e+02,2.266255e+02,1.115697,0.738421,5.5257,37.2531,96.03,0.0999,0.0041,0.104
66,2.3791,20.6332,1.802862e-04,1.114321e+02,1.114321e+02,1.122845,0.743717,6.7289,38.7796,94.03,0.0875,0.0041,0.0916
67,25.4163,25.4163,4.155166e-04,3.260606e+02,3.260606e+02,1.132552,0.750972,27.6611,49.2324,89.59,0.0888,0.0054,0.0942
68,12.5192,25.4163,4.747692e-04,2.053398e+02,2.053398e+02,1.143733,0.759416,15.2774,44.2612,91.53,0.0854,0.0042,0.0896
69,2.7536,25.4163,5.113813e-04,9.233983e+01,9.233983e+01,1.154074,0.767309,3.9359,36.5009,91.12,0.156,0.0041,0.1601
