environment,method,seed,update,environment_steps,deterministic_return,stochastic_return,deterministic_return_standard_deviation,stochastic_return_standard_deviation,episode_length,deterministic_termination_rate,stochastic_termination_rate,entropy,mean_min_probability,global_min_probability,barrier_value,beta,barrier_active,entropy_coefficient,entropy_bonus_active
Acrobot-v1,gpomdp_entropy_handoff,1098,0,0,-500.0,-500.0,0.0,0.0,500.0,0.0,0.0,1.0590107440948486,0.23435662686824799,0.19029642641544342,-1.1382989883422852,0.0,False,588.8195483317652,True
Acrobot-v1,gpomdp_entropy_handoff,1098,50,199683,-500.0,-500.0,0.0,0.0,500.0,0.0,0.0,1.0968915224075317,0.314142644405365,0.21699124574661255,-1.1003427505493164,0.0,False,588.8195483317652,True
Acrobot-v1,gpomdp_entropy_handoff,1098,100,399683,-500.0,-500.0,0.0,0.0,500.0,0.0,0.0,1.096405029296875,0.3100924491882324,0.24248509109020233,-1.1008204221725464,0.0,False,588.8195483317652,True
Acrobot-v1,gpomdp_entropy_handoff,1098,150,599672,-500.0,-500.0,0.0,0.0,500.0,0.0,0.0,1.0935072898864746,0.2987639307975769,0.2290133237838745,-1.1036796569824219,0.0,False,588.8195483317652,True
Acrobot-v1,gpomdp_entropy_handoff,1098,200,799672,-500.0,-500.0,0.0,0.0,500.0,0.0,0.0,1.0924237966537476,0.2986389398574829,0.22016707062721252,-1.1047242879867554,0.0,False,588.8195483317652,True
Acrobot-v1,gpomdp_entropy_handoff,1098,249,995672,-500.0,-498.5,0.0,8.48528137423857,500.0,0.0,0.03125,1.0962157249450684,0.3107406198978424,0.23038652539253235,-1.101025938987732,0.0,False,588.8195483317652,True
Acrobot-v1,gpomdp_entropy_handoff,1098,250,999672,-500.0,-500.0,0.0,0.0,500.0,0.0,0.0,1.0963083505630493,0.31142741441726685,0.23779413104057312,-1.1009286642074585,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1098,251,1003672,-500.0,-500.0,0.0,0.0,500.0,0.0,0.0,1.0962682962417603,0.311466783285141,0.23182497918605804,-1.1009682416915894,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1098,300,1199654,-500.0,-500.0,0.0,0.0,500.0,0.0,0.0,1.0975122451782227,0.31645527482032776,0.2569342255592346,-1.0997174978256226,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1098,350,1399425,-500.0,-500.0,0.0,0.0,500.0,0.0,0.0,1.0959538221359253,0.3074987530708313,0.25668102502822876,-1.1012674570083618,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1098,400,1599342,-500.0,-500.0,0.0,0.0,500.0,0.0,0.0,1.0904505252838135,0.2932755649089813,0.26263853907585144,-1.106640100479126,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1098,450,1799342,-500.0,-500.0,0.0,0.0,500.0,0.0,0.0,1.0960599184036255,0.3103412687778473,0.2288660854101181,-1.1011576652526855,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1098,500,1999342,-500.0,-500.0,0.0,0.0,500.0,0.0,0.0,1.0831226110458374,0.26779502630233765,0.17983490228652954,-1.1144887208938599,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1098,550,2198815,-500.0,-497.5625,0.0,10.064109017820735,500.0,0.0,0.0625,1.0810372829437256,0.26947078108787537,0.15216949582099915,-1.1165666580200195,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1098,600,2384103,-138.59375,-290.96875,82.99508705824972,80.63477372617206,139.5625,0.96875,0.9375,1.0104422569274902,0.20856310427188873,0.059173740446567535,-1.200706124305725,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1098,650,2459802,-88.65625,-132.46875,20.910885226784206,65.19300594537384,89.65625,1.0,1.0,0.7404903769493103,0.09363110363483429,0.016587942838668823,-1.5975395441055298,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1098,700,2506597,-92.03125,-123.8125,28.52897155072253,79.00977379311189,93.03125,1.0,0.96875,0.5890662670135498,0.05911664664745331,0.0083694476634264,-1.9026278257369995,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1098,750,2550282,-99.90625,-103.6875,77.0309361293743,21.30036725414119,100.875,0.96875,1.0,0.5409212708473206,0.05480111762881279,0.005781862419098616,-2.000248908996582,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1098,800,2592207,-87.90625,-100.25,27.508777924568474,30.36763982246722,88.90625,1.0,1.0,0.4496672451496124,0.039869215339422226,0.003229252528399229,-2.2607738971710205,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1098,850,2631104,-89.09375,-121.0625,35.782821049465404,88.24267766387375,90.09375,1.0,0.96875,0.3723674714565277,0.027324358001351357,0.0020407517440617085,-2.555896520614624,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1098,900,2668923,-90.6875,-97.0625,25.241335146937057,22.75810738204966,91.6875,1.0,1.0,0.39436691999435425,0.034533098340034485,0.0018719455692917109,-2.4870102405548096,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1098,950,2706271,-87.0625,-117.71875,28.219116718761715,104.47819169722733,88.0625,1.0,0.9375,0.32570886611938477,0.025704914703965187,0.001439443090930581,-2.694314479827881,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1098,1000,2743430,-83.59375,-96.03125,10.493805776619814,74.60367731791,84.59375,1.0,0.96875,0.3202337622642517,0.026851197704672813,0.0010820617899298668,-2.777118444442749,0.0,False,0.0,False
