environment,method,seed,update,environment_steps,deterministic_return,stochastic_return,deterministic_return_standard_deviation,stochastic_return_standard_deviation,episode_length,deterministic_termination_rate,stochastic_termination_rate,entropy,mean_min_probability,global_min_probability,barrier_value,beta,barrier_active,entropy_coefficient,entropy_bonus_active
Acrobot-v1,gpomdp_entropy_handoff,1140,0,0,-500.0,-500.0,0.0,0.0,500.0,0.0,0.0,1.04441499710083,0.2128409743309021,0.16346466541290283,-1.154029130935669,0.0,False,588.8195483317652,True
Acrobot-v1,gpomdp_entropy_handoff,1140,50,200000,-500.0,-500.0,0.0,0.0,500.0,0.0,0.0,1.0962533950805664,0.30985066294670105,0.24105404317378998,-1.1009788513183594,0.0,False,588.8195483317652,True
Acrobot-v1,gpomdp_entropy_handoff,1140,100,399120,-260.0625,-467.09375,142.14416523261664,65.3261590517276,260.84375,0.78125,0.3125,1.0872206687927246,0.2868972718715668,0.1974543333053589,-1.1100062131881714,0.0,False,588.8195483317652,True
Acrobot-v1,gpomdp_entropy_handoff,1140,150,524526,-82.3125,-218.375,17.530503369472786,35.85072096274198,83.3125,1.0,1.0,1.03030526638031,0.22836747765541077,0.1390226036310196,-1.166485071182251,0.0,False,588.8195483317652,True
Acrobot-v1,gpomdp_entropy_handoff,1140,200,623513,-90.8125,-263.40625,23.92115745931932,62.06129091990563,91.8125,1.0,0.96875,1.0562013387680054,0.23953643441200256,0.16236403584480286,-1.1414988040924072,0.0,False,588.8195483317652,True
Acrobot-v1,gpomdp_entropy_handoff,1140,249,723939,-486.90625,-246.5625,74.06943532929085,71.27499561557335,486.9375,0.03125,1.0,1.054138422012329,0.23268742859363556,0.1420302838087082,-1.1446506977081299,0.0,False,588.8195483317652,True
Acrobot-v1,gpomdp_entropy_handoff,1140,250,726232,-488.21875,-256.25,66.6448141268321,71.62356793591735,488.25,0.03125,1.0,1.0541788339614868,0.23279224336147308,0.14040996134281158,-1.144565463066101,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1140,251,728738,-500.0,-254.40625,0.0,81.76593634744357,500.0,0.0,0.9375,1.0516283512115479,0.22803878784179688,0.1425706148147583,-1.147458553314209,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1140,300,795259,-83.21875,-127.6875,22.055259595081885,38.74768463426078,84.21875,1.0,1.0,0.8366705179214478,0.127510204911232,0.03950956091284752,-1.4080718755722046,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1140,350,843634,-80.625,-113.28125,6.5488240756790495,26.920713184964043,81.625,1.0,1.0,0.7031724452972412,0.09393887966871262,0.020429231226444244,-1.614748239517212,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1140,400,888355,-87.59375,-100.71875,24.40499601813451,16.84125957859294,88.59375,1.0,1.0,0.6333659887313843,0.07894574850797653,0.013028186745941639,-1.756885290145874,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1140,450,930821,-87.0,-114.90625,21.62883380149987,60.22236181771042,88.0,1.0,1.0,0.5434228777885437,0.06032755970954895,0.009331279434263706,-1.9332921504974365,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1140,500,971789,-84.1875,-95.65625,24.73659624015372,17.618921967314645,85.1875,1.0,1.0,0.5266902446746826,0.05889560654759407,0.007711638696491718,-1.9881404638290405,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1140,550,1010745,-86.1875,-99.75,9.43718622635835,33.11368492077344,87.1875,1.0,1.0,0.4842569828033447,0.05181291326880455,0.0059820134192705154,-2.0997283458709717,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1140,600,1050134,-84.03125,-85.46875,14.349293283710368,12.352313026181543,85.03125,1.0,1.0,0.4307481348514557,0.045024726539850235,0.004359825514256954,-2.2465806007385254,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1140,650,1089100,-84.875,-86.84375,17.013751553830915,12.376120020999858,85.875,1.0,1.0,0.4047727882862091,0.042560916393995285,0.0032531151082366705,-2.3455092906951904,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1140,700,1126506,-90.65625,-90.4375,31.258144100068467,26.620314217384024,91.65625,1.0,1.0,0.3765448331832886,0.038551099598407745,0.002881532534956932,-2.445502996444702,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1140,750,1163640,-86.625,-88.1875,30.101709307376655,12.905206501203677,87.625,1.0,1.0,0.32518619298934937,0.03134342283010483,0.0019490054110065103,-2.6254618167877197,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1140,800,1200250,-82.09375,-80.96875,7.380704464148174,21.078171517380937,83.09375,1.0,1.0,0.3194277882575989,0.031703680753707886,0.0016852765111252666,-2.672879695892334,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1140,850,1236556,-84.625,-94.75,12.717146159874584,38.03733310416779,85.625,1.0,1.0,0.28326845169067383,0.02610924281179905,0.0013828236842527986,-2.8088977336883545,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1140,900,1273213,-111.125,-86.1875,79.04541365161447,20.889011619787397,112.09375,0.96875,1.0,0.26987752318382263,0.024207092821598053,0.0010407897643744946,-2.879997491836548,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1140,950,1309500,-81.46875,-88.625,6.010659214557783,27.117129451278934,82.46875,1.0,1.0,0.2624715566635132,0.022599341347813606,0.0009929505176842213,-2.9449875354766846,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1140,1000,1343648,-89.5625,-86.375,24.538235470383768,23.477855042983695,90.5625,1.0,1.0,0.25337493419647217,0.023507531732320786,0.0008690515533089638,-3.021101951599121,0.0,False,0.0,False
