iteration,train_reward,best_reward,kl,grad_norm,nat_grad_norm,entropy,mean_std,return_mean,return_std,episode_len,rollout_time,update_time,total_time
0,-199.9269,-199.9269,5.273061e-03,8.932648e+02,9.572357e+03,5.51393,0.606736,-51.3109,29.9585,500.0,5.2643,2.077,7.3413
1,-183.2585,-183.2585,5.667461e-03,7.458242e+02,9.385684e+03,5.503612,0.60604,-46.7086,29.5614,500.0,5.6849,0.4698,6.1547
2,-185.1374,-183.2585,6.722506e-03,7.959645e+02,9.231120e+03,5.501351,0.604889,-48.3046,28.3537,500.0,6.0945,0.4694,6.564
3,-167.7464,-167.7464,4.006373e-03,8.448087e+02,8.100650e+03,5.507657,0.606186,-43.4844,27.3614,500.0,6.5733,0.4549,7.0282
4,-157.8736,-157.8736,4.816798e-03,7.198198e+02,8.374277e+03,5.509296,0.60622,-40.551,26.7483,500.0,5.8824,0.4682,6.3506
5,-150.5769,-150.5769,3.950382e-03,8.337512e+02,7.943551e+03,5.518519,0.606814,-38.3385,25.5529,500.0,6.4352,0.4553,6.8904
6,-147.8999,-147.8999,4.667762e-03,8.721622e+02,7.921339e+03,5.526059,0.607465,-38.0614,26.048,500.0,6.6398,0.4697,7.1095
7,-136.0722,-136.0722,2.749328e-03,6.966728e+02,7.315863e+03,5.512887,0.606728,-34.7876,23.8449,500.0,6.8024,0.4569,7.2593
8,-140.0569,-136.0722,3.747537e-03,7.200430e+02,7.840922e+03,5.494618,0.60434,-35.7147,24.1872,500.0,6.983,0.4527,7.4357
9,-128.3866,-128.3866,2.959599e-03,8.021415e+02,7.161795e+03,5.494298,0.604339,-33.3085,23.2885,500.0,7.2373,0.4543,7.6916
10,-127.4741,-127.4741,3.799254e-03,8.835546e+02,7.431763e+03,5.475563,0.602297,-33.2633,24.0942,500.0,6.8557,0.4792,7.3348
11,-119.3284,-119.3284,3.215512e-03,9.310920e+02,7.008503e+03,5.480957,0.603603,-30.4646,23.4379,500.0,6.9426,0.5076,7.4503
12,-99.7548,-99.7548,3.665965e-03,6.311245e+02,6.472965e+03,5.471664,0.60216,-25.5724,21.5509,500.0,7.2346,0.4552,7.6898
13,-99.4067,-99.4067,3.002814e-03,9.131385e+02,6.473202e+03,5.455991,0.601378,-24.7599,20.9543,500.0,6.5799,0.4529,7.0328
14,-79.7927,-79.7927,2.104906e-03,6.811489e+02,6.373628e+03,5.453567,0.60097,-21.2155,20.8563,500.0,6.9369,0.4572,7.3941
15,-88.5864,-79.7927,2.149201e-03,7.015820e+02,6.111108e+03,5.444179,0.599523,-22.7355,20.3374,500.0,7.1012,0.4755,7.5766
16,-74.964,-74.964,2.423509e-03,7.883771e+02,5.830661e+03,5.434484,0.598923,-19.2496,20.4114,500.0,6.4388,0.4776,6.9164
17,-67.1393,-67.1393,1.896507e-03,6.521851e+02,5.825995e+03,5.421664,0.597063,-17.2513,18.7286,500.0,6.1372,0.5033,6.6405
18,-68.5296,-67.1393,1.856538e-03,8.147213e+02,5.000555e+03,5.41475,0.596503,-17.5396,19.0978,500.0,6.8111,0.459,7.2701
19,-61.2369,-61.2369,2.068726e-03,7.056386e+02,5.561600e+03,5.403358,0.595792,-15.7335,18.0627,500.0,6.8871,0.48,7.3671
20,-49.7555,-49.7555,1.825435e-03,7.339858e+02,5.764907e+03,5.390015,0.593934,-12.6065,18.845,500.0,6.9182,0.4612,7.3794
21,-46.43,-46.43,1.549964e-03,6.755909e+02,4.903834e+03,5.389221,0.593925,-12.7918,17.6446,500.0,6.9719,0.4779,7.4498
22,-42.494,-42.494,1.756690e-03,7.031826e+02,4.294389e+03,5.376686,0.593185,-10.6069,17.04,500.0,6.923,0.4672,7.3902
23,-39.2988,-39.2988,1.733685e-03,7.887720e+02,5.274735e+03,5.37445,0.593141,-10.8842,17.2149,500.0,6.9363,0.4699,7.4062
24,-34.4705,-34.4705,1.887375e-03,7.571341e+02,5.307417e+03,5.363691,0.591331,-8.223,17.7926,500.0,6.6577,0.4775,7.1352
25,-39.0489,-34.4705,1.833493e-03,8.937067e+02,4.521315e+03,5.351049,0.59058,-9.9941,17.1564,500.0,6.4191,0.5221,6.9412
26,-20.9246,-20.9246,1.575240e-03,7.138137e+02,4.498097e+03,5.340188,0.589145,-6.6756,16.2321,500.0,5.9829,0.4619,6.4448
27,-16.2164,-16.2164,1.439388e-03,7.499448e+02,4.993604e+03,5.336429,0.588719,-5.2918,17.5664,500.0,6.1198,0.4786,6.5984
28,-20.5869,-16.2164,1.511964e-03,8.104993e+02,4.470294e+03,5.326484,0.588389,-5.922,16.2685,500.0,5.7643,0.4562,6.2205
29,-13.3891,-13.3891,1.576520e-03,8.624493e+02,5.065671e+03,5.325285,0.588355,-4.392,16.0229,500.0,7.0311,0.4868,7.5179
30,2.5238,2.5238,1.655785e-03,7.318726e+02,5.122018e+03,5.329773,0.58853,-0.0542,17.8302,500.0,6.9916,0.4691,7.4607
31,1.5523,2.5238,1.511773e-03,9.540626e+02,4.360307e+03,5.320563,0.587829,-0.9388,16.915,500.0,6.9559,0.461,7.4169
32,-1.3619,2.5238,1.398259e-03,8.947830e+02,4.454212e+03,5.316856,0.586685,-1.5897,17.1917,500.0,6.5176,0.4677,6.9853
33,10.6157,10.6157,1.691493e-03,8.761868e+02,4.833496e+03,5.308339,0.586082,1.2266,17.9561,500.0,5.9048,0.4544,6.3592
34,5.2358,10.6157,1.506416e-03,1.006924e+03,4.514367e+03,5.305199,0.58594,1.0417,16.6607,500.0,5.8902,0.474,6.3643
35,13.1718,13.1718,1.906365e-03,1.210828e+03,4.708979e+03,5.310791,0.586125,2.0384,16.5519,500.0,6.6537,0.5014,7.1551
36,23.9399,23.9399,1.971745e-03,1.024258e+03,5.190442e+03,5.306099,0.585973,5.0514,19.372,500.0,6.6808,0.4561,7.1369
37,28.5118,28.5118,1.831864e-03,1.034564e+03,4.666160e+03,5.291184,0.58518,5.677,18.9972,500.0,7.0946,0.4646,7.5592
38,31.5921,31.5921,2.113216e-03,1.212451e+03,4.699315e+03,5.277934,0.583336,6.8704,19.5445,500.0,6.9863,0.4933,7.4796
39,39.5644,39.5644,2.415931e-03,1.225781e+03,5.257442e+03,5.257808,0.581304,8.9399,19.6413,500.0,7.2909,0.4815,7.7724
40,44.9843,44.9843,3.096061e-03,1.250393e+03,6.451792e+03,5.240314,0.58001,10.1814,21.7497,500.0,6.9617,0.4668,7.4285
41,68.3711,68.3711,2.749325e-03,1.323753e+03,5.653333e+03,5.222293,0.578114,15.9461,22.1224,500.0,6.245,0.4542,6.6992
42,71.1268,71.1268,2.637169e-03,1.590516e+03,4.825406e+03,5.206352,0.576146,16.9467,21.6407,500.0,6.0981,0.512,6.6102
43,74.4032,74.4032,2.682780e-03,1.174986e+03,4.992800e+03,5.197331,0.575531,17.3518,22.3051,500.0,6.5771,0.4852,7.0623
44,86.4215,86.4215,3.103564e-03,1.504472e+03,5.734018e+03,5.185637,0.574795,21.433,24.1678,500.0,7.0313,0.4965,7.5278
45,90.4691,90.4691,5.436638e-03,2.035087e+03,6.500419e+03,5.158371,0.572285,20.9709,26.3721,500.0,6.7121,0.4595,7.1717
46,110.4715,110.4715,3.325520e-03,1.777536e+03,6.003966e+03,5.154117,0.571088,27.3523,25.5091,500.0,6.7711,0.4912,7.2623
47,103.4603,110.4715,4.319250e-03,1.981864e+03,6.632298e+03,5.140457,0.570312,24.6492,27.2346,500.0,7.1589,0.4578,7.6166
48,140.115,140.115,4.690964e-03,1.721817e+03,6.791338e+03,5.128689,0.569569,35.0358,28.6853,500.0,7.0167,0.4841,7.5007
49,137.3541,140.115,6.375049e-03,2.929281e+03,8.636988e+03,5.113632,0.567718,33.4367,30.0109,500.0,6.6345,0.4735,7.1079
50,146.5386,146.5386,5.694148e-03,1.946926e+03,7.330359e+03,5.10891,0.567659,37.1047,29.329,500.0,7.1373,0.4869,7.6241
51,172.4192,172.4192,6.212157e-03,2.635416e+03,7.117395e+03,5.067641,0.563242,43.6032,31.8994,500.0,6.9611,0.4782,7.4393
52,180.0776,180.0776,8.565298e-03,2.941447e+03,8.798057e+03,5.060256,0.562651,44.9337,34.1514,500.0,7.2744,0.5148,7.7892
53,195.2471,195.2471,7.903712e-03,2.625165e+03,8.363773e+03,5.065697,0.563138,49.1595,34.8953,500.0,7.1932,0.4718,7.6649
54,203.2439,203.2439,7.202638e-03,3.089415e+03,7.294396e+03,5.039696,0.560676,52.1843,33.4358,500.0,7.4229,0.563,7.9859
55,217.5359,217.5359,9.578092e-03,3.072059e+03,9.448546e+03,5.029915,0.560045,55.1056,38.4608,500.0,7.5864,0.4834,8.0697
56,225.7491,225.7491,8.919203e-03,3.278433e+03,9.402614e+03,5.021667,0.559744,57.0426,38.3331,500.0,7.0462,0.4625,7.5087
57,241.5773,241.5773,8.808782e-03,4.582128e+03,9.277877e+03,5.012508,0.559103,61.9671,37.8784,500.0,7.2254,0.4755,7.7009
58,243.3974,243.3974,7.674118e-03,3.544047e+03,8.790812e+03,5.016919,0.559262,61.9655,37.9517,500.0,7.1208,0.4616,7.5824
59,264.7471,264.7471,1.018852e-02,3.041362e+03,9.972286e+03,4.992414,0.557139,67.8457,41.4787,500.0,7.2257,0.4689,7.6947
60,254.8257,264.7471,1.083615e-02,4.276260e+03,8.876979e+03,4.982605,0.556502,64.5644,41.4592,500.0,6.9131,0.5418,7.4549
61,283.0628,283.0628,8.721414e-03,5.299173e+03,9.318496e+03,4.957624,0.554075,72.9945,41.7654,500.0,7.192,0.4765,7.6684
62,289.6853,289.6853,1.572038e-02,6.190510e+03,1.048532e+04,4.966645,0.554725,74.4748,45.3674,500.0,7.5512,0.5178,8.0689
63,301.8743,301.8743,1.268407e-02,5.625157e+03,1.029277e+04,4.957454,0.554496,77.1638,45.0894,500.0,7.0716,0.4566,7.5282
64,310.1475,310.1475,1.668639e-02,5.801373e+03,1.157446e+04,4.973731,0.555449,78.4871,49.523,500.0,7.3744,0.4557,7.8301
65,320.7505,320.7505,1.148970e-02,6.416346e+03,1.121941e+04,4.956934,0.554647,83.1699,44.5073,500.0,6.7931,0.4557,7.2489
66,336.1787,336.1787,1.678259e-02,6.932518e+03,1.174430e+04,4.948619,0.553925,86.543,51.5203,500.0,7.0046,0.4633,7.4678
67,341.1223,341.1223,2.158502e-02,7.505368e+03,1.410980e+04,4.935884,0.552274,87.9357,51.0896,500.0,6.6656,0.4768,7.1424
68,356.1208,356.1208,2.359938e-02,9.160240e+03,1.323850e+04,4.900918,0.54948,91.0984,53.1148,500.0,7.0658,0.5069,7.5727
69,370.4901,370.4901,1.900893e-02,9.091066e+03,1.367214e+04,4.858146,0.546099,95.2678,53.4013,500.0,6.4308,0.4575,6.8883
70,385.0211,385.0211,2.631494e-02,1.523288e+04,1.306738e+04,4.839084,0.544232,99.9376,54.1431,500.0,6.5046,0.4958,7.0004
71,403.7579,403.7579,1.352320e-02,7.537975e+03,1.090989e+04,4.810668,0.541667,104.8836,49.3414,500.0,6.9352,0.4755,7.4107
72,406.0117,406.0117,2.015667e-02,1.471764e+04,1.261694e+04,4.794988,0.540854,105.5392,50.6466,500.0,7.1946,0.4955,7.6901
73,428.4455,428.4455,1.426572e-02,8.962109e+03,1.206858e+04,4.763252,0.537244,111.4799,52.2247,500.0,7.2131,0.4922,7.7053
74,445.7394,445.7394,1.667378e-02,1.197598e+04,1.182518e+04,4.757553,0.537118,117.1752,53.6894,500.0,6.7269,0.4749,7.2018
75,430.2762,445.7394,2.926355e-02,1.348730e+04,1.441538e+04,4.719925,0.533857,111.5992,56.4301,500.0,6.905,0.4583,7.3633
